timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.171248276966,[ 0.5723813   0.46717531],-0.171248276966,[-0.54895717  1.06184685],"[[ 0.01159567 -0.00308441  0.08884776 -0.11894432]
 [ 0.00338415 -0.00419629  0.          0.        ]]","[ 1.06066048  1.8363011   0.03105471 -0.66004733  0.75711856 -1.03140637
  0.21409397 -0.33168076  0.60765806  0.88329115  0.        ]",[ 0.04819357 -0.06052754]
1,-0.176000131509,[-1.28852739 -0.78893118],-0.176000131509,[-0.59225011  1.03518128],"[[ 0.03437357  0.01538352  0.08884776 -0.11894432]
 [ 2.26687147  1.8448303   0.          0.        ]]","[ 1.05992331  1.83611649  0.06599392 -0.61067263  0.75711272 -1.03139594
  0.41776545 -0.07584858  0.60636451  0.93633193  0.        ]",[ 0.04819357 -0.06052754]
2,-0.177162097324,[-1.56224894 -0.45207837],-0.177162097324,[-0.53046829  1.0741148 ],"[[ 0.03958296  0.02058676  0.08884776 -0.11894432]
 [-1.7326202  -1.31398461  0.          0.        ]]","[ 1.05964514  1.83595746  0.0739812  -0.59676054  0.75710688 -1.03138551
  0.0578801  -0.51290199  0.60578297  0.94934981  0.        ]",[ 0.04819357 -0.06052754]
3,-0.162892740008,[-0.68518866  1.23054864],-0.162892740008,[-0.44104931  1.11324453],"[[-0.03440922 -0.02337672  0.08884776 -0.11894432]
 [-5.65354566 -3.07649319  0.          0.        ]]","[ 1.05989956  1.8358397  -0.03952416 -0.71427849  0.75710105 -1.03137508
 -0.29493552 -0.75675937  0.60602414  0.7906742   0.        ]",[ 0.04819357 -0.06052754]
4,-0.140580818696,[ 0.04708972  0.57955254],-0.140580818696,[-0.39418629  1.08537865],"[[-0.17356938 -0.04455741  0.08884776 -0.11894432]
 [-8.25380541  0.9450193   0.          0.        ]]","[ 1.03986786  1.83488027 -0.25172314 -0.77086377  0.75709521 -1.03136465
 -0.52891279 -0.20033495  0.57897954  0.54693218  0.        ]",[ 0.04819357 -0.06052754]
5,-0.120078616859,[-0.77911346  3.9481936 ],-0.120078616859,[-0.37262917  1.05388832],"[[ -3.35147322e-01  -2.82163572e-03   8.88477643e-02  -1.18944317e-01]
 [ -7.90514756e+00   3.22097141e+00   0.00000000e+00   0.00000000e+00]]","[ 0.98352318  1.83610554 -0.49140596 -0.6593208   0.75708938 -1.03135422
 -0.49753617  0.11457061  0.52527803  0.32651213  0.        ]",[ 0.04819357 -0.06052754]
6,-0.101044880245,[-1.02225328  0.75115166],-0.101044880245,[-0.32861358  0.99532163],"[[ -0.52262016   0.10069714   0.08884776  -0.11894432]
 [-10.83239234   7.11790621   0.           0.        ]]","[ 0.87553082  1.82959143 -0.7526219  -0.38302227  0.75708354 -1.0313438
 -0.76093604  0.6537578   0.44688956  0.12708964  0.        ]",[ 0.04819357 -0.06052754]
7,-0.0788432255484,[ 0.80286807  1.21827396],-0.0788432255484,[-0.2644189   0.92360359],"[[ -0.77682087   0.27149651   0.08884776  -0.11894432]
 [-14.57524714   9.95254123   0.           0.        ]]","[ 0.66278362  1.78917741 -1.06235015  0.06517159  0.75707771 -1.03133337
 -1.09772264  1.04595689  0.31094529 -0.09408976  0.        ]",[ 0.04819357 -0.06052754]
8,-0.0616066963872,[-1.30947044  1.32742942],-0.0616066963872,[-0.30774295  0.81263548],"[[ -1.03358285   0.50828254   0.08884776  -0.11894432]
 [-11.11244728  13.71354061   0.           0.        ]]","[ 0.38340967  1.67428669 -1.30495541  0.64932994  0.75707187 -1.03132294
 -0.78611883  1.56631493  0.16248345 -0.2322194   0.        ]",[ 0.04819357 -0.06052754]
9,-0.0455938666927,[-1.95692045  0.54756231],-0.0455938666927,[-0.25535464  0.72205985],"[[ -1.29333656   0.81956641   0.08884776  -0.11894432]
 [-14.85057036  17.40244897   0.           0.        ]]","[ 0.05350462  1.42988163 -1.46238676  1.3021003   0.75706604 -1.03131252
 -1.12247938  2.07666703  0.0151651  -0.27337455  0.        ]",[ 0.04819357 -0.06052754]
10,-0.0283126360182,[-0.98120242  0.03242978],-0.0283126360182,[-0.1896268   0.67207074],"[[ -1.62711236   1.18591395   0.08884776  -0.11894432]
 [-18.51498315  19.22606777   0.           0.        ]]","[-0.40452934  1.03704465 -1.51861322  1.82604029  0.7570602  -1.03130209
 -1.45219703  2.32890988 -0.20470411 -0.27689085  0.        ]",[ 0.04819357 -0.06052754]
11,-0.0403249500216,[ 1.28335179  0.52285451],-0.0403249500216,[-0.1446197   0.67697155],"[[ -2.03270919   1.56789632   0.08884776  -0.11894432]
 [-22.03319802  18.97284027   0.           0.        ]]","[-0.94464407  0.5604758  -1.36022673  2.02155992  0.75705437 -1.03129166
 -1.76874379  2.29380369 -0.48497977 -0.2146691   0.        ]",[ 0.04819357 -0.06052754]
12,-0.0663528786057,[ 2.14674179 -0.24073243],-0.0663528786057,[-0.19261771  0.64490062],"[[ -2.4293091    1.96433167   0.08884776  -0.11894432]
 [-17.64113116  20.66526263   0.           0.        ]]","[-1.37632136  0.06624825 -0.98945564  1.81717673  0.75704853 -1.03128124
 -1.37351339  2.52786599 -0.70272355 -0.02654384  0.        ]",[ 0.04819357 -0.06052754]
13,-0.0878586208206,[-0.03488148 -0.38891727],-0.0878586208206,[-0.21132389  0.6426549 ],"[[ -2.73892055   2.3639556    0.08884776  -0.11894432]
 [-13.33414563  19.3018457    0.           0.        ]]","[-1.60260087 -0.35475954 -0.58792937  1.22377849  0.7570427  -1.03127081
 -0.98595043  2.33916228 -0.78858717  0.24777067  0.        ]",[ 0.04819357 -0.06052754]
14,-0.111489184453,[ 0.6330197   1.82403691],-0.111489184453,[-0.21406797  0.64794117],"[[ -3.00434463   2.73070292   0.08884776  -0.11894432]
 [-13.2086652   17.3793352    0.           0.        ]]","[-1.7004715  -0.61596115 -0.19657012  0.41596225  0.75703686 -1.03126039
 -0.97465008  2.07313383 -0.81310536  0.52877384  0.        ]",[ 0.04819357 -0.06052754]
15,-0.131352954718,[-0.02552651 -1.22739417],-0.131352954718,[-0.20688225  0.71046263],"[[ -3.24075084   3.0592724    0.08884776  -0.11894432]
 [-10.44144264   7.99139025   0.           0.        ]]","[-1.70666919 -0.71809852  0.16525651 -0.43202076  0.75703103 -1.03124996
 -0.72564289  0.77434942 -0.80902346  0.7433403   0.        ]",[ 0.04819357 -0.06052754]
16,-0.138096694625,[ 2.49078774  0.01309046],-0.138096694625,[-0.18015942  0.75813049],"[[ -3.44852528   3.10106532   0.08884776  -0.11894432]
 [-10.33623059  -1.26407694   0.           0.        ]]","[-1.64862588 -0.72137471  0.47694969 -0.54352663  0.75702519 -1.03123954
 -0.71617031 -0.50610064 -0.80322371  0.81397408  0.        ]",[ 0.04819357 -0.06052754]
17,-0.136117869769,[-0.96165631  0.24307794],-0.136117869769,[-0.20189205  0.75966239],"[[-3.6134723   3.06493413  0.08884776 -0.11894432]
 [-6.17232721 -1.90799016  0.          0.        ]]","[-1.56183725 -0.71866291  0.71082489 -0.44710246  0.75701936 -1.03122911
 -0.341488   -0.59517958 -0.82731121  0.77452704  0.        ]",[ 0.04819357 -0.06052754]
18,-0.136323115893,[-0.08312429 -0.47332567],-0.136323115893,[-0.19056362  0.7682144 ],"[[-3.77389417  3.03398851  0.08884776 -0.11894432]
 [-9.85757753 -1.17490506  0.          0.        ]]","[-1.44523588 -0.71501576  0.92017221 -0.36472473  0.75701353 -1.03121869
 -0.67309445 -0.49375678 -0.85694999  0.74961271  0.        ]",[ 0.04819357 -0.06052754]
19,-0.138987114226,[-0.28660597  1.52688433],-0.138987114226,[-0.19415942  0.77815789],"[[-3.97239049  2.99191903  0.08884776 -0.11894432]
 [-9.99160071 -3.02587807  0.          0.        ]]","[-1.261594   -0.70810724  1.14643194 -0.25319208  0.75700769 -1.03120827
 -0.68514941 -0.74982771 -0.90431804  0.73031489  0.        ]",[ 0.04819357 -0.06052754]
20,-0.143475039229,[-0.53713831  1.08568399],-0.143475039229,[-0.22582075  0.76222658],"[[ -4.1816213    2.97172921   0.08884776  -0.11894432]
 [-10.92837052   0.99349684   0.           0.        ]]","[-1.02842761 -0.70399327  1.33660086 -0.19990356  0.75700186 -1.03119784
 -0.76943756 -0.19375685 -0.94333244  0.73703928  0.        ]",[ 0.04819357 -0.06052754]
