timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.62875724 -1.8509742 ],[-2.13223009 -1.76332823],-0.371435661038,-0.371435661038,"[ 1.08054352  1.43233435 -0.12868173  1.13710709 -1.40978157 -0.19321861
 -0.18895211  0.28626384  3.2451829   0.2499046   0.        ]","[[-0.05380786 -0.03773412 -0.16198422 -0.02192639]
 [ 0.00261313  0.00357704  0.          0.        ]]",[-0.66353828 -0.62498403]
1,[-2.55566025 -1.7007699 ],[-2.85348154 -1.53836379],-0.369998321056,-0.369998321056,"[ 1.07636375  1.429381   -0.18741846  1.03673752 -1.40977987 -0.19321853
 -0.72517555 -0.31824521  3.23123546  0.09045401  0.        ]","[[-0.09343121 -0.07737568 -0.16198422 -0.02192639]
 [-3.9517905  -3.95454718  0.          0.        ]]",[-0.66353828 -0.62498403]
2,[-2.56144404 -1.64273417],[-2.3839089  -1.09580698],-0.363288206991,-0.363288206991,"[ 1.05070725  1.40862033 -0.36058583  0.74036302 -1.40977816 -0.19321844
 -1.25080725 -0.91078833  3.14200376 -0.3715207   0.        ]","[[-0.21135874 -0.19539371 -0.16198422 -0.02192639]
 [-7.82809044 -7.83432456  0.          0.        ]]",[-0.66353828 -0.62498403]
3,[-2.20605564 -1.47182369],[-1.96791923 -2.52114697],-0.344489081992,-0.344489081992,"[ 0.96602217  1.33593179 -0.63587345  0.26797173 -1.40977646 -0.19321836
 -1.76609643 -1.49159243  2.84987986 -1.05077293  0.        ]","[[ -0.40604636  -0.39023632  -0.16198422  -0.02192639]
 [-11.62813209 -11.63724681   0.           0.        ]]",[-0.66353828 -0.62498403]
4,[-1.36144912 -0.69352257],[-1.05610109 -0.79689208],-0.303826626852,-0.303826626852,"[ 0.7672753   1.16109972 -0.97879379 -0.3230059  -1.40977475 -0.19321828
 -2.27133789 -2.060868    2.21462211 -1.70233002  0.        ]","[[ -0.67599012  -0.66038049  -0.16198422  -0.02192639]
 [-15.35409968 -15.36470198   0.           0.        ]]",[-0.66353828 -0.62498403]
5,[ 0.6260581   1.45059443],[ 0.9652415   1.35085666],-0.233030999242,-0.233030999242,"[ 0.39947522  0.84225402 -1.3151872  -0.89627262 -1.40977304 -0.1932182
 -2.76688924 -2.49598671  1.25479068 -1.89130048  0.        ]","[[ -1.0197352   -0.99626091  -0.16198422  -0.02192639]
 [-19.00864307 -18.21376566   0.           0.        ]]",[-0.66353828 -0.62498403]
6,[ 0.69727337  1.99015808],[ 0.84821043  0.95236187],-0.151329067121,-0.151329067121,"[-0.04828771  0.46356036 -1.50165989 -1.22235736 -1.40977134 -0.19321812
 -2.19855517 -1.8361723   0.45527815 -1.41935215  0.        ]","[[ -1.35786004  -1.31718967  -0.16198422  -0.02192639]
 [-14.81745787 -13.89352759   0.           0.        ]]",[-0.66353828 -0.62498403]
7,[ 0.88101846  1.91897094],[ 1.17500701  1.73144032],-0.0883658900999,-0.0883658900999,"[-0.41843989  0.15992235 -1.53360186 -1.30314337 -1.40976963 -0.19321804
 -1.70399787 -1.21824     0.08996617 -0.77735899  0.        ]","[[ -1.61761932  -1.55446483  -0.16198422  -0.02192639]
 [-11.17032109  -9.84750332   0.           0.        ]]",[-0.66353828 -0.62498403]
8,[ 0.61648697  1.50318944],[-0.20805552  1.54459833],-0.0513830596531,-0.0513830596531,"[-0.67588319 -0.04048891 -1.49665133 -1.27904005 -1.40976793 -0.19321796
 -1.13756345 -0.58377902 -0.01391597 -0.28805768  0.        ]","[[-1.79911666 -1.70973359 -0.16198422 -0.02192639]
 [-6.99310483 -5.69324759  0.          0.        ]]",[-0.66353828 -0.62498403]
9,[ 1.45133209  1.60554326],[ 2.01840743  2.25376166],-0.0352712799589,-0.0352712799589,"[-0.87662162 -0.13351769 -1.43189146 -1.24672885 -1.40976622 -0.19321788
 -1.23057054  0.03821423 -0.0423425   0.03853051  0.        ]","[[-1.94586129 -1.78273664 -0.16198422 -0.02192639]
 [-7.6790037  -1.62062566  0.          0.        ]]",[-0.66353828 -0.62498403]
10,[ 0.65692151  0.61953217],[ 0.68929952  1.15790894],-0.0306633273782,-0.0306633273782,"[-1.02289671 -0.12384919 -1.36211809 -1.25072807 -1.40976451 -0.1932178
 -0.67332963  0.64778709 -0.07478134  0.21504757  0.        ]","[[-2.05821049 -1.77510283 -0.16198422 -0.02192639]
 [-3.56957965  2.37067212  0.          0.        ]]",[-0.66353828 -0.62498403]
11,[-0.17315884 -0.62802655],[ 0.22534914 -0.43119365],-0.0237851986652,-0.0237851986652,"[-1.07712705 -0.01314657 -1.33073846 -1.28594667 -1.40976281 -0.19321771
 -0.29388355  1.24529383 -0.14044276  0.19443717  0.        ]","[[-2.10152568 -1.68843587 -0.16198422 -0.02192639]
 [-0.77131939  6.28296968  0.          0.        ]]",[-0.66353828 -0.62498403]
12,[-0.55078727 -0.69428164],[-0.49402601 -1.0840311 ],-0.0181927366796,-0.0181927366796,"[-1.08493128  0.1253727  -1.32595377 -1.3033387  -1.4097611  -0.19321763
 -0.17085211  0.96551794 -0.20660058  0.08225638  0.        ]","[[-2.10784884 -1.5811563  -0.16198422 -0.02192639]
 [ 0.13598683  4.45108828  0.          0.        ]]",[-0.66353828 -0.62498403]
13,[ 0.31432292  0.341351  ],[ 0.83928467  0.39884157],-0.0163073935778,-0.0163073935778,"[-1.10566736  0.18802993 -1.31290472 -1.30163729 -1.4097594  -0.19321755
 -0.4362409   0.34738217 -0.23778594  0.05551489  0.        ]","[[-2.12476592 -1.53274309 -0.16198422 -0.02192639]
 [-1.82114808  0.40372688  0.          0.        ]]",[-0.66353828 -0.62498403]
14,[-0.96039319 -0.55987149],[-0.34083344 -0.82078808],-0.0163546851069,-0.0163546851069,"[-1.10900345  0.21884222 -1.3107568  -1.29861662 -1.40975769 -0.19321747
  0.01900074  0.58726037 -0.2509852   0.03169716  0.        ]","[[-2.12750472 -1.50890969 -0.16198422 -0.02192639]
 [ 1.53607108  1.97437692  0.          0.        ]]",[-0.66353828 -0.62498403]
15,[-0.36150828  0.27599984],[-0.42156395  0.90736742],-0.0187486717537,-0.0187486717537,"[-1.08833433  0.22722522 -1.32384041 -1.29754391 -1.40975599 -0.19321739
 -0.16794259  0.08497464 -0.24858652 -0.00836172  0.        ]","[[-2.11061558 -1.50241983 -0.16198422 -0.02192639]
 [ 0.15744121 -1.31443289  0.          0.        ]]",[-0.66353828 -0.62498403]
16,[ 0.08339702 -0.18641044],[ 0.36231292 -1.33074949],-0.0173008544589,-0.0173008544589,"[-1.10502739  0.24016503 -1.3133086  -1.29567852 -1.40975428 -0.19321731
 -0.39468273  0.63770968 -0.25814854  0.00511555  0.        ]","[[-2.12424364 -1.49239651 -0.16198422 -0.02192639]
 [-1.51467373  2.30470439  0.          0.        ]]",[-0.66353828 -0.62498403]
17,[-0.17027004  0.42203251],[-0.20250382  0.5066577 ],-0.0154380772113,-0.0154380772113,"[-1.12396275  0.24778439 -1.30096576 -1.29445993 -1.40975257 -0.19321723
 -0.19608627  0.02596797 -0.26623417  0.02759811  0.        ]","[[-2.13984263 -1.48649082 -0.16198422 -0.02192639]
 [-0.05010911 -1.70078658  0.          0.        ]]",[-0.66353828 -0.62498403]
18,[ 0.07290427  0.19466525],[ 0.60654079 -0.41418956],-0.0139872611735,-0.0139872611735,"[-1.13484628  0.23029966 -1.29367509 -1.29711991 -1.40975087 -0.19321715
 -0.304675    0.33752524 -0.26209642  0.06149767  0.        ]","[[-2.14887949 -1.50003877 -0.16198422 -0.02192639]
 [-0.85090591  0.33919197  0.          0.        ]]",[-0.66353828 -0.62498403]
19,[-0.7330066   0.14484137],[-1.1321719   0.24178715],-0.0146747417942,-0.0146747417942,"[-1.12613294  0.21771505 -1.29951972 -1.2987454  -1.40974916 -0.19321706
  0.02314262  0.08595785 -0.25488537  0.05957197  0.        ]","[[-2.14164195 -1.50978169 -0.16198422 -0.02192639]
 [ 1.56660914 -1.30799017  0.          0.        ]]",[-0.66353828 -0.62498403]
20,[ 0.60609698  0.6124118 ],[ 0.31244292  0.95512204],-0.0138052908742,-0.0138052908742,"[-1.13658464  0.19666168 -1.29249327 -1.30092694 -1.40974746 -0.19321698
 -0.51772735  0.23624108 -0.24862482  0.09567821  0.        ]","[[-2.15032942 -1.52606861 -0.16198422 -0.02192639]
 [-2.42207629 -0.32398361  0.          0.        ]]",[-0.66353828 -0.62498403]
21,[ 0.12487917 -0.31871608],[-0.28246297 -0.74132263],-0.0104043359946,-0.0104043359946,"[-1.1787447   0.23739668 -1.26276278 -1.29609167 -1.40974575 -0.1932169
 -0.34365172  0.81477929 -0.27504475  0.12589724  0.        ]","[[-2.1858908  -1.49454117 -0.16198422 -0.02192639]
 [-1.13834492  3.46409911  0.          0.        ]]",[-0.66353828 -0.62498403]
