timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.08350682 -2.32240725],[ 2.19934935 -2.35410376],-0.143820308472,-0.143820308472,"[ 1.11493735  1.35068373 -0.14346933  1.11514019  0.60870215  0.17312231
 -0.17888047  0.28299542  1.0711769  -0.4610281   0.        ]","[[-0.06055722 -0.07617732  0.07107574  0.02041561]
 [ 0.00135198 -0.00316267  0.          0.        ]]",[-0.78778052 -0.77246749]
1,[ 1.99809074 -2.13353777],[ 2.38200133 -2.2807992 ],-0.142883897459,-0.142883897459,"[ 1.11722976  1.34564865 -0.08473665  1.01496432  0.6087019   0.17312225
  0.38924047 -0.35938647  1.07283534 -0.40522345  0.        ]","[[-0.02082446 -0.11598319  0.07107574  0.02041561]
 [ 3.95874379 -3.96421648  0.          0.        ]]",[-0.78778052 -0.77246749]
2,[ 1.18799531 -1.99117959],[ 1.29629247 -1.67573686],-0.139808501761,-0.139808501761,"[ 1.11082957  1.3185079   0.08975781  0.72074741  0.60870164  0.1731222
  0.94612469 -0.98903962  1.06815153 -0.23924677  0.        ]","[[ 0.09727072 -0.23422276  0.07107574  0.02041561]
 [ 7.83786526 -7.84678432  0.          0.        ]]",[-0.78778052 -0.77246749]
3,[-0.03111443 -1.70157349],[-0.32003047 -2.09160115],-0.133818960757,-0.133818960757,"[ 1.05740221  1.23485297  0.37223039  0.25505066  0.60870139  0.17312214
  1.49200926 -1.60619791  1.02919418  0.02947463  0.        ]","[[  0.29217937  -0.42934101   0.07107574   0.02041561]
 [ 11.64037214 -11.65231355   0.           0.        ]]",[-0.78778052 -0.77246749]
4,[ 0.01241652 -1.1926434 ],[-0.17782814 -1.87147681],-0.12445930827,-0.12445930827,"[ 0.93698422  1.04466501  0.66832311 -0.32089175  0.60870113  0.17312209
  1.27741908 -2.21079609  0.93171125  0.23105019  0.        ]","[[  0.50998973  -0.69979247   0.07107574   0.02041561]
 [ 10.14559676 -15.38041015   0.           0.        ]]",[-0.78778052 -0.77246749]
5,[-0.11732578 -0.78792292],[ 0.06490914 -1.1911033 ],-0.109120222858,-0.109120222858,"[ 0.78035791  0.69891098  0.90354095 -0.87814869  0.60870088  0.17312203
  1.14777922 -2.80345426  0.77283319  0.23025986  0.        ]","[[  0.70384223  -1.04406742   0.07107574   0.02041561]
 [  9.24256278 -19.03490896   0.           0.        ]]",[-0.78778052 -0.77246749]
6,[-0.41524088 -0.58776605],[-0.1788711  -1.19410599],-0.0844726482605,-0.0844726482605,"[ 0.59233407  0.18101587  1.09524065 -1.20555448  0.60870062  0.17312198
  1.15849356 -3.38441366  0.52046077  0.09196811  0.        ]","[[  8.89443477e-01  -1.46070911e+00   7.10757432e-02   2.04156082e-02]
 [  9.31720202e+00  -2.26173110e+01   0.00000000e+00   0.00000000e+00]]",[-0.78778052 -0.77246749]
7,[-0.36526069 -0.52217513],[ 0.00817605 -1.21336603],-0.0504001860898,-0.0504001860898,"[ 0.38383743 -0.44973999  1.24164521 -1.04284089  0.60870037  0.17312192
  1.03036564 -3.95384085  0.13521907 -0.12660191  0.        ]","[[  1.06683470e+00  -1.94828552e+00   7.10757432e-02   2.04156082e-02]
 [  8.42469853e+00  -2.61286586e+01   0.00000000e+00   0.00000000e+00]]",[-0.78778052 -0.77246749]
8,[-0.65570933 -0.7405355 ],[-1.10736319 -0.77668846],-0.0316381371536,-0.0316381371536,"[ 0.16759257 -1.02422905  1.34244724 -0.19467938  0.60870011  0.17312187
  1.01094373 -4.51201799 -0.41023931 -0.31560157  0.        ]","[[  1.23397196e+00  -2.50539371e+00   7.10757432e-02   2.04156082e-02]
 [  8.28941452e+00  -2.95707089e+01   0.00000000e+00   0.00000000e+00]]",[-0.78778052 -0.77246749]
9,[-0.15301284 -0.34084287],[-0.71250292 -1.08705767],-0.0773698764177,-0.0773698764177,"[ -2.20362937e-03  -1.28188680e+00   1.39232887e+00   1.25749769e+00
   6.08699856e-01   1.73121815e-01   4.18934437e-01  -3.93530718e+00
  -1.08701988e+00  -3.08381565e-01   0.00000000e+00]","[[  1.35838136e+00  -3.12179014e+00   7.10757432e-02   2.04156082e-02]
 [  4.16562228e+00  -2.60146582e+01   0.00000000e+00   0.00000000e+00]]",[-0.78778052 -0.77246749]
