timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.95519638 -1.16394103],[ 1.43643379  0.18851131],-0.332428420494,-0.332428420494,"[ 1.04301007  2.06377464  0.02814735  0.89851098 -0.71724389  1.59574199
 -0.27197691  0.3440914   1.90853894 -1.33307665  0.        ]","[[ 0.07659667  0.0393599  -0.08145475  0.18212934]
 [-0.0026707  -0.00177342  0.          0.        ]]",[-0.16658384 -0.21581182]
1,[ 1.75726962 -1.2870872 ],[ 1.1617818  -0.02368392],-0.327137665188,-0.327137665188,"[ 1.03765034  2.06332792  0.08867537  0.92089591 -0.71724256  1.59573508
  0.10200161  0.44545272  1.90030332 -1.25435706  0.        ]","[[ 0.11623139  0.04679849 -0.08145475  0.18212934]
 [ 3.95297347  0.74315424  0.          0.        ]]",[-0.16658384 -0.21581182]
2,[ 1.48762035 -1.39927387],[ 1.40260458 -2.0214993 ],-0.311074300741,-0.311074300741,"[ 1.00878991  2.06231577  0.26680459  0.96228203 -0.71724124  1.59572817
  0.46861447  0.43048404  1.86039534 -1.03117185  0.        ]","[[ 0.23419734  0.06055785 -0.08145475  0.18212934]
 [ 7.83071104  0.63315137  0.          0.        ]]",[-0.16658384 -0.21581182]
3,[ 1.20595455 -1.42042708],[ 1.5567553 -1.8996504],-0.285877853003,-0.285877853003,"[ 0.91989974  2.06403039  0.54892397  0.88041932 -0.71723991  1.59572126
  0.82811602 -0.11020527  1.76225759 -0.72306163  0.        ]","[[  0.42896352   0.03335223  -0.08145475   0.18212934]
 [ 11.63323792  -3.34046619   0.           0.        ]]",[-0.16658384 -0.21581182]
4,[ 0.79196173 -1.44868839],[-0.04097651 -1.38862389],-0.25279333707,-0.25279333707,"[ 0.71780157  2.06121151  0.89806007  0.5616531  -0.71723858  1.59571435
  1.18050374 -0.64018096  1.58492275 -0.39159858  0.        ]","[[  0.69902532  -0.07253594  -0.08145475   0.18212934]
 [ 15.36053779  -7.23534994   0.           0.        ]]",[-0.16658384 -0.21581182]
5,[ 0.48858464 -1.3747009 ],[ 0.18244    -1.01219721],-0.217377493597,-0.217377493597,"[ 0.39976611  2.02081992  1.20316827  0.01856149 -0.71723726  1.59570744
  1.13660197 -1.15942229  1.35345754 -0.13070605  0.        ]","[[  1.0015772   -0.25553048  -0.08145475   0.18212934]
 [ 14.89621489 -11.05135872   0.           0.        ]]",[-0.16658384 -0.21581182]
6,[ 0.19691455 -1.31413603],[-1.35470931 -1.21393436],-0.185436193407,-0.185436193407,"[ 0.01342209  1.88984234  1.39073598 -0.70134589 -0.71723593  1.59570053
  1.17714189 -1.66839629  1.12296835  0.00539632  0.        ]","[[  1.3038038   -0.51408863  -0.08145475   0.18212934]
 [ 15.32504896 -14.7919452    0.           0.        ]]",[-0.16658384 -0.21581182]
7,[ 0.31985766 -1.13937652],[ 0.03810254 -1.62602699],-0.164681105343,-0.164681105343,"[-0.35253283  1.60800523  1.44508759 -1.47659403 -0.7172346   1.59569362
  0.77459882 -2.16705357  0.96699314 -0.0116749   0.        ]","[[  1.56758688  -0.84669743  -0.08145475   0.18212934]
 [ 11.06729466 -18.45677454   0.           0.        ]]",[-0.16658384 -0.21581182]
8,[ 0.19817831 -1.02394235],[ 0.43342076 -0.3445121 ],-0.1569973945,-0.1569973945,"[-0.65999249  1.135853    1.40895217 -2.08050997 -0.71723328  1.59568671
  0.76825728 -2.65602038  0.89246895 -0.17442785  0.        ]","[[  1.78826083  -1.25188994  -0.08145475   0.18212934]
 [ 11.00023486 -22.05048432   0.           0.        ]]",[-0.16658384 -0.21581182]
9,[ 0.05397193 -0.90904105],[-0.85786891 -0.31584688],-0.153295640965,-0.153295640965,"[-0.9709531   0.53431024  1.29066406 -2.2064101  -0.71723195  1.5956798
  0.90986622 -2.78216208  0.80043189 -0.42794919  0.        ]","[[  2.02329318  -1.70220375  -0.08145475   0.18212934]
 [ 12.49807806 -22.97775075   0.           0.        ]]",[-0.16658384 -0.21581182]
