timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
10,[-0.01260765  0.08803301],[ 0.21940569  0.32759083],-0.0245635823121,-0.0245635823121,"[-0.89397807  0.62726546 -1.47102092 -1.48321044 -1.43409938 -0.76794328
 -0.35493153  0.65947194 -0.17315711  0.26718188  0.        ]","[[-1.91717749 -1.36138463 -0.16583586 -0.08788355]
 [-1.05029532  2.52379201  0.          0.        ]]",[-0.37466606 -0.35556328]
11,[-0.25339383 -0.29637077],[-1.46936996  0.28365784],-0.0214792067386,-0.0214792067386,"[-0.91042884  0.70575654 -1.46476893 -1.44417207 -1.43409669 -0.76794253
 -0.24955543  0.83597414 -0.18856768  0.21187156  0.        ]","[[-1.92926659 -1.29839759 -0.16583586 -0.08788355]
 [-0.16158943  3.77075476  0.          0.        ]]",[-0.37466606 -0.35556328]
12,[ 0.39806435 -0.26564735],[ 2.33825376 -0.8419506 ],-0.0168800175589,-0.0168800175589,"[-0.96819964  0.81058699 -1.44093967 -1.37493421 -1.434094   -0.76794178
 -0.71840345  0.98452312 -0.22617911  0.17817926  0.        ]","[[-1.97217162 -1.21245291 -0.16583586 -0.08788355]
 [-4.11570229  4.82023501  0.          0.        ]]",[-0.37466606 -0.35556328]
13,[-0.07901724 -0.07801192],[-0.58912706 -0.25523317],-0.0129832994531,-0.0129832994531,"[-1.02346317  0.88417773 -1.41529217 -1.313812   -1.4340913  -0.76794103
 -0.23945945  0.49898837 -0.2602785   0.17274852  0.        ]","[[-2.01395838 -1.1504645  -0.16583586 -0.08788355]
 [-0.07645146  1.39002206  0.          0.        ]]",[-0.37466606 -0.35556328]
14,[ 0.41421708  0.27842945],[ 0.86601038  1.16941733],-0.0109509335957,-0.0109509335957,"[-1.05588284  0.90447324 -1.3988823  -1.29501528 -1.43408861 -0.76794028
 -0.51565179  0.35213079 -0.27967773  0.19335655  0.        ]","[[-2.03885818 -1.13307387 -0.16583586 -0.08788355]
 [-2.4057665   0.35250187  0.          0.        ]]",[-0.37466606 -0.35556328]
15,[-0.35744923 -0.67475522],[-0.86062236 -2.08204476],-0.00960141871922,-0.00960141871922,"[-1.07299213  0.95814297 -1.38979836 -1.24104001 -1.43408592 -0.76793953
 -0.10382725  0.91147779 -0.29048646  0.16043569  0.        ]","[[-2.05212567 -1.08637519 -0.16583586 -0.08788355]
 [ 1.06741858  4.30419111  0.          0.        ]]",[-0.37466606 -0.35556328]
16,[ 0.38699451  0.14404999],[ 0.20002873  0.23144986],-0.00938550243871,-0.00938550243871,"[-1.08966587  1.00919413 -1.38065751 -1.18361391 -1.43408322 -0.76793878
 -0.50997184  0.33908515 -0.29994389  0.12851554  0.        ]","[[-2.06514452 -1.04086463 -0.16583586 -0.08788355]
 [-2.35786558  0.26034614  0.          0.        ]]",[-0.37466606 -0.35556328]
17,[ 0.30281687 -0.00512382],[-0.54483272  0.31710202],-0.00504994499045,-0.00504994499045,"[-1.13859734  1.02501439 -1.35213853 -1.16453983 -1.43408053 -0.76793803
 -0.4106248   0.46804367 -0.33011038  0.17785557  0.        ]","[[-2.10389538 -1.02651663 -0.16583586 -0.08788355]
 [-1.52001037  1.17141586  0.          0.        ]]",[-0.37466606 -0.35556328]
18,[  7.16523767e-01   5.59985638e-05],[ 0.29940238  0.51586768],-0.00506422376207,-0.00506422376207,"[-1.20218246  1.06388585 -1.31105744 -1.11496447 -1.43407783 -0.76793728
 -0.66270841  0.64257533 -0.36861631  0.22612933  0.        ]","[[-2.15562636 -0.99071693 -0.16583586 -0.08788355]
 [-3.64599795  2.40445197  0.          0.        ]]",[-0.37466606 -0.35556328]
19,[ 0.50787491 -0.45405138],[ 0.61491729 -2.31718821],-0.00877374102725,-0.00877374102725,"[-1.27360411  1.13530383 -1.25894888 -1.01302635 -1.43407514 -0.76793653
 -0.51375838  0.92491502 -0.41183946  0.25433617  0.        ]","[[-2.21594248 -0.92261453 -0.16583586 -0.08788355]
 [-2.38981072  4.3991336   0.          0.        ]]",[-0.37466606 -0.35556328]
20,[ 0.30585879 -0.01166113],[ 0.79380883  0.53200287],-0.00878665165243,-0.00878665165243,"[-1.29990119  1.1828836  -1.2380142  -0.93642298 -1.43407245 -0.76793578
 -0.21952573  0.35201306 -0.42739112  0.24041406  0.        ]","[[-2.2388415  -0.87524108 -0.16583586 -0.08788355]
 [ 0.09163856  0.35169643  0.          0.        ]]",[-0.37466606 -0.35556328]
21,[-0.50812882 -0.7294451 ],[-0.45294579 -1.72791586],-0.0038656660637,-0.0038656660637,"[-1.26148011  1.21022992 -1.26826345 -0.88887648 -1.43406975 -0.76793503
  0.15257909  0.64906024 -0.40070705  0.14631389  0.        ]","[[-2.20552212 -0.84715146 -0.16583586 -0.08788355]
 [ 3.22983348  2.45027884  0.          0.        ]]",[-0.37466606 -0.35556328]
22,[-0.10016854 -0.06296209],[-0.11189729 -0.29313051],-0.011130351141,-0.011130351141,"[-1.20689313  1.21865612 -1.30780888 -0.87366748 -1.43406706 -0.76793428
 -0.06733765  0.08181194 -0.36153225  0.05358131  0.        ]","[[-2.15953427 -0.83835431 -0.16583586 -0.08788355]
 [ 1.37513801 -1.55721417  0.          0.        ]]",[-0.37466606 -0.35556328]
23,[ 0.00759214  0.1846921 ],[-0.13372914 -0.92324532],-0.010584150199,-0.010584150199,"[-1.17920075  1.17735558 -1.32643535 -0.9456987  -1.43406437 -0.76793353
 -0.1230157  -0.07809294 -0.34732287  0.0632987   0.        ]","[[-2.13674277 -0.88083317 -0.16583586 -0.08788355]
 [ 0.90556986 -2.68690915  0.          0.        ]]",[-0.37466606 -0.35556328]
24,[ 0.30542716  0.90677875],[-0.32372324  0.53280376],-0.0041320189541,-0.0041320189541,"[-1.1636748   1.08520589 -1.336477   -1.08604239 -1.43406167 -0.76793278
 -0.18775511 -0.58798874 -0.34428661  0.14701092  0.        ]","[[-2.12410908 -0.97071448 -0.16583586 -0.08788355]
 [ 0.35958171 -6.28921778  0.          0.        ]]",[-0.37466606 -0.35556328]
25,[ 0.56407058  0.93509072],[ 0.63489696  0.30872598],-0.0104055085109,-0.0104055085109,"[-1.17074001  0.9720483  -1.33193753 -1.22597555 -1.43405898 -0.76793203
 -0.34056406 -0.27169261 -0.34774077  0.27915066  0.        ]","[[-2.12984776 -1.07407868 -0.16583586 -0.08788355]
 [-0.92915117 -4.05465514  0.          0.        ]]",[-0.37466606 -0.35556328]
26,[ 0.12740466  0.67444021],[ 0.12351267  1.33703395],-0.0168437867402,-0.0168437867402,"[-1.16235839  0.89393242 -1.33730907 -1.30485038 -1.43405629 -0.76793128
 -0.04055286 -0.08739424 -0.33719917  0.34734833  0.        ]","[[-2.12304508 -1.14210821 -0.16583586 -0.08788355]
 [ 1.6010243  -2.75262806  0.          0.        ]]",[-0.37466606 -0.35556328]
27,[-0.2123547  -0.03485737],[ 0.55293201 -0.48762031],-0.0139929262851,-0.0139929262851,"[-1.11668172  0.87662245 -1.36519732 -1.32054998 -1.43405359 -0.76793053
  0.0135186   0.48077334 -0.31192824  0.30172116  0.        ]","[[-2.08644924 -1.15688722 -0.16583586 -0.08788355]
 [ 2.0570414   1.26135112  0.          0.        ]]",[-0.37466606 -0.35556328]
28,[-0.67701221 -0.04351051],[ 0.02150576 -0.37903303],-0.0122447971976,-0.0122447971976,"[-1.03624774  0.88319253 -1.40889836 -1.31466004 -1.4340509  -0.76792978
  0.26817815  0.20386914 -0.26772842  0.18985358  0.        ]","[[-2.02375998 -1.15128815 -0.16583586 -0.08788355]
 [ 4.20473814 -0.69491315  0.          0.        ]]",[-0.37466606 -0.35556328]
29,[-0.81410623  0.0634782 ],[-1.04754752 -0.86476701],-0.0212865488065,-0.0212865488065,"[-0.92446119  0.84920095 -1.45919894 -1.34416331 -1.43404821 -0.76792903
  0.26845411 -0.00661005 -0.20040722  0.08841461  0.        ]","[[-1.93964188 -1.18010584 -0.16583586 -0.08788355]
 [ 4.20706694 -2.18189992  0.          0.        ]]",[-0.37466606 -0.35556328]
30,[-0.06334991  0.90690607],[ 0.74732584  2.16186862],-0.024528274829,-0.024528274829,"[-0.86499552  0.75579453 -1.48140848 -1.41359104 -1.43404551 -0.76792828
 -0.21051175 -0.48502638 -0.16458064  0.11254583  0.        ]","[[-1.89602845 -1.25765523 -0.16583586 -0.08788355]
 [ 0.16766689 -5.56180102  0.          0.        ]]",[-0.37466606 -0.35556328]
31,[-0.71784961  0.20658438],[-0.90667496  1.14027707],-0.0272671267912,-0.0272671267912,"[-0.81943521  0.66891357 -1.49641288 -1.46376778 -1.43404282 -0.76792753
  0.13963615  0.09093605 -0.13593     0.14606812  0.        ]","[[-1.86304728 -1.32806543 -0.16583586 -0.08788355]
 [ 3.12066764 -1.49276387  0.          0.        ]]",[-0.37466606 -0.35556328]
32,[-0.37123027 -0.23417231],[-1.8807965   0.21673567],-0.0303563337037,-0.0303563337037,"[-0.78349425  0.68157584 -1.50705777 -1.45727924 -1.43404013 -0.76792678
 -0.29321856  0.65570603 -0.11526052  0.09591216  0.        ]","[[-1.83726062 -1.31788799 -0.16583586 -0.08788355]
 [-0.5298463   2.49720258  0.          0.        ]]",[-0.37466606 -0.35556328]
33,[ 0.33607933 -0.08391929],[-0.49356715  0.38779868],-0.0255460225329,-0.0255460225329,"[-0.8531994   0.7531482  -1.48544885 -1.41530978 -1.43403743 -0.76792603
 -0.76120387  0.77031486 -0.15750081  0.10209193  0.        ]","[[-1.88745723 -1.25982025 -0.16583586 -0.08788355]
 [-4.47663909  3.30689104  0.          0.        ]]",[-0.37466606 -0.35556328]
34,[ 0.80731195 -0.11067738],[ 1.56914738 -0.08404308],-0.0146789947119,-0.0146789947119,"[-0.99941269  0.85059582 -1.42673907 -1.34298268 -1.43403474 -0.76792528
 -0.98231021  0.97847821 -0.24544866  0.17653465  0.        ]","[[-1.99569957 -1.17892728 -0.16583586 -0.08788355]
 [-6.34136434  4.77752184  0.          0.        ]]",[-0.37466606 -0.35556328]
35,[ 0.28498062 -0.36532408],[ 0.1318636  -0.16006202],-0.00790561665749,-0.00790561665749,"[-1.11050398  0.95664377 -1.36876651 -1.24257303 -1.43403205 -0.76792453
 -0.49823118  0.91784417 -0.3128298   0.21178988  0.        ]","[[-2.08156531 -1.08767437 -0.16583586 -0.08788355]
 [-2.25885456  4.34916476  0.          0.        ]]",[-0.37466606 -0.35556328]
36,[ 0.25153658 -0.37996572],[-0.04191587 -1.10579425],-0.00376910356616,-0.00376910356616,"[-1.15989131  1.04530007 -1.33884201 -1.13909863 -1.43402935 -0.76792378
 -0.43104239  0.81592499 -0.34298805  0.18564789  0.        ]","[[-2.12105712 -1.00791532 -0.16583586 -0.08788355]
 [-1.69221629  3.62913701  0.          0.        ]]",[-0.37466606 -0.35556328]
37,[ 0.52494359  0.27482635],[-0.01972835  0.91604523],-0.00352734012167,-0.00352734012167,"[-1.20286917  1.07981853 -1.31052273 -1.09342039 -1.43402666 -0.76792303
 -0.44659786  0.2452907  -0.36901816  0.20951593  0.        ]","[[-2.15621772 -0.97578081 -0.16583586 -0.08788355]
 [-1.82340706 -0.40225041  0.          0.        ]]",[-0.37466606 -0.35556328]
38,[ 0.44658324 -0.27047628],[-0.17991828  0.42834812],-0.00695712846331,-0.00695712846331,"[-1.24690713  1.10973678 -1.27914402 -1.05115783 -1.43402397 -0.76792228
 -0.45170161  0.7598378  -0.3957038   0.24207502  0.        ]","[[-2.19311777 -0.94735318 -0.16583586 -0.08788355]
 [-1.86645259  3.23289922  0.          0.        ]]",[-0.37466606 -0.35556328]
39,[ 0.49875388 -0.62116575],[ 1.16969959 -0.21470868],-0.00779774844623,-0.00779774844623,"[-1.29803005  1.19162088 -1.23946868 -0.92145466 -1.43402127 -0.76792153
 -0.53178864  0.9908852  -0.42593178  0.22689054  0.        ]","[[-2.23722354 -0.86631782 -0.16583586 -0.08788355]
 [-2.54187418  4.86519847  0.          0.        ]]",[-0.37466606 -0.35556328]
40,[-0.18847027 -0.87994331],[-0.30215534 -2.83556354],-0.00665925920304,-0.00665925920304,"[-1.31009716  1.2741624  -1.2295558  -0.76629855 -1.43401858 -0.76792078
 -0.05666643  0.85673208 -0.42754909  0.14313024  0.        ]","[[-2.24785762 -0.77852287 -0.16583586 -0.08788355]
 [ 1.465091    3.9174475   0.          0.        ]]",[-0.37466606 -0.35556328]
41,[ 0.13728952 -0.23324773],[-0.11680927 -1.88326316],-0.0104845647415,-0.0104845647415,"[-1.2907179   1.30760769 -1.24536165 -0.69500409 -1.43401589 -0.76792003
 -0.20169554  0.28533961 -0.40827979  0.06755143  0.        ]","[[-2.23082778 -0.74067584 -0.16583586 -0.08788355]
 [ 0.24198087 -0.11929193  0.          0.        ]]",[-0.37466606 -0.35556328]
42,[ 0.43859816  0.50576943],[-0.44389036  0.69827442],-0.00690733601912,-0.00690733601912,"[-1.29052347  1.2703274  -1.24551383 -0.77412588 -1.43401319 -0.76791928
 -0.25690849 -0.27477609 -0.41417598  0.11643254  0.        ]","[[-2.2306599  -0.78276427 -0.16583586 -0.08788355]
 [-0.22366106 -4.0763643   0.          0.        ]]",[-0.37466606 -0.35556328]
43,[ 0.7282514   0.34574562],[-0.6091473   1.17469954],-0.00830196032838,-0.00830196032838,"[-1.31557403  1.22112639 -1.22497521 -0.86907676 -1.4340105  -0.76791853
 -0.46473798  0.1280907  -0.43588249  0.21946931  0.        ]","[[-2.25271897 -0.8357352  -0.16583586 -0.08788355]
 [-1.9764006  -1.2302167   0.          0.        ]]",[-0.37466606 -0.35556328]
44,[ 1.04173684 -0.11056775],[ 0.91215145  0.67994052],-0.0182893198641,-0.0182893198641,"[-1.38498306  1.23566028 -1.16290713 -0.84205991 -1.43400781 -0.76791778
 -0.74601977  0.69212122 -0.4792198   0.32063331  0.        ]","[[-2.31604818 -0.82035952 -0.16583586 -0.08788355]
 [-4.34860446  2.75451128  0.          0.        ]]",[-0.37466606 -0.35556328]
45,[ 0.29821888 -0.94878173],[ 1.13970719 -1.21824801],-0.020758558933,-0.020758558933,"[-1.43691807  1.30920905 -1.11087005 -0.69143092 -1.43400511 -0.76791703
 -0.30800703  1.0653223  -0.51001483  0.32062997  0.        ]","[[-2.36595698 -0.73881555 -0.16583586 -0.08788355]
 [-0.65461453  5.39108538  0.          0.        ]]",[-0.37466606 -0.35556328]
46,[-0.36908847 -0.68357611],[-0.08748944 -0.94056356],-0.0128364844131,-0.0128364844131,"[-1.40939533  1.36494857 -1.1390867  -0.55889992 -1.43400242 -0.76791627
  0.1627981   0.48955325 -0.48580619  0.1899896   0.        ]","[[-2.33921155 -0.67180593 -0.16583586 -0.08788355]
 [ 3.31593124  1.32343582  0.          0.        ]]",[-0.37466606 -0.35556328]
47,[-0.25554886 -0.13141149],[ 0.21737595  0.0243844 ],-0.0108478739907,-0.0108478739907,"[-1.34263791  1.35596998 -1.20169879 -0.5814898  -1.43399973 -0.76791552
  0.11413015 -0.04129239 -0.43775219  0.08546045  0.        ]","[[-2.27701104 -0.68296498 -0.16583586 -0.08788355]
 [ 2.90548995 -2.42684304  0.          0.        ]]",[-0.37466606 -0.35556328]
48,[-0.56045198 -0.28105393],[-0.40647505  0.77423557],-0.0143489480018,-0.0143489480018,"[-1.26764155  1.31673843 -1.2634561  -0.67453386 -1.43399703 -0.76791477
  0.20928694 -0.02085843 -0.38889499  0.0190553   0.        ]","[[-2.21084949 -0.73005347 -0.16583586 -0.08788355]
 [ 3.70799685 -2.28248295  0.          0.        ]]",[-0.37466606 -0.35556328]
49,[-0.46259001 -0.69765711],[-0.43932442 -0.63880997],-0.0225022170687,-0.0225022170687,"[-1.19964141  1.30428468 -1.3126859  -0.70228982 -1.43399434 -0.76791402
  0.00978306  0.4195585  -0.33864549 -0.06565322  0.        ]","[[-2.1535707  -0.74448513 -0.16583586 -0.08788355]
 [ 2.02547979  0.82894012  0.          0.        ]]",[-0.37466606 -0.35556328]
