timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.87850416  0.59688544],[ 1.82607651  1.05341209],-0.366601704012,-0.366601704012,"[ 1.09989544  1.38958539  0.08428179  1.37206127 -1.21837915  1.19265494
 -0.19005207  0.28577566  3.15348794 -1.40514191  0.        ]","[[ 0.09284516  0.0381471  -0.13986586  0.13743547]
 [-0.00382118  0.00470205  0.          0.        ]]",[-0.72928524 -0.7410534 ]
1,[ 2.14695477  0.5938198 ],[ 2.13400508  0.66076499],-0.361055999052,-0.361055999052,"[ 1.09355943  1.3865677   0.1425866   1.47267756 -1.2183781   1.19265393
  0.35718173  0.91088798  3.13406536 -1.23628046  0.        ]","[[ 0.13244459  0.0779526  -0.13986586  0.13743547]
 [ 3.95060652  3.96266236  0.          0.        ]]",[-0.72928524 -0.7410534 ]
2,[ 2.01494741  0.07090333],[ 2.13064749 -0.12929108],-0.343105672307,-0.343105672307,"[ 1.06165157  1.36880474  0.31402079  1.73542982 -1.21837705  1.19265293
  0.89367645  1.3114789   3.0336743  -0.76811021  0.        ]","[[ 0.25035383  0.18265425 -0.13986586  0.13743547]
 [ 7.82743324  6.49904854  0.          0.        ]]",[-0.72928524 -0.7410534 ]
3,[ 1.67447925 -0.49073607],[ 0.80784836 -0.15217701],-0.311119455145,-0.311119455145,"[ 0.96737941  1.32977918  0.58483068  2.03875446 -1.218376    1.19265193
  1.41974874  1.21005621  2.77104039 -0.13225759  0.        ]","[[  0.44504401   0.30619233  -0.13986586   0.13743547]
 [ 11.62895175   5.85688784   0.           0.        ]]",[-0.72928524 -0.7410534 ]
4,[ 0.80125344 -1.67349625],[ 0.45372756 -1.93708605],-0.264805063667,-0.264805063667,"[ 0.76451469  1.27907372  0.9098764   2.2989873  -1.21837495  1.19265093
  1.83024552  1.09635743  2.29703958  0.48788887  0.        ]","[[  0.70738516   0.41610746  -0.13986586   0.13743547]
 [ 14.59530777   5.13699846   0.           0.        ]]",[-0.72928524 -0.7410534 ]
5,[ 0.250577   -1.98071158],[ 0.03450423 -2.05468528],-0.209233756083,-0.209233756083,"[ 0.43436969  1.24407551  1.20524856  2.44047975 -1.21837391  1.19264993
  2.03891981  0.45476693  1.67090242  0.89767597  0.        ]","[[  1.01442151   0.47808935  -0.13986586   0.13743547]
 [ 16.10325969   1.07470822   0.           0.        ]]",[-0.72928524 -0.7410534 ]
6,[-0.4865891  -1.91864777],[-0.8093725  -2.22004594],-0.154215098773,-0.154215098773,"[ 0.01565772  1.25496483  1.38763     2.39879445 -1.21837286  1.19264893
  2.01391935 -0.17403319  1.04244797  1.03115165  0.        ]","[[  1.33467478   0.4596377   -0.13986586   0.13743547]
 [ 15.92262628  -2.90659898   0.           0.        ]]",[-0.72928524 -0.7410534 ]
7,[-0.08289675 -1.43085229],[ 0.69624074 -1.27907203],-0.111188212951,-0.111188212951,"[-0.38426102  1.30570585  1.42710569  2.17308042 -1.21837181  1.19264793
  1.52741177 -0.79016559  0.56402736  0.98141429  0.        ]","[[  1.61785415   0.36236427  -0.13986586   0.13743547]
 [ 12.40702238  -6.8077005    0.           0.        ]]",[-0.72928524 -0.7410534 ]
8,[-1.50657201 -1.10499215],[-2.13934863 -0.67630457],-0.0766699339625,-0.0766699339625,"[-0.76555663  1.36755398  1.35334032  1.74827071 -1.21837076  1.19264693
  1.87477402 -1.39443274  0.19622153  0.84957051  0.        ]","[[  1.89117963   0.18782285  -0.13986586   0.13743547]
 [ 14.91716493 -10.63368178   0.           0.        ]]",[-0.72928524 -0.7410534 ]
9,[-0.61380732 -0.16012549],[-0.35959342 -1.56793189],-0.0512940290824,-0.0512940290824,"[-1.09265724  1.38891831  1.18957581  1.14994553 -1.21836971  1.19264593
  1.28663232 -1.78387077 -0.0528704   0.68725731  0.        ]","[[  2.14688061  -0.04959107  -0.13986586   0.13743547]
 [ 10.66711951 -13.09946117   0.           0.        ]]",[-0.72928524 -0.7410534 ]
