timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.83163559 -1.17952335],[ 1.19108355 -1.43407971],-0.386397423386,-0.386397423386,"[ 1.03855267  1.77808666 -0.07601184  1.22452238 -1.24456555  1.4478557
 -0.26513222  0.31756046  2.61071961 -1.45167126  0.        ]","[[-0.00699871  0.09226598 -0.14362881  0.16530103]
 [-0.00115099  0.00187064  0.          0.        ]]",[-0.30718419 -0.30030653]
1,[ 1.54398954 -1.19490969],[ 2.2978527  -1.59806346],-0.384761258325,-0.384761258325,"[ 1.03780884  1.78181017 -0.01649208  1.11740713 -1.24456325  1.44785246
  0.16678092 -0.23189246  2.61027942 -1.41155031  0.        ]","[[ 0.03268447  0.05255975 -0.14362881  0.16530103]
 [ 3.95628577 -3.95928744  0.          0.        ]]",[-0.30718419 -0.30030653]
2,[ 1.25402546 -1.23645329],[ 0.64064312 -1.1485871 ],-0.379254258808,-0.379254258808,"[ 1.02207015  1.78080678  0.15974207  0.79803412 -1.24456096  1.44784921
  0.59014775 -0.77046261  2.60120648 -1.29274223  0.        ]","[[ 0.15073068 -0.06558252 -0.14362881  0.16530103]
 [ 7.83541777 -7.84199106  0.          0.        ]]",[-0.30718419 -0.30030653]
3,[ 1.09446442 -1.30161536],[ 1.11144903 -2.09297777],-0.369688465695,-0.369688465695,"[ 0.95936352  1.73976178  0.42246494  0.27834935 -1.24455866  1.44784597
  0.84999338 -1.29827932  2.56609986 -1.13146746  0.        ]","[[  0.3313268   -0.26060128  -0.14362881   0.16530103]
 [ 10.21627915 -11.64718089   0.           0.        ]]",[-0.30718419 -0.30030653]
4,[ 0.85390717 -1.47547626],[ 0.2750082 -1.3672899],-0.353913618211,-0.353913618211,"[ 0.80567493  1.60485822  0.74819059 -0.39438894 -1.24455636  1.44784272
  1.25987236 -1.81568241  2.47902047 -0.94322656  0.        ]","[[  0.57333244  -0.53097132  -0.14362881   0.16530103]
 [ 13.97184163 -15.37732056   0.           0.        ]]",[-0.30718419 -0.30030653]
5,[ 0.76171422 -1.57740009],[ 1.3625636  -0.98156726],-0.331531351673,-0.331531351673,"[ 0.5313069   1.31737119  1.07223214 -1.10116386 -1.24455407  1.44783948
  1.34864449 -2.32263564  2.32165592 -0.78758287  0.        ]","[[  0.86093021  -0.87518858  -0.14362881   0.16530103]
 [ 14.78524717 -19.03216722   0.           0.        ]]",[-0.30718419 -0.30030653]
6,[ 0.53258878 -1.71711636],[ 1.09197088 -1.10316261],-0.301617075723,-0.301617075723,"[ 0.11873726  0.84389923  1.3290235  -1.62445454 -1.24455177  1.44783623
  1.74877026 -2.80945277  2.0796443  -0.70698414  0.        ]","[[  1.1934179   -1.29104803  -0.14362881   0.16530103]
 [ 18.45147447 -22.54191109   0.           0.        ]]",[-0.30718419 -0.30030653]
7,[ 0.14498311 -2.02076149],[-0.15135163 -2.12836901],-0.263173621533,-0.263173621533,"[-0.45835163  0.21952897  1.43400034 -1.67223032 -1.24454947  1.44783299
  2.14108937 -3.29659611  1.73684806 -0.7254266   0.        ]","[[  1.59851276  -1.77712692  -0.14362881   0.16530103]
 [ 22.04621024 -26.05409805   0.           0.        ]]",[-0.30718419 -0.30030653]
8,[-0.47679886 -2.18168759],[-0.21987486 -2.22409854],-0.231378225361,-0.231378225361,"[-1.06237073 -0.41065281  1.27979092 -0.98167943 -1.24454718  1.44782974
  2.02827794 -3.77397768  1.36126457 -0.96457854  0.        ]","[[  2.02906915  -2.33274158  -0.14362881   0.16530103]
 [ 21.01263227 -29.49602965   0.           0.        ]]",[-0.30718419 -0.30030653]
9,[-1.24207377 -2.36620402],[-1.7623746  -3.21357685],-0.224986400562,-0.224986400562,"[-1.52716087 -0.79047048  0.90678384  0.47755764 -1.24454488  1.44782649
  1.88793331 -4.24202446  1.01363863 -1.43664138  0.        ]","[[  2.43642259  -2.95652055  -0.14362881   0.16530103]
 [ 19.72676382 -32.87081583   0.           0.        ]]",[-0.30718419 -0.30030653]
10,[-0.99010301 -0.41132236],[-1.14228125 -0.14813919],-0.233812659446,-0.233812659446,"[-1.78409667 -0.80456506  0.4548557   1.27649298 -1.24454258  1.44782325
  1.41335406  0.21112367  0.88269719 -1.70389196  0.        ]","[[  2.78733138  -3.25317212  -0.14362881   0.16530103]
 [ 15.37839088  -0.76561642   0.           0.        ]]",[-0.30718419 -0.30030653]
11,[-0.80169266 -0.05490169],[-1.38704329  1.05527654],-0.230200118499,-0.230200118499,"[-1.86871317 -0.81100035  0.06850898  1.11106708 -1.24454029  1.44782
  0.9480435   0.95909154  0.9294247  -1.60806419  0.        ]","[[  3.05212343  -3.19180489  -0.14362881   0.16530103]
 [ 11.11492447   4.62690191   0.           0.        ]]",[-0.30718419 -0.30030653]
12,[-0.54356039  0.1507578 ],[-1.4269255   0.60821381],-0.217777405848,-0.217777405848,"[-1.86851961 -0.80836542 -0.20169341  0.75608799 -1.24453799  1.44781676
  0.49193315  1.4955705   0.92538122 -1.4406816   0.        ]","[[ 3.23249105 -3.06046008 -0.14362881  0.16530103]
 [ 6.93574876  8.49469666  0.          0.        ]]",[-0.30718419 -0.30030653]
13,[-0.20950715  0.03364306],[ 0.14095776 -1.25455115],-0.197295135424,-0.197295135424,"[-1.84872313 -0.76438537 -0.34663725  0.24469743 -1.24453569  1.44781351
  0.04483254  1.80625592  0.85362243 -1.23277426  0.        ]","[[  3.33010343  -2.86809211  -0.14362881   0.16530103]
 [  2.83912462  10.73463952   0.           0.        ]]",[-0.30718419 -0.30030653]
