timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.93594551 -0.44296032],[ 0.9802571  -0.04243366],-0.332807156245,-0.332807156245,"[ 1.10385798  1.35023564  0.03751066  1.21076367 -0.97810718  0.7959532
 -0.16721688  0.28278726  2.94650167 -1.01698776  0.        ]","[[ 0.05485119 -0.03599708 -0.11203623  0.09218891]
 [ 0.00496107  0.00455079  0.          0.        ]]",[-0.77767622 -0.76363653]
1,[ 1.02002287 -0.34714365],[ 1.27593629 -0.06903611],-0.330432210258,-0.330432210258,"[ 1.09972504  1.35015641  0.09504192  1.20669597 -0.97810658  0.79595279
  0.39892787  0.2554306   2.94192784 -0.90602541  0.        ]","[[ 0.09385699 -0.0376079  -0.11203623  0.09218891]
 [ 3.88270728 -0.16506168  0.          0.        ]]",[-0.77767622 -0.76363653]
2,[ 1.18754423 -0.27991921],[ 0.87462485 -0.41114266],-0.322693300039,-0.322693300039,"[ 1.074541    1.34983308  0.26538249  1.19148328 -0.97810597  0.79595238
  0.96528275  0.21162704  2.90985515 -0.57861417  0.        ]","[[ 0.21043217 -0.04363409 -0.11203623  0.09218891]
 [ 7.76189481 -0.43664591  0.          0.        ]]",[-0.77767622 -0.76363653]
3,[ 1.26377237 -0.44384351],[ 0.84284448  0.04053782],-0.30875153719,-0.30875153719,"[ 0.99405753  1.34798631  0.53085034  1.12844281 -0.97810536  0.79595197
  1.44810103 -0.0497529   2.80640116 -0.08803358  0.        ]","[[  0.39885037  -0.06862681  -0.11203623   0.09218891]
 [ 11.0689135   -2.05721673   0.           0.        ]]",[-0.77767622 -0.76363653]
4,[ 1.02839994 -1.04973412],[ 1.17822812 -1.1230353 ],-0.28681571811,-0.28681571811,"[ 0.81389776  1.34344783  0.85331089  1.02995884 -0.97810476  0.79595156
  1.90291242 -0.01747919  2.57449627  0.50917253  0.        ]","[[  0.65148432  -0.10776363  -0.11203623   0.09218891]
 [ 14.18411256  -1.85711796   0.           0.        ]]",[-0.77767622 -0.76363653]
5,[-0.10371511 -1.05186439],[ 0.98005146 -1.36367522],-0.255321353747,-0.255321353747,"[ 0.48361827  1.32879581  1.17824389  0.83875927 -0.97810415  0.79595114
  2.43973144 -0.65038946  2.16625863  1.10627635  0.        ]","[[  0.97205807  -0.18427789  -0.11203623   0.09218891]
 [ 17.86103457  -5.78119743   0.           0.        ]]",[-0.77767622 -0.76363653]
6,[-1.8969388  -0.65197271],[-1.65653116  0.01591203],-0.214161867348,-0.214161867348,"[-0.02825271  1.27638995  1.40422254  0.46276625 -0.97810355  0.79595073
  2.95443445 -1.27071274  1.58530845  1.54193848  0.        ]","[[  1.36465033  -0.33849123  -0.11203623   0.09218891]
 [ 21.38650636  -9.62724095   0.           0.        ]]",[-0.77767622 -0.76363653]
7,[-1.53276229 -0.07297169],[-1.64559866  0.54017442],-0.171656083074,-0.171656083074,"[-0.5722072   1.17151061  1.41225923  0.02785981 -0.97810294  0.79595032
  2.31515414 -1.22944182  0.99573277  1.67736071  0.        ]","[[  1.74844814  -0.52846853  -0.11203623   0.09218891]
 [ 17.00783768  -9.37136507   0.           0.        ]]",[-0.77767622 -0.76363653]
8,[-1.25236022  0.22453925],[-1.21522653 -0.14306647],-0.13771259097,-0.13771259097,"[-0.97208491  1.04782729  1.27196638 -0.31141333 -0.97810233  0.79594991
  1.68838539 -0.85421185  0.5631264   1.60263481  0.        ]","[[  2.04553243  -0.69255335  -0.11203623   0.09218891]
 [ 12.71484226  -7.04492163   0.           0.        ]]",[-0.77767622 -0.76363653]
9,[-0.13212948  0.76995218],[-0.07640824  0.16329105],-0.114283358347,-0.114283358347,"[-1.22448417  0.9155934   1.10017082 -0.57570616 -0.97810173  0.7959495
  1.07410939 -0.92280652  0.30673202  1.46018464  0.        ]","[[ 2.25761532 -0.83771834 -0.11203623  0.09218891]
 [ 8.5074035  -7.47021561  0.          0.        ]]",[-0.77767622 -0.76363653]
