timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.01638473 -1.08748174],[ 0.27231199 -0.46056132],-0.223440151111,-0.223440151111,"[  1.05975691e+00   1.77243058e+00   1.23538741e-01   5.75055180e-01
   2.68787686e-01  -1.02931951e+00   9.60528345e-05   3.00631640e-01
   9.63599364e-01   1.09540156e+00   0.00000000e+00]","[[ 0.08207505 -0.00849966  0.02804457 -0.11428418]
 [-0.00119298  0.0035873   0.          0.        ]]",[-0.05336038 -0.15941182]
1,[-0.03460609 -1.10032141],[ 0.2885734 -1.8589418],-0.223561293223,-0.223561293223,"[ 1.05844675  1.77200107  0.14005163  0.52990476  0.26878682 -1.02931311
  0.10124468  0.053128    0.9633394   1.09736951  0.        ]","[[ 0.09286674 -0.02672994  0.02804457 -0.11428418]
 [ 1.07677044 -1.82053452  0.          0.        ]]",[-0.05336038 -0.15941182]
2,[-0.06526386 -1.12147093],[-0.90342937  0.16992391],-0.222588714552,-0.222588714552,"[ 1.05349683  1.76577238  0.19011725  0.34263127  0.26878595 -1.02930671
  0.20650495 -0.47929146  0.96233044  1.08618672  0.        ]","[[ 0.12565738 -0.10251121  0.02804457 -0.11428418]
 [ 2.19855263 -5.74451283  0.          0.        ]]",[-0.05336038 -0.15941182]
3,[-0.03053646 -1.09802747],[ 0.95427126 -0.54469566],-0.216520976858,-0.216520976858,"[ 1.05212013  1.74467359  0.20180552  0.08097468  0.26878508 -1.02930031
 -0.13295603 -0.37237744  0.95966326  1.00865581  0.        ]","[[ 0.13333123 -0.20949562  0.02804457 -0.11428418]
 [-1.41913049 -4.95656098  0.          0.        ]]",[-0.05336038 -0.15941182]
4,[-0.07654937 -1.13481748],[-1.19716542 -0.12522244],-0.209179227401,-0.209179227401,"[ 1.05025     1.70422782  0.2166883  -0.20489686  0.26878421 -1.02929391
  0.22397534 -0.65189659  0.94790151  0.92444225  0.        ]","[[ 0.14311381 -0.32929644  0.02804457 -0.11428418]
 [ 2.38472876 -7.01664537  0.          0.        ]]",[-0.05336038 -0.15941182]
5,[-0.04266893 -1.0981108 ],[ 0.7697032  -0.64555303],-0.198982669848,-0.198982669848,"[ 1.0487197   1.63297266  0.22813023 -0.53273992  0.26878334 -1.02928752
 -0.15165625 -0.70011974  0.92131465  0.81940268  0.        ]","[[ 0.15064414 -0.47319534  0.02804457 -0.11428418]
 [-1.6184065  -7.37207389  0.          0.        ]]",[-0.05336038 -0.15941182]
6,[-0.0770276  -1.10857165],[ 1.02906943 -1.04402905],-0.184374349232,-0.184374349232,"[ 1.04902031  1.51762256  0.22586915 -0.89271818  0.26878247 -1.02928112
  0.13714334 -1.02728594  0.86964727  0.68499284  0.        ]","[[ 0.14915594 -0.64482995  0.02804457 -0.11428418]
 [ 1.45934489 -9.78333678  0.          0.        ]]",[-0.05336038 -0.15941182]
7,[-0.13303277 -1.11336255],[-0.99979018  0.0508338 ],-0.17075436143,-0.17075436143,"[ 1.0317146   1.31370038  0.32946002 -1.31030262  0.2687816  -1.02927472
  0.50577739 -1.53841626  0.79329155  0.62064458  0.        ]","[[  0.21775893  -0.87829413   0.02804457  -0.11428418]
 [  5.38789912 -13.55048459   0.           0.        ]]",[-0.05336038 -0.15941182]
8,[-0.11057645 -1.03108191],[-0.47919549 -0.97011544],-0.151670052312,-0.151670052312,"[ 1.0086849   1.02821284  0.42911937 -1.65925853  0.26878073 -1.02926832
  0.12453309 -1.47452756  0.67861436  0.54910602  0.        ]","[[  0.28475384  -1.14458003   0.02804457  -0.11428418]
 [  1.32499108 -13.07972678   0.           0.        ]]",[-0.05336038 -0.15941182]
9,[-0.09510016 -0.92342436],[-0.58554942 -0.42457362],-0.120451484141,-0.120451484141,"[ 1.00584299  0.66653296  0.43973989 -1.8603531   0.26877986 -1.02926192
 -0.05586601 -1.96050008  0.49325064  0.42410856  0.        ]","[[  0.29196663  -1.4421123    0.02804457  -0.11428418]
 [ -0.59751419 -16.66158506   0.           0.        ]]",[-0.05336038 -0.15941182]
10,[-0.05934425 -0.77773136],[ 0.30645016 -0.04247842],-0.0787821521158,-0.0787821521158,"[ 1.01898422  0.22923835  0.38784913 -1.82213047  0.26877899 -1.02925553
 -0.27233721 -2.14375554  0.22134378  0.32571624  0.        ]","[[  0.25687192  -1.7888976    0.02804457  -0.11428418]
 [ -2.90443863 -18.01246737   0.           0.        ]]",[-0.05336038 -0.15941182]
11,[-0.03259279 -0.65796256],[-0.63002097 -1.0141729 ],-0.0445639765133,-0.0445639765133,"[ 1.03352882 -0.18773158  0.32007966 -1.48051085  0.26877812 -1.02924913
 -0.15327075 -2.11816859 -0.06951369  0.34670401  0.        ]","[[  0.21151306  -2.14725756   0.02804457  -0.11428418]
 [ -1.63556618 -17.82414485   0.           0.        ]]",[-0.05336038 -0.15941182]
