timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.1251514   0.71678543],[ 1.29255209 -0.50849716],-0.162702292904,-0.162702292904,"[ 1.04899228  1.61134202 -0.17971981  1.27906942  1.1766118   1.17935562
 -0.22603726  0.29866587  0.272763   -1.41734987  0.        ]","[[-0.07826777  0.0784015   0.13666183  0.13758629]
 [-0.00196014 -0.00351276  0.          0.        ]]",[-0.4005028  -0.37938011]
1,[ 1.65460277  0.71313322],[ 2.80169634 -0.21203521],-0.157384362955,-0.157384362955,"[ 1.05234436  1.61311186 -0.12050359  1.22676964  1.17661016  1.17935396
  0.25021212  0.01182292  0.27463242 -1.35075941  0.        ]","[[-0.0386082   0.05811502  0.13666183  0.13758629]
 [ 3.95473946 -2.01841603  0.          0.        ]]",[-0.4005028  -0.37938011]
2,[ 1.18281531  0.45316729],[ 1.79508563  0.96356811],-0.140134234066,-0.140134234066,"[ 1.04886112  1.61521164  0.05586268  1.10176896  1.17660851  1.17935231
  0.71698423 -0.102225    0.26881288 -1.13817733  0.        ]","[[ 0.07939537  0.00970875  0.13666183  0.13758629]
 [ 7.83270346 -2.81953564  0.          0.        ]]",[-0.4005028  -0.37938011]
3,[-0.13917983 -0.50734395],[ 0.3458614 -0.5155516],-0.104752861046,-0.104752861046,"[ 0.99934483  1.61522907  0.34220621  1.05637976  1.17660686  1.17935065
  1.17430539  0.44866581  0.20792317 -0.71918682  0.        ]","[[  2.74170415e-01  -7.85623631e-03   1.36661828e-01   1.37586286e-01]
 [  1.16321559e+01   1.05014660e+00   0.00000000e+00   0.00000000e+00]]",[-0.4005028  -0.37938011]
4,[-1.23919284 -0.61419117],[-1.50013291 -1.21776264],-0.057509403217,-0.057509403217,"[ 0.86330931  1.61522869  0.67816047  1.05717472  1.17660522  1.179349
  1.31138842  0.15503198  0.0343617  -0.20197639  0.        ]","[[  5.18240556e-01  -7.54807402e-03   1.36661828e-01   1.37586286e-01]
 [  1.27710637e+01  -1.01245468e+00   0.00000000e+00   0.00000000e+00]]",[-0.4005028  -0.37938011]
5,[-0.98314589 -0.27987742],[-1.0209473   0.33037891],-0.0245560876726,-0.0245560876726,"[ 0.68307367  1.61235989  0.9363265   0.90288496  1.17660357  1.17934734
  0.80501652 -0.40557074 -0.15911123  0.14041856  0.        ]","[[ 0.73145229 -0.06730736  0.13666183  0.13758629]
 [ 8.56411358 -4.95035291  0.          0.        ]]",[-0.4005028  -0.37938011]
6,[-0.61720937 -0.47747934],[-0.68295855  0.0280064 ],-0.0155366132098,-0.0155366132098,"[ 0.54873973  1.60044513  1.07208744  0.68493106  1.17660192  1.17934569
  0.30841168 -0.20515693 -0.26930342  0.28155805  0.        ]","[[ 0.86133911 -0.15218957  0.13666183  0.13758629]
 [ 4.43830455 -3.5425682   0.          0.        ]]",[-0.4005028  -0.37938011]
7,[-0.15399624 -0.40276304],[ 0.25960107 -1.17344132],-0.0152072719571,-0.0152072719571,"[ 0.48027576  1.58402512  1.12917417  0.50970439  1.17660028  1.17934403
 -0.02735641 -0.1792317  -0.30605259  0.31574573  0.        ]","[[ 0.92211664 -0.22121372  0.13666183  0.13758629]
 [ 1.64873264 -3.36046008  0.          0.        ]]",[-0.4005028  -0.37938011]
8,[-0.15178671  0.30139083],[-0.48978178  0.61887255],-0.013307410762,-0.013307410762,"[ 0.42991143  1.54714014  1.16688666  0.24548496  1.17659863  1.17934238
  0.0925066  -0.7335044  -0.29857688  0.28358412  0.        ]","[[ 0.96508281 -0.32748701  0.13666183  0.13758629]
 [ 2.64455817 -7.25389012  0.          0.        ]]",[-0.4005028  -0.37938011]
9,[ 0.26028109  0.17924216],[-0.37143998 -0.83509938],-0.0119495599702,-0.0119495599702,"[ 0.39029329  1.48959052  1.19424554 -0.03920769  1.17659698  1.17934072
 -0.14712663 -0.3641001  -0.27577986  0.21776106  0.        ]","[[ 0.9979989  -0.4465299   0.13666183  0.13758629]
 [ 0.65367944 -4.65905411  0.          0.        ]]",[-0.4005028  -0.37938011]
