timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.  0.],[-0.8226372   1.38966766],-0.0793425981492,-0.0793425981492,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"[[ 0.00945865 -0.06670382  0.18430821  0.0697831 ]
 [-0.00350215  0.00222485  0.          0.        ]]",[ 0.00241019 -0.01460769]
1,[-0.00072286 -0.00139877],[ 0.42788099 -0.07436123],-0.081717928586,-0.081717928586,"[-0.11272283  0.77749877 -1.40896346  1.41064488  0.          0.
 -1.41421303  1.4142132   0.00951614 -0.93617483  0.        ]","[[-0.02327703 -0.02691923  0.18430821  0.0697831 ]
 [-3.25922016  3.96303047  0.          0.        ]]",[ 0.00241019 -0.01460769]
2,[-0.00160072 -0.00086153],[ 0.57818794 -0.84261225],-0.0832798742271,-0.0832798742271,"[-1.1604152   0.06611972 -1.61554445  1.65262909  0.          0.
  0.09165702  0.82405187 -0.06851947 -1.16853679  0.        ]","[[-0.07083037  0.0485931   0.18430821  0.0697831 ]
 [-1.50196472  3.58944936  0.          0.        ]]",[ 0.00241019 -0.01460769]
3,[ 0.00059483  0.00127927],[ 0.34575036 -2.17170289],-0.0806910486495,-0.0806910486495,"[-1.04183728 -1.28146929 -1.25925713  1.50216768  0.          0.
  1.48368722 -1.22860105 -0.07169029  0.36716333  0.        ]","[[-0.07760972  0.08618488  0.18430821  0.0697831 ]
 [ 0.81630613  0.18109098  0.          0.        ]]",[ 0.00241019 -0.01460769]
4,[ 0.00116018  0.00313608],[ 0.93879693  0.52283567],-0.0785745997743,-0.0785745997743,"[ 0.181859    0.35845478 -0.21686216  0.67186011  0.          0.
  1.61091739 -1.89708674  0.09521981  1.28482936  0.        ]","[[-0.04770715  0.05003761  0.18430821  0.0697831 ]
 [ 2.16944087 -3.78260628  0.          0.        ]]",[ 0.00241019 -0.01460769]
5,[ 0.00237347  0.0043292 ],[ 0.67932775 -1.11683159],-0.068384529891,-0.068384529891,"[ 0.52214086  0.99893375  1.77422502 -0.42411636  0.          0.
  2.02654155 -0.86127906  0.09350041  2.29342809  0.        ]","[[  3.25040931e-02  -4.10634932e-03   1.84308212e-01   6.97831011e-02]
 [  5.83946596e+00  -1.63892901e+00   0.00000000e+00   0.00000000e+00]]",[ 0.00241019 -0.01460769]
6,[ 0.00177987  0.00302025],[-0.2306452 -0.8549765],-0.0477622606062,-0.0477622606062,"[-2.53882888 -0.84628384  2.37538491 -1.55106521  0.          0.
  1.92673422 -1.75467717 -1.37161009  2.44143742  0.        ]","[[ 0.17511277 -0.07629721  0.18430821  0.0697831 ]
 [ 8.41283175 -5.56705808  0.          0.        ]]",[ 0.00241019 -0.01460769]
7,[-0.00051007  0.00228053],[ 0.05890509  1.11730706],-0.0315881834917,-0.0315881834917,"[-2.72433092 -2.77148644  2.33876684 -2.3298824   0.          0.
  1.33166384 -1.95102771 -2.36942509  2.23178832  0.        ]","[[ 0.33255844 -0.22049438  0.18430821  0.0697831 ]
 [ 7.33531917 -8.84174315  0.          0.        ]]",[ 0.00241019 -0.01460769]
8,[-0.00228088  0.00162575],[ 1.45227688  0.80728378],-0.0168056777385,-0.0168056777385,"[-2.67291358 -2.79506435  2.20410413 -2.32388159  0.          0.
  1.17563321 -0.7746562  -2.55022405  2.08537576  0.        ]","[[ 0.48013193 -0.35584479  0.18430821  0.0697831 ]
 [ 7.42175728 -4.70707158  0.          0.        ]]",[ 0.00241019 -0.01460769]
9,[-0.00258076  0.00263102],[ 0.12637515  0.424238  ],-0.0192683958371,-0.0192683958371,"[-2.71910522 -2.43920761  2.16287083 -2.02672958  0.          0.
  1.73860064  0.11589529 -2.74631616  2.24194824  0.        ]","[[  0.66677435  -0.41699259   0.18430821   0.0697831 ]
 [ 11.22981603  -1.41863715   0.           0.        ]]",[ 0.00241019 -0.01460769]
10,[-0.00291344  0.00254354],[ 0.00186546  1.57380495],-0.0621784051922,-0.0621784051922,"[-2.75965555 -1.98863221  2.12043764 -1.71050724  0.          0.
  1.52683493  0.56978874 -2.87435493  2.3448062   0.        ]","[[  0.89415208  -0.42822822   0.18430821   0.0697831 ]
 [ 11.50702507   0.28938542   0.           0.        ]]",[ 0.00241019 -0.01460769]
11,[-0.00303563  0.00225225],[ 1.35776976 -2.12920949],-0.111688118998,-0.111688118998,"[ -2.70237511e+00  -1.28315134e+00   2.00242724e+00  -1.29950803e+00
   0.00000000e+00   1.38777878e-14   1.31015360e+00   1.50383764e+00
  -2.88581903e+00   2.30486730e+00   0.00000000e+00]","[[  1.12206756  -0.38276702   0.18430821   0.0697831 ]
 [ 11.28523474   4.2435509    0.           0.        ]]",[ 0.00241019 -0.01460769]
12,[-0.00198272  0.00243619],[-1.24216454  1.45613157],-0.166106507705,-0.166106507705,"[ -2.68466746e+00  -7.71250596e-01   1.85820329e+00  -9.82611909e-01
   0.00000000e+00   1.38777878e-14   1.76176828e+00   3.57661291e-01
  -2.88099815e+00   2.18105338e+00   0.00000000e+00]","[[  1.38523819  -0.33847841   0.18430821   0.0697831 ]
 [ 15.01941652   0.19881237   0.           0.        ]]",[ 0.00241019 -0.01460769]
13,[-0.00238702  0.00158464],[ 0.66012622 -1.8559807 ],-0.216334119479,-0.216334119479,"[ -2.59767044e+00  -3.48254101e-01   1.64357893e+00  -7.05335826e-01
   0.00000000e+00   1.38777878e-14   8.82836356e-01   1.35026256e+00
  -2.78586440e+00   1.96102162e+00   0.00000000e+00]","[[  1.64293881  -0.29479508   0.18430821   0.0697831 ]
 [ 10.76479852   4.15629785   0.           0.        ]]",[ 0.00241019 -0.01460769]
14,[-0.00169379  0.00172704],[-1.1138107   1.15613228],-0.259487353932,-0.259487353932,"[ -2.47099417e+00   8.02483281e-03   1.37769601e+00  -4.47743741e-01
   0.00000000e+00   1.38777878e-14   1.23496835e+00   2.10729864e-01
  -2.64637180e+00   1.68233529e+00   0.00000000e+00]","[[  1.88231418  -0.25223017   0.18430821   0.0697831 ]
 [ 13.16476404   0.1136754    0.           0.        ]]",[ 0.00241019 -0.01460769]
15,[-0.00185632  0.00033205],[ 0.98871455  0.42055034],-0.295677597462,-0.295677597462,"[-2.33292823  0.30599599  1.07421495 -0.19621628  0.          0.
  0.41572486  1.24775578 -2.49564019  1.36339497  0.        ]","[[ 2.1032903  -0.21023374  0.18430821  0.0697831 ]
 [ 8.9468845   4.07274958  0.          0.        ]]",[ 0.00241019 -0.01460769]
16,[-0.00186859 -0.00054375],[ 0.45551638  1.05892092],-0.330765244522,-0.330765244522,"[-2.20537186  0.7842058   0.71926372  0.38365389  0.          0.
  1.07353865  1.52918743 -2.38556273  0.95169198  0.        ]","[[  2.31968829  -0.11289384   0.18430821   0.0697831 ]
 [ 12.68047917   5.6559674    0.           0.        ]]",[ 0.00241019 -0.01460769]
17,[-0.00225959 -0.00097474],[ 0.7877195   0.55595688],-0.367054891023,-0.367054891023,"[-2.11567287  0.92195116  0.18967907  1.24848954  0.          0.
  1.27473715  2.15534724 -2.3015063   0.26022981  0.        ]","[[  2.58884547   0.03882431   0.18430821   0.0697831 ]
 [ 14.23010725   9.50300949   0.           0.        ]]",[ 0.00241019 -0.01460769]
18,[-0.00254983 -0.00156386],[-1.30976363 -1.09442182],-0.394263379829,-0.394263379829,"[ -1.99731513e+00  -8.70673256e-02  -5.38062614e-01   2.15284451e+00
   0.00000000e+00   1.38777878e-14   1.63823640e+00   2.21361810e+00
  -2.13023679e+00  -7.72991406e-01   0.00000000e+00]","[[  2.90188283   0.24907167   0.18430821   0.0697831 ]
 [ 17.06428658  11.51498129   0.           0.        ]]",[ 0.00241019 -0.01460769]
19,[ -2.09617196e-03   3.33996722e-05],[ 0.56551486  0.23155122],-0.401810235341,-0.401810235341,"[ -1.81440220e+00  -1.98345072e+00  -1.23761807e+00   2.52528573e+00
   2.77555756e-14   1.38777878e-14   8.21595685e-01   1.23731542e+00
  -1.82839463e+00  -1.64423272e+00   0.00000000e+00]","[[  3.20011211   0.43736913   0.18430821   0.0697831 ]
 [ 12.77287401   7.32870366   0.           0.        ]]",[ 0.00241019 -0.01460769]
20,[-0.00190469  0.00013144],[ 0.61778867 -0.02300108],-0.394017864532,-0.394017864532,"[ -1.59298594e+00  -3.12978917e+00  -1.75001457e+00   2.55755444e+00
   2.77555756e-14   1.38777878e-14   1.12196871e+00   1.30872041e+00
  -1.46994916e+00  -2.09313763e+00   0.00000000e+00]","[[  3.4754839    0.59167552   0.18430821   0.0697831 ]
 [ 14.75775835   8.09933702   0.           0.        ]]",[ 0.00241019 -0.01460769]
21,[-0.00104121 -0.00014942],[-1.19033281 -0.8083689 ],-0.369808402221,-0.369808402221,"[ -1.30985588e+00  -3.52890113e+00  -2.12314431e+00   2.51977298e+00
   2.77555756e-14   1.38777878e-14   1.41107798e+00   1.18763033e+00
  -1.01834499e+00  -2.25625334e+00   0.00000000e+00]","[[  3.79224161   0.75112589   0.18430821   0.0697831 ]
 [ 16.91089678   7.84649831   0.           0.        ]]",[ 0.00241019 -0.01460769]
22,[-0.0008532   0.00054345],[-1.6287057  -1.21864197],-0.335861047428,-0.335861047428,"[ -9.91947243e-01  -3.41095581e+00  -2.23727370e+00   2.38641071e+00
   2.77555756e-14   1.38777878e-14   6.28216431e-01   4.88157734e-01
  -5.72658672e-01  -2.13925634e+00   0.00000000e+00]","[[  4.08742617   0.87438896   0.18430821   0.0697831 ]
 [ 12.62171126   4.49102651   0.           0.        ]]",[ 0.00241019 -0.01460769]
23,[-0.00075818  0.00134331],[ 0.3383512 -0.593469 ],-0.308998550571,-0.308998550571,"[-0.73141246 -2.98925556 -2.1540788   2.17564386  0.          0.
 -0.12736543 -0.34511646 -0.27513373 -1.9248688   0.        ]","[[ 4.29767347  0.92359822  0.18430821  0.0697831 ]
 [ 8.41692841  0.44342776  0.          0.        ]]",[ 0.00241019 -0.01460769]
24,[-0.00051054  0.00089737],[-0.71276433  1.52313548],-0.288594073289,-0.288594073289,"[ -4.95284544e-01  -2.45737806e+00  -2.02577062e+00   1.94153882e+00
   2.77555756e-14   0.00000000e+00   8.68420625e-02  -8.16775287e-01
  -6.02887013e-02  -1.73409357e+00   0.00000000e+00]","[[ 4.47777998  0.9087952   0.18430821  0.0697831 ]
 [ 9.58979167 -1.91587826  0.          0.        ]]",[ 0.00241019 -0.01460769]
25,[-0.00048199  0.00095508],[ 0.09426024  0.31587916],-0.266809282439,-0.266809282439,"[ -2.77070142e-01  -2.18713444e+00  -1.88505476e+00   1.78592060e+00
   2.77555756e-14   0.00000000e+00  -4.67773966e-01   3.54524476e-02
   1.33932677e-01  -1.54454637e+00   0.00000000e+00]","[[ 4.63936512  0.91059277  0.18430821  0.0697831 ]
 [ 6.57878977  2.08233457  0.          0.        ]]",[ 0.00241019 -0.01460769]
26,[-0.00019029  0.00106095],[ 0.0535968   1.28363512],-0.241789992258,-0.241789992258,"[ -9.37687710e-02  -2.23128532e+00  -1.74377575e+00   1.72725611e+00
   5.55111512e-14   0.00000000e+00  -4.12291083e-01   2.92486689e-01
   3.05368634e-01  -1.33905601e+00   0.00000000e+00]","[[ 4.7733747   0.96437274  0.18430821  0.0697831 ]
 [ 6.82137965  3.29163041  0.          0.        ]]",[ 0.00241019 -0.01460769]
27,[ 0.00037511  0.00165774],[-0.4824463   0.15317675],-0.209360752402,-0.209360752402,"[  9.22534162e-02  -2.47884131e+00  -1.60531953e+00   1.72746768e+00
   5.55111512e-14  -1.38777878e-14  -3.89263791e-01   1.10847987e+00
   4.67590616e-01  -1.08935651e+00   0.00000000e+00]","[[ 4.91056777  1.06927741  0.18430821  0.0697831 ]
 [ 6.89775283  7.18585572  0.          0.        ]]",[ 0.00241019 -0.01460769]
28,[ 0.00094516  0.00273778],[ 0.68834106 -0.10452636],-0.174440214668,-0.174440214668,"[  2.47233536e-01  -2.79688139e+00  -1.47373421e+00   1.73986087e+00
   5.55111512e-14  -1.38777878e-14  -7.70160354e-01   1.16180816e+00
   5.70566015e-01  -8.15327661e-01   0.00000000e+00]","[[ 5.02800482  1.21765648  0.18430821  0.0697831 ]
 [ 4.8527399   7.6505047   0.          0.        ]]",[ 0.00241019 -0.01460769]
29,[ 0.00100711  0.00226698],[-1.65352202 -0.78758464],-0.139288714889,-0.139288714889,"[  4.03151878e-01  -2.95757350e+00  -1.33958344e+00   1.71040538e+00
   2.77555756e-14  -1.38777878e-14  -2.44414107e-01   1.00311631e+00
   6.17847618e-01  -5.33369602e-01   0.00000000e+00]","[[ 5.1514324   1.36498665  0.18430821  0.0697831 ]
 [ 7.48130806  7.08439117  0.          0.        ]]",[ 0.00241019 -0.01460769]
30,[ 0.00095069  0.00291557],[-0.51678406 -1.25491259],-0.112281067282,-0.112281067282,"[  5.30359107e-01  -2.90647946e+00  -1.21282278e+00   1.64137599e+00
   2.77555756e-14  -1.38777878e-14  -1.03568771e+00   2.84531252e-01
   6.15095451e-01  -3.06151144e-01   0.00000000e+00]","[[ 5.25987995  1.4739851   0.18430821  0.0697831 ]
 [ 3.37698757  3.82632512  0.          0.        ]]",[ 0.00241019 -0.01460769]
31,[ 0.00063406  0.00238824],[ 0.84591884  0.53023869],-0.102431979163,-0.102431979163,"[  5.75342752e-01  -2.65370890e+00  -1.13384806e+00   1.55865858e+00
   2.77555756e-14  -1.38777878e-14  -1.39331692e+00  -5.99501914e-01
   5.99261807e-01  -2.17078532e-01   0.00000000e+00]","[[ 5.30623818  1.51002739  0.18430821  0.0697831 ]
 [ 1.26582484 -0.20864594  0.          0.        ]]",[ 0.00241019 -0.01460769]
32,[ 0.00075647  0.00204154],[ 0.67468973  0.28878493],-0.0925631441603,-0.0925631441603,"[  6.32235932e-01  -2.42429038e+00  -1.04906562e+00   1.48446518e+00
   0.00000000e+00  -1.38777878e-14  -7.17958155e-01  -1.25173566e-01
   5.88985082e-01  -1.28968270e-01   0.00000000e+00]","[[ 5.3648883   1.52695473  0.18430821  0.0697831 ]
 [ 4.58814348  1.89436097  0.          0.        ]]",[ 0.00241019 -0.01460769]
33,[ 0.00107758  0.00162078],[ 0.45941403 -1.38712624],-0.0739907411063,-0.0739907411063,"[  7.47977298e-01  -2.33698303e+00  -9.11233903e-01   1.42025838e+00
   0.00000000e+00  -1.38777878e-14  -1.99777678e-01   1.24982490e-01
   5.57119477e-01   5.30065400e-02   0.00000000e+00]","[[ 5.48252966  1.57593253  0.18430821  0.0697831 ]
 [ 7.16743511  2.99971975  0.          0.        ]]",[ 0.00241019 -0.01460769]
34,[ 0.00153436  0.00110421],[-0.69734325 -0.68287353],-0.056813130573,-0.056813130573,"[  8.83970038e-01  -2.19526675e+00  -7.18442069e-01   1.36167643e+00
   0.00000000e+00  -1.38777878e-14   1.37907006e-01  -7.86566341e-01
   5.13545622e-01   2.60567783e-01   0.00000000e+00]","[[ 5.64270577  1.5955978   0.18430821  0.0697831 ]
 [ 8.84453664 -1.01981415  0.          0.        ]]",[ 0.00241019 -0.01460769]
35,[ 0.00154264  0.00135206],[ 1.11880643 -2.65349228],-0.0471308457934,-0.0471308457934,"[  9.76308486e-01  -1.92029425e+00  -5.24829053e-01   1.31032493e+00
   0.00000000e+00  -1.38777878e-14  -4.57218083e-01  -1.35533249e+00
   4.94170881e-01   4.12047807e-01   0.00000000e+00]","[[ 5.79015387  1.54827727  0.18430821  0.0697831 ]
 [ 5.91005201 -3.70326078  0.          0.        ]]",[ 0.00241019 -0.01460769]
36,[ 0.00214365  0.00129538],[ 0.92985771  0.23650414],-0.0401969018088,-0.0401969018088,"[  1.04153754e+00  -1.52847397e+00  -3.05723740e-01   1.24822072e+00
  -2.77555756e-14  -1.38777878e-14   3.35728214e-01  -2.08416556e+00
   5.01671772e-01   5.47324738e-01   0.00000000e+00]","[[ 5.94689346  1.43521048  0.18430821  0.0697831 ]
 [ 9.7510508  -7.59051992  0.          0.        ]]",[ 0.00241019 -0.01460769]
37,[ 0.00169932  0.00179809],[ 0.65499056  0.97366588],-0.0488412861431,-0.0488412861431,"[  1.08560293e+00  -1.11138276e+00   3.31351706e-02   1.15591388e+00
  -2.77555756e-14  -1.38777878e-14   1.03967065e+00  -1.74730379e+00
   4.63686585e-01   7.64391322e-01   0.00000000e+00]","[[  6.17689149   1.29429113   0.18430821   0.0697831 ]
 [ 13.23707583  -6.50510125   0.           0.        ]]",[ 0.00241019 -0.01460769]
38,[ 0.00106392  0.00206369],[-2.16539706 -0.24822633],-0.0866306314001,-0.0866306314001,"[  1.04071054e+00  -8.54905351e-01   4.66338072e-01   1.07084967e+00
  -2.77555756e-14  -1.38777878e-14   1.46693647e+00  -8.79287673e-01
   2.85465178e-01   1.04420566e+00   0.00000000e+00]","[[  6.46499566   1.20414921   0.18430821   0.0697831 ]
 [ 15.56560431  -2.52241223   0.           0.        ]]",[ 0.00241019 -0.01460769]
39,[ 0.00107293  0.00183968],[-1.22346633  0.84606153],-0.128058497169,-0.128058497169,"[  8.94814773e-01  -6.88475546e-01   8.42711089e-01   1.00084713e+00
  -2.77555756e-14  -1.38777878e-14   5.74822647e-01  -1.05000034e+00
   3.47296535e-02   1.24502309e+00   0.00000000e+00]","[[  6.7335161    1.14434326   0.18430821   0.0697831 ]
 [ 11.30066736  -3.45498887   0.           0.        ]]",[ 0.00241019 -0.01460769]
40,[ 0.0007992   0.00105156],[ 0.38568419  1.05845424],-0.156947576871,-0.156947576871,"[  7.37452062e-01  -5.90553260e-01   1.05969493e+00   9.49631086e-01
  -2.77555756e-14  -1.38777878e-14  -2.93708294e-01  -3.16813786e-01
  -1.72940366e-01   1.32333845e+00   0.00000000e+00]","[[ 6.9175752   1.10954921  0.18430821  0.0697831 ]
 [ 7.11922071 -0.03575929  0.          0.        ]]",[ 0.00241019 -0.01460769]
41,[ -3.95071867e-04   7.93657091e-05],[-0.99823192 -0.96466201],-0.185437745239,-0.185437745239,"[ 0.57329091 -0.67814499  1.20699238  0.95923166  0.          0.
 -0.00155505  0.52849561 -0.42097623  1.33082877  0.        ]","[[ 7.07384845  1.148563    0.18430821  0.0697831 ]
 [ 8.50356068  3.92392971  0.          0.        ]]",[ 0.00241019 -0.01460769]
