timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
10,[ 0.36842698  0.41225171],[ 0.87641131  0.16138684],-0.0726339109372,-0.0726339109372,"[-0.89222242  0.46562659  1.34424274 -1.44466182 -0.06714094  1.08225268
  0.43584542 -1.85687432  0.25454431  0.38911869  0.        ]","[[  1.92563408e+00  -1.44141724e+00  -7.40994156e-03   1.25670866e-01]
 [  5.33679789e+00  -1.49963518e+01   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
11,[-0.51461053  0.18469372],[ 0.62918083 -0.58640987],-0.0638175134414,-0.0638175134414,"[-1.07718504  0.09470752  1.25777185 -1.43283115 -0.0671409   1.08225138
  0.84844401 -1.7225594   0.19845258  0.1547943   0.        ]","[[  2.06610753e+00  -1.73195805e+00  -7.40994156e-03   1.25670866e-01]
 [  8.69950793e+00  -1.40607755e+01   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
12,[-1.30031037 -0.37106359],[-0.36549894 -0.17895337],-0.0559246025113,-0.0559246025113,"[-1.31326833 -0.27182745  1.09312934 -1.19560109 -0.06714086  1.08225008
  1.13294393 -2.01590507  0.08016066 -0.09222258  0.        ]","[[  2.26336141e+00  -2.03367627e+00  -7.40994156e-03   1.25670866e-01]
 [  1.10182107e+01  -1.61041866e+01   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
13,[-1.12911355 -0.52429247],[-0.5112874 -1.5202381],-0.0643492706741,-0.0643492706741,"[-1.51934265 -0.60885138  0.87644023 -0.70679873 -0.06714083  1.08224878
  0.92868794 -2.07178831 -0.02790812 -0.40320583  0.        ]","[[  2.46702405e+00  -2.35966558e+00  -7.40994156e-03   1.25670866e-01]
 [  9.35351986e+00  -1.64934980e+01   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
14,[-1.06302285 -0.91878259],[-1.54083932 -0.80377737],-0.0921084120072,-0.0921084120072,"[-1.65232091 -0.8719228   0.6722621   0.06681749 -0.06714079  1.08224748
  0.65759374 -2.59331201 -0.10942508 -0.80404565  0.        ]","[[  2.63192768e+00  -2.72598508e+00  -7.40994156e-03   1.25670866e-01]
 [  7.14409020e+00  -2.01263902e+01   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
15,[-0.82432187  0.30679554],[-0.88795316  0.50990947],-0.120286914799,-0.120286914799,"[-1.71746483 -0.97959958  0.53605253  0.98473229 -0.06714075  1.08224618
  0.15449214 -0.92121658 -0.18985869 -1.15442845  0.        ]","[[  2.73366596e+00  -3.09485794e+00  -7.40994156e-03   1.25670866e-01]
 [  3.04378410e+00  -8.47892527e+00   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
16,[-0.29844379  1.26799619],[-1.13125504  1.82738956],-0.129963806469,-0.129963806469,"[-1.73139249 -0.98092977  0.50158348  1.07839899 -0.06714071  1.08224488
 -0.28421299  0.54903261 -0.22412727 -1.27057222  0.        ]","[[ 2.75866918 -3.13130742 -0.00740994  0.12567087]
 [-0.53168722  1.76252894  0.          0.        ]]",[-0.43739563 -0.40516227]
17,[ 0.29068875  1.25628126],[ 0.28723422  2.5346064 ],-0.122881546386,-0.122881546386,"[-1.70254713 -0.97638012  0.5704821   0.88679587 -0.06714068  1.08224358
 -0.76870014  1.1124298  -0.19585465 -1.18517348  0.        ]","[[ 2.70841785 -3.0566809  -0.00740994  0.12567087]
 [-4.48028653  5.68704524  0.          0.        ]]",[-0.43739563 -0.40516227]
18,[ 0.25615016  0.5757212 ],[ 0.74025468 -0.14985483],-0.109642051902,-0.109642051902,"[-1.65173183 -0.94510283  0.67332131  0.50057568 -0.06714064  1.08224227
 -0.6182593   1.66470493 -0.1414582  -1.02005359  0.        ]","[[  2.63111406e+00  -2.90434121e+00  -7.40994156e-03   1.25670866e-01]
 [ -3.25419053e+00   9.53410264e+00   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
19,[-0.00179497  0.37305313],[-0.52878942  1.09946791],-0.0928923754001,-0.0928923754001,"[-1.6261997  -0.86958849  0.71852574  0.05628704 -0.0671406   1.08224097
 -0.25075883  1.5524372  -0.0965609  -0.80778247  0.        ]","[[  2.59608177e+00  -2.72150527e+00  -7.40994156e-03   1.25670866e-01]
 [ -2.59046749e-01   8.75208872e+00   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
20,[ 0.33467329 -0.44593191],[-0.03332854  0.15446848],-0.0727762090608,-0.0727762090608,"[-1.60616088 -0.73265784  0.75163335 -0.41631553 -0.06714057  1.08223967
 -0.50701651  2.09598412 -0.07817294 -0.55313678  0.        ]","[[  2.56994631e+00  -2.50847457e+00  -7.40994156e-03   1.25670866e-01]
 [ -2.34755989e+00   1.25383733e+01   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
21,[ 0.42901343 -0.93780035],[ 0.39073084 -1.28644889],-0.0500830735106,-0.0500830735106,"[-1.56736488 -0.50860845  0.8107556  -0.88900341 -0.06714053  1.08223837
 -0.5175413   2.14814876 -0.08753477 -0.25811097  0.        ]","[[  2.52213462e+00  -2.25406084e+00  -7.40994156e-03   1.25670866e-01]
 [ -2.43334031e+00   1.29017891e+01   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
22,[ 0.30951405 -0.79076767],[-0.70401977 -1.8928833 ],-0.0318533291235,-0.0318533291235,"[-1.53930454 -0.27713299  0.85001689 -1.19025248 -0.06714049  1.08223707
 -0.32185959  1.54303592 -0.13383346 -0.01778869  0.        ]","[[  2.48946881e+00  -2.03831634e+00  -7.40994156e-03   1.25670866e-01]
 [ -8.38529443e-01   8.68669581e+00   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
23,[ 0.91979933 -0.30251193],[ 1.37936523 -0.19177523],-0.025624851733,-0.025624851733,"[-1.49905472 -0.12122113  0.90200828 -1.32302602 -0.06714045  1.08223577
 -0.66171004  0.94995468 -0.15007521  0.11628339  0.        ]","[[ 2.44490709 -1.90603331 -0.00740994  0.12567087]
 [-3.60832484  4.55539626  0.          0.        ]]",[-0.43739563 -0.40516227]
24,[ 0.06811776 -0.40249011],[ 0.64691     0.27040686],-0.0242985577058,-0.0242985577058,"[-1.46904101 -0.01997691  0.93788086 -1.3845202  -0.06714042  1.08223447
 -0.16728539  0.82793544 -0.15829198  0.19609331  0.        ]","[[ 2.41317098 -1.82345312 -0.00740994  0.12567087]
 [ 0.42124845  3.70543572  0.          0.        ]]",[-0.43739563 -0.40516227]
25,[-0.80288452 -0.80768526],[-1.58708297 -0.48703021],-0.0172293934341,-0.0172293934341,"[-1.50117457  0.0853854   0.89937699 -1.42971136 -0.06714038  1.08223317
  0.14582279  0.97106641 -0.24903469  0.28314392  0.        ]","[[ 2.44719977 -1.73934084 -0.00740994  0.12567087]
 [ 2.97308766  4.70246957  0.          0.        ]]",[-0.43739563 -0.40516227]
26,[ 0.02621956 -0.57492477],[-0.61266799 -0.10319982],-0.0168816070332,-0.0168816070332,"[-1.51870474  0.17907211  0.87720364 -1.45460253 -0.06714034  1.08223187
 -0.34699196  0.68094239 -0.32306568  0.34994973  0.        ]","[[ 2.46636261 -1.66556835 -0.00740994  0.12567087]
 [-1.04336297  2.68151767  0.          0.        ]]",[-0.43739563 -0.40516227]
27,[ 0.71659023 -0.4718751 ],[ 0.36687555 -0.02263788],-0.0213276907651,-0.0213276907651,"[-1.47689637  0.24169759  0.92869927 -1.46344477 -0.0671403   1.08223057
 -0.64196307  0.61471612 -0.29986978  0.39199425  0.        ]","[[ 2.42137487 -1.61656666 -0.00740994  0.12567087]
 [-3.44738574  2.22019988  0.          0.        ]]",[-0.43739563 -0.40516227]
28,[ 0.33334184 -0.54361945],[-0.10090676  0.18893668],-0.0261398456882,-0.0261398456882,"[-1.42412444  0.29685253  0.98754297 -1.46612532 -0.06714027  1.08222926
 -0.45543196  0.59550585 -0.25941403  0.42698319  0.        ]","[[ 2.36768017 -1.57350517 -0.00740994  0.12567087]
 [-1.92715754  2.08638748  0.          0.        ]]",[-0.43739563 -0.40516227]
29,[ 0.40441799 -0.69804192],[ 0.00993036 -0.86765795],-0.0303837936809,-0.0303837936809,"[-1.38058206  0.3593857   1.03165299 -1.46339941 -0.06714023  1.08222796
 -0.49976473  0.69698467 -0.23701521  0.46578174  0.        ]","[[ 2.32551182 -1.524685   -0.00740994  0.12567087]
 [-2.28847282  2.79327539  0.          0.        ]]",[-0.43739563 -0.40516227]
30,[ 0.60650098 -0.18389872],[ 0.03438262  1.25561218],-0.03424424347,-0.03424424347,"[-1.33226894  0.38604576  1.07650556 -1.46036954 -0.06714019  1.08222666
 -0.48930576  0.19584328 -0.18999594  0.47852634  0.        ]","[[ 2.28059764 -1.50384445 -0.00740994  0.12567087]
 [-2.20323487 -0.69758705  0.          0.        ]]",[-0.43739563 -0.40516227]
31,[ 0.50467312 -0.79038161],[ 0.55251284 -0.25493193],-0.0381807397382,-0.0381807397382,"[-1.28506229  0.41914347  1.11663089 -1.45504884 -0.06714015  1.08222536
 -0.46735066  0.76625402 -0.14929588  0.49409933  0.        ]","[[ 2.23832819 -1.47792993 -0.00740994  0.12567087]
 [-2.02430334  3.27579691  0.          0.        ]]",[-0.43739563 -0.40516227]
32,[-0.03034616 -0.75116676],[-0.6473359  -1.34787664],-0.0404155024817,-0.0404155024817,"[-1.26430212  0.48875887  1.13321497 -1.43817035 -0.06714012  1.08222406
 -0.19412812  0.61196964 -0.16183861  0.53864344  0.        ]","[[ 2.22018404 -1.42319689 -0.00740994  0.12567087]
 [ 0.20245867  2.201083    0.          0.        ]]",[-0.43739563 -0.40516227]
33,[ 0.76372296 -0.12956131],[ 0.85674841  1.03165194],-0.0422652878643,-0.0422652878643,"[-1.23911346  0.49365169  1.15252172 -1.43668876 -0.06714008  1.08222276
 -0.50884165  0.03735919 -0.1336576   0.53764844  0.        ]","[[ 2.19849868 -1.41933496 -0.00740994  0.12567087]
 [-2.36245727 -1.80154825  0.          0.        ]]",[-0.43739563 -0.40516227]
34,[-0.14527704 -0.75411862],[ 0.49680705 -2.09469506],-0.0434205319301,-0.0434205319301,"[-1.22409088  0.49877692  1.16362587 -1.43509531 -0.06714004  1.08222146
 -0.08720109  0.6108112  -0.11819107  0.53825968  0.        ]","[[ 2.18572763 -1.41528716 -0.00740994  0.12567087]
 [ 1.07390848  2.19301472  0.          0.        ]]",[-0.43739563 -0.40516227]
35,[-0.60583204 -0.22288638],[-0.52437119  0.68805472],-0.040114524307,-0.040114524307,"[-1.27181541  0.50344995  1.12727504 -1.43360504 -0.06714001  1.08222016
  0.15152249  0.03609174 -0.17951174  0.54968175  0.        ]","[[ 2.22672645 -1.41159422 -0.00740994  0.12567087]
 [ 3.0195028  -1.81037233  0.          0.        ]]",[-0.43739563 -0.40516227]
36,[-0.29784995 -0.60800451],[-0.45431069 -1.4568589 ],-0.0372373015196,-0.0372373015196,"[-1.31579906  0.49267837  1.09088254 -1.43697846 -0.06713997  1.08221886
 -0.11049184  0.4324141  -0.22920424  0.54768844  0.        ]","[[ 2.26569132 -1.42010251 -0.00740994  0.12567087]
 [ 0.88409057  0.95033477  0.          0.        ]]",[-0.43739563 -0.40516227]
37,[ 0.3186273   0.03072976],[ 0.55329397 -0.57321402],-0.0367020428856,-0.0367020428856,"[-1.31521463  0.4661539   1.09138238 -1.444489   -0.06713993  1.08221756
 -0.33313822 -0.13866601 -0.21311409  0.53036181  0.        ]","[[ 2.26516722 -1.44100869 -0.00740994  0.12567087]
 [-0.9304738  -3.02769787  0.          0.        ]]",[-0.43739563 -0.40516227]
38,[ 0.01424623  0.45118022],[ 0.95900085 -0.82766942],-0.0350410900836,-0.0350410900836,"[-1.31915061  0.36059455  1.08798222 -1.46326371 -0.06713989  1.08221626
 -0.06216891 -0.45595429 -0.16009635  0.45877517  0.        ]","[[ 2.26871516 -1.52373809 -0.00740994  0.12567087]
 [ 1.27791824 -5.23786683  0.          0.        ]]",[-0.43739563 -0.40516227]
39,[-0.70454133  0.84278411],[-0.54636698  0.86748978],-0.0288440909332,-0.0288440909332,"[-1.38748802  0.18573474  1.0248685  -1.4558065  -0.06713986  1.08221495
  0.40048233 -0.9116247  -0.15545838  0.34295725  0.        ]","[[  2.33210467e+00  -1.66034273e+00  -7.40994156e-03   1.25670866e-01]
 [  5.04851296e+00  -8.41198096e+00   0.00000000e+00   0.00000000e+00]]",[-0.43739563 -0.40516227]
40,[-0.27721113  0.6454705 ],[-0.15423727  1.2695523 ],-0.0231430915891,-0.0231430915891,"[-1.46630601  0.01863626  0.94097832 -1.40321037 -0.06713982  1.08221365
  0.12283566 -0.39455261 -0.1725051   0.22702242  0.        ]","[[ 2.41037156 -1.79244389 -0.00740994  0.12567087]
 [ 2.78570328 -4.81016371  0.          0.        ]]",[-0.43739563 -0.40516227]
41,[-0.25742632  0.22925919],[-0.58392503  0.14501804],-0.0198685787713,-0.0198685787713,"[-1.5123518  -0.0502917   0.88527816 -1.36798099 -0.06713978  1.08221235
  0.04111069  0.1875664  -0.19747569  0.1787227   0.        ]","[[ 2.45940282 -1.84796277 -0.00740994  0.12567087]
 [ 2.11964823 -0.75524225  0.          0.        ]]",[-0.43739563 -0.40516227]
42,[ 0.24141531  0.18777338],[ 0.25371617  0.05004674],-0.0180798672234,-0.0180798672234,"[-1.52927965 -0.06160376  0.86333348 -1.36140875 -0.06713974  1.08221105
 -0.24763016  0.27218407 -0.21353498  0.17192827  0.        ]","[[ 2.47818516 -1.85715362 -0.00740994  0.12567087]
 [-0.23357783 -0.1658122   0.          0.        ]]",[-0.43739563 -0.40516227]
43,[-0.01225146  0.13243783],[ 1.27088172  0.53340677],-0.0174807964379,-0.0174807964379,"[-1.5341148  -0.06319661  0.85690381 -1.36046326 -0.06713971  1.08220975
 -0.12384669  0.3010876  -0.21893711  0.17126431  0.        ]","[[ 2.4836355  -1.8584498  -0.00740994  0.12567087]
 [ 0.77525075  0.03552486  0.          0.        ]]",[-0.43739563 -0.40516227]
44,[-1.21064496 -0.39214903],[-0.57033556 -0.71583435],-0.00925947761901,-0.00925947761901,"[-1.58105624 -0.0362153   0.79046778 -1.37583574 -0.06713967  1.08220845
  0.35989251  0.60413505 -0.29514276  0.1961158   0.        ]","[[ 2.5386966  -1.83655942 -0.00740994  0.12567087]
 [ 4.71770103  2.14649064  0.          0.        ]]",[-0.43739563 -0.40516227]
45,[-0.76286542 -0.01087821],[-1.57469563  0.07958789],-0.00317031353051,-0.00317031353051,"[-1.63606889 -0.01878927  0.70133507 -1.38508735 -0.06713963  1.08220715
  0.07149056  0.19117675 -0.38643613  0.2061523   0.        ]","[[ 2.60946751 -1.82249113 -0.00740994  0.12567087]
 [ 2.36724213 -0.73008528  0.          0.        ]]",[-0.43739563 -0.40516227]
46,[ 0.31145328  0.11135473],[ 0.32035434 -0.42657802],-0.00233154552254,-0.00233154552254,"[-1.64128999 -0.03277911  0.69209484 -1.37769773 -0.06713959  1.08220585
 -0.41991333  0.23855968 -0.38679727  0.19561333  0.        ]","[[ 2.61662985 -1.83378118 -0.00740994  0.12567087]
 [-1.63767125 -0.4000254   0.          0.        ]]",[-0.43739563 -0.40516227]
47,[ 0.06830128  0.32428497],[ 0.78161283  0.07470068],-0.00324421280911,-0.00324421280911,"[-1.62675977 -0.06344339  0.71741968 -1.36030793 -0.06713956  1.08220455
 -0.26033362 -0.00280556 -0.34727058  0.17482645  0.        ]","[[ 2.59692541 -1.85865067 -0.00740994  0.12567087]
 [-0.33710842 -2.08132081  0.          0.        ]]",[-0.43739563 -0.40516227]
48,[-0.73148644  0.19223845],[-1.22437619 -0.74923764],-0.00430357931895,-0.00430357931895,"[-1.644648   -0.11015853  0.68606147 -1.33059269 -0.06713952  1.08220325
  0.1200805   0.04552673 -0.34921132  0.13857251  0.        ]","[[ 2.62128985 -1.89689926 -0.00740994  0.12567087]
 [ 2.76324057 -1.74464909  0.          0.        ]]",[-0.43739563 -0.40516227]
49,[ 0.46747005  0.80658019],[ 0.69539871  1.0796217 ],-0.0102905634184,-0.0102905634184,"[-1.65529349 -0.18731345  0.666528   -1.27262813 -0.06713948  1.08220195
 -0.37227008 -0.37535107 -0.32441369  0.07746775  0.        ]","[[ 2.63629528 -1.96120718 -0.00740994  0.12567087]
 [-1.2493819  -4.6763866   0.          0.        ]]",[-0.43739563 -0.40516227]
