timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.08018538 -0.85142124],[-1.20517161 -0.47511128],-0.12970772616,-0.12970772616,"[ 1.06329919  1.86559167  0.0970183   0.88169267  1.31732452 -0.78677734
 -0.0688288   0.3208994   0.1449475   0.97134574  0.        ]","[[ 0.0753718   0.08513123  0.15116955 -0.09133751]
 [-0.00359945  0.00311492  0.          0.        ]]",[-0.08278343 -0.19566454]
1,[ 0.18036453 -0.79028797],[-1.35376396  0.76627796],-0.121010307284,-0.121010307284,"[ 1.06635772  1.86740782  0.03636205  0.83153103  1.31731569 -0.78677422
 -0.42927432  0.06399566  0.15240695  0.88943971  0.        ]","[[ 0.0356173   0.06633317  0.15116955 -0.09133751]
 [-3.95868245 -1.87666175  0.          0.        ]]",[-0.08278343 -0.19566454]
2,[ 0.33541012 -0.73568118],[-0.9021911  -0.55244387],-0.0995610199968,-0.0995610199968,"[ 1.06251001  1.86793208 -0.14395214  0.8136267   1.31730687 -0.7867711
 -0.78276385  0.48394478  0.1542769   0.6875638   0.        ]","[[-0.08247321  0.05963034  0.15116955 -0.09133751]
 [-7.83745165  1.19613078  0.          0.        ]]",[-0.08278343 -0.19566454]
3,[ 0.5043695  -0.64126027],[ 0.43778018 -0.69763005],-0.0668419467815,-0.0668419467815,"[ 1.01558799  1.86777483 -0.43078602  0.81829962  1.31729804 -0.78676798
 -1.09381068  0.18193146  0.11348774  0.37568097  0.        ]","[[ -0.27346673   0.06138104   0.15116955  -0.09133751]
 [-11.25053723  -1.01370335   0.           0.        ]]",[-0.08278343 -0.19566454]
4,[ 0.56619436 -0.59815514],[ 0.52032909 -0.93584285],-0.0361219167842,-0.0361219167842,"[ 0.91091361  1.87006702 -0.72220982  0.69049819  1.31728921 -0.78676486
 -0.91560007 -0.19295323 -0.00416086  0.01740244  0.        ]","[[-0.47885828  0.01358512  0.15116955 -0.09133751]
 [-9.2951315  -3.75673912  0.          0.        ]]",[-0.08278343 -0.19566454]
5,[ 0.56405872 -0.56901926],[ 1.1260993  -1.21821324],-0.043935061448,-0.043935061448,"[ 0.7903243   1.86397069 -0.93345716  0.39234136  1.31728039 -0.78676174
 -0.7111266  -0.689335   -0.18504247 -0.28855568  0.        ]","[[-0.64225008 -0.09799114  0.15116955 -0.09133751]
 [-7.05153574 -7.38877544  0.          0.        ]]",[-0.08278343 -0.19566454]
6,[ 0.51019359 -0.55488837],[-1.18954918  0.33146504],-0.073263432278,-0.073263432278,"[ 0.7017269   1.81840233 -1.05096577 -0.09576961  1.31727156 -0.78675862
 -0.33777067 -1.2106987  -0.3998496  -0.50687842  0.        ]","[[ -0.74217707  -0.28404247   0.15116955  -0.09133751]
 [ -2.95483086 -11.20363457   0.           0.        ]]",[-0.08278343 -0.19566454]
7,[ 0.496986   -0.52249599],[-0.45875566 -0.53335185],-0.107416889929,-0.107416889929,"[ 0.60468938  1.71653108 -1.15641931 -0.61162893  1.31726273 -0.7867555
 -0.69305883 -1.00080334 -0.66701578 -0.66291446  0.        ]","[[-0.84038776 -0.49270631  0.15116955 -0.09133751]
 [-6.85331306 -9.66786944  0.          0.        ]]",[-0.08278343 -0.19566454]
8,[ 0.42739904 -0.52037477],[ 0.72081914 -0.6731668 ],-0.150315843434,-0.150315843434,"[ 0.43502463  1.56200196 -1.2992655  -1.08064364  1.31725391 -0.78675238
 -0.84610521 -1.26315957 -1.0337041  -0.75416157  0.        ]","[[ -0.99430253  -0.70532492   0.15116955  -0.09133751]
 [ -8.53267522 -11.58758459   0.           0.        ]]",[-0.08278343 -0.19566454]
9,[ 0.32890069 -0.52840281],[-0.13851555 -1.61799741],-0.189344430857,-0.189344430857,"[ 0.26459117  1.31775914 -1.40318729 -1.54032684  1.31724508 -0.78674926
 -0.57084144 -1.59618593 -1.40784448 -0.69779243  0.        ]","[[ -1.13465166  -0.96152644   0.15116955  -0.09133751]
 [ -5.51232694 -14.02443828   0.           0.        ]]",[-0.08278343 -0.19566454]
