timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
18,[ 1.50676286  0.91292006],[ 2.59162836  0.99235561],-0.00613935865506,-0.00613935865506,"[ 0.79352258  1.15794763  0.84425795 -0.35942167  1.60099371  0.52970985
 -0.55090658 -0.31816102 -0.33339141  0.10945912  0.        ]","[[ 0.64588291 -0.67394128  0.18586178  0.06180786]
 [-2.66956451 -3.97466497  0.          0.        ]]",[-0.64343715 -0.61758423]
19,[-0.08918484 -0.02215653],[-0.5245382   0.03414644],-0.0123495612433,-0.0123495612433,"[ 0.80479984  1.125483    0.82853151 -0.43602441  1.60099135  0.52970957
 -0.01109723  0.29076208 -0.32879359  0.02364983  0.        ]","[[ 0.63270187 -0.71323447  0.18586178  0.06180786]
 [ 1.33814717  0.03199875  0.          0.        ]]",[-0.64343715 -0.61758423]
20,[ 0.60606509  0.12043077],[ 1.13100284 -0.34348146],-0.0110354109753,-0.0110354109753,"[ 0.7999678   1.12716891  0.83532108 -0.43219122  1.60098899  0.52970929
 -0.29418664  0.31132117 -0.33144167  0.04004329  0.        ]","[[ 0.63837738 -0.71123718  0.18586178  0.06180786]
 [-0.76359633  0.1672767   0.          0.        ]]",[-0.64343715 -0.61758423]
21,[-0.79692394 -0.0109584 ],[-1.4838379   0.36837222],-0.00725912352539,-0.00725912352539,"[ 0.77861733  1.11838649  0.86439437 -0.45197562  1.60098663  0.52970901
  0.2407945   0.10392034 -0.34485279  0.08418584  0.        ]","[[ 0.66295632 -0.72158401  0.18586178  0.06180786]
 [ 3.20826683 -1.19740201  0.          0.        ]]",[-0.64343715 -0.61758423]
22,[ 0.39033484  0.05224294],[ 0.54671877  0.68718818],-0.0034983702356,-0.0034983702356,"[ 0.75726645  1.11060921  0.89205283 -0.46915592  1.60098428  0.52970873
 -0.30070632  0.32940268 -0.35848723  0.12800161  0.        ]","[[ 0.68678515 -0.73064596  0.18586178  0.06180786]
 [-0.81199906  0.28625206  0.          0.        ]]",[-0.64343715 -0.61758423]
23,[-0.73998481 -0.78739321],[-0.77346322 -0.08863284],-0.00182252799761,-0.00182252799761,"[ 0.75214385  1.13850916  0.89849114 -0.40600835  1.60098192  0.52970845
 -0.00732835  0.74195942 -0.36092164  0.18666412  0.        ]","[[ 0.69239906 -0.69768459  0.18586178  0.06180786]
 [ 1.36612635  3.00083978  0.          0.        ]]",[-0.64343715 -0.61758423]
24,[ 0.2391621  -0.57505339],[ 0.3831731   0.11206201],-0.00702410246738,-0.00702410246738,"[ 0.75547719  1.18335867  0.89430791 -0.29488657  1.60097956  0.52970816
 -0.42311376  0.67975375 -0.35984434  0.25539652  0.        ]","[[ 0.68874948 -0.64177449  0.18586178  0.06180786]
 [-1.72078867  2.59153509  0.          0.        ]]",[-0.64343715 -0.61758423]
25,[-0.39036402 -0.87837809],[-0.52203103 -0.81900687],-0.00973372849991,-0.00973372849991,"[ 0.77247439  1.22486728  0.87248656 -0.17933335  1.6009772   0.52970788
 -0.2143662   0.73930969 -0.35091956  0.28778319  0.        ]","[[ 0.66988341 -0.58601196  0.18586178  0.06180786]
 [-0.17098644  2.98341049  0.          0.        ]]",[-0.64343715 -0.61758423]
26,[ 0.73175406 -0.13045233],[ 0.67413818 -1.75470955],-0.0086428024699,-0.0086428024699,"[ 0.79360022  1.2434581   0.84414048 -0.12277054  1.60097484  0.5297076
 -0.49192557  0.23759069 -0.33688285  0.26726078  0.        ]","[[ 0.64578821 -0.55946639  0.18586178  0.06180786]
 [-2.23166939 -0.31785065  0.          0.        ]]",[-0.64343715 -0.61758423]
27,[ 0.38621086  0.52298814],[ 1.0940957   0.57139717],-0.00503461932602,-0.00503461932602,"[ 0.80845807  1.21073356  0.82332521 -0.22022648  1.60097248  0.52970732
 -0.12656896 -0.36336796 -0.32314411  0.16208938  0.        ]","[[ 0.62837035 -0.60549771  0.18586178  0.06180786]
 [ 0.48084258 -4.27209924  0.          0.        ]]",[-0.64343715 -0.61758423]
28,[-1.36036897 -0.16279313],[-1.697936   -0.20386465],-0.00285737569836,-0.00285737569836,"[ 0.76558874  1.16318706  0.88142381 -0.34643605  1.60097012  0.52970704
  0.40491746 -0.00686781 -0.35187299  0.19359062  0.        ]","[[ 0.67757739 -0.66740436  0.18586178  0.06180786]
 [ 4.42675016 -1.92636497  0.          0.        ]]",[-0.64343715 -0.61758423]
29,[-0.02852021  0.36783579],[-0.5009312   0.01572193],-0.00595415135446,-0.00595415135446,"[ 0.72119747  1.12513376  0.93588535 -0.43678917  1.60096776  0.52970676
 -0.13972274 -0.12354049 -0.38189926  0.24210804  0.        ]","[[ 0.72554231 -0.71363401  0.18586178  0.06180786]
 [ 0.38318758 -2.69405927  0.          0.        ]]",[-0.64343715 -0.61758423]
30,[ 0.87430161  0.70014888],[-0.3239468   0.96323101],-0.00225052259799,-0.00225052259799,"[ 0.73281745  1.07919979  0.92213287 -0.53547889  1.6009654   0.52970648
 -0.40769412 -0.10587297 -0.37547007  0.14065369  0.        ]","[[ 0.71324495 -0.76634879  0.18586178  0.06180786]
 [-1.60630803 -2.57780916  0.          0.        ]]",[-0.64343715 -0.61758423]
31,[ 1.26510751  0.14250275],[ 1.32812066  0.18208369],-0.0121148657189,-0.0121148657189,"[ 0.77364388  1.06767492  0.87094602 -0.55866614  1.60096304  0.5297062
 -0.57621474  0.48159191 -0.35289538  0.01825063  0.        ]","[[ 0.66856552 -0.7791216   0.18586178  0.06180786]
 [-2.85745399  1.28764615  0.          0.        ]]",[-0.64343715 -0.61758423]
32,[-0.21366543 -0.38919121],[-0.34396068 -0.53110929],-0.0119857788907,-0.0119857788907,"[ 0.7884952   1.0968882   0.85111237 -0.49869819  1.60096068  0.52970592
 -0.0357375   0.58709112 -0.34112276  0.02321604  0.        ]","[[ 0.6516767  -0.74640377  0.18586178  0.06180786]
 [ 1.15519693  1.98182115  0.          0.        ]]",[-0.64343715 -0.61758423]
33,[ 0.35801551  0.12840348],[ 1.01058154  1.50780677],-0.00832244641168,-0.00832244641168,"[ 0.78041954  1.11265551  0.86198092 -0.46463703  1.60095833  0.52970564
 -0.2220138   0.26159151 -0.34422611  0.07017756  0.        ]","[[ 0.66090489 -0.7282562   0.18586178  0.06180786]
 [-0.22776944 -0.15992809  0.          0.        ]]",[-0.64343715 -0.61758423]
34,[-1.67336285 -1.15683186],[-2.44452388 -0.72744533],-0.00292275350713,-0.00292275350713,"[ 0.74876455  1.14344134  0.90268525 -0.39436581  1.60095597  0.52970536
  0.31129682  0.86364439 -0.36318906  0.20352901  0.        ]","[[ 0.69607603 -0.6917084   0.18586178  0.06180786]
 [ 3.73167254  3.80151327  0.          0.        ]]",[-0.64343715 -0.61758423]
35,[-0.34817526 -0.44692272],[-0.54381882  0.51989638],-0.0143481874402,-0.0143481874402,"[ 0.71667024  1.18059764  0.94114429 -0.30207386  1.60095361  0.52970508
 -0.23139551  0.41466098 -0.388725    0.34738767  0.        ]","[[ 0.73028411 -0.64531909  0.18586178  0.06180786]
 [-0.29741998  0.84725675  0.          0.        ]]",[-0.64343715 -0.61758423]
36,[ 0.2825914  -0.68493217],[-0.25450675 -0.83800673],-0.0132544008149,-0.0132544008149,"[ 0.74255445  1.20896815  0.91033461 -0.22518713  1.60095125  0.5297048
 -0.52048496  0.72508415 -0.37218548  0.33500829  0.        ]","[[ 0.70280139 -0.6078804   0.18586178  0.06180786]
 [-2.44369791  2.88980685  0.          0.        ]]",[-0.64343715 -0.61758423]
37,[ 1.17619169  0.05618959],[ 1.14114837 -0.01388394],-0.00625314650788,-0.00625314650788,"[ 0.79485884  1.22632748  0.84239173 -0.17496534  1.60094889  0.52970452
 -0.64943197  0.2121542  -0.3339975   0.23001873  0.        ]","[[ 0.64432222 -0.58394692  0.18586178  0.06180786]
 [-3.40103686 -0.4852092   0.          0.        ]]",[-0.64343715 -0.61758423]
38,[ 0.0143125 -0.1475158],[ 0.39455468 -0.79842785],-0.00588612398939,-0.00588612398939,"[ 0.81823642  1.21902159  0.8091865  -0.19641272  1.60094653  0.52970424
 -0.10749841  0.20504541 -0.31652221  0.14966433  0.        ]","[[ 0.61666997 -0.59412042  0.18586178  0.06180786]
 [ 0.62241747 -0.5319836   0.          0.        ]]",[-0.64343715 -0.61758423]
39,[-0.2811175   0.31275001],[-0.65765357  0.24544159],-0.00414331689027,-0.00414331689027,"[ 0.79456053  1.18750024  0.84280054 -0.28390516  1.60094417  0.52970396
  0.10123923 -0.27390712 -0.33228587  0.15840663  0.        ]","[[ 0.64466717 -0.63637965  0.18586178  0.06180786]
 [ 2.1721393  -3.68343127  0.          0.        ]]",[-0.64343715 -0.61758423]
40,[ 0.60505348  0.51824224],[-0.00596043  0.4727373 ],-0.00542706541829,-0.00542706541829,"[ 0.77983006  1.13693385  0.8627571  -0.40964058  1.60094181  0.52970368
 -0.25504925 -0.11498644 -0.34297748  0.11135347  0.        ]","[[ 0.66157022 -0.69955656  0.18586178  0.06180786]
 [-0.47303701 -2.63775405  0.          0.        ]]",[-0.64343715 -0.61758423]
41,[ 0.56183487  0.2906504 ],[ 1.14218945  0.99666216],-0.0105576289142,-0.0105576289142,"[ 0.78824407  1.10854903  0.85144162 -0.47360688  1.60093945  0.5297034
 -0.25705332  0.17743156 -0.34001695  0.0423633   0.        ]","[[ 0.65196011 -0.7330068   0.18586178  0.06180786]
 [-0.48791657 -0.71368172  0.          0.        ]]",[-0.64343715 -0.61758423]
42,[-1.40825152 -0.96024358],[-0.88535005 -0.87666532],-0.00235581468715,-0.00235581468715,"[ 0.76161259  1.13024286  0.88650528 -0.42510752  1.6009371   0.52970312
  0.27695606  0.77914397 -0.35484611  0.14848195  0.        ]","[[ 0.68198016 -0.70755666  0.18586178  0.06180786]
 [ 3.47670154  3.24550824  0.          0.        ]]",[-0.64343715 -0.61758423]
43,[-0.12966871 -0.11786245],[ 0.39193866  0.40325071],-0.00795824211911,-0.00795824211911,"[ 0.73051119  1.15455128  0.92487318 -0.36765617  1.60093474  0.52970283
 -0.20393954  0.2420101  -0.37627769  0.26829345  0.        ]","[[ 0.71569225 -0.67810688  0.18586178  0.06180786]
 [-0.09358521 -0.28875898  0.          0.        ]]",[-0.64343715 -0.61758423]
44,[-0.93731505 -0.59638977],[-0.78803544 -0.95485518],-0.0116995845343,-0.0116995845343,"[ 0.71751923  1.16284511  0.94014943 -0.34724007  1.60093238  0.52970255
  0.00509345  0.48546436 -0.38630441  0.31424385  0.        ]","[[ 0.72939135 -0.66780973  0.18586178  0.06180786]
 [ 1.45832607  1.31313803  0.          0.        ]]",[-0.64343715 -0.61758423]
45,[ 0.58662969  0.3956781 ],[ 0.37399167  0.6338235 ],-0.00993853817038,-0.00993853817038,"[ 0.71980015  1.1532307   0.93749638 -0.3708612   1.60093002  0.52970227
 -0.41854865 -0.09293    -0.38394863  0.29233021  0.        ]","[[ 0.72700104 -0.6797313   0.18586178  0.06180786]
 [-1.68689501 -2.49261595  0.          0.        ]]",[-0.64343715 -0.61758423]
46,[-0.02076093 -0.07366061],[ 0.40879457  0.32069116],-0.00375246409617,-0.00375246409617,"[ 0.7373106   1.1332926   0.91670288 -0.41807553  1.60092766  0.52970199
 -0.21487673  0.29591127 -0.370927    0.21562485  0.        ]","[[ 0.70843444 -0.70391316  0.18586178  0.06180786]
 [-0.17478753  0.06590485  0.          0.        ]]",[-0.64343715 -0.61758423]
47,[-0.82058376 -0.5207848 ],[-0.60531088 -0.06123322],-0.00770663945981,-0.00770663945981,"[ 0.72531418  1.14493776  0.93103012 -0.39077783  1.6009253   0.52970171
  0.00337223  0.48861368 -0.37954085  0.26477046  0.        ]","[[ 0.72119598 -0.68987327  0.18586178  0.06180786]
 [ 1.44554345  1.33386034  0.          0.        ]]",[-0.64343715 -0.61758423]
48,[-0.04178664 -0.35174337],[ 0.46051267  0.44011732],-0.0112242159488,-0.0112242159488,"[ 0.72094907  1.16437896  0.93615204 -0.34340541  1.60092294  0.52970143
 -0.32302841  0.4478769  -0.38388973  0.30860855  0.        ]","[[ 0.72579336 -0.66588538  0.18586178  0.06180786]
 [-0.97773081  1.06581978  0.          0.        ]]",[-0.64343715 -0.61758423]
49,[-0.95437235 -0.93467361],[-1.45409153 -1.0869111 ],-0.0152542677487,-0.0152542677487,"[ 0.72198258  1.19441836  0.93494207 -0.26533069  1.60092058  0.52970115
 -0.07510612  0.70942497 -0.38631664  0.35918868  0.        ]","[[ 0.72470643 -0.62730214  0.18586178  0.06180786]
 [ 0.86290015  2.78676979  0.          0.        ]]",[-0.64343715 -0.61758423]
