timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.25268865 -1.42885518],[-2.85522228 -1.29638638],-0.172802163646,-0.172802163646,"[ 1.0365234   2.01619369 -0.20588084  0.58357156  0.50558114 -0.96249615
 -0.2787913   0.33842305  0.85943179  0.86623064  0.        ]","[[-0.07670775 -0.0811065   0.05893176 -0.1117729 ]
 [ 0.00407906  0.00322285  0.          0.        ]]",[-0.21271268 -0.24007188]
1,[-0.48998806 -0.94139218],[-0.44760583 -1.18721446],-0.165012262552,-0.165012262552,"[ 1.03111997  2.01081483 -0.26614856  0.46718162  0.50558047 -0.96249419
 -0.66504964 -0.19814244  0.84339414  0.75417827  0.        ]","[[-0.11630217 -0.12075511  0.05893176 -0.1117729 ]
 [-3.9503646  -3.95489605  0.          0.        ]]",[-0.21271268 -0.24007188]
2,[ 0.23941153 -0.49737209],[ 0.3723321   0.31164587],-0.144302558053,-0.144302558053,"[ 1.00890252  1.98245984 -0.410895    0.12470787  0.5055798  -0.96249224
 -0.8302336  -0.72420174  0.7705386   0.47060312  0.        ]","[[-0.21227678 -0.23878857  0.05893176 -0.1117729 ]
 [-5.64149814 -7.8355163   0.          0.        ]]",[-0.21271268 -0.24007188]
3,[ 0.38869438 -0.48972487],[-0.24419401 -0.88216709],-0.121628467665,-0.121628467665,"[ 0.97353158  1.92393683 -0.5540807  -0.2761483   0.50557913 -0.96249028
 -0.67552737 -0.53596787  0.64226571  0.1877888   0.        ]","[[-0.30921572 -0.38156716  0.05893176 -0.1117729 ]
 [-4.05765964 -6.4469668   0.          0.        ]]",[-0.21271268 -0.24007188]
4,[ 0.91150969 -0.05005562],[-0.34770248  0.06331798],-0.0990954555577,-0.0990954555577,"[ 0.92933042  1.82640039 -0.68317566 -0.70523587  0.50557846 -0.96248832
 -0.76195399 -0.99213136  0.46318885 -0.05830962  0.        ]","[[-0.39924602 -0.54426884  0.05893176 -0.1117729 ]
 [-4.94248935 -9.81198518  0.          0.        ]]",[-0.21271268 -0.24007188]
5,[ 1.28959882  0.26647037],[ 2.07660437  0.44492543],-0.0756408165958,-0.0756408165958,"[ 0.85986762  1.67269998 -0.83650533 -1.15836264  0.50557779 -0.96248637
 -0.88683181 -0.93173806  0.19869486 -0.28500571  0.        ]","[[-0.51092291 -0.7360388   0.05893176 -0.1117729 ]
 [-6.22097739 -9.36649258  0.          0.        ]]",[-0.21271268 -0.24007188]
6,[ 1.08737791  0.17864057],[ 2.24111087 -0.22628625],-0.0626603590871,-0.0626603590871,"[ 0.79782213  1.50802569 -0.945162   -1.49578526  0.50557712 -0.96248441
 -0.48846055 -0.6679462  -0.04238818 -0.39754771  0.        ]","[[-0.59442335 -0.90384468  0.05893176 -0.1117729 ]
 [-2.14254981 -7.42057439  0.          0.        ]]",[-0.21271268 -0.24007188]
7,[ 0.7713294   0.14924332],[ 0.18055123  1.04252535],-0.0559081850179,-0.0559081850179,"[ 0.79565318  1.33395556 -0.94861362 -1.75113093  0.50557645 -0.96248245
 -0.09784576 -0.76964964 -0.17733727 -0.39850617  0.        ]","[[-0.59715156 -1.05978389  0.05893176 -0.1117729 ]
 [ 1.85647109 -8.170824    0.          0.        ]]",[-0.21271268 -0.24007188]
8,[ 0.55922127 -0.00938088],[ 0.6666252  -0.69064713],-0.0499606016335,-0.0499606016335,"[ 0.82947394  1.18633928 -0.89225946 -1.9076866   0.50557578 -0.9624805
 -0.0317617  -0.21097529 -0.22443736 -0.35577577  0.        ]","[[-0.5532346  -1.18185114  0.05893176 -0.1117729 ]
 [ 2.53302298 -4.04963075  0.          0.        ]]",[-0.21271268 -0.24007188]
9,[ 0.25591281  0.01822177],[-0.92124777 -0.4868082 ],-0.0428802576744,-0.0428802576744,"[ 0.88288944  1.04981381 -0.7902838  -2.01207875  0.50557511 -0.96247854
  0.22107035 -0.57089954 -0.22121664 -0.29044719  0.        ]","[[-0.47660382 -1.2894832   0.05893176 -0.1117729 ]
 [ 5.12145494 -6.70470124  0.          0.        ]]",[-0.21271268 -0.24007188]
