timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.59995174  0.72007793],[ 1.2680828  0.0352745],-0.215855691549,-0.215855691549,"[ 1.03409852  1.76788532 -0.19367343  1.0156458   1.06003071  1.58535677
 -0.2633334   0.31584852  0.37177935 -1.88254801  0.        ]","[[ -8.61380256e-02   1.15929940e-02   1.23171325e-01   1.81122243e-01]
 [ -4.90656837e-03   6.43411620e-05   0.00000000e+00   0.00000000e+00]]",[-0.30872828 -0.30779788]
1,[ 2.21918964  0.49246281],[ 2.70007429  0.56290092],-0.208347228339,-0.208347228339,"[ 1.03792064  1.76785806 -0.13444939  1.01938204  1.06002911  1.58535281
  0.17106988  0.33504994  0.37604591 -1.79644223  0.        ]","[[-0.04654523  0.0129802   0.12317133  0.18112224]
 [ 3.95101504  0.138201    0.          0.        ]]",[-0.30872828 -0.30779788]
2,[ 1.70649695 -0.01944982],[ 2.36185321  0.35784488],-0.183356461434,-0.183356461434,"[ 1.03578781  1.76702359  0.04221998  1.08694928  1.0600275   1.58534885
  0.59679227  0.64428165  0.36978827 -1.5162686   0.        ]","[[ 0.07137282  0.03806444  0.12317133  0.18112224]
 [ 7.82788499  2.362813    0.          0.        ]]",[-0.30872828 -0.30779788]
3,[ 0.85290408 -0.59016931],[ 1.02808898 -1.51227854],-0.138341767262,-0.138341767262,"[ 0.98823342  1.76160663  0.32950429  1.25087623  1.0600259   1.5853449
  1.01413239  0.83452833  0.28665145 -1.04309524  0.        ]","[[  0.26606239   0.09905272   0.12317133   0.18112224]
 [ 11.6284277    3.73145088   0.           0.        ]]",[-0.30872828 -0.30779788]
4,[-0.64464653 -0.66786015],[-0.23368655  0.3684308 ],-0.0789233064196,-0.0789233064196,"[ 0.83515732  1.75647654  0.70099992  1.34225644  1.0600243   1.58534094
  1.42344647  0.27364221  0.05904253 -0.49529323  0.        ]","[[  0.53602987   0.13319734   0.12317133   0.18112224]
 [ 15.35589552  -0.30354975   0.           0.        ]]",[-0.30872828 -0.30779788]
5,[-1.61117244 -0.9260633 ],[-0.30812827  0.04789543],-0.0175058094532,-0.0175058094532,"[ 0.56494611  1.75493892  1.04245815  1.36528799  1.0600227   1.58533698
  1.28851625  0.47731104 -0.30264412 -0.03219     0.        ]","[[  0.83081953   0.14182708   0.12317133   0.18112224]
 [ 14.12716776   1.16164127   0.           0.        ]]",[-0.30872828 -0.30779788]
6,[-2.29913878 -1.00395811],[-2.20794395  0.15698354],-0.0463633581164,-0.0463633581164,"[ 0.24561817  1.74997497  1.27028403  1.43160756  1.0600211   1.58533302
  1.12397449  0.50053931 -0.73075136  0.26535925  0.        ]","[[  1.09832905   0.16673655   0.12317133   0.18112224]
 [ 12.62877432   1.32874795   0.           0.        ]]",[-0.30872828 -0.30779788]
7,[-2.42614818 -1.04334342],[-2.01923049 -0.87719959],-0.0938227191015,-0.0938227191015,"[-0.03990723  1.74229262  1.38332597  1.51787958  1.0600195   1.58532906
  0.66212039  0.58349898 -1.1171368   0.39199205  0.        ]","[[ 1.30870552  0.1992995   0.12317133  0.18112224]
 [ 8.42287629  1.92556084  0.          0.        ]]",[-0.30872828 -0.30779788]
8,[-2.1560359  -0.58994526],[-1.34495818 -1.15679226],-0.120385100387,-0.120385100387,"[-0.22132959  1.74143562  1.42088355  1.5265759   1.0600179   1.5853251
  0.20957105  0.09559969 -1.34310096  0.41716866  0.        ]","[[ 1.43581427  0.20259443  0.12317133  0.18112224]
 [ 4.30170962 -1.58436737  0.          0.        ]]",[-0.30872828 -0.30779788]
9,[-1.58537555 -0.02140442],[-1.91300358  0.36416624],-0.12220428163,-0.12220428163,"[-0.2872018   1.75673981  1.42852025  1.33773287  1.0600163   1.58532114
 -0.23400838 -0.45022921 -1.35753992  0.42393353  0.        ]","[[ 1.4813191   0.13150951  0.12317133  0.18112224]
 [ 0.26222771 -5.51103944  0.          0.        ]]",[-0.30872828 -0.30779788]
10,[-0.8245607   0.02023123],[ 0.00165826 -0.07103386],-0.104956599426,-0.104956599426,"[-0.23722189  1.76704092  1.42300694  1.08370248  1.0600147   1.58531718
 -0.66904173 -0.2344106  -1.20886168  0.41692897  0.        ]","[[ 1.44681514  0.03686638  0.12317133  0.18112224]
 [-3.69943088 -3.95845192  0.          0.        ]]",[-0.30872828 -0.30779788]
11,[-0.45138448  0.0933537 ],[-0.53200297  0.93774463],-0.0808404069965,-0.0808404069965,"[-0.13199077  1.76664281  1.40546445  0.86494667  1.0600131   1.58531322
 -0.66027701 -0.26261833 -1.00672517  0.37671591  0.        ]","[[ 1.37362731 -0.04433869  0.12317133  0.18112224]
 [-3.61962068 -4.16137826  0.          0.        ]]",[-0.30872828 -0.30779788]
12,[ 0.17144808 -0.21420774],[ 0.28548018 -0.11298344],-0.0564175001446,-0.0564175001446,"[ -8.23284646e-04   1.76272835e+00   1.37191868e+00   7.43597687e-01
   1.06001150e+00   1.58530926e+00  -8.83678333e-01   2.65084242e-01
  -8.09005591e-01   3.06699760e-01   0.00000000e+00]","[[ 1.28082286 -0.08947709  0.12317133  0.18112224]
 [-5.65404427 -0.36511473  0.          0.        ]]",[-0.30872828 -0.30779788]
13,[ 0.40209454 -0.16006327],[-0.36520863 -0.83047848],-0.0341780759427,-0.0341780759427,"[ 0.13731311  1.76127749  1.32158647  0.71215136  1.0600099   1.5853053
 -0.74736575  0.20383681 -0.63456019  0.21935625  0.        ]","[[ 1.1801966  -0.10120017  0.12317133  0.18112224]
 [-4.41271579 -0.8057239   0.          0.        ]]",[-0.30872828 -0.30779788]
14,[ 1.23284793  0.36208394],[ 2.06467807 -0.1509967 ],-0.0111313037796,-0.0111313037796,"[ 0.27142363  1.75332606  1.25635479  0.58132356  1.0600083   1.58530134
 -0.89629053 -0.25097162 -0.4390359   0.08427811  0.        ]","[[ 1.07833525 -0.15014232  0.12317133  0.18112224]
 [-5.76891535 -4.07758664  0.          0.        ]]",[-0.30872828 -0.30779788]
