timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
10,[-0.0086009  -0.44827548],[ 0.69008537 -1.1100388 ],-0.269043144661,-0.269043144661,"[ 0.33443655 -0.63970522 -1.40096822  1.06211998 -1.36066777 -1.70168888
 -0.16127264 -0.31468206  0.94870684  1.789751    0.        ]","[[-1.08125281 -3.25919123 -0.1565297  -0.19668379]
 [ 0.46309984 -4.8080475   0.          0.        ]]",[-0.09639724 -0.2139276 ]
11,[-0.14827731 -0.51088411],[ 1.68847376 -1.25882118],-0.264171172062,-0.264171172062,"[ 0.37891027 -0.64408675 -1.37380319  0.96720338 -1.36066118 -1.7016776
  0.08394476  0.9812422   0.90855458  1.7744733   0.        ]","[[-1.04466353 -3.22675933 -0.1565297  -0.19668379]
 [ 3.18660682  4.66860513  0.          0.        ]]",[-0.09639724 -0.2139276 ]
12,[-0.26247242 -0.58900702],[-1.09386249  0.37041796],-0.253467844738,-0.253467844738,"[ 0.49869864 -0.64888123 -1.28814297  0.69306954 -1.36065458 -1.70166633
  0.43474861  0.90195265  0.83410899  1.72795046  0.        ]","[[-0.94183923 -3.13347052 -0.1565297  -0.19668379]
 [ 7.08281079  4.08880951  0.          0.        ]]",[-0.09639724 -0.2139276 ]
13,[-0.15535904 -0.5269798 ],[ 0.214353   -1.25458193],-0.241976264402,-0.241976264402,"[ 0.6074592  -0.64173613 -1.19178711  0.41215244 -1.36064798 -1.70165505
  0.06564157  1.09142499  0.77464417  1.66020389  0.        ]","[[-0.84131431 -3.03779245 -0.1565297  -0.19668379]
 [ 2.98333965  5.4743819   0.          0.        ]]",[-0.09639724 -0.2139276 ]
14,[-0.16022502 -0.54123324],[-0.1675943  -1.04995906],-0.233658146366,-0.233658146366,"[ 0.67538379 -0.62910956 -1.12047767  0.2120951  -1.36064138 -1.70164378
  0.13671983  0.53513673  0.7428504   1.60178883  0.        ]","[[-0.77372696 -2.96911967 -0.1565297  -0.19668379]
 [ 3.77276873  1.40645446  0.          0.        ]]",[-0.09639724 -0.2139276 ]
15,[-0.14575866 -0.53439724],[-1.44289024 -0.59235664],-0.234253630984,-0.234253630984,"[ 0.73917876 -0.63173745 -1.04376448  0.24655462 -1.36063478 -1.70163251
  0.07023503 -0.01014639  0.75175414  1.60041593  0.        ]","[[-0.70568029 -2.98099801 -0.1565297  -0.19668379]
 [ 3.03436181 -2.58100024  0.          0.        ]]",[-0.09639724 -0.2139276 ]
16,[-0.05483799 -0.47384286],[-0.01814394 -0.72544793],-0.239619125866,-0.239619125866,"[ 0.75732531 -0.64046879 -1.01990181  0.3865358  -1.36062818 -1.70162123
 -0.29165271  0.24405761  0.77395153  1.63667958  0.        ]","[[-0.6853204  -3.02903373 -0.1565297  -0.19668379]
 [-0.98491536 -0.72209998  0.          0.        ]]",[-0.09639724 -0.2139276 ]
17,[-0.0499219  -0.47101122],[-0.0683102  -0.47266255],-0.239419538373,-0.239419538373,"[ 0.73929851 -0.6402199  -1.04359787  0.38174942 -1.36062158 -1.70160996
 -0.29635996  0.40813355  0.77184285  1.63639461  0.        ]","[[-0.70554313 -3.02739645 -0.1565297  -0.19668379]
 [-1.03720195  0.47772883  0.          0.        ]]",[-0.09639724 -0.2139276 ]
18,[-0.02747092 -0.4621799 ],[-0.39627384  0.29634207],-0.238473453872,-0.238473453872,"[ 0.71803734 -0.6385865  -1.07034251  0.35176573 -1.36061498 -1.70159868
 -0.31886241  0.40681371  0.76639364  1.63127208  0.        ]","[[-0.72879474 -3.01713136 -0.1565297  -0.19668379]
 [-1.28712911  0.46808332  0.          0.        ]]",[-0.09639724 -0.2139276 ]
19,[ 0.04109239 -0.43506864],[ 0.24996943  1.59338783],-0.236586007028,-0.236586007028,"[ 0.67896803 -0.63480382 -1.11640701  0.29043061 -1.36060839 -1.70158741
 -0.4578297   0.56599833  0.75532     1.62122544  0.        ]","[[-0.77002306 -2.9960903  -0.1565297  -0.19668379]
 [-2.83055914  1.63214396  0.          0.        ]]",[-0.09639724 -0.2139276 ]
20,[ 0.02683507 -0.44652739],[-1.31988516 -0.32275831],-0.229187759615,-0.229187759615,"[ 0.63325818 -0.61743702 -1.16579056  0.08200917 -1.36060179 -1.70157614
 -0.36365756  1.10305814  0.71984736  1.57524193  0.        ]","[[-0.81614034 -2.9240433  -0.1565297  -0.19668379]
 [-1.78465946  5.55946619  0.          0.        ]]",[-0.09639724 -0.2139276 ]
21,[ 0.22240739 -0.38311744],[ 0.41074721 -1.89939042],-0.21944117069,-0.21944117069,"[ 0.55457049 -0.58328386 -1.24107116 -0.1939297  -1.36059519 -1.70156486
 -0.71696367  0.91322019  0.6693293   1.51772315  0.        ]","[[-0.89120398 -2.8267822  -0.1565297  -0.19668379]
 [-5.70861079  4.1712817   0.          0.        ]]",[-0.09639724 -0.2139276 ]
22,[ 0.23982219 -0.38785204],[ 1.42529495 -0.08114897],-0.216212594946,-0.216212594946,"[ 0.44598435 -0.56439505 -1.32815918 -0.31297397 -1.36058859 -1.70155359
 -0.56037301  0.36046254  0.63729144  1.51087494  0.        ]","[[-0.98792687 -2.78391202 -0.1565297  -0.19668379]
 [-3.96948011  0.12920282  0.          0.        ]]",[-0.09639724 -0.2139276 ]
23,[ 0.12503411 -0.43395495],[ 1.13065188 -1.10729566],-0.216988399962,-0.216988399962,"[ 0.40026194 -0.56470398 -1.35984524 -0.31114321 -1.36058199 -1.70154232
 -0.19681618  0.31619042  0.63258052  1.52232198  0.        ]","[[-1.02680425 -2.7845761  -0.1565297  -0.19668379]
 [ 0.06828661 -0.19453573  0.          0.        ]]",[-0.09639724 -0.2139276 ]
24,[-0.00496582 -0.48676914],[-0.58572101  0.2433827 ],-0.221036146508,-0.221036146508,"[ 0.44853317 -0.58384635 -1.32629705 -0.19008782 -1.3605754  -1.70153104
  0.15953438 -0.22474145  0.65880911  1.54222087  0.        ]","[[-0.98572937 -2.82815467 -0.1565297  -0.19668379]
 [ 4.0260189  -4.15013368  0.          0.        ]]",[-0.09639724 -0.2139276 ]
25,[ 0.02431848 -0.46338087],[-0.8255054  -1.34009013],-0.228105929336,-0.228105929336,"[ 0.51274713 -0.61033645 -1.27670027  0.01503763 -1.3605688  -1.70151977
 -0.05643937 -0.08172952  0.70008701  1.58037077  0.        ]","[[-0.92927548 -2.90066465 -0.1565297  -0.19668379]
 [ 1.62735681 -3.10435358  0.          0.        ]]",[-0.09639724 -0.2139276 ]
26,[ 0.11131729 -0.41970372],[ 0.64373719 -0.53822896],-0.239155625416,-0.239155625416,"[ 0.51210981 -0.63589048 -1.27721565  0.30724952 -1.3605622  -1.7015085
 -0.35363497 -0.41238296  0.75406679  1.64832294  0.        ]","[[-0.92984619 -3.00186424 -0.1565297  -0.19668379]
 [-1.67337723 -5.5222736   0.          0.        ]]",[-0.09639724 -0.2139276 ]
27,[-0.01732638 -0.46048823],[ 2.7405096  -1.33890206],-0.243885028492,-0.243885028492,"[ 0.50365543 -0.64234172 -1.28407492  0.4256846  -1.3605556  -1.70149723
 -0.12114281  0.34092237  0.77881192  1.67602702  0.        ]","[[-0.937406   -3.04241501 -0.1565297  -0.19668379]
 [ 0.90873098 -0.01370682  0.          0.        ]]",[-0.09639724 -0.2139276 ]
28,[-0.16411698 -0.53890789],[-0.00295695  0.5019543 ],-0.241891470806,-0.241891470806,"[ 0.56696865 -0.6409389  -1.22990279  0.39617165 -1.36054901 -1.70148596
  0.23373371  0.43905315  0.77179434  1.66152614  0.        ]","[[-0.87968651 -3.0323284  -0.1565297  -0.19668379]
 [ 4.85006798  0.70388213  0.          0.        ]]",[-0.09639724 -0.2139276 ]
29,[-0.20285624 -0.56273657],[ 0.6848415  -1.37717617],-0.236998493373,-0.236998493373,"[ 0.66555589 -0.63524295 -1.13131056  0.29730007 -1.36054241 -1.70147469
  0.22404089  0.70894585  0.75590671  1.62483456  0.        ]","[[-0.78376517 -2.99844895 -0.1565297  -0.19668379]
 [ 4.74242215  2.67748611  0.          0.        ]]",[-0.09639724 -0.2139276 ]
30,[-0.30696332 -0.63268834],[-0.59077927 -0.61941529],-0.234300990848,-0.234300990848,"[ 0.77698747 -0.63259271 -0.99280255  0.25863636 -1.36053581 -1.70146341
  0.45971274  0.16023291  0.75586194  1.59726897  0.        ]","[[-0.66265533 -2.98515757 -0.1565297  -0.19668379]
 [ 7.35984484 -1.33497259  0.          0.        ]]",[-0.09639724 -0.2139276 ]
31,[-0.30510646 -0.62309331],[-1.01982955  0.52832045],-0.236797431591,-0.236797431591,"[ 0.87318027 -0.63837962 -0.83902511  0.34846399 -1.36052921 -1.70145214
  0.23598783  0.26736105  0.77403211  1.60746847  0.        ]","[[-0.54038892 -3.0159994  -0.1565297  -0.19668379]
 [ 4.87512545 -0.55159628  0.          0.        ]]",[-0.09639724 -0.2139276 ]
32,[-0.22224072 -0.5660702 ],[-0.52030851 -0.17600597],-0.235148405485,-0.235148405485,"[ 0.91189091 -0.63662737 -0.76343658  0.319106   -1.36052262 -1.70144087
 -0.12918939  0.55490683  0.77382869  1.59061167  0.        ]","[[-0.48357868 -3.00593445 -0.1565297  -0.19668379]
 [ 0.81941399  1.55108302  0.          0.        ]]",[-0.09639724 -0.2139276 ]
33,[-0.14428398 -0.52263045],[ 0.39526223 -0.08943967],-0.232689210773,-0.232689210773,"[ 0.90900146 -0.63197004 -0.769433    0.25008291 -1.36051602 -1.7014296
 -0.31614013  0.45538972  0.76725733  1.57083917  0.        ]","[[-0.48802264 -2.98221413 -0.1565297  -0.19668379]
 [-1.25689011  0.82337467  0.          0.        ]]",[-0.09639724 -0.2139276 ]
34,[-0.18306389 -0.54882246],[ 0.94116051  0.69357752],-0.231410362225,-0.231410362225,"[ 0.90295456 -0.62915894 -0.78178608  0.21308393 -1.36050942 -1.70141833
 -0.17299142  0.40473867  0.76321648  1.56108675  0.        ]","[[-0.49720925 -2.96946275 -0.1565297  -0.19668379]
 [ 0.33293092  0.45299717  0.          0.        ]]",[-0.09639724 -0.2139276 ]
35,[-0.3299363  -0.64556593],[-0.39853156 -1.1333769 ],-0.227487269045,-0.227487269045,"[ 0.93094348 -0.61992713 -0.72209472  0.10757644 -1.36050283 -1.70140706
  0.16194415  0.7790947   0.75978864  1.52323484  0.        ]","[[-0.45322833 -2.93293686 -0.1565297  -0.19668379]
 [ 4.0527571   3.19046969  0.          0.        ]]",[-0.09639724 -0.2139276 ]
36,[-0.28321779 -0.61869287],[-0.52633432 -0.75903409],-0.225102149626,-0.225102149626,"[ 0.96755878 -0.61308106 -0.63236838  0.04026702 -1.36049623 -1.70139579
  0.01263011  0.22896202  0.76487697  1.49356568  0.        ]","[[-0.38881144 -2.9094896  -0.1565297  -0.19668379]
 [ 2.39446564 -0.83233824  0.          0.        ]]",[-0.09639724 -0.2139276 ]
37,[-0.22340661 -0.57800794],[-0.10675227 -1.48027592],-0.229579758694,-0.229579758694,"[ 0.9810794  -0.62598728 -0.59473146  0.17447619 -1.36048963 -1.70138452
 -0.17928494 -0.17980316  0.77452919  1.53193859  0.        ]","[[-0.36230733 -2.95612664 -0.1565297  -0.19668379]
 [ 0.26304439 -3.82140569  0.          0.        ]]",[-0.09639724 -0.2139276 ]
38,[-0.24556118 -0.57774979],[ 0.35558407 -0.41440136],-0.23741377029,-0.23741377029,"[ 0.98155277 -0.64075941 -0.59334833  0.39288112 -1.36048304 -1.70137325
 -0.21780144  0.15619008  0.78798404  1.60172319  0.        ]","[[-0.36133943 -3.03120377 -0.1565297  -0.19668379]
 [-0.16472535 -1.36448209  0.          0.        ]]",[-0.09639724 -0.2139276 ]
39,[-0.30472869 -0.61329222],[ 0.39319235 -1.28387879],-0.237292391995,-0.237292391995,"[ 0.98681606 -0.64107335 -0.57780206  0.39921324 -1.36047644 -1.70136198
 -0.09073432  0.41653975  0.78846984  1.60002995  0.        ]","[[-0.35047456 -3.03336935 -0.1565297  -0.19668379]
 [ 1.24648186  0.53930539  0.          0.        ]]",[-0.09639724 -0.2139276 ]
40,[-0.36770579 -0.65454853],[ 0.24202413 -0.83610447],-0.235844806413,-0.235844806413,"[ 1.0049965  -0.6392868  -0.51961336  0.36489624 -1.36046985 -1.70135071
  0.04721697  0.41649416  0.7888747   1.58462112  0.        ]","[[-0.31017295 -3.0216283  -0.1565297  -0.19668379]
 [ 2.77856887  0.53897815  0.          0.        ]]",[-0.09639724 -0.2139276 ]
41,[-0.42395937 -0.69165742],[ 0.53760954 -0.76867519],-0.234762330089,-0.234762330089,"[ 1.02965223 -0.63782771 -0.42475441  0.33920977 -1.36046325 -1.70133945
  0.12854487  0.38871523  0.79272507  1.5698984   0.        ]","[[-0.24553919 -3.01282931 -0.1565297  -0.19668379]
 [ 3.68179685  0.33585355  0.          0.        ]]",[-0.09639724 -0.2139276 ]
42,[-0.52762502 -0.7650969 ],[-1.3675741  -0.96890051],-0.234151586051,-0.234151586051,"[ 1.05548645 -0.63694361 -0.28374631  0.32448488 -1.36045665 -1.70132818
  0.31363938  0.36729965  0.8008266   1.55618566  0.        ]","[[-0.15127817 -3.00778086 -0.1565297  -0.19668379]
 [ 5.73745475  0.17926008  0.          0.        ]]",[-0.09639724 -0.2139276 ]
43,[-0.4496271  -0.70517194],[-2.47614838 -0.11931723],-0.233968156284,-0.233968156284,"[ 1.06720644 -0.63651983 -0.17172824  0.31763492 -1.36045006 -1.70131691
 -0.05309015  0.35260871  0.80814825  1.54755159  0.        ]","[[-0.07739358 -3.00543129 -0.1565297  -0.19668379]
 [ 1.66457815  0.07183957  0.          0.        ]]",[-0.09639724 -0.2139276 ]
44,[-0.33158726 -0.62410235],[ 1.04483375 -2.33342123],-0.233815760598,-0.233815760598,"[ 1.06644332 -0.63618249 -0.18201884  0.31227137 -1.36044346 -1.70130564
 -0.41255902  0.35521212  0.80753041  1.54649569  0.        ]","[[-0.08415747 -3.00359108 -0.1565297  -0.19668379]
 [-2.32766343  0.09088157  0.          0.        ]]",[-0.09639724 -0.2139276 ]
45,[-0.44223994 -0.70060992],[-1.23531478 -0.93887797],-0.233757060422,-0.233757060422,"[ 1.06566691 -0.63607828 -0.19169897  0.31064518 -1.36043687 -1.70129437
 -0.0519071   0.34177941  0.80689334  1.54644895  0.        ]","[[-0.09052362 -3.00303319 -0.1565297  -0.19668379]
 [ 1.67770121 -0.0073382   0.          0.        ]]",[-0.09639724 -0.2139276 ]
46,[-0.32461596 -0.62013578],[ 0.43630018 -1.60716992],-0.233774827858,-0.233774827858,"[ 1.06481578 -0.63612194 -0.20158299  0.31135907 -1.36043027 -1.70128311
 -0.41140056  0.34097196  0.80621534  1.54724835  0.        ]","[[-0.09702767 -3.00327839 -0.1565297  -0.19668379]
 [-2.31480095 -0.01323777  0.          0.        ]]",[-0.09639724 -0.2139276 ]
47,[-0.36047769 -0.64538914],[-0.93494998 -1.55043167],-0.233784535196,-0.233784535196,"[ 1.06040848 -0.63617343 -0.24482204  0.3121982  -1.36042367 -1.70127184
 -0.25173106  0.34097261  0.80331599  1.54999414  0.        ]","[[-0.12553196 -3.00356657 -0.1565297  -0.19668379]
 [-0.54153744 -0.01322831  0.          0.        ]]",[-0.09639724 -0.2139276 ]
48,[-0.22502795 -0.55987579],[ 0.84917326 -0.5826093 ],-0.233814017243,-0.233814017243,"[ 1.05049036 -0.63621079 -0.31706149  0.31281466 -1.36041708 -1.70126057
 -0.58407856  0.34169349  0.79862043  1.55456653  0.        ]","[[-0.17339589 -3.00377832 -0.1565297  -0.19668379]
 [-4.23255436 -0.00795227  0.          0.        ]]",[-0.09639724 -0.2139276 ]
49,[-0.30182502 -0.6105985 ],[-0.58634184 -2.21033631],-0.23384410855,-0.23384410855,"[ 1.03675462 -0.63614942 -0.39199278  0.31186467 -1.36041048 -1.7012493
 -0.27379861  0.34640819  0.79388656  1.55914691  0.        ]","[[-0.22347299 -3.00345251 -0.1565297  -0.19668379]
 [-0.78664052  0.02652785  0.          0.        ]]",[-0.09639724 -0.2139276 ]
