timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.23356032 -1.68073761],[-3.0221694  -2.44635925],-0.322150672737,-0.322150672737,"[ 1.06200752  1.54661983 -0.02510254  1.00201189 -0.70368732 -1.2085482
 -0.21392047  0.29313324  2.28235339  1.75239816  0.        ]","[[ 0.01900252 -0.04829749 -0.08115094 -0.13934423]
 [-0.00490959  0.00216381  0.          0.        ]]",[-0.45423678 -0.42320722]
1,[-2.62705779 -1.05403066],[-1.809694   -0.46286183],-0.316366268127,-0.316366268127,"[ 1.06195557  1.5431587  -0.08442487  0.9008116  -0.70368677 -1.20854664
 -0.70765594 -0.28027759  2.27681528  1.60719162  0.        ]","[[-0.02076981 -0.08796705 -0.08115094 -0.13934423]
 [-3.9591667  -3.95593274  0.          0.        ]]",[-0.45423678 -0.42320722]
2,[-1.92406213 -0.76549721],[-2.82229606 -0.65758693],-0.298542338393,-0.298542338393,"[ 1.04836349  1.52633211 -0.25989862  0.65590765 -0.70368622 -1.20854508
 -1.19173884 -0.53422126  2.22203274  1.20893604  0.        ]","[[-0.13885161 -0.18467317 -0.08115094 -0.13934423]
 [-7.83612444 -5.70883694  0.          0.        ]]",[-0.45423678 -0.42320722]
3,[-0.91657406 -0.33196041],[-1.9882629  -0.86319352],-0.265635638136,-0.265635638136,"[ 0.98258076  1.48154417 -0.54202461  0.31179085 -0.70368567 -1.20854352
 -1.66623518 -0.89483141  2.02310021  0.62328388  0.        ]","[[ -0.333702    -0.32382495  -0.08115094  -0.13934423]
 [-11.63631999  -8.19803217   0.           0.        ]]",[-0.45423678 -0.42320722]
4,[ 0.46274933  0.54952979],[-0.44509519  0.50736059],-0.211633479435,-0.211633479435,"[ 0.80684966  1.37855088 -0.90037024 -0.14609732 -0.70368512 -1.20854196
 -2.13137831 -1.3662211   1.5506799  -0.01774439  0.        ]","[[ -0.60380408  -0.52043325  -0.08115094  -0.13934423]
 [-15.3616338  -11.45191515   0.           0.        ]]",[-0.45423678 -0.42320722]
5,[ 1.6414566   1.34378672],[ 1.21217076  1.31192652],-0.141482208314,-0.141482208314,"[ 0.48633471  1.22429389 -1.24531014 -0.57415805 -0.70368457 -1.2085404
 -2.31353141 -1.04216944  0.83191392 -0.4016632   0.        ]","[[ -0.92567419  -0.72702915  -0.08115094  -0.13934423]
 [-16.82053609  -9.21508563   0.           0.        ]]",[-0.45423678 -0.42320722]
6,[ 1.73986411  1.08286786],[ 1.69537366  2.30424126],-0.0790335207874,-0.0790335207874,"[ 0.11541409  1.09346594 -1.45377223 -0.8286815  -0.70368401 -1.20853885
 -1.77824677 -0.442214    0.18203456 -0.40062654  0.        ]","[[ -1.21907371  -0.86977933  -0.08115094  -0.13934423]
 [-12.53353197  -5.07376397   0.           0.        ]]",[-0.45423678 -0.42320722]
7,[ 1.49843597  0.37126586],[ 1.3890736  -0.23651231],-0.0411629685259,-0.0411629685259,"[-0.17606349  1.03252638 -1.52981497 -0.92521016 -0.70368346 -1.20853729
 -1.25345534  0.14583433 -0.2165131  -0.25371923  0.        ]","[[-1.42757551 -0.93052766 -0.08115094 -0.13934423]
 [-8.33054457 -1.01463291  0.          0.        ]]",[-0.45423678 -0.42320722]
8,[ 1.16034782  0.37475276],[ 1.34370011 -0.08262513],-0.0260373957885,-0.0260373957885,"[-0.35629366  1.00190275 -1.54484394 -0.96937388 -0.70368291 -1.20853573
 -0.73882837  0.01291685 -0.43123844 -0.11717234  0.        ]","[[-1.55283328 -0.96002558 -0.08115094 -0.13934423]
 [-4.20895321 -1.93212397  0.          0.        ]]",[-0.45423678 -0.42320722]
9,[ 0.43596134  0.13706635],[ 1.27212864  2.08401929],-0.0234288794336,-0.0234288794336,"[-0.41933383  0.95768691 -1.54458994 -1.02848549 -0.70368236 -1.20853417
 -0.23439669 -0.02910526 -0.51842979 -0.02764654  0.        ]","[[-1.59647857 -1.00157838 -0.08115094 -0.13934423]
 [-0.16901221 -2.22219045  0.          0.        ]]",[-0.45423678 -0.42320722]
10,[-0.82468927 -1.08499372],[-0.47731932 -0.70451718],-0.0228575150385,-0.0228575150385,"[-0.3668442   0.95305637 -1.54499438 -1.03437157 -0.70368181 -1.20853261
  0.25991193  0.55073451 -0.46815755 -0.0621398   0.        ]","[[-1.56013829 -1.00586428 -0.08115094 -0.13934423]
 [ 3.78985453  1.78027503  0.          0.        ]]",[-0.45423678 -0.42320722]
11,[-0.4474996  -0.55947542],[-0.24372261 -0.33957949],-0.0260389997695,-0.0260389997695,"[-0.28587277  0.96089982 -1.54175335 -1.02436225 -0.70368126 -1.20853105
  0.01483856  0.14158358 -0.38058245 -0.12521669  0.        ]","[[-1.50403433 -0.99859528 -0.08115094 -0.13934423]
 [ 1.82708875 -1.04397163  0.          0.        ]]",[-0.45423678 -0.42320722]
12,[-0.14780763 -0.15833394],[-0.64825856 -0.51685111],-0.0251995458609,-0.0251995458609,"[-0.24770586  0.92372331 -1.53859029 -1.07039755 -0.70368071 -1.20852949
 -0.11003482 -0.05017235 -0.36102123 -0.11502654  0.        ]","[[-1.47752676 -1.03275513 -0.08115094 -0.13934423]
 [ 0.82699165 -2.36760525  0.          0.        ]]",[-0.45423678 -0.42320722]
