timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.33433008 -1.43858504],[-1.96153051 -2.40086395],-0.255016309792,-0.255016309792,"[ 1.02922251  1.86030885 -0.15886793  1.11901207  0.18906061 -1.52447246
 -0.27605209  0.32573239  1.18976403  1.80155108  0.        ]","[[-0.05667659  0.07094453  0.02256854 -0.17720536]
 [-0.00292009  0.00428777  0.          0.        ]]",[-0.27902877 -0.28929988]
1,[-1.65822875 -0.98008168],[-2.18453036  0.36965821],-0.246185712345,-0.246185712345,"[ 1.02481432  1.86295623 -0.21866504  1.00907349  0.18906045 -1.52446834
 -0.69130052 -0.21805672  1.18548367  1.67851694  0.        ]","[[-0.0964095   0.03131701  0.02256854 -0.17720536]
 [-3.9572078  -3.95385335  0.          0.        ]]",[-0.27902877 -0.28929988]
2,[-0.99359083 -0.97413927],[-0.88541118 -0.97404498],-0.22295949553,-0.22295949553,"[ 0.99831996  1.86290958 -0.39461871  0.83244243  0.18906029 -1.52446421
 -1.09855843 -0.00600584  1.14536391  1.37415302  0.        ]","[[-0.21446484 -0.03227381  0.02256854 -0.17720536]
 [-7.83541345 -2.41037571  0.          0.        ]]",[-0.27902877 -0.28929988]
3,[ 0.04367078 -0.194198  ],[-0.74293634  0.57123902],-0.184296716621,-0.184296716621,"[ 0.91435773  1.85436553 -0.66777856  0.59314072  0.18906013 -1.52446008
 -1.4499437  -0.52913673  1.00538404  0.92579971  0.        ]","[[ -0.40474596  -0.11868597   0.02256854  -0.17720536]
 [-11.1815785   -6.21814613   0.           0.        ]]",[-0.27902877 -0.28929988]
4,[ 0.92061943  0.0751923 ],[ 0.49768014  0.03064581],-0.131146664763,-0.131146664763,"[ 0.73080163  1.83224511 -0.99367036  0.31824583  0.18905997 -1.52445595
 -1.73545036 -0.20131554  0.70073073  0.43078337  0.        ]","[[ -0.65565649  -0.21910808   0.02256854  -0.17720536]
 [-13.90042402  -3.83200307   0.           0.        ]]",[-0.27902877 -0.28929988]
5,[ 1.32704425  0.33747089],[ 1.65602677  0.24936257],-0.078198030411,-0.078198030411,"[ 0.46999788  1.80742372 -1.26618173  0.11764202  0.18905981 -1.52445183
 -1.49984724 -0.17431436  0.30027368  0.0779999   0.        ]","[[ -0.91115487  -0.29377627   0.02256854  -0.17720536]
 [-11.6568826   -3.63546816   0.           0.        ]]",[-0.27902877 -0.28929988]
6,[ 1.21987915  0.27545366],[ 0.92636581 -0.09128439],-0.0409377992241,-0.0409377992241,"[ 0.23607348  1.78145    -1.42019736 -0.04581564  0.18905965 -1.5244477
 -1.06026004 -0.02897428 -0.05098239 -0.08486695  0.        ]","[[-1.10229285 -0.35587132  0.02256854 -0.17720536]
 [-7.47083609 -2.57756885  0.          0.        ]]",[-0.27902877 -0.28929988]
7,[ 1.03173709  0.27261832],[ 1.47597007  1.06867116],-0.027126674514,-0.027126674514,"[ 0.08846709  1.7546532  -1.48749591 -0.18668432  0.18905949 -1.52444357
 -0.65989731 -0.0718091  -0.28224557 -0.13337049  0.        ]","[[-1.21345737 -0.41055092  0.02256854 -0.17720536]
 [-3.65830253 -2.88935458  0.          0.        ]]",[-0.27902877 -0.28929988]
8,[ 0.41274199 -0.42780748],[ 0.79876365  0.30111455],-0.0270624236143,-0.0270624236143,"[ 0.04368469  1.74531014 -1.50402871 -0.2310889   0.18905933 -1.52443945
 -0.23702377  0.47983735 -0.35231006 -0.13979828  0.        ]","[[-1.24622049 -0.42805107  0.02256854 -0.17720536]
 [ 0.36859859  1.12595926  0.          0.        ]]",[-0.27902877 -0.28929988]
9,[-0.18609592 -0.88914323],[ 0.80031208 -0.75864673],-0.0279333676024,-0.0279333676024,"[ 0.09693015  1.76323208 -1.48416813 -0.14387379  0.18905917 -1.52443532
  0.09399409  0.64041875 -0.2569179  -0.13225879  0.        ]","[[-1.20722162 -0.39380459  0.02256854 -0.17720536]
 [ 3.52078473  2.29479972  0.          0.        ]]",[-0.27902877 -0.28929988]
10,[-0.69343603 -0.90323216],[-0.16935786 -1.75708679],-0.0385235802249,-0.0385235802249,"[ 0.23162457  1.770773   -1.42251558 -0.10452635  0.18905901 -1.52443119
  0.41927091  0.22132686 -0.07670844 -0.08912867  0.        ]","[[-1.10572766 -0.37851508  0.02256854 -0.17720536]
 [ 6.6183013  -0.75567106  0.          0.        ]]",[-0.27902877 -0.28929988]
11,[-0.58205986 -0.47813016],[-0.21390343  0.40009225],-0.0522121992766,-0.0522121992766,"[ 0.38738375  1.74247433 -1.32813242 -0.24409339  0.18905885 -1.52442707
  0.33532489 -0.32055974  0.07274651 -0.01945622  0.        ]","[[-0.98138213 -0.43320257  0.02256854 -0.17720536]
 [ 5.81891219 -4.69993627  0.          0.        ]]",[-0.27902877 -0.28929988]
12,[-0.72489327 -0.67439705],[-1.40485792 -0.37298475],-0.0623444615657,-0.0623444615657,"[ 0.51123055  1.69651856 -1.23160622 -0.43500153  0.18905869 -1.52442294
  0.23431592 -0.09007309  0.16838455  0.0479484   0.        ]","[[-0.87465465 -0.51036879  0.02256854 -0.17720536]
 [ 4.85703757 -3.02228077  0.          0.        ]]",[-0.27902877 -0.28929988]
13,[-0.08670679 -0.18990615],[-1.34499483  0.16208646],-0.0642826655409,-0.0642826655409,"[ 0.57258168  1.64558295 -1.17510495 -0.61200559  0.18905853 -1.52441881
 -0.19116148 -0.28455217  0.18685394  0.08086948  0.        ]","[[-0.81816539 -0.58501706  0.02256854 -0.17720536]
 [ 0.80535232 -4.43784719  0.          0.        ]]",[-0.27902877 -0.28929988]
14,[ 0.53927082  0.18320009],[ 0.19505756  0.98045607],-0.0514045786176,-0.0514045786176,"[ 0.54716152  1.58309792 -1.19929508 -0.79529582  0.18905837 -1.52441469
 -0.60831842 -0.18411715  0.07899511  0.05243952  0.        ]","[[-0.84191492 -0.66643917  0.02256854 -0.17720536]
 [-3.16710177 -3.70680746  0.          0.        ]]",[-0.27902877 -0.28929988]
15,[ 0.36865798 -0.22255513],[-0.41182662 -1.01557804],-0.0384397107951,-0.0384397107951,"[ 0.4862434   1.55457651 -1.25284338 -0.86948996  0.18905821 -1.52441056
 -0.52084506  0.35929091 -0.03536125  0.01631578  0.        ]","[[-0.89689974 -0.70089021  0.02256854 -0.17720536]
 [-2.33412742  0.24852031  0.          0.        ]]",[-0.27902877 -0.28929988]
16,[ 0.93534493  0.52365768],[ 2.15946086  1.62166059],-0.0253040201251,-0.0253040201251,"[ 0.41362416  1.52455874 -1.30941902 -0.94227903  0.18905806 -1.52440643
 -0.68695892 -0.18530212 -0.16305298 -0.01219595  0.        ]","[[-0.95945318 -0.73569142  0.02256854 -0.17720536]
 [-3.91598085 -3.71542848  0.          0.        ]]",[-0.27902877 -0.28929988]
17,[ 0.28390527 -0.14686725],[ 0.03295758  0.51155902],-0.0179135177449,-0.0179135177449,"[ 0.36806974  1.49422709 -1.34132519 -1.0109247   0.1890579  -1.52440231
 -0.26349992  0.36861791 -0.25213001 -0.02050076  0.        ]","[[-0.99731436 -0.76954727  0.02256854 -0.17720536]
 [ 0.11647076  0.31640723  0.          0.        ]]",[-0.27902877 -0.28929988]
18,[ 0.11848092 -0.45096976],[-0.45792093 -0.77541743],-0.0204670879692,-0.0204670879692,"[ 0.37245998  1.51813294 -1.33835911 -0.95719524  0.18905774 -1.52439818
 -0.25011924  0.64603626 -0.22301655 -0.02439301  0.        ]","[[-0.9937065  -0.74295926  0.02256854 -0.17720536]
 [ 0.24388825  2.33566392  0.          0.        ]]",[-0.27902877 -0.28929988]
19,[ 0.57402521  0.06066471],[ 0.17325725 -0.4418551 ],-0.0204587425695,-0.0204587425695,"[ 0.35617775  1.53170999 -1.34922731 -0.9253609   0.18905758 -1.52439405
 -0.44076676  0.21794313 -0.23026189 -0.0317513   0.        ]","[[-1.00704392 -0.72750951  0.02256854 -0.17720536]
 [-1.57158361 -0.78030448  0.          0.        ]]",[-0.27902877 -0.28929988]
20,[ 0.66733533  0.3051756 ],[ 1.92691866  1.59297158],-0.0165922222787,-0.0165922222787,"[ 0.32623916  1.50241116 -1.36839709 -0.99282335  0.18905742 -1.52438993
 -0.36546114 -0.02033362 -0.29743908 -0.03239838  0.        ]","[[-1.0312806  -0.76051689  0.02256854 -0.17720536]
 [-0.85447899 -2.51465289  0.          0.        ]]",[-0.27902877 -0.28929988]
21,[-0.24202551 -0.49023902],[-1.4610826  -0.46279087],-0.0170129630849,-0.0170129630849,"[ 0.35436853  1.49325448 -1.35040903 -1.01300929  0.18905726 -1.5243858
  0.05164539  0.53032453 -0.27057836 -0.02372069  0.        ]","[[-1.00851848 -0.77059563  0.02256854 -0.17720536]
 [ 3.11747141  1.49343091  0.          0.        ]]",[-0.27902877 -0.28929988]
22,[ 0.46018243 -0.02212132],[-0.0259174  -0.80474783],-0.0197854620444,-0.0197854620444,"[ 0.38122555  1.50341522 -1.3323599  -0.99056284  0.1890571  -1.52438168
 -0.37023608  0.27468775 -0.22618112 -0.01887471  0.        ]","[[-0.9864771  -0.75939597  0.02256854 -0.17720536]
 [-0.89994856 -0.36727166  0.          0.        ]]",[-0.27902877 -0.28929988]
23,[ 0.71424407  0.45066035],[ 0.54602294  0.90314309],-0.0153121838945,-0.0153121838945,"[ 0.35829375  1.46728018 -1.3478192  -1.06813575  0.18905694 -1.52437755
 -0.37902805 -0.16208914 -0.29003862 -0.01625746  0.        ]","[[-1.00531595 -0.79863904  0.02256854 -0.17720536]
 [-0.98367439 -3.54643975  0.          0.        ]]",[-0.27902877 -0.28929988]
