timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
18,[-0.13203071 -0.44927108],[-0.37111078 -0.05518623],-0.0345610068582,-0.0345610068582,"[-1.40546102 -0.63155474  0.9715141   0.05541442 -0.03567477  0.33309555
 -0.1566188   0.08601649 -0.07730979 -0.087698    0.        ]","[[ 2.37252553 -2.86912835 -0.00327607  0.03721345]
 [ 1.25922832 -1.83897417  0.          0.        ]]",[-0.22903146 -0.25571194]
19,[-0.07907462 -0.41845948],[ 0.25718143 -1.48410839],-0.0349974037077,-0.0349974037077,"[-1.41548389 -0.64449755  0.96027949  0.16442595 -0.03567473  0.33309518
 -0.30449273  0.06130516 -0.09463589 -0.11922232  0.        ]","[[ 2.38271774 -2.90773554 -0.00327607  0.03721345]
 [-0.23502927 -2.02113802  0.          0.        ]]",[-0.22903146 -0.25571194]
20,[-0.18537433 -0.50074315],[-0.2579459  -1.33908247],-0.0374110824499,-0.0374110824499,"[-1.42090521 -0.66507044  0.95410304  0.39261009 -0.0356747   0.33309481
 -0.20328122 -0.47039519 -0.13131624 -0.18572876  0.        ]","[[  2.38827858e+00  -2.98748424e+00  -3.27606634e-03   3.72134491e-02]
 [  7.87701810e-01  -5.94066888e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
21,[-0.0974201 -0.371782 ],[-2.08157468 -0.33776093],-0.040048371042,-0.040048371042,"[-1.42609373 -0.67470226  0.94812652  0.55921269 -0.03567466  0.33309444
 -0.30586817  0.29789433 -0.16169996 -0.23393826  0.        ]","[[ 2.3936319  -3.04506294 -0.00327607  0.03721345]
 [-0.24893255 -0.27708382  0.          0.        ]]",[-0.22903146 -0.25571194]
22,[ 0.10656735 -0.2639451 ],[-0.34094431  0.01293614],-0.0400994586253,-0.0400994586253,"[-1.38187442 -0.67340689  0.99703412  0.53146894 -0.03567462  0.33309407
 -0.69719447  0.44407574 -0.15507188 -0.23063213  0.        ]","[[  2.34897845e+00  -3.03550229e+00  -3.27606634e-03   3.72134491e-02]
 [ -4.20325309e+00   8.00521369e-01   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
23,[ 0.20916757 -0.20887023],[ 0.55853451 -0.67033587],-0.0408224563946,-0.0408224563946,"[-1.27933937 -0.67087014  1.09546838  0.48337804 -0.03567459  0.3330937
 -0.82254666  0.45042101 -0.14420063 -0.23136693  0.        ]","[[  2.25220434e+00  -3.01890610e+00  -3.27606634e-03   3.72134491e-02]
 [ -5.46993677e+00   8.47300573e-01   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
24,[ 0.1356238  -0.23655683],[-0.80191583 -0.71835906],-0.0418223297695,-0.0418223297695,"[-1.18100681 -0.66907355  1.17376699  0.45296508 -0.03567455  0.33309333
 -0.59298707  0.37598589 -0.13694707 -0.23706279  0.        ]","[[ 2.16607952 -3.00839338 -0.00327607  0.03721345]
 [-3.1502719   0.29859338  0.          0.        ]]",[-0.22903146 -0.25571194]
25,[ 0.33815372 -0.12356595],[ 1.413336    1.27469793],-0.0431833608864,-0.0431833608864,"[-1.06666934 -0.66841441  1.24868767  0.44240846 -0.03567452  0.33309296
 -0.90102093  0.34926318 -0.13456105 -0.24967414  0.        ]","[[  2.07184373e+00  -3.00474103e+00  -3.27606634e-03   3.72134491e-02]
 [ -6.26293272e+00   1.01605720e-01   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
26,[ 0.18027145 -0.27340358],[ 0.08683186 -0.28136388],-0.0442407310169,-0.0442407310169,"[-0.95923467 -0.65963734  1.30565233  0.322177   -0.03567448  0.33309259
 -0.49691381  0.88615159 -0.10562514 -0.2403786   0.        ]","[[  1.98755565e+00  -2.96299934e+00  -3.27606634e-03   3.72134491e-02]
 [ -2.17948693e+00   4.05936885e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
27,[ 0.2080248  -0.27492136],[-0.12005636  0.11802508],-0.0454765809545,-0.0454765809545,"[-0.90715751 -0.64003922  1.32907463  0.12493579 -0.03567444  0.33309222
 -0.4586258   0.72411979 -0.05657988 -0.20947313  0.        ]","[[ 1.94784769 -2.89379609 -0.00327607  0.03721345]
 [-1.79259729  2.86493612  0.          0.        ]]",[-0.22903146 -0.25571194]
28,[ 0.25774023 -0.29816681],[ 0.25856222  0.45229702],-0.0476342329795,-0.0476342329795,"[-0.85350765 -0.61743838  1.35054075 -0.04727805 -0.03567441  0.33309185
 -0.50215141  0.77981839 -0.01279627 -0.18410158  0.        ]","[[ 1.90758282 -2.8323777  -0.00327607  0.03721345]
 [-2.23242381  3.27553547  0.          0.        ]]",[-0.22903146 -0.25571194]
29,[ 0.2303149  -0.41591024],[ 0.35908923  0.34860922],-0.0511407100506,-0.0511407100506,"[-0.80769882 -0.57936208  1.36681879 -0.2741083  -0.03567437  0.33309148
 -0.39646476  1.01397047  0.04487251 -0.14398176  0.        ]","[[  1.87364945e+00  -2.74954845e+00  -3.27606634e-03   3.72134491e-02]
 [ -1.16448048e+00   5.00163508e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
30,[ 0.10567223 -0.5585531 ],[-0.20604865 -0.46118332],-0.0561626224595,-0.0561626224595,"[-0.79574428 -0.51386944  1.37076149 -0.57065907 -0.03567434  0.33309111
 -0.25349209  1.18779084  0.11653734 -0.07085083  0.        ]","[[  1.86485531e+00  -2.63665939e+00  -3.27606634e-03   3.72134491e-02]
 [  2.80233209e-01   6.28299717e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
31,[ 0.15731069 -0.56252432],[-0.4749784  -0.41915978],-0.0616294783323,-0.0616294783323,"[-0.79215278 -0.43870879  1.37191887 -0.83304245 -0.0356743   0.33309073
 -0.33477837  0.92319463  0.17668531  0.00768944  0.        ]","[[  1.86221855e+00  -2.53056943e+00  -3.27606634e-03   3.72134491e-02]
 [ -5.41154918e-01   4.33250139e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
32,[ 0.29747069 -0.5206356 ],[ 1.58512856 -2.42398345],-0.0665643735163,-0.0665643735163,"[-0.75168284 -0.38303363  1.38424567 -0.99408165 -0.03567427  0.33309036
 -0.51980968  0.68641181  0.21914206  0.04660508  0.        ]","[[ 1.83263583 -2.46143233 -0.00327607  0.03721345]
 [-2.41087068  2.587031    0.          0.        ]]",[-0.22903146 -0.25571194]
33,[ 0.03452693 -0.55730408],[ 1.40787815 -1.54027383],-0.0675240434703,-0.0675240434703,"[-0.74065712 -0.37328361  1.38736168 -1.02003374 -0.03567423  0.33308999
 -0.12330021  0.14232365  0.22690903  0.05128181  0.        ]","[[ 1.82461849 -2.44993355 -0.00327607  0.03721345]
 [ 1.59578396 -1.42378803  0.          0.        ]]",[-0.22903146 -0.25571194]
34,[-0.29551864 -0.61577541],[-0.46781106 -0.98878242],-0.061088129345,-0.061088129345,"[-0.83783985 -0.42885375  1.35629201 -0.86327793 -0.03567419  0.33308962
  0.26536521 -0.39098607  0.17559342  0.03551892  0.        ]","[[  1.89593878e+00  -2.51785416e+00  -3.27606634e-03   3.72134491e-02]
 [  5.52317616e+00  -5.35515291e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
35,[-0.23752543 -0.64892912],[-0.96745039 -0.66154823],-0.0507947726138,-0.0507947726138,"[-0.95813946 -0.5306246   1.30613187 -0.5024737  -0.03567416  0.33308925
  0.07125552 -0.90771257  0.08184219 -0.03787387  0.        ]","[[  1.98672297e+00  -2.66317527e+00  -3.27606634e-03   3.72134491e-02]
 [  3.56173769e+00  -9.16427813e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
36,[-0.11560014 -0.55831397],[-0.14720361 -1.11465748],-0.0440584652945,-0.0440584652945,"[-0.99958572 -0.63218574  1.28562112  0.06046182 -0.03567412  0.33308888
 -0.31479933 -1.23845527 -0.04435081 -0.17690344  0.        ]","[[  2.01881817e+00  -2.87092328e+00  -3.27606634e-03   3.72134491e-02]
 [ -3.39268334e-01  -1.16024114e+01   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
37,[ 0.01620197 -0.31989616],[ 0.45883414  0.06829296],-0.0447668619692,-0.0447668619692,"[-0.98342849 -0.67951999  1.29381701  0.70683163 -0.03567409  0.33308851
 -0.37179105 -0.32253073 -0.16930069 -0.28457181  0.        ]","[[  2.00625171e+00  -3.09580343e+00  -3.27606634e-03   3.72134491e-02]
 [ -9.15161335e-01  -4.85056112e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
38,[ 0.04495007 -0.23496503],[-0.39987813 -0.21975293],-0.045987784589,-0.045987784589,"[-0.98356795 -0.6800684   1.29374294  0.73618889 -0.03567405  0.33308814
 -0.19018568  0.57328173 -0.21256403 -0.31208255  0.        ]","[[ 2.00636137 -3.10587713 -0.00327607  0.03721345]
 [ 0.91991724  1.75303271  0.          0.        ]]",[-0.22903146 -0.25571194]
39,[ 0.09881468 -0.22825699],[ 0.12182272 -0.56707724],-0.0450003710412,-0.0450003710412,"[-0.98656942 -0.67701538  1.29223486  0.61769311 -0.03567402  0.33308777
 -0.34866931  0.59682368 -0.17979465 -0.2914029   0.        ]","[[ 2.00869209 -3.06518537 -0.00327607  0.03721345]
 [-0.68152586  1.92658084  0.          0.        ]]",[-0.22903146 -0.25571194]
40,[ 0.09641956 -0.23138788],[ 0.57249787  0.82137813],-0.0445758221784,-0.0445758221784,"[-0.97539667 -0.67323383  1.29778153  0.5282229  -0.03567398  0.3330874
 -0.29960398  0.49226111 -0.15687634 -0.27665682  0.        ]","[[ 2.00003599 -3.03438053 -0.00327607  0.03721345]
 [-0.18573624  1.15579092  0.          0.        ]]",[-0.22903146 -0.25571194]
41,[ 0.00690475 -0.36571622],[-0.3410768   0.08696051],-0.0437502591054,-0.0437502591054,"[-0.99993969 -0.66323325  1.2854162   0.36777863 -0.03567394  0.33308703
 -0.074908    0.93036431 -0.11681966 -0.24350233  0.        ]","[[  2.01910194e+00  -2.97886171e+00  -3.27606634e-03   3.72134491e-02]
 [  2.08475799e+00   4.38532692e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
42,[ 0.05615573 -0.39214554],[-0.67082611  0.37687306],-0.043203633819,-0.043203633819,"[-1.03523632 -0.63829565  1.26654109  0.11017871 -0.03567391  0.33308666
 -0.21263569  0.96528732 -0.05718067 -0.18140405  0.        ]","[[  2.04683368e+00  -2.88857208e+00  -3.27606634e-03   3.72134491e-02]
 [  6.93054279e-01   4.64277927e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
43,[ 0.17247669 -0.41596973],[-0.56484588  0.724577  ],-0.0452697346805,-0.0452697346805,"[-1.01884388 -0.59513902  1.27546368 -0.18697009 -0.03567387  0.33308629
 -0.4768333   1.15523671  0.00896504 -0.11019425  0.        ]","[[  2.03390924e+00  -2.78166736e+00  -3.27606634e-03   3.72134491e-02]
 [ -1.97659524e+00   6.04303056e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
44,[ 0.32223213 -0.5310384 ],[ 0.30954784  1.30116387],-0.0525845781077,-0.0525845781077,"[-0.93934332 -0.51162533  1.31482972 -0.57942731 -0.03567384  0.33308592
 -0.694268    1.52819636  0.10030502 -0.02045857  0.        ]","[[  1.97233281e+00  -2.63322173e+00  -3.27606634e-03   3.72134491e-02]
 [ -4.17372129e+00   8.79237928e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
45,[ 0.18456134 -0.83110124],[-0.64129733 -1.15085669],-0.0664254106493,-0.0664254106493,"[-0.84595559 -0.34671848  1.35328005 -1.08777366 -0.0356738   0.33308555
 -0.5648194   2.04171709  0.21921338  0.12180062  0.        ]","[[  1.90198298e+00  -2.41939235e+00  -3.27606634e-03   3.72134491e-02]
 [ -2.86568829e+00   1.25779341e+01   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
46,[ 0.3683905 -0.7623629],[ 0.47951251  0.08039568],-0.0823230916648,-0.0823230916648,"[-0.73394917 -0.1408967   1.38915714 -1.50049315 -0.03567377  0.33308518
 -0.8104441   1.47081037  0.32783453  0.25755366  0.        ]","[[  1.81976569e+00  -2.21005903e+00  -3.27606634e-03   3.72134491e-02]
 [ -5.34766652e+00   8.36945075e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
47,[ 0.15191853 -0.9691658 ],[-0.46424546 -1.12239871],-0.0961506217738,-0.0961506217738,"[-0.61308158  0.05108724  1.41619744 -1.75972366 -0.03567373  0.33308481
 -0.6121209   1.49150531  0.4177219   0.35084505  0.        ]","[[  1.73291944e+00  -2.04113882e+00  -3.27606634e-03   3.72134491e-02]
 [ -3.34367870e+00   8.52204199e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
48,[ 0.33859551 -0.82147992],[ 0.6226907  -0.48273068],-0.107198154107,-0.107198154107,"[-0.49360743  0.20966816  1.43162797 -1.9081812  -0.03567369  0.33308444
 -0.78738721  0.93151009  0.49356737  0.40270641  0.        ]","[[  1.64827601e+00  -1.91211653e+00  -3.27606634e-03   3.72134491e-02]
 [ -5.11470384e+00   4.39396296e+00   0.00000000e+00   0.00000000e+00]]",[-0.22903146 -0.25571194]
49,[ 0.12862264 -0.90244383],[-0.20985412 -0.73738232],-0.114054342317,-0.114054342317,"[-0.38485959  0.29619352  1.43620164 -1.96802303 -0.03567366  0.33308407
 -0.53342805  0.66038737  0.55091976  0.39699177  0.        ]","[[ 1.57172935 -1.84428985 -0.00327607  0.03721345]
 [-2.54853237  2.39534689  0.          0.        ]]",[-0.22903146 -0.25571194]
