timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.67677975 -0.67956269],[-4.24627714 -0.25812253],-0.260167962142,-0.260167962142,"[ 1.06862929  1.49816735  0.03303542  1.02071255  0.42599977 -1.73409265
 -0.2038222   0.28973837  1.12410685  2.61719506  0.        ]","[[ 0.058485   -0.05950245  0.04984756 -0.19943331]
 [ 0.00295693  0.00416959  0.          0.        ]]",[-0.52323788 -0.511693  ]
1,[-2.63738656 -0.4359307 ],[-3.20437371 -1.71060345],-0.252805626039,-0.252805626039,"[ 1.07083221  1.49732276 -0.02597401  0.99491018  0.42599953 -1.73408936
 -0.71417517  0.13913175  1.1242127   2.50480471  0.        ]","[[ 0.018857   -0.0696591   0.04984756 -0.19943331]
 [-3.95258871 -1.01643772  0.          0.        ]]",[-0.52323788 -0.511693  ]
2,[-0.88449472  0.24835369],[ 0.3231263   0.71269176],-0.227346765041,-0.227346765041,"[ 1.06403025  1.48967714 -0.20150038  0.84335539  0.42599929 -1.73408607
 -1.21429064 -0.44197413  1.09430198  2.13394833  0.        ]","[[-0.09908573 -0.12949857  0.04984756 -0.19943331]
 [-7.82879375 -4.95438652  0.          0.        ]]",[-0.52323788 -0.511693  ]
3,[-1.06538832 -0.42058727],[-2.31052923 -0.5821075 ],-0.195139181408,-0.195139181408,"[ 1.02940667  1.4749998  -0.41019588  0.66811101  0.42599906 -1.73408278
 -1.02953754 -0.01115039  1.00008769  1.70493158  0.        ]","[[-0.24129464 -0.19929365  0.04984756 -0.19943331]
 [-6.39685416 -2.03484898  0.          0.        ]]",[-0.52323788 -0.511693  ]
4,[ 0.66519636  0.24539837],[ 0.52098656  0.11105081],-0.157442775758,-0.157442775758,"[ 0.95319577  1.4563474  -0.64490005  0.51102027  0.42599882 -1.73407949
 -1.52350923 -0.34510433  0.82583444  1.26195254  0.        ]","[[ -0.40764493  -0.26269698   0.04984756  -0.19943331]
 [-10.22544976  -4.29793492   0.           0.        ]]",[-0.52323788 -0.511693  ]
5,[ 0.70504206  0.2367897 ],[ 0.04804271  0.11705006],-0.113297435121,-0.113297435121,"[ 0.82830368  1.42540589 -0.88253471  0.31499762  0.42599858 -1.7340762
 -1.23153775 -0.26777126  0.55055021  0.83316901  0.        ]","[[-0.5894492  -0.34339765  0.04984756 -0.19943331]
 [-7.96250553 -3.77387791  0.          0.        ]]",[-0.52323788 -0.511693  ]
6,[ 1.23275459  0.5467729 ],[ 2.37751581  0.19074907],-0.0743940598332,-0.0743940598332,"[ 0.68975149  1.39213942 -1.06468805  0.14925842  0.42599834 -1.73407291
 -1.18673368 -0.18835814  0.2592482   0.53942495  0.        ]","[[-0.74521529 -0.41347577  0.04984756 -0.19943331]
 [-7.61525732 -3.23572509  0.          0.        ]]",[-0.52323788 -0.511693  ]
7,[ 0.72789031  0.30638221],[ 0.12434244  0.81425896],-0.0456460447783,-0.0456460447783,"[ 0.57505893  1.36109882 -1.1798972   0.01923224  0.4259981  -1.73406962
 -0.65692944 -0.06766378  0.02111695  0.37650587  0.        ]","[[-0.85632088 -0.46998396  0.04984756 -0.19943331]
 [-3.50895561 -2.41782446  0.          0.        ]]",[-0.52323788 -0.511693  ]
8,[ 0.58018267 -0.18108109],[-1.01502608 -0.74531132],-0.0308132374476,-0.0308132374476,"[ 0.50297852  1.35192195 -1.24054725 -0.01587353  0.42599786 -1.73406633
 -0.58466168  0.41514491 -0.10665422  0.30670626  0.        ]","[[-0.92088033 -0.48551325  0.04984756 -0.19943331]
 [-2.9488395   0.85399059  0.          0.        ]]",[-0.52323788 -0.511693  ]
9,[ 2.20255423  0.99562526],[ 1.54237091  1.52843931],-0.00957116256273,-0.00957116256273,"[ 0.38664374  1.34422222 -1.32314568 -0.04433681  0.42599763 -1.73406304
 -1.08742035 -0.02262001 -0.29583434  0.22487665  0.        ]","[[-1.0189536  -0.49819806  0.04984756 -0.19943331]
 [-6.84553148 -2.1125771   0.          0.        ]]",[-0.52323788 -0.511693  ]
10,[ 1.16928363  0.00641423],[ 1.09800424 -0.34892296],-0.0106990037029,-0.0106990037029,"[ 0.26590239  1.34291721 -1.39210733 -0.049071    0.42599739 -1.73405975
 -0.559713    0.56764264 -0.4755709   0.16910985  0.        ]","[[-1.11482775 -0.50031633  0.04984756 -0.19943331]
 [-2.75548323  1.88741059  0.          0.        ]]",[-0.52323788 -0.511693  ]
11,[-0.06788986 -0.16284284],[ 1.32067515  0.07790425],-0.0111229910033,-0.0111229910033,"[ 0.24663187  1.35708689 -1.401712    0.00374492  0.42599715 -1.73405646
 -0.04219213  0.35803803 -0.47920887  0.16097337  0.        ]","[[-1.1296928  -0.47681956  0.04984756 -0.19943331]
 [ 1.25561484  0.46700169  0.          0.        ]]",[-0.52323788 -0.511693  ]
12,[-1.63563609 -0.78745276],[-1.74467951 -0.56290962],-0.00372304632122,-0.00372304632122,"[ 0.32927723  1.36426874 -1.3578581   0.03171553  0.42599691 -1.73405317
  0.46500854  0.40198515 -0.34613023  0.19631429  0.        ]","[[-1.06513846 -0.46449158  0.04984756 -0.19943331]
 [ 5.18672557  0.76481584  0.          0.        ]]",[-0.52323788 -0.511693  ]
13,[-0.28387147  0.00482068],[ 0.1063215  -1.16336004],-0.0157257239226,-0.0157257239226,"[ 0.40716171  1.36009041 -1.30980504  0.01535019  0.42599667 -1.73404988
 -0.05854298  0.07106324 -0.23791692  0.23981588  0.        ]","[[-1.00211742 -0.47169516  0.04984756 -0.19943331]
 [ 1.12888934 -1.4777132   0.          0.        ]]",[-0.52323788 -0.511693  ]
14,[-0.16335687  0.79964781],[ 0.35593779  0.84516019],-0.0139901895542,-0.0139901895542,"[ 0.4391154   1.31711373 -1.28802365 -0.13822178  0.42599643 -1.73404659
 -0.00697298 -0.50894229 -0.26071293  0.25301064  0.        ]","[[-0.97552921 -0.54068515  0.04984756 -0.19943331]
 [ 1.52858736 -5.40818556  0.          0.        ]]",[-0.52323788 -0.511693  ]
15,[-0.97001469  0.14968978],[-0.93678237  0.30614375],-0.015656390743,-0.015656390743,"[  4.91175062e-01   1.26555314e+00  -1.24972916e+00  -2.94994395e-01
   4.25996196e-01  -1.73404330e+00   1.70652064e-01   6.17246316e-04
  -2.56847329e-01   2.82101217e-01   0.00000000e+00]","[[-0.93114484 -0.614203    0.04984756 -0.19943331]
 [ 2.90528654 -1.95510135  0.          0.        ]]",[-0.52323788 -0.511693  ]
16,[ 0.1338602   0.28486231],[ 0.82729623  0.1041134 ],-0.0171409943945,-0.0171409943945,"[ 0.5144736   1.24553105 -1.23138717 -0.34968121  0.42599596 -1.73404001
 -0.31498898  0.1854028  -0.24800918  0.29660311  0.        ]","[[-0.91080442 -0.64074101  0.04984756 -0.19943331]
 [-0.85871666 -0.7028824   0.          0.        ]]",[-0.52323788 -0.511693  ]
17,[-1.0483855  -0.10176723],[-1.12268649  0.97917748],-0.0192579486747,-0.0192579486747,"[ 0.53235734  1.23795743 -1.21677168 -0.36959326  0.42599572 -1.73403673
  0.10947071  0.24812345 -0.2301811   0.30844377  0.        ]","[[-0.89497114 -0.65053422  0.04984756 -0.19943331]
 [ 2.43109301 -0.27784883  0.          0.        ]]",[-0.52323788 -0.511693  ]
18,[-0.13253684 -0.69140673],[-0.18213866 -1.10900872],-0.0240612729964,-0.0240612729964,"[ 0.54178925  1.2633828  -1.20886849 -0.30105918  0.42599548 -1.73403344
 -0.40734898  0.82127557 -0.18090577  0.31732025  0.        ]","[[-0.88653925 -0.61712147  0.04984756 -0.19943331]
 [-1.57455985  3.60617633  0.          0.        ]]",[-0.52323788 -0.511693  ]
19,[ 0.58372647  0.25476938],[ 0.63244017  0.12668846],-0.0195985839029,-0.0195985839029,"[ 0.49832673  1.2864108  -1.24417477 -0.23455521  0.42599524 -1.73403015
 -0.49611749  0.22647357 -0.21611623  0.28851415  0.        ]","[[-0.92493344 -0.5854396   0.04984756 -0.19943331]
 [-2.26256908 -0.42455557  0.          0.        ]]",[-0.52323788 -0.511693  ]
20,[-0.2323276  -0.03196158],[ 0.08057734 -0.70071164],-0.0154053006498,-0.0154053006498,"[ 0.47552593  1.28400118 -1.26161224 -0.24172422  0.425995   -1.73402686
 -0.16754639  0.30160673 -0.25478291  0.27307751  0.        ]","[[-0.94463391 -0.58882228  0.04984756 -0.19943331]
 [ 0.28404419  0.08459234  0.          0.        ]]",[-0.52323788 -0.511693  ]
21,[-0.12416464  0.50683028],[-0.3264428   0.05207706],-0.0147068449595,-0.0147068449595,"[ 0.48578924  1.26496356 -1.2538495  -0.29662218  0.42599477 -1.73402357
 -0.12701658 -0.10808502 -0.26592598  0.27864009  0.        ]","[[-0.93580122 -0.6149861   0.04984756 -0.19943331]
 [ 0.59817277 -2.69172092  0.          0.        ]]",[-0.52323788 -0.511693  ]
22,[ 0.33783191  0.70670289],[ 0.4813635   0.09643999],-0.0106515864169,-0.0106515864169,"[ 0.48449804  1.22562345 -1.25483208 -0.40116205  0.42599453 -1.73402028
 -0.29518723 -0.06972585 -0.32072252  0.27827998  0.        ]","[[-0.9369153  -0.66621238  0.04984756 -0.19943331]
 [-0.70524589 -2.4317769   0.          0.        ]]",[-0.52323788 -0.511693  ]
23,[-0.31279409  0.56210619],[-0.52203316  0.02517685],-0.00964160606102,-0.00964160606102,"[ 0.49044573  1.18943816 -1.25027708 -0.48830203  0.42599429 -1.73401699
 -0.04769567 -0.00636668 -0.35721598  0.28457908  0.        ]","[[-0.93177446 -0.71054007  0.04984756 -0.19943331]
 [ 1.21295242 -2.00241823  0.          0.        ]]",[-0.52323788 -0.511693  ]
24,[ 0.39819777  0.80058271],[ 1.57791147  0.24917356],-0.0101295160906,-0.0101295160906,"[ 0.49424674  1.15632912 -1.24733971 -0.56161197  0.42599405 -1.7340137
 -0.31727314  0.01429709 -0.39100427  0.29106414  0.        ]","[[-0.92847868 -0.74918343  0.04984756 -0.19943331]
 [-0.87642454 -1.86238848  0.          0.        ]]",[-0.52323788 -0.511693  ]
25,[-1.05989099  0.24476436],[-1.23216327  1.27789218],-0.011410413917,-0.011410413917,"[ 0.51976114  1.1323662  -1.22710033 -0.61128854  0.42599381 -1.73401041
  0.19538152  0.16514045 -0.37920074  0.30789926  0.        ]","[[-0.9061414  -0.77617522  0.04984756 -0.19943331]
 [ 3.09693395 -0.84018635  0.          0.        ]]",[-0.52323788 -0.511693  ]
