timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
10,[ 0.64194989 -0.57539225],[ 0.43618415 -0.77846382],-0.0129952038474,-0.0129952038474,"[-1.19453841  1.20209805 -1.296955   -0.69500631 -1.432836   -1.02294083
 -0.65879696  1.14194337 -0.35944467  0.31746354  0.        ]","[[-2.16151367 -0.77997522 -0.1653652  -0.11777544]
 [-3.57921297  5.88407988  0.          0.        ]]",[-0.44479352 -0.40732044]
11,[ 0.50131178 -0.21986961],[ 0.72276243 -1.19987463],-0.0126361973259,-0.0126361973259,"[-1.25767305  1.27576521 -1.250644   -0.53238022 -1.43283362 -1.02293969
 -0.43721068  0.68152332 -0.39208088  0.31356464  0.        ]","[[-2.21506239 -0.69439482 -0.1653652  -0.11777544]
 [-1.78165167  2.68461608  0.          0.        ]]",[-0.44479352 -0.40732044]
12,[ 0.1451509   0.30102539],[ 0.9121922  -0.91308686],-0.0123587957241,-0.0123587957241,"[-1.26525668  1.28667612 -1.24471636 -0.50575321 -1.43283123 -1.02293854
 -0.0802143   0.10392812 -0.3952386   0.30978966  0.        ]","[[-2.2216385  -0.68097346 -0.1653652  -0.11777544]
 [ 1.11439096 -1.32910217  0.          0.        ]]",[-0.44479352 -0.40732044]
13,[-0.63142306  0.51881683],[-1.42139664 -0.04498816],-0.00958781660303,-0.00958781660303,"[-1.19673829  1.23427068 -1.29541928 -0.62738976 -1.43282884 -1.0229374
  0.36209016 -0.41273664 -0.35339884  0.27675809  0.        ]","[[-2.16335049 -0.74357848 -0.1653652  -0.11777544]
 [ 4.70247416 -4.91941405  0.          0.        ]]",[-0.44479352 -0.40732044]
14,[ 0.26992708  1.07753146],[ 0.80682113  0.31674324],-0.0127883399705,-0.0127883399705,"[-1.1315257   1.14377079 -1.33819603 -0.80597717 -1.43282645 -1.02293626
 -0.13707937 -0.42416334 -0.32215775  0.29989503  0.        ]","[[-2.10992926 -0.84276321 -0.1653652  -0.11777544]
 [ 0.65309083 -4.99882017  0.          0.        ]]",[-0.44479352 -0.40732044]
15,[-0.5095917   0.64373845],[ 0.7534798   0.24079783],-0.0163633417711,-0.0163633417711,"[-1.07499756  1.05806495 -1.37136438 -0.9462635  -1.43282406 -1.02293512
  0.25478057 -0.22957704 -0.29373796  0.32558185  0.        ]","[[-2.06497336 -0.92917294 -0.1653652  -0.11777544]
 [ 3.83195194 -3.64663966  0.          0.        ]]",[-0.44479352 -0.40732044]
16,[-1.45874047  0.08518021],[-0.90937603 -0.92946687],-0.0199735633356,-0.0199735633356,"[-0.93672098  0.99230932 -1.43882393 -1.03843279 -1.43282167 -1.02293397
  0.61290578 -0.08208802 -0.20004     0.22201036  0.        ]","[[-1.95918582 -0.99182284 -0.1653652  -0.11777544]
 [ 6.73715003 -2.62173829  0.          0.        ]]",[-0.44479352 -0.40732044]
17,[-0.74629271  0.97108406],[-0.62070077  1.48947886],-0.028842606241,-0.028842606241,"[-0.80407243  0.89442856 -1.48724518 -1.15458182 -1.43281929 -1.02293283
  0.15306619 -0.60406984 -0.11541312  0.17510485  0.        ]","[[-1.86186975 -1.08065068 -0.1653652  -0.11777544]
 [ 3.00682712 -6.24899268  0.          0.        ]]",[-0.44479352 -0.40732044]
18,[-0.42647308  0.62322706],[-0.18884538  0.85333507],-0.0315987297189,-0.0315987297189,"[-0.75549601  0.79747567 -1.50132455 -1.24800354 -1.4328169  -1.02293169
 -0.15715696 -0.01636169 -0.09352891  0.22446772  0.        ]","[[-1.82698303 -1.16465445 -0.1653652  -0.11777544]
 [ 0.49022678 -2.16501071  0.          0.        ]]",[-0.44479352 -0.40732044]
19,[-0.40127569  0.1211905 ],[-1.5344739  -0.02583557],-0.0318072927159,-0.0318072927159,"[-0.75241509  0.78690263 -1.50215153 -1.25700227 -1.43281451 -1.02293055
 -0.250574    0.4760706  -0.09259264  0.23214417  0.        ]","[[-1.82478199 -1.1736215  -0.1653652  -0.11777544]
 [-0.2675939   1.25690008  0.          0.        ]]",[-0.44479352 -0.40732044]
20,[ 0.50349218  0.54847854],[ 0.69474964  0.46131953],-0.0281466881126,-0.0281466881126,"[-0.81501815  0.81495738 -1.48380089 -1.23261998 -1.43281212 -1.0229294
 -0.73768657  0.45791807 -0.13451     0.27189204  0.        ]","[[-1.86978127 -1.14974922 -0.1653652  -0.11777544]
 [-4.21916099  1.13076043  0.          0.        ]]",[-0.44479352 -0.40732044]
21,[-0.00404952  0.00231808],[-0.86831885  0.51535047],-0.0245336850335,-0.0245336850335,"[-0.89166364  0.86210439 -1.45694983 -1.18796843 -1.43280974 -1.02292826
 -0.38857659  0.71745693 -0.18420709  0.31097792  0.        ]","[[-1.9257495  -1.10903842 -0.1653652  -0.11777544]
 [-1.38710835  2.93429675  0.          0.        ]]",[-0.44479352 -0.40732044]
22,[ 0.71963722 -0.04012259],[-0.40107003 -0.58609212],-0.020261767629,-0.020261767629,"[-0.97464764  0.95037362 -1.42212223 -1.09107379 -1.43280735 -1.02292712
 -0.8087827   1.00288719 -0.23417982  0.31671193  0.        ]","[[-1.98769354 -1.03045199 -0.1653652  -0.11777544]
 [-4.79591433  4.91775507  0.          0.        ]]",[-0.44479352 -0.40732044]
23,[ 1.41568708  0.56218839],[ 1.30021869  0.63145763],-0.0225203845593,-0.0225203845593,"[-1.11737672  1.02988608 -1.34680043 -0.98725179 -1.43280496 -1.02292597
 -0.9926057   0.65499418 -0.32728822  0.41882906  0.        ]","[[-2.09857378 -0.95635256 -0.1653652  -0.11777544]
 [-6.28713345  2.50025522  0.          0.        ]]",[-0.44479352 -0.40732044]
24,[ 0.57341325 -0.31111118],[ 0.7547915  -0.48598387],-0.0276215019919,-0.0276215019919,"[-1.22059041  1.10582408 -1.27843889 -0.87112667 -1.43280257 -1.02292483
 -0.4896289   1.00751188 -0.39268936  0.48307382  0.        ]","[[-2.1833777  -0.88176909 -0.1653652  -0.11777544]
 [-2.20688377  4.94990247  0.          0.        ]]",[-0.44479352 -0.40732044]
25,[ 0.00574297 -0.30676508],[ 0.72679605 -0.97054713],-0.0213624126528,-0.0213624126528,"[-1.23675749  1.18103343 -1.26652851 -0.7366618  -1.43280018 -1.02292369
 -0.11604878  0.71635404 -0.39577038  0.41200644  0.        ]","[[-2.19710872 -0.80307088 -0.1653652  -0.11777544]
 [ 0.8236741   2.92665566  0.          0.        ]]",[-0.44479352 -0.40732044]
26,[-0.57027853  0.05968221],[-1.13426104  0.49776707],-0.0120234958831,-0.0120234958831,"[-1.18297741  1.19872959 -1.30483258 -0.70175132 -1.4327978  -1.02292255
  0.23656046  0.15485909 -0.35103599  0.30432314  0.        ]","[[-2.15193565 -0.78368606 -0.1653652  -0.11777544]
 [ 3.68411192 -0.9751617   0.          0.        ]]",[-0.44479352 -0.40732044]
27,[ 0.11135899 -0.00410431],[-0.42646042  0.21109973],-0.00899417738087,-0.00899417738087,"[-1.14235177  1.19916104 -1.33140183 -0.7008794  -1.43279541 -1.0229214
 -0.26021021  0.44145885 -0.31818996  0.24350136  0.        ]","[[-2.11868662 -0.78320704 -0.1653652  -0.11777544]
 [-0.34579037  1.01641565  0.          0.        ]]",[-0.44479352 -0.40732044]
28,[ 0.4638378  -0.02482228],[ 0.16901069  0.50068849],-0.00838399460238,-0.00838399460238,"[-1.17149047  1.22456169 -1.31253909 -0.64826171 -1.43279302 -1.02292026
 -0.4673861   0.55892886 -0.33529266  0.2520338   0.        ]","[[-2.14246498 -0.75468854 -0.1653652  -0.11777544]
 [-2.02644343  1.83271455  0.          0.        ]]",[-0.44479352 -0.40732044]
29,[ 0.23097667 -0.50434858],[-0.22786811 -0.76227795],-0.00691307359337,-0.00691307359337,"[-1.21169827  1.27236155 -1.28482702 -0.54046676 -1.43279063 -1.02291912
 -0.38009724  0.83897073 -0.35472257  0.24567513  0.        ]","[[-2.17588918 -0.6985093  -0.1653652  -0.11777544]
 [-1.31834172  3.77872306  0.          0.        ]]",[-0.44479352 -0.40732044]
30,[ 0.65753639  0.12452304],[-0.19035686 -0.22713172],-0.00754091668805,-0.00754091668805,"[-1.25297784  1.30806757 -1.25421358 -0.45127846 -1.43278824 -1.02291797
 -0.48788133  0.39389587 -0.37801523  0.25749843  0.        ]","[[-2.21102885 -0.65396603 -0.1653652  -0.11777544]
 [-2.19270877  0.68591253  0.          0.        ]]",[-0.44479352 -0.40732044]
31,[ 1.01121855  0.41714764],[ 1.24973343  0.01198507],-0.0165618065535,-0.0165618065535,"[-1.3109473   1.31160939 -1.20718991 -0.44196753 -1.43278586 -1.02291683
 -0.57533025  0.26255727 -0.42584962  0.348643    0.        ]","[[-2.26200067 -0.64940487 -0.1653652  -0.11777544]
 [-2.90211371 -0.22675404  0.          0.        ]]",[-0.44479352 -0.40732044]
32,[ 0.20492993  0.10680385],[-0.04663983  0.60325603],-0.0204871319779,-0.0204871319779,"[-1.33060274  1.30847926 -1.19008365 -0.45019059 -1.43278347 -1.02291569
 -0.08056577  0.26983477 -0.44288029  0.38795308  0.        ]","[[-2.27977314 -0.65343256 -0.1653652  -0.11777544]
 [ 1.11150366 -0.17618185  0.          0.        ]]",[-0.44479352 -0.40732044]
33,[-0.0180584  -0.45626378],[-0.50561616 -0.27948424],-0.014299304567,-0.014299304567,"[-1.30829163  1.32420968 -1.2094473  -0.40811988 -1.43278108 -1.02291455
 -0.10612431  0.61408824 -0.41975031  0.32429358  0.        ]","[[-2.2596233  -0.6329544  -0.1653652  -0.11777544]
 [ 0.90416782  2.21602512  0.          0.        ]]",[-0.44479352 -0.40732044]
34,[ 0.47938335 -0.07822572],[-0.24109135  0.47735172],-0.0111301760831,-0.0111301760831,"[-1.31070137  1.34848969 -1.20739018 -0.33944941 -1.43277869 -1.0229134
 -0.35486233  0.44862263 -0.41328749  0.28918342  0.        ]","[[-2.26178527 -0.60017033 -0.1653652  -0.11777544]
 [-1.11363894  1.06621359  0.          0.        ]]",[-0.44479352 -0.40732044]
35,[ 0.59475833 -0.39681721],[ 0.71123839 -1.26793776],-0.0130949561734,-0.0130949561734,"[-1.34548225  1.37662743 -1.17670802 -0.25338718 -1.4327763  -1.02291226
 -0.46980291  0.71763246 -0.43269383  0.30229019  0.        ]","[[-2.29341332 -0.56009035 -0.1653652  -0.11777544]
 [-2.04605845  2.93555494  0.          0.        ]]",[-0.44479352 -0.40732044]
36,[ 0.27724731  0.06645566],[ 0.09424547  0.14225959],-0.0136020181087,-0.0136020181087,"[-1.35871781  1.38895592 -1.16450114 -0.21315736 -1.43277392 -1.02291112
 -0.11778152  0.13931204 -0.4392327   0.30423089  0.        ]","[[-2.3056828  -0.5417004  -0.1653652  -0.11777544]
 [ 0.80959564 -1.08316612  0.          0.        ]]",[-0.44479352 -0.40732044]
37,[ 0.11379995 -0.0627172 ],[-0.05378758  0.1175387 ],-0.0113050339578,-0.0113050339578,"[-1.33731462  1.37838345 -1.18408339 -0.2477439  -1.43277153 -1.02290998
 -0.07381941  0.22344104 -0.42468973  0.28475586  0.        ]","[[-2.28591275 -0.55749816 -0.1653652  -0.11777544]
 [ 1.16622287 -0.49855705  0.          0.        ]]",[-0.44479352 -0.40732044]
38,[ 0.07598774 -0.14204574],[-0.93945175 -0.84468732],-0.0076629857158,-0.0076629857158,"[-1.31422289  1.37484134 -1.20435924 -0.25905824 -1.43276914 -1.02290883
 -0.10291487  0.29184857 -0.40552321  0.25084215  0.        ]","[[-2.26495643 -0.56269984 -0.1653652  -0.11777544]
 [ 0.93019558 -0.02319565  0.          0.        ]]",[-0.44479352 -0.40732044]
39,[ 1.19707227  0.87235999],[ 1.40555577  0.99285484],-0.0151219441326,-0.0151219441326,"[-1.33501811  1.35098075 -1.1861323  -0.33209456 -1.43276675 -1.02290769
 -0.5631941  -0.18920734 -0.43342449  0.32735107  0.        ]","[[-2.28381518 -0.59670343 -0.1653652  -0.11777544]
 [-2.80366141 -3.36602627  0.          0.        ]]",[-0.44479352 -0.40732044]
40,[ 0.1290836  -0.11916892],[ 1.07691971 -0.19858076],-0.0212297207643,-0.0212297207643,"[-1.35222182  1.33099428 -1.17051451 -0.38936631 -1.43276437 -1.02290655
 -0.06884349  0.38592274 -0.45438584  0.39106019  0.        ]","[[-2.29965267 -0.62392535 -0.1653652  -0.11777544]
 [ 1.20658257  0.63051923  0.          0.        ]]",[-0.44479352 -0.40732044]
41,[-0.99365801 -0.45265102],[-0.91986954 -0.41985664],-0.00826898972121,-0.00826898972121,"[-1.28171908  1.33441066 -1.23148234 -0.37980188 -1.43276198 -1.02290541
  0.41593634  0.27077997 -0.39337429  0.26326084  0.        ]","[[-2.23606402 -0.61934296 -0.1653652  -0.11777544]
 [ 5.13918736 -0.16959937  0.          0.        ]]",[-0.44479352 -0.40732044]
42,[-0.09422699  0.16858079],[-0.13475392  1.01661841],-0.00491927937068,-0.00491927937068,"[-1.20561823  1.3193101  -1.28910802 -0.42136367 -1.43275959 -1.02290426
 -0.04513373  0.03221455 -0.33206944  0.16634098  0.        ]","[[-2.1708074  -0.63936778 -0.1653652  -0.11777544]
 [ 1.39892317 -1.8273742   0.          0.        ]]",[-0.44479352 -0.40732044]
43,[-0.28049433 -0.51995552],[-0.91775332 -0.21798557],-0.00890666379568,-0.00890666379568,"[-1.17875165  1.32201147 -1.30763859 -0.41404925 -1.4327572  -1.02290312
 -0.11443323  0.6072614  -0.30659568  0.12222484  0.        ]","[[-2.14846933 -0.63582245 -0.1653652  -0.11777544]
 [ 0.83675585  2.16858831  0.          0.        ]]",[-0.44479352 -0.40732044]
44,[ 0.56617081 -0.05640253],[ 0.1270884  -0.65878137],-0.0082102854513,-0.0082102854513,"[-1.20265097  1.34748504 -1.29119322 -0.34232444 -1.43275482 -1.02290198
 -0.56401245  0.47705498 -0.31640132  0.11786415  0.        ]","[[-2.16832624 -0.60152878 -0.1653652  -0.11777544]
 [-2.81029211  1.26379575  0.          0.        ]]",[-0.44479352 -0.40732044]
45,[ 0.74663895  0.3968662 ],[ 0.14601108  0.14808979],-0.0034995539374,-0.0034995539374,"[-1.26207555  1.34664945 -1.24710922 -0.34475524 -1.43275243 -1.02290083
 -0.49506667  0.0980461  -0.37103614  0.21144937  0.        ]","[[-2.21892043 -0.60267767 -0.1653652  -0.11777544]
 [-2.25099797 -1.36990743  0.          0.        ]]",[-0.44479352 -0.40732044]
46,[ 0.72357589  0.34704489],[ 0.87931999  0.45661019],-0.0129338905158,-0.0129338905158,"[-1.30611826  1.33098429 -1.21124958 -0.38935895 -1.43275004 -1.02289969
 -0.41839745  0.18630268 -0.41566073  0.30977595  0.        ]","[[-2.25770023 -0.62392249 -0.1653652  -0.11777544]
 [-1.62905002 -0.75661878  0.          0.        ]]",[-0.44479352 -0.40732044]
47,[-0.20452893 -0.34362096],[-0.82136659  0.23991215],-0.0120766502941,-0.0120766502941,"[-1.30316155  1.33333135 -1.21374423 -0.38279621 -1.43274765 -1.02289855
  0.0143325   0.44846596 -0.41232974  0.30099929  0.        ]","[[-2.25506078 -0.62077667 -0.1653652  -0.11777544]
 [ 1.88130691  1.06513375  0.          0.        ]]",[-0.44479352 -0.40732044]
48,[ 0.44143468 -0.25810266],[ 0.02367148 -0.87155801],-0.00780011049275,-0.00780011049275,"[-1.2979427   1.35566188 -1.21811735 -0.31812791 -1.43274526 -1.02289741
 -0.39086643  0.58230167 -0.39922315  0.25566739  0.        ]","[[-2.25041439 -0.59014282 -0.1653652  -0.11777544]
 [-1.40571531  1.99514938  0.          0.        ]]",[-0.44479352 -0.40732044]
49,[ 0.7173779  0.382617 ],[ 0.44132192  0.65471997],-0.0125828047012,-0.0125828047012,"[-1.32785002  1.35912651 -1.19245966 -0.30769814 -1.43274288 -1.02289626
 -0.37574292  0.07998562 -0.42419846  0.30114735  0.        ]","[[-2.27729773 -0.58526165 -0.1653652  -0.11777544]
 [-1.28303357 -1.49539941  0.          0.        ]]",[-0.44479352 -0.40732044]
