timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.053731   -1.37973917],[ 0.2404681  -0.81863514],-0.321549620301,-0.321549620301,"[ 1.05869274  1.80915597  0.13386656  0.73450561 -0.958911    0.42807821
 -0.02279123  0.31013262  1.96806951 -0.13647899  0.        ]","[[ 0.09281443  0.04015994 -0.1120576   0.04780698]
 [-0.00414129  0.00138471  0.          0.        ]]",[-0.06957709 -0.18446241]
1,[ 0.03449956 -1.38686121],[-1.93664375 -1.02984737],-0.321884238163,-0.321884238163,"[ 1.05740432  1.81012578  0.14829247  0.65081213 -0.95890585  0.42807679
  0.06458072 -0.13282823  1.96953641 -0.14872817  0.        ]","[[ 0.10228937  0.00766103 -0.1120576   0.04780698]
 [ 0.94845924 -3.24046942  0.          0.        ]]",[-0.06957709 -0.18446241]
2,[ 0.08723892 -1.35013521],[ 0.97806654 -2.37358708],-0.324354660664,-0.324354660664,"[ 1.0600604   1.80423943  0.11646191  0.38359886 -0.95890069  0.42807537
 -0.29983436 -0.66488155  1.97538534 -0.2717985   0.        ]","[[ 0.08139497 -0.096217   -0.1120576   0.04780698]
 [-3.0246831  -7.13436146  0.          0.        ]]",[-0.06957709 -0.18446241]
3,[ 0.04480264 -1.38502145],[-0.28141372 -2.2388894 ],-0.325937542733,-0.325937542733,"[ 1.06212574  1.76139688  0.08432553 -0.07396941 -0.95889554  0.42807395
  0.06065802 -1.18681334  1.95853461 -0.46018088  0.        ]","[[  0.06033587  -0.27723012  -0.1120576    0.04780698]
 [  0.90567282 -10.95421124   0.           0.        ]]",[-0.06957709 -0.18446241]
4,[ 0.05357731 -1.35554075],[-0.25978218 -1.60250913],-0.323031817688,-0.323031817688,"[ 1.06151992  1.63253563  0.09467042 -0.67977605 -0.95889039  0.42807253
 -0.04299348 -1.69813747  1.89422515 -0.65634393  0.        ]","[[  0.06711175  -0.53386199  -0.1120576    0.04780698]
 [ -0.2244105  -14.69650906   0.           0.        ]]",[-0.06957709 -0.18446241]
5,[ 0.06613884 -1.28698301],[ 1.09094817 -0.83754928],-0.312557142481,-0.312557142481,"[ 1.06273703  1.36212251  0.07214524 -1.3288618  -0.95888523  0.42807112
 -0.13681748 -2.1993278   1.73766607 -0.90452917  0.        ]","[[  0.05236189  -0.86459714  -0.1120576    0.04780698]
 [ -1.24734756 -18.36478913   0.           0.        ]]",[-0.06957709 -0.18446241]
6,[ 0.00710312 -1.2199899 ],[ 0.88292539 -0.77803483],-0.290177574859,-0.290177574859,"[ 1.06148446  0.92239966  0.09504294 -1.82273012 -0.95888008  0.4280697
  0.2283127  -2.60287603  1.49181337 -1.06800284  0.        ]","[[  0.06735607  -1.26153054  -0.1120576    0.04780698]
 [  2.73354533 -21.31864803   0.           0.        ]]",[-0.06957709 -0.18446241]
7,[-0.03044582 -1.09446955],[ 0.49168856  0.64710305],-0.255476223698,-0.255476223698,"[ 1.04764205  0.35116119  0.23057317 -1.91833515 -0.95887493  0.42806828
  0.54375942 -2.96613182  1.21290495 -1.05895827  0.        ]","[[  0.15653269  -1.71458488  -0.1120576    0.04780698]
 [  6.17276209 -23.97784286   0.           0.        ]]",[-0.06957709 -0.18446241]
8,[-0.06459435 -0.97804046],[-0.62630143 -3.55453452],-0.214866941269,-0.214866941269,"[ 1.00327497 -0.17898844  0.4416636  -1.50527639 -0.95886978  0.42806686
  0.71096437 -2.55112839  0.95847209 -0.91440803  0.        ]","[[  0.29827625  -2.16367087  -0.1120576    0.04780698]
 [  7.99576285 -20.94083859   0.           0.        ]]",[-0.06957709 -0.18446241]
9,[-0.04322907 -0.80861592],[-0.48511326 -0.6493753 ],-0.169106632395,-0.169106632395,"[ 0.93713867 -0.57113534  0.63222903 -0.65676243 -0.95886462  0.42806544
  0.4689794  -3.0353682   0.70547038 -0.69671442  0.        ]","[[  0.43172279  -2.61805346  -0.1120576    0.04780698]
 [  5.35751942 -24.485664     0.           0.        ]]",[-0.06957709 -0.18446241]
10,[-0.02739011 -0.69081926],[-0.91101313 -1.54878121],-0.117253457789,-0.117253457789,"[ 0.88197838 -0.74195052  0.75028694  0.59790325 -0.95885947  0.42806403
  0.28305613 -2.61970441  0.45973406 -0.37075642  0.        ]","[[  0.51853209  -3.12870147  -0.1120576    0.04780698]
 [  3.33048947 -21.44373928   0.           0.        ]]",[-0.06957709 -0.18446241]
11,[-0.00897035 -0.70431501],[-0.63080279 -0.74896321],-0.105595178488,-0.105595178488,"[ 0.86094202 -0.73417073  0.78950227  0.91698931 -0.95885432  0.42806261
 -0.0537319   0.61772549  0.41208501 -0.27069371  0.        ]","[[ 0.5483042  -3.25280057 -0.1120576   0.04780698]
 [-0.34135365  2.25222229  0.          0.        ]]",[-0.06957709 -0.18446241]
12,[ 0.01756325 -0.70404488],[ 0.57000194  0.07677288],-0.113253102517,-0.113253102517,"[ 0.88337478 -0.7415335   0.74756234  0.70440036 -0.95884917  0.42806119
 -0.28218105  0.93584286  0.44335493 -0.33781635  0.        ]","[[ 0.51648803 -3.1700504  -0.1120576   0.04780698]
 [-2.8320297   4.58067259  0.          0.        ]]",[-0.06957709 -0.18446241]
13,[-0.0036961  -0.74415052],[ 0.64002019 -1.19626198],-0.121818203178,-0.121818203178,"[ 0.90563057 -0.73932753  0.70266609  0.46301391 -0.95884402  0.42805977
 -0.07003774  0.96499403  0.47825182 -0.40748174  0.        ]","[[ 0.48305336 -3.07629577 -0.1120576   0.04780698]
 [-0.5191455   4.7940785   0.          0.        ]]",[-0.06957709 -0.18446241]
14,[-0.0298342  -0.77076101],[-3.33618223 -1.13594294],-0.12780636253,-0.12780636253,"[ 0.89571281 -0.73240792  0.72309752  0.31512658 -0.95883886  0.42805835
  0.16331782  0.49692397  0.50465685 -0.45007855  0.        ]","[[ 0.49819656 -3.01862387 -0.1120576   0.04780698]
 [ 2.02500478  1.36812148  0.          0.        ]]",[-0.06957709 -0.18446241]
15,[ 0.0054112  -0.73775226],[-0.68908994 -1.57219315],-0.129118344287,-0.129118344287,"[ 0.89546096 -0.73010588  0.72359489  0.279607   -0.95883371  0.42805694
 -0.20352038  0.34690002  0.51054641 -0.45907526  0.        ]","[[ 0.49856898 -3.00471844 -0.1120576   0.04780698]
 [-1.97442254  0.27005365  0.          0.        ]]",[-0.06957709 -0.18446241]
16,[ 0.03383591 -0.71148396],[-0.82319499 -1.1092006 ],-0.128260777228,-0.128260777228,"[ 0.93688873 -0.72972194  0.63272865  0.27406935 -0.95882856  0.42805552
 -0.45018337  0.31185936  0.50323755 -0.459785    0.        ]","[[ 0.43209858 -3.00254847 -0.1120576   0.04780698]
 [-4.6636532   0.01358688  0.          0.        ]]",[-0.06957709 -0.18446241]
17,[ 0.06194326 -0.67998469],[-0.71899044 -2.0579773 ],-0.126173611759,-0.126173611759,"[ 0.99959975 -0.7297692   0.45444859  0.27479609 -0.95882341  0.4280541
 -0.74066275  0.30637262  0.48792475 -0.45674937  0.        ]","[[ 0.30705052 -3.00283365 -0.1120576   0.04780698]
 [-7.83059838 -0.02656533  0.          0.        ]]",[-0.06957709 -0.18446241]
18,[ 0.08423898 -0.64615381],[-0.11961765 -1.61853886],-0.122979363859,-0.122979363859,"[ 1.05400511 -0.72985483  0.180396    0.27608073 -0.95881826  0.42805268
 -0.9875467   0.30707736  0.46639706 -0.44846606  0.        ]","[[  0.12343212  -3.00333748  -0.1120576    0.04780698]
 [-10.52227159  -0.02140026   0.           0.        ]]",[-0.06957709 -0.18446241]
19,[ 0.07933111 -0.63111407],[ 0.94783096 -0.06704377],-0.119215501728,-0.119215501728,"[ 1.05898661 -0.72991008 -0.1449765   0.27692786 -0.95881311  0.42805127
 -1.01187492  0.30833909  0.44370517 -0.43375046  0.        ]","[[ -0.08967512  -3.00366982  -0.1120576    0.04780698]
 [-10.78756869  -0.01215842   0.           0.        ]]",[-0.06957709 -0.18446241]
20,[ 0.04688183 -0.64573652],[ 0.65062643 -1.70783232],-0.116203370163,-0.116203370163,"[ 1.01583402 -0.72976389 -0.40959532  0.27485269 -0.95880795  0.42804985
 -0.64807018  0.31851316  0.4273484  -0.41864868  0.        ]","[[-0.26563135 -3.00285682 -0.1120576   0.04780698]
 [-6.82127243  0.06231523  0.          0.        ]]",[-0.06957709 -0.18446241]
21,[ 0.02692721 -0.65520573],[ 0.09470331 -0.1837457 ],-0.114377744157,-0.114377744157,"[ 0.96808087 -0.72973361 -0.56812369  0.27445948 -0.9588028   0.42804843
 -0.39940162  0.30715147  0.41847077 -0.40754696  0.        ]","[[-0.37485594 -3.00270302 -0.1120576   0.04780698]
 [-4.11022078 -0.02083666  0.          0.        ]]",[-0.06957709 -0.18446241]
22,[ 0.02391371 -0.65075177],[-1.4238874  0.2718237],-0.113126557389,-0.113126557389,"[ 0.92473385 -0.72966516 -0.67683817  0.27351674 -0.95879765  0.42804701
 -0.35754436  0.31492025  0.41280494 -0.39912168  0.        ]","[[-0.45248186 -3.00233381 -0.1120576   0.04780698]
 [-3.65389269  0.03603178  0.          0.        ]]",[-0.06957709 -0.18446241]
23,[ 0.03911263 -0.62256581],[  1.66929088e-03  -2.02180235e+00],-0.111537481162,-0.111537481162,"[ 0.84895373 -0.72753939 -0.82652809  0.24417427 -0.9587925   0.42804559
 -0.71406361  0.46185418  0.40219556 -0.39485245  0.        ]","[[-0.5645583  -2.9908229  -0.1120576   0.04780698]
 [-7.54079611  1.11148054  0.          0.        ]]",[-0.06957709 -0.18446241]
24,[ 0.0376715  -0.59916562],[ 0.51885432 -0.35218356],-0.10934249719,-0.10934249719,"[ 0.72536131 -0.73073415 -1.00961983  0.28935874 -0.95878735  0.42804418
 -0.69977507  0.0307102   0.40118272 -0.36244289  0.        ]","[[-0.71381187 -3.00854148 -0.1120576   0.04780698]
 [-7.38505053 -2.04413631  0.          0.        ]]",[-0.06957709 -0.18446241]
25,[ 0.03058914 -0.60296327],[ 1.08701924 -1.01962929],-0.108245328086,-0.108245328086,"[ 0.603112   -0.73283862 -1.14660997  0.32281056 -0.9587822   0.42804276
 -0.49792648  0.3274264   0.40466867 -0.33698297  0.        ]","[[-0.83943348 -3.021632   -0.1120576   0.04780698]
 [-5.18446709  0.12758232  0.          0.        ]]",[-0.06957709 -0.18446241]
26,[ 0.01982989 -0.6171174 ],[-0.66645627 -1.20233778],-0.107499328527,-0.107499328527,"[ 0.53623756 -0.73195865 -1.20861242  0.308464   -0.95877705  0.42804134
 -0.12534731  0.3541639   0.40062521 -0.33306407  0.        ]","[[-0.90236805 -3.01602105 -0.1120576   0.04780698]
 [-1.12253068  0.32328581  0.          0.        ]]",[-0.06957709 -0.18446241]
27,[ 0.02817413 -0.60118347],[ 0.88886896 -1.62719211],-0.106876780083,-0.106876780083,"[ 0.48213155 -0.73104778 -1.25334008  0.29426454 -0.9587719   0.42803992
 -0.36534163  0.34015603  0.39709033 -0.33013983  0.        ]","[[-0.95107061 -3.01046371 -0.1120576   0.04780698]
 [-3.73900708  0.22076837  0.          0.        ]]",[-0.06957709 -0.18446241]
28,[ 0.0192435  -0.61624974],[-0.41525073 -2.19449197],-0.10641591965,-0.10641591965,"[ 0.43773497 -0.7304816  -1.28680111  0.28575473 -0.95876675  0.42803851
 -0.0357459   0.32622164  0.39496567 -0.32689465  0.        ]","[[-0.98979795 -3.00713137 -0.1120576   0.04780698]
 [-0.14570148  0.11878855  0.          0.        ]]",[-0.06957709 -0.18446241]
29,[ 0.02473504 -0.60552013],[ 2.32015004 -0.56480731],-0.106183853078,-0.106183853078,"[ 0.41508267 -0.73018562 -1.3028244   0.2814115  -0.95876159  0.42803709
 -0.1862862   0.31785635  0.39391078 -0.32522237  0.        ]","[[-1.00917884 -3.0054302  -0.1120576   0.04780698]
 [-1.78691778  0.0575695   0.          0.        ]]",[-0.06957709 -0.18446241]
30,[ 0.01211778 -0.62941772],[-2.15741011 -2.7777381 ],-0.106167010652,-0.106167010652,"[ 0.42017968 -0.7299627  -1.29926519  0.27818748 -0.95875644  0.42803567
  0.18012553  0.3179416   0.3931985  -0.32649386  0.        ]","[[-1.00483743 -3.00416723 -0.1120576   0.04780698]
 [ 2.20774661  0.05820064  0.          0.        ]]",[-0.06957709 -0.18446241]
31,[ 0.02464931 -0.60607886],[ 0.05397218  0.02406156],-0.106179706174,-0.106179706174,"[ 0.42485342 -0.72987708 -1.29597061  0.27698462 -0.95875129  0.42803425
 -0.18705152  0.3104208   0.39291473 -0.32732854  0.        ]","[[-1.00084588 -3.00369618 -0.1120576   0.04780698]
 [-1.79525088  0.00316253  0.          0.        ]]",[-0.06957709 -0.18446241]
32,[ 0.02435434 -0.60549611],[ 0.34475103  0.81875622],-0.105848413402,-0.105848413402,"[ 0.38536579 -0.72965703 -1.32281286  0.27384249 -0.95874614  0.42803283
 -0.16418967  0.32502357  0.39211481 -0.3233938   0.        ]","[[-1.03425023 -3.00246501 -0.1120576   0.04780698]
 [-1.54601507  0.11004796  0.          0.        ]]",[-0.06957709 -0.18446241]
33,[ 0.01275729 -0.62577718],[ 0.71002144  0.53761797],-0.104189984113,-0.104189984113,"[ 0.36506281 -0.72275192 -1.33584323  0.18552783 -0.95874099  0.42803142
 -0.03616632  0.7676784   0.3713874  -0.33968832  0.        ]","[[-1.05116687 -2.96775788 -0.1120576   0.04780698]
 [-0.1503036   3.34986652  0.          0.        ]]",[-0.06957709 -0.18446241]
34,[-0.00213508 -0.66284144],[-0.25414677 -0.9003801 ],-0.102028644946,-0.102028644946,"[ 0.39526598 -0.69858916 -1.31624582 -0.03497785 -0.95873584  0.42803
  0.22196877  1.04947869  0.32325646 -0.39571251  0.        ]","[[-1.02593709 -2.88006639 -0.1120576   0.04780698]
 [ 2.6638883   5.41240746  0.          0.        ]]",[-0.06957709 -0.18446241]
