timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.40856504 -0.79108667],[ 3.47984293 -2.25892358],-0.247830281638,-0.247830281638,"[ 1.10130648  1.39749879  0.00329684  1.49410215 -0.2578979   0.76475878
 -0.19404655  0.28516802  2.01390181 -0.79508211  0.        ]","[[ 0.04051346  0.09232575 -0.02883459  0.08846871]
 [-0.00092027 -0.00191092  0.          0.        ]]",[-0.6995455  -0.71382993]
1,[ 2.3688271  -0.70666552],[ 2.47816117  0.22398662],-0.246517012478,-0.246517012478,"[ 1.09789374  1.40124344  0.06202519  1.39358289 -0.2578978   0.76475834
  0.34616501 -0.33435919  2.01152594 -0.74276788  0.        ]","[[ 0.08020121  0.05254465 -0.02883459  0.08846871]
 [ 3.9565119  -3.96299412  0.          0.        ]]",[-0.6995455  -0.71382993]
2,[ 2.58146167 -0.6757021 ],[ 3.64011102 -0.3965266 ],-0.240120016949,-0.240120016949,"[ 1.07456191  1.40284886  0.23522047  1.2173349  -0.2578977   0.7647579
  0.87543049 -0.18360972  1.98689945 -0.51834768  0.        ]","[[ 0.19823298 -0.01704468 -0.02883459  0.08846871]
 [ 7.8337582  -2.9991453   0.          0.        ]]",[-0.6995455  -0.71382993]
3,[ 2.40227652 -0.93323952],[ 3.07566825 -1.14276084],-0.226950793899,-0.226950793899,"[ 0.99378977  1.3975094   0.51108053  1.02725164 -0.2578976   0.76475746
  1.39435991 -0.42011593  1.89907658 -0.10265309  0.        ]","[[  0.39305002  -0.09219966  -0.02883459   0.08846871]
 [ 11.63529202  -4.51129945   0.           0.        ]]",[-0.6995455  -0.71382993]
4,[ 1.20971155 -1.1485759 ],[ 0.45698369 -0.84776023],-0.208051579582,-0.208051579582,"[ 0.80039407  1.37130912  0.85591898  0.70447151 -0.2578975   0.76475702
  1.90315959 -1.02564526  1.70767717  0.396781    0.        ]","[[  0.66315315  -0.22127089  -0.02883459   0.08846871]
 [ 15.36263208  -8.38288443   0.           0.        ]]",[-0.6995455  -0.71382993]
5,[-0.07397221 -1.070647  ],[ 0.17308349 -1.29417213],-0.184987514399,-0.184987514399,"[ 0.46457578  1.28943669  1.17904049  0.22523406 -0.2578974   0.76475658
  2.10865707 -1.52473237  1.40786247  0.84198668  0.        ]","[[  0.98550996  -0.42094576  -0.02883459   0.08846871]
 [ 16.86807807 -11.57391549   0.           0.        ]]",[-0.6995455  -0.71382993]
6,[-0.9842912 -0.6044724],[-0.04806664 -0.03924893],-0.159645112647,-0.159645112647,"[ 0.02205702  1.10548825  1.38175354 -0.35190614 -0.2578973   0.76475614
  2.15684326 -2.10810054  1.05363081  1.10964408  0.        ]","[[  1.32641319  -0.6898481   -0.02883459   0.08846871]
 [ 17.2211091  -15.30383197   0.           0.        ]]",[-0.6995455  -0.71382993]
7,[-1.96422064 -0.02092805],[-1.94376312  0.08302888],-0.13210934473,-0.13210934473,"[-0.45760051  0.81092662  1.41915771 -0.86376609 -0.2578972   0.7647557
  2.08449448 -2.08484453  0.69502172  1.18296938  0.        ]","[[  1.66551769  -0.99443339  -0.02883459   0.08846871]
 [ 16.69113092 -15.1551653    0.           0.        ]]",[-0.6995455  -0.71382993]
8,[-1.20885181  0.59137094],[ 0.08961502  0.82237427],-0.10604179531,-0.10604179531,"[-0.85878297  0.46086281  1.31697688 -1.17468277 -0.2578971   0.76475526
  1.49937132 -1.98618984  0.41836505  1.08487022  0.        ]","[[  1.95633449  -1.2912071   -0.02883459   0.08846871]
 [ 12.40468348 -14.52441653   0.           0.        ]]",[-0.6995455  -0.71382993]
9,[-1.83593631  0.86762339],[-1.51892136  0.93254052],-0.081997008267,-0.081997008267,"[-1.16792266  0.13385413  1.13704952 -1.27229289 -0.257897    0.76475483
  1.51426626 -1.43182427  0.20598659  0.91749727  0.        ]","[[  2.20552265  -1.5461328   -0.02883459   0.08846871]
 [ 12.51381325 -10.97995863   0.           0.        ]]",[-0.6995455  -0.71382993]
