timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
40,[-0.09153423 -0.80543178],[-0.38184819 -0.98589799],-0.140359743945,-0.140359743945,"[-1.2246679  -0.63140293 -1.22218534  0.31756699 -0.44398951  1.32375023
  2.19514985  0.34372356  0.07970389 -1.05631831  0.        ]","[[  1.65737202e+01  -3.00386848e+00  -5.13458051e-02   1.49338266e-01]
 [  2.66628881e+01  -5.04475126e-03   0.00000000e+00   0.00000000e+00]]",[-0.10792264 -0.21736181]
41,[-0.03282346 -0.82688475],[-0.27390148 -0.54014337],-0.142872533637,-0.142872533637,"[-0.58855718 -0.6314119  -1.55819876  0.31773278 -0.44398864  1.32374428
  2.01081264  0.34422568  0.02617173 -1.09726994  0.        ]","[[  1.70865132e+01  -3.00392511e+00  -5.13458051e-02   1.49338266e-01]
 [  2.46232103e+01  -1.36617009e-03   0.00000000e+00   0.00000000e+00]]",[-0.10792264 -0.21736181]
42,[ 0.10912193 -0.84859604],[-0.24543145 -1.45628062],-0.148996458171,-0.148996458171,"[ 0.06800169 -0.63132608 -1.52495312  0.31638655 -0.44398778  1.32373833
  1.86875033  0.34883187 -0.00230011 -1.15818606  0.        ]","[[ 17.56320594  -3.00346703  -0.05134581   0.14933827]
 [ 23.05130377   0.03234156   0.           0.        ]]",[-0.10792264 -0.21736181]
43,[ 0.24525711 -0.87366784],[ 0.19095632 -2.52691058],-0.156552643954,-0.156552643954,"[ 0.60681034 -0.63130692 -1.19593139  0.31610411 -0.44398691  1.32373238
  1.7396889   0.34308549 -0.00384364 -1.22298112  0.        ]","[[  1.80099037e+01  -3.00337108e+00  -5.13458051e-02   1.49338266e-01]
 [  2.16232338e+01  -9.69946597e-03   0.00000000e+00   0.00000000e+00]]",[-0.10792264 -0.21736181]
44,[ 0.35271269 -0.89642876],[-0.72772811  0.1997782 ],-0.163998976172,-0.163998976172,"[ 0.9573162  -0.63134932 -0.65918306  0.31680152 -0.44398604  1.32372643
  1.76931609  0.34283598  0.01840848 -1.28057621  0.        ]","[[  1.84456592e+01  -3.00360868e+00  -5.13458051e-02   1.49338266e-01]
 [  2.19512221e+01  -1.15205289e-02   0.00000000e+00   0.00000000e+00]]",[-0.10792264 -0.21736181]
45,[ 0.49352533 -0.86673182],[ 0.72859883 -1.80962162],-0.170709700663,-0.170709700663,"[ 1.06930965 -0.6298873  -0.05605814  0.29416496 -0.44398517  1.32372048
  1.46967106  0.45099242  0.05724378 -1.32701318  0.        ]","[[ 18.85141501  -2.99589887  -0.05134581   0.14933827]
 [ 18.63540498   0.77985305   0.           0.        ]]",[-0.10792264 -0.21736181]
46,[ 0.48878652 -0.85750329],[-0.70138304 -1.46265184],-0.174276913147,-0.174276913147,"[ 0.95953542 -0.63240902  0.53563964  0.33410847 -0.4439843   1.32371453
  1.69699889  0.19927418  0.10561287 -1.34239809  0.        ]","[[ 19.24936395  -3.00949819  -0.05134581   0.14933827]
 [ 21.1511606   -1.06193291   0.           0.        ]]",[-0.10792264 -0.21736181]
47,[ 0.52501094 -0.80130398],[ 0.12683667 -2.88313623],-0.174299757466,-0.174299757466,"[ 0.65632038 -0.63349741  1.02693786  0.35271083 -0.44398343  1.32370857
  1.40821588  0.35795794  0.14499102 -1.32844889  0.        ]","[[ 19.64032445  -3.0158232   -0.05134581   0.14933827]
 [ 17.95551989   0.09913781   0.           0.        ]]",[-0.10792264 -0.21736181]
48,[ 0.41979647 -0.78454131],[ 0.07054552 -1.45257307],-0.174298485395,-0.174298485395,"[ 0.24424475 -0.63283682  1.33611575  0.34134923 -0.44398257  1.32370262
  1.4214681   0.37403914  0.18787992 -1.31114586  0.        ]","[[ 20.00090707  -3.01196109  -0.05134581   0.14933827]
 [ 18.10224883   0.21680652   0.           0.        ]]",[-0.10792264 -0.21736181]
49,[ 0.30570468 -0.75546288],[ 0.77676543 -0.15368053],-0.172114079484,-0.172114079484,"[-0.2416698  -0.63218523  1.46592769  0.33046872 -0.4439817   1.32369667
  1.41431715  0.3643913   0.22251324 -1.27610391  0.        ]","[[ 20.36215884  -3.00826071  -0.05134581   0.14933827]
 [ 18.02319181   0.14621982   0.           0.        ]]",[-0.10792264 -0.21736181]
