timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.05536611 -1.05378056],[ 0.58459558 -0.91757544],-0.150081780937,-0.150081780937,"[ 1.05354471  1.64178728 -0.05100603  0.74069095  0.66089885 -0.5161516
  0.06762528  0.27832649  0.65108007  0.51172472  0.        ]","[[-0.03859773  0.07779475  0.07306024 -0.06131843]
 [-0.00207018 -0.00164337  0.          0.        ]]",[-0.04909192 -0.1473946 ]
1,[ 0.04609335 -1.05062497],[ 0.01499814 -0.73361955],-0.150534700434,-0.150534700434,"[ 1.05440745  1.64445741 -0.01547948  0.65606178  0.66089512 -0.51614903
  0.28326321 -0.22002957  0.65182482  0.51814211  0.        ]","[[-0.01542166  0.0412999   0.07306024 -0.06131843]
 [ 2.31196785 -3.63572775  0.          0.        ]]",[-0.04909192 -0.1473946 ]
2,[ 0.03979938 -1.0438633 ],[ 1.1407766  -0.26751326],-0.149923972227,-0.149923972227,"[ 1.05389681  1.64327123  0.0556458   0.42121897  0.6608914  -0.51614647
  0.2846317  -0.60850901  0.65151567  0.50772659  0.        ]","[[ 0.03096521 -0.05983763  0.07306024 -0.06131843]
 [ 2.32666614 -6.46858409  0.          0.        ]]",[-0.04909192 -0.1473946 ]
3,[ 0.03268905 -1.04795289],[-0.20281039 -2.73234416],-0.150195162187,-0.150195162187,"[ 1.0450801   1.62109357  0.18676837  0.10187927  0.66088767 -0.51614391
  0.64901588 -0.73640677  0.64502857  0.5282926   0.        ]","[[ 0.11673106 -0.19856727  0.07306024 -0.06131843]
 [ 6.23690781 -7.40125806  0.          0.        ]]",[-0.04909192 -0.1473946 ]
4,[ 0.02334299 -1.02261114],[ 0.62847595 -1.50519713],-0.149176203703,-0.149176203703,"[ 1.01718064  1.55471621  0.36104913 -0.31198362  0.66088395 -0.51614134
  0.56288753 -1.259245    0.62523903  0.55568625  0.        ]","[[  0.23219658  -0.38484616   0.07306024  -0.06131843]
 [  5.31269872 -11.21392566   0.           0.        ]]",[-0.04909192 -0.1473946 ]
5,[ 0.01282959 -0.98169672],[-0.81271418 -0.92800814],-0.142227955758,-0.142227955758,"[ 0.96412523  1.3950067   0.55175704 -0.83952365  0.66088023 -0.51613878
  0.78491065 -1.77187299  0.57807587  0.54293971  0.        ]","[[  0.36235553  -0.64663298   0.07306024  -0.06131843]
 [  7.69526806 -14.95226464   0.           0.        ]]",[-0.04909192 -0.1473946 ]
6,[ 0.00387738 -0.89827329],[ 0.2452714   0.06021243],-0.125083900423,-0.125083900423,"[ 0.8955879   1.09638462  0.71967551 -1.36860078  0.6608765  -0.51613622
  0.47115665 -2.23496433  0.48423982  0.46269834  0.        ]","[[  0.48248235  -0.9795635    0.07306024  -0.06131843]
 [  4.32842313 -18.3295797    0.           0.        ]]",[-0.04909192 -0.1473946 ]
7,[ -6.66130334e-04  -8.13721299e-01],[ 1.20079564 -0.98583233],-0.0987258594086,-0.0987258594086,"[ 0.82840587  0.68858449  0.8458849  -1.70137959  0.66087278 -0.51613365
  0.55354448 -2.15247768  0.33520462  0.34759516  0.        ]","[[  0.57792106  -1.34012357   0.07306024  -0.06131843]
 [  5.21254807 -17.72841197   0.           0.        ]]",[-0.04909192 -0.1473946 ]
8,[-0.01173613 -0.71376473],[-1.05526795 -0.43286046],-0.0695980645508,-0.0695980645508,"[ 0.70816645  0.20791267  1.0202934  -1.73338061  0.66086906 -0.51613109
  0.91274352 -2.63961299  0.13389355  0.30395245  0.        ]","[[  0.72084525  -1.73034092   0.07306024  -0.06131843]
 [  9.06713265 -21.28138384   0.           0.        ]]",[-0.04909192 -0.1473946 ]
9,[-0.00712763 -0.60716629],[-0.35103178 -1.26895209],-0.0371971636462,-0.0371971636462,"[ 0.56987321 -0.29351422  1.17096602 -1.35955512  0.66086533 -0.51612853
  0.52710188 -2.81668662 -0.13727455  0.27923833  0.        ]","[[  0.86067037  -2.16893094   0.07306024  -0.06131843]
 [  4.92889775 -22.57341988   0.           0.        ]]",[-0.04909192 -0.1473946 ]
10,[-0.00520132 -0.56184888],[-0.50774643 -1.03562204],-0.0447950165357,-0.0447950165357,"[ 0.47848469 -0.6918543   1.25041519 -0.52478726  0.66086161 -0.51612597
  0.38840623 -3.29819157 -0.48030464  0.29803768  0.        ]","[[  0.9443165   -2.65564222   0.07306024  -0.06131843]
 [  3.44059829 -26.0860297    0.           0.        ]]",[-0.04909192 -0.1473946 ]
11,[ 0.00384265 -0.55638677],[-0.17322815  0.76378403],-0.0849145092588,-0.0849145092588,"[ 0.42347402 -0.83539638  1.29207229  0.5378523   0.66085789 -0.5161234
  0.19473768 -1.20344714 -0.75356369  0.40758279  0.        ]","[[  0.99227059  -3.13197415   0.07306024  -0.06131843]
 [  1.36239115 -10.80909996   0.           0.        ]]",[-0.04909192 -0.1473946 ]
12,[ 0.01072792 -0.54830402],[ 0.1602493  -2.02360048],-0.0989335449576,-0.0989335449576,"[ 0.39988289 -0.8347398   1.30865482  0.63869278  0.66085416 -0.51612084
  0.12836398  0.61565113 -0.83493524  0.4626294   0.        ]","[[ 1.01237418 -3.17539045  0.07306024 -0.06131843]
 [ 0.65015735  2.45766851  0.          0.        ]]",[-0.04909192 -0.1473946 ]
