timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
10,[ 0.00878235  0.36090189],[-0.57798444  0.00448753],-0.0201973742515,-0.0201973742515,"[ 0.99472229  1.48670757 -0.41822835 -0.89678068  1.20174188 -0.95358423
 -0.00376352 -0.6342996  -0.18237196  0.09880998  0.        ]","[[-0.23471314 -0.73791662  0.13924118 -0.11107008]
 [ 2.49627632 -6.92945065  0.          0.        ]]",[-0.29560906 -0.29184571]
11,[ 0.48625624  0.68446863],[ 0.76376458  0.13489395],-0.0121964410408,-0.0121964410408,"[ 1.00318687  1.3577804  -0.37937136 -1.15676639  1.20173963 -0.95358284
 -0.25398203 -0.61281335 -0.26357969  0.06222771  0.        ]","[[-0.20822771 -0.87494316  0.13924118 -0.11107008]
 [ 0.16001255 -6.7737365   0.          0.        ]]",[-0.29560906 -0.29184571]
12,[-0.07853818  0.5667603 ],[ 0.22831867  0.10503103],-0.00806369065807,-0.00806369065807,"[ 1.01245866  1.22227545 -0.32993685 -1.3651981   1.20173738 -0.95358144
  0.06930182 -0.52073232 -0.3367203   0.05054267  0.        ]","[[-0.17474282 -1.00372245  0.13924118 -0.11107008]
 [ 3.17847547 -6.10639526  0.          0.        ]]",[-0.29560906 -0.29184571]
13,[-0.35638732  0.55043799],[-1.77941028  1.58875079],-0.00347727972923,-0.00347727972923,"[ 1.02694448  1.08934138 -0.22271956 -1.52110933  1.20173513 -0.95358005
  0.15931055 -0.44669247 -0.36641635  0.10357301  0.        ]","[[-0.10274148 -1.12046664  0.13924118 -0.11107008]
 [ 4.01887678 -5.5698046   0.          0.        ]]",[-0.29560906 -0.29184571]
14,[ 0.09657021  0.39948767],[-0.0053516   0.07607051],-0.00516646019192,-0.00516646019192,"[ 1.03174133  1.00513856 -0.16297144 -1.59914318  1.20173288 -0.95357865
 -0.27311027  0.11501797 -0.3900622   0.13205764  0.        ]","[[-0.06287282 -1.19101765  0.13924118 -0.11107008]
 [-0.01858058 -1.49888729  0.          0.        ]]",[-0.29560906 -0.29184571]
15,[ 0.11023587  0.40692455],[ 0.20404159  1.37034865],-0.00805243649473,-0.00805243649473,"[ 1.03168631  0.97267214 -0.16384377 -1.62534419  1.20173063 -0.95357725
 -0.27534831  0.16067423 -0.41373661  0.12259794  0.        ]","[[-0.06345412 -1.21767549  0.13924118 -0.11107008]
 [-0.0394789  -1.1679994   0.          0.        ]]",[-0.29560906 -0.29184571]
16,[-0.31187102 -0.17318211],[-0.55098719  0.26502986],-0.00553158749221,-0.00553158749221,"[ 1.03232035  0.99292329 -0.15287125 -1.60923729  1.20172838 -0.95357586
 -0.18889728  0.71018665 -0.39263006  0.13755997  0.        ]","[[-0.05614495 -1.20107763  0.13924118 -0.11107008]
 [ 0.76770019  2.81451374  0.          0.        ]]",[-0.29560906 -0.29184571]
17,[-0.02064127 -0.25100255],[-0.13008071 -0.0734496 ],-0.00245507892719,-0.00245507892719,"[ 1.03174116  1.07242989 -0.16289347 -1.5379687   1.20172613 -0.95357446
 -0.4240609   0.84737385 -0.34190993  0.15284233  0.        ]","[[-0.06282112 -1.13481175  0.13924118 -0.11107008]
 [-1.42798981  3.80876472  0.          0.        ]]",[-0.29560906 -0.29184571]
18,[ 0.1177361  -0.25264549],[ 0.00532537 -0.47911321],-0.00441939683562,-0.00441939683562,"[ 1.02787316  1.1566362  -0.21302108 -1.44750039  1.20172387 -0.95357307
 -0.47615075  0.79685866 -0.31128699  0.13609676  0.        ]","[[-0.09626076 -1.06230961  0.13924118 -0.11107008]
 [-1.91434857  3.44267102  0.          0.        ]]",[-0.29560906 -0.29184571]
19,[ 0.28697756 -0.05099583],[ 0.51698757 -0.51654902],-0.00569345291397,-0.00569345291397,"[ 1.02157262  1.21183199 -0.26932352 -1.37899814  1.20172162 -0.95357167
 -0.46977683  0.52568945 -0.30534857  0.10405956  0.        ]","[[-0.13395069 -1.0131742   0.13924118 -0.11107008]
 [-1.85484045  1.47741909  0.          0.        ]]",[-0.29560906 -0.29184571]
20,[ 0.06238979  0.0650191 ],[ 0.2082675  -0.27072144],-0.00609038886819,-0.00609038886819,"[ 1.01823375  1.2214636  -0.29343891 -1.36623546  1.20171937 -0.95357028
 -0.24669825  0.23935435 -0.31345699  0.08483598  0.        ]","[[-0.15014964 -1.00444663  0.13924118 -0.11107008]
 [ 0.2280042  -0.59774636  0.          0.        ]]",[-0.29560906 -0.29184571]
21,[-0.03994697  0.16080527],[ 0.06592946  0.31263874],-0.0049310025358,-0.0049310025358,"[ 1.0208977   1.19641346 -0.27440883 -1.39889915  1.20171712 -0.95356888
 -0.15889074  0.09304614 -0.32011704  0.09310693  0.        ]","[[-0.13736384 -1.02704035  0.13924118 -0.11107008]
 [ 1.04784605 -1.65808989  0.          0.        ]]",[-0.29560906 -0.29184571]
22,[-0.20930168 -0.006207  ],[ 0.55367893 -0.26382715],-0.00407591347525,-0.00407591347525,"[ 1.02515771  1.17348488 -0.23955183 -1.42737904  1.20171487 -0.95356749
 -0.1332093   0.26837747 -0.31523823  0.1173507   0.        ]","[[-0.11400113 -1.04745296  0.13924118 -0.11107008]
 [ 1.28762801 -0.38740499  0.          0.        ]]",[-0.29560906 -0.29184571]
23,[-0.67115217 -0.05519733],[-1.62069535  0.95520689],-0.00872149939569,-0.00872149939569,"[ 1.0313836   1.15285967 -0.16844383 -1.45188141  1.20171262 -0.95356609
  0.09873234  0.12521326 -0.28739232  0.17734993  0.        ]","[[-0.06652055 -1.0656113   0.13924118 -0.11107008]
 [ 3.45322323 -1.42496124  0.          0.        ]]",[-0.29560906 -0.29184571]
24,[-0.25008374 -0.29604882],[ 0.24277621 -0.10020631],-0.0147300160998,-0.0147300160998,"[ 1.03355809  1.16394996 -0.12538896 -1.43882648  1.20171037 -0.9535647
 -0.33247862  0.65113966 -0.25481414  0.22425761  0.        ]","[[-0.03785149 -1.0558678   0.13924118 -0.11107008]
 [-0.57291026  2.3865983   0.          0.        ]]",[-0.29560906 -0.29184571]
25,[-0.45166281 -0.3793425 ],[-0.03576649  0.43809659],-0.0191153173134,-0.0191153173134,"[ 1.03346043  1.21246131 -0.12795166 -1.3781356   1.20170812 -0.9535633
 -0.22836993  0.58983366 -0.22165649  0.24418423  0.        ]","[[-0.03955689 -1.01259363  0.13924118 -0.11107008]
 [ 0.39912941  1.94229906  0.          0.        ]]",[-0.29560906 -0.29184571]
26,[-0.61077011 -0.67523623],[ 0.98163877 -0.27637407],-0.0263484946999,-0.0263484946999,"[ 1.03380109  1.27316211 -0.11821544 -1.29336124  1.20170587 -0.95356191
 -0.24442871  0.82388806 -0.17312755  0.28610723  0.        ]","[[-0.03307862 -0.95672839  0.13924118 -0.11107008]
 [ 0.24919015  3.63857118  0.          0.        ]]",[-0.29560906 -0.29184571]
27,[-1.43385756 -0.9281882 ],[-1.78231711 -0.64391033],-0.0406996720311,-0.0406996720311,"[ 1.03451023  1.33681554 -0.05219549 -1.19271657  1.20170362 -0.95356051
  0.17105244  0.66279122 -0.09581935  0.39728944  0.        ]","[[ 0.01082714 -0.89567108  0.13924118 -0.11107008]
 [ 4.12844797  2.47105823  0.          0.        ]]",[-0.29560906 -0.29184571]
28,[-0.70441991 -0.41455019],[ 0.80393589  0.52803128],-0.0506924803754,-0.0506924803754,"[ 1.03255917  1.36037781  0.01102182 -1.15207359  1.20170136 -0.95355911
 -0.26136607  0.30441313 -0.05212284  0.48595265  0.        ]","[[ 0.05288749 -0.87230909  0.13924118 -0.11107008]
 [ 0.09105204 -0.12621476  0.          0.        ]]",[-0.29560906 -0.29184571]
29,[-1.55530441 -0.9519788 ],[-0.75858578 -1.4900812 ],-0.0586964787181,-0.0586964787181,"[ 1.02913923  1.37868045  0.06159205 -1.11913097  1.20169911 -0.95355772
  0.07903941  0.59311415 -0.02027743  0.55910258  0.        ]","[[ 0.08659736 -0.85384066  0.13924118 -0.11107008]
 [ 3.26933935  1.96609223  0.          0.        ]]",[-0.29560906 -0.29184571]
30,[-0.83493108 -0.27009693],[-0.21043774  0.24691115],-0.0647798281318,-0.0647798281318,"[ 1.02390942  1.37790359  0.11339907 -1.12054658  1.20169686 -0.95355632
 -0.24920498  0.0415241  -0.00222618  0.6202978   0.        ]","[[ 0.12123465 -0.85462731  0.13924118 -0.11107008]
 [ 0.20459828 -2.03144334  0.          0.        ]]",[-0.29560906 -0.29184571]
31,[-0.68828321 -0.28919792],[-0.75287368 -0.31780035],-0.0606680076363,-0.0606680076363,"[ 1.02465217  1.34758232  0.1069697  -1.17435943  1.20169461 -0.95355493
 -0.33884694  0.18201028 -0.02336142  0.58835539  0.        ]","[[ 0.11692906 -0.88504078  0.13924118 -0.11107008]
 [-0.63236928 -1.01329832  0.          0.        ]]",[-0.29560906 -0.29184571]
32,[ 0.1137464   0.15742652],[ 1.57909447  0.34345772],-0.0495451984915,-0.0495451984915,"[ 1.03054826  1.31415003  0.04349371 -1.2299938   1.20169236 -0.95355353
 -0.65650617  0.01127436 -0.06924452  0.48986941  0.        ]","[[ 0.07452399 -0.91772171  0.13924118 -0.11107008]
 [-3.59827996 -2.25066992  0.          0.        ]]",[-0.29560906 -0.29184571]
33,[-0.60148221 -0.22376974],[ 0.55932684 -0.57333488],-0.0405592264691,-0.0405592264691,"[ 1.0332428   1.28172498 -0.00388326 -1.28051018  1.20169011 -0.95355214
 -0.22516613  0.20490764 -0.11133711  0.41490465  0.        ]","[[ 0.04296538 -0.94865519  0.13924118 -0.11107008]
 [ 0.42902948 -0.84735444  0.          0.        ]]",[-0.29560906 -0.29184571]
34,[-0.93386769 -0.0714443 ],[-0.69772506  0.33210132],-0.0417171298805,-0.0417171298805,"[ 1.03063682  1.23919987  0.04221537 -1.34200372  1.20168786 -0.95355074
  0.01102198 -0.10611042 -0.11916041  0.43937972  0.        ]","[[ 0.07367162 -0.98821782  0.13924118 -0.11107008]
 [ 2.63425572 -3.10138786  0.          0.        ]]",[-0.29560906 -0.29184571]
35,[-0.49113259  0.01265952],[ 0.16536131 -0.49804964],-0.0409134460974,-0.0409134460974,"[ 1.02758143  1.18586929  0.0788636  -1.41208235  1.20168561 -0.95354935
 -0.29028083  0.08391927 -0.13816178  0.44800156  0.        ]","[[ 0.09813131 -1.03642761  0.13924118 -0.11107008]
 [-0.17892931 -1.72419142  0.          0.        ]]",[-0.29560906 -0.29184571]
36,[-0.44603425  0.28738171],[-0.43148488 -0.10045253],-0.0358242184596,-0.0358242184596,"[ 1.02714162  1.12438836  0.08339304 -1.48396649  1.20168336 -0.95354795
 -0.21976923 -0.18350817 -0.17643084  0.41932088  0.        ]","[[ 0.10115818 -1.09035723  0.13924118 -0.11107008]
 [ 0.47941634 -3.66230923  0.          0.        ]]",[-0.29560906 -0.29184571]
37,[ 0.00973099  0.57958436],[ 0.50918391 -0.92635896],-0.0269789499225,-0.0269789499225,"[ 1.02822002  1.03420882  0.07196276 -1.57376029  1.20168111 -0.95354656
 -0.40364429 -0.22832352 -0.24145297  0.36469286  0.        ]","[[ 0.09352161 -1.16686208  0.13924118 -0.11107008]
 [-1.23737627 -3.98709887  0.          0.        ]]",[-0.29560906 -0.29184571]
38,[-0.02956631  1.06470001],[-0.7946962  1.02627  ],-0.0177466711282,-0.0177466711282,"[ 1.02878662  0.89223603  0.06555461 -1.68141987  1.20167886 -0.95354516
 -0.1851455  -0.72362256 -0.33996554  0.30505462  0.        ]","[[ 0.08924277 -1.28261941  0.13924118 -0.11107008]
 [ 0.80268224 -7.57666172  0.          0.        ]]",[-0.29560906 -0.29184571]
39,[ 0.47747934  0.98808473],[ 0.35843653 -0.72898261],-0.0169884916309,-0.0169884916309,"[ 1.03063918  0.75231999  0.04206831 -1.75125799  1.2016766  -0.95354377
 -0.52377879 -0.15647059 -0.44779766  0.24715589  0.        ]","[[ 0.07357382 -1.39291264  0.13924118 -0.11107008]
 [-2.35904103 -3.46637111  0.          0.        ]]",[-0.29560906 -0.29184571]
40,[ 0.52765852  1.40486491],[ 0.57034814  1.6240405 ],-0.0266864575492,-0.0266864575492,"[ 1.03334565  0.62610839 -0.00669073 -1.7857088   1.20167435 -0.95354237
 -0.36681351 -0.54532472 -0.56242623  0.18874583  0.        ]","[[ 0.04109733 -1.49051526  0.13924118 -0.11107008]
 [-0.89350659 -6.28449564  0.          0.        ]]",[-0.29560906 -0.29184571]
41,[-0.04057923  0.91408187],[-0.45493127  1.827932  ],-0.0352496218335,-0.0352496218335,"[  1.03303055e+00   5.15707876e-01   7.39645741e-04  -1.79451258e+00
   1.20167210e+00  -9.53540976e-01  -1.23253087e-01   1.81456516e-02
  -6.34927191e-01   1.86559908e-01   0.00000000e+00]","[[ 0.04604276 -1.57523312  0.13924118 -0.11107008]
 [ 1.38054105 -2.20089076  0.          0.        ]]",[-0.29560906 -0.29184571]
42,[ 0.03523665  0.54129249],[ 1.03610267 -0.55600765],-0.0348782060451,-0.0348782060451,"[ 1.03234593  0.51068569  0.01465623 -1.79443959  1.20166985 -0.95353958
 -0.31908615  0.57055864 -0.63037844  0.19600933  0.        ]","[[ 0.05530833 -1.57908278  0.13924118 -0.11107008]
 [-0.44789296  1.80257966  0.          0.        ]]",[-0.29560906 -0.29184571]
43,[-0.64895505  0.4876641 ],[-0.3156494   0.24436076],-0.0312539542841,-0.0312539542841,"[ 1.02917253  0.52842303  0.06092267 -1.79448928  1.2016676  -0.95353819
  0.10577877  0.26176278 -0.59185756  0.22982385  0.        ]","[[ 0.08615089 -1.56548499  0.13924118 -0.11107008]
 [ 3.51893477 -0.43533352  0.          0.        ]]",[-0.29560906 -0.29184571]
44,[-0.6158973   0.39034802],[-0.12563679  1.32209198],-0.0290564864904,-0.0290564864904,"[ 1.01965295  0.52984493  0.14628629 -1.79446596  1.20166535 -0.95353679
 -0.0354932   0.39649668 -0.54468506  0.29373218  0.        ]","[[ 0.14329559 -1.56439456  0.13924118 -0.11107008]
 [ 2.19992458  0.54111592  0.          0.        ]]",[-0.29560906 -0.29184571]
45,[-0.90536004 -0.18329506],[-0.65287035 -1.5349316 ],-0.0267894681956,-0.0267894681956,"[ 1.01056795  0.59560735  0.2035168  -1.79008476  1.2016631  -0.95353539
 -0.09349203  0.94139198 -0.47045157  0.35015604  0.        ]","[[ 0.18186114 -1.51395076  0.13924118 -0.11107008]
 [ 1.65840832  4.49010212  0.          0.        ]]",[-0.29560906 -0.29184571]
46,[-0.25938076  0.40375692],[ 0.58983445 -1.17888825],-0.0261982979763,-0.0261982979763,"[ 1.00871009  0.65955139  0.21374954 -1.77910216  1.20166085 -0.953534
 -0.37365489  0.38283519 -0.42224861  0.37304158  0.        ]","[[ 0.1887839  -1.46476346  0.13924118 -0.11107008]
 [-0.95737921  0.44212073  0.          0.        ]]",[-0.29560906 -0.29184571]
47,[-0.43160611  0.77823472],[-0.77558062  1.09313971],-0.0269948605516,-0.0269948605516,"[ 1.00747349  0.61930791  0.22034974 -1.78678094  1.2016586  -0.9535326
 -0.12153811 -0.16479445 -0.4461243   0.36933462  0.        ]","[[ 0.19325402 -1.49574127  0.13924118 -0.11107008]
 [ 1.39654623 -3.52666993  0.          0.        ]]",[-0.29560906 -0.29184571]
48,[-0.06387845  0.54631329],[ 0.41927448 -0.50451008],-0.0276867327933,-0.0276867327933,"[ 1.00834512  0.58011553  0.21569948 -1.79172722  1.20165635 -0.95353121
 -0.45332063  0.39127823 -0.47492723  0.3572635   0.        ]","[[ 0.19010434 -1.52584054  0.13924118 -0.11107008]
 [-1.70119284  0.50330785  0.          0.        ]]",[-0.29560906 -0.29184571]
49,[-0.1984469   0.71263975],[ 0.8848736   1.21327032],-0.0274179003512,-0.0274179003512,"[ 1.01282013  0.56697638  0.19050267 -1.792825    1.2016541  -0.95352981
 -0.27195888  0.11421715 -0.49643334  0.33414806  0.        ]","[[ 0.17306999 -1.53592047  0.13924118 -0.11107008]
 [-0.00788592 -1.50460994  0.          0.        ]]",[-0.29560906 -0.29184571]
