timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.22412312 -2.39615154],[-0.63574619 -3.04606884],-0.0704427808994,-0.0704427808994,"[ 1.10144493  1.40611227 -0.0093599   1.13875962  1.4003941  -0.44348715
 -0.1952386   0.28509588  0.11243496  0.82029037  0.        ]","[[ 0.03222942 -0.04726992  0.16267602 -0.05066912]
 [-0.00373908 -0.00383559  0.          0.        ]]",[-0.69922274 -0.70933634]
1,[ 0.63782406 -1.20449126],[ 1.10432231 -1.07262636],-0.063384834113,-0.063384834113,"[ 1.10214994  1.40263626 -0.04685181  1.03816454  1.40039258 -0.44348695
 -0.53730973 -0.33262883  0.10954254  0.69257827  0.        ]","[[ 0.0069377  -0.0870639   0.16267602 -0.05066912]
 [-2.517073   -3.96237258  0.          0.        ]]",[-0.69922274 -0.70933634]
2,[ 0.05865432 -0.39469531],[-0.02337866 -0.24935886],-0.0527307934069,-0.0527307934069,"[ 1.10217605  1.38025022 -0.06188103  0.74203053  1.40039107 -0.44348676
  0.00807463 -0.93851661  0.08937621  0.49482575  0.        ]","[[ -3.19874220e-03  -2.05267676e-01   1.62676023e-01  -5.06691153e-02]
 [  1.49008084e+00  -7.84505751e+00   0.00000000e+00   0.00000000e+00]]",[-0.69922274 -0.70933634]
3,[ 0.40522015  0.06121749],[ 1.79791744 -0.58699234],-0.0438270113292,-0.0438270113292,"[ 1.10172335  1.31927695 -0.01950837  0.34101839  1.40038955 -0.44348657
 -0.00848891 -1.06834741  0.04822081  0.34183014  0.        ]","[[ 0.02538194 -0.37051649  0.16267602 -0.05066912]
 [ 1.36838199 -8.67705117  0.          0.        ]]",[-0.69922274 -0.70933634]
4,[-0.55717891  0.587937  ],[ 0.86580392  0.60035932],-0.0361271229377,-0.0361271229377,"[ 1.0961306   1.2049066   0.07934015 -0.09955952  1.40038803 -0.44348637
  0.52635752 -1.40445423 -0.01155184  0.2589297   0.        ]","[[  0.09217742  -0.56566824   0.16267602  -0.05066912]
 [  5.29810839 -10.83091773   0.           0.        ]]",[-0.69922274 -0.70933634]
5,[-2.23108888  0.35830843],[-2.31059793  0.1529924 ],-0.035110575853,-0.035110575853,"[ 1.06417524  1.05288987  0.2829735  -0.48025884  1.40038651 -0.44348618
  0.97818507 -1.00019256 -0.06076621  0.37474137  0.        ]","[[ 0.23144689 -0.75629463  0.16267602 -0.05066912]
 [ 8.61786532 -8.24031136  0.          0.        ]]",[-0.69922274 -0.70933634]
6,[-1.52416742  0.65503561],[-1.07081118  0.70299788],-0.0376442460295,-0.0376442460295,"[ 1.0096049   0.90158113  0.46850502 -0.74715771  1.400385   -0.44348598
  0.41648358 -0.8799762  -0.11349257  0.50742983  0.        ]","[[ 0.36239701 -0.91337098  0.16267602 -0.05066912]
 [ 4.49082862 -7.46993819  0.          0.        ]]",[-0.69922274 -0.70933634]
7,[-0.51888841  0.58396089],[-0.66944084  0.43774368],-0.0323459470187,-0.0323459470187,"[ 0.98313009  0.77261092  0.53607756 -0.91805427  1.40038348 -0.44348579
 -0.13423659 -0.42233505 -0.17481425  0.48201514  0.        ]","[[ 0.41161563 -1.03334491  0.16267602 -0.05066912]
 [ 0.44447547 -4.53725927  0.          0.        ]]",[-0.69922274 -0.70933634]
8,[ 0.6415121   0.49806157],[-0.51040185 -0.48660685],-0.0215117800809,-0.0215117800809,"[ 0.99306202  0.68997124  0.51182306 -1.00623566  1.40038196 -0.44348559
 -0.49602396 -0.13772562 -0.22893121  0.35749828  0.        ]","[[ 0.39383478 -1.10579077  0.16267602 -0.05066912]
 [-2.21371616 -2.71341101  0.          0.        ]]",[-0.69922274 -0.70933634]
9,[ 2.04651642  1.29801142],[ 2.03605235  1.54393833],-0.00463409635,-0.00463409635,"[ 1.02539052  0.60353818  0.42295698 -1.08312641  1.40038045 -0.4434854
 -0.76488916 -0.42992436 -0.31188445  0.1369942   0.        ]","[[ 0.32974052 -1.17884625  0.16267602 -0.05066912]
 [-4.18917414 -4.58589429  0.          0.        ]]",[-0.69922274 -0.70933634]
