timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.75081325 -1.30823028],[-1.27656196 -1.74880131],-0.100875014171,-0.100875014171,"[ 1.03463986  1.95283991 -0.11952552  0.75913187  1.12848716 -0.61215295
 -0.28095777  0.33182511  0.31218047  0.68839219  0.        ]","[[-0.02310064 -0.03805211  0.13080132 -0.07180251]
 [ 0.00260951 -0.00340384  0.          0.        ]]",[-0.25559813 -0.25940874]
1,[ 0.08016758 -0.70671672],[ 0.77936111 -1.84247431],-0.0926505593183,-0.0926505593183,"[ 1.03220357  1.94976916 -0.17971813  0.64528459  1.12848478 -0.61215217
 -0.68044555 -0.20707922  0.30390938  0.57087187  0.        ]","[[-0.06272407 -0.07783191  0.13080132 -0.07180251]
 [-3.95179419 -3.96138986  0.          0.        ]]",[-0.25559813 -0.25940874]
2,[ 0.13855073 -0.38922971],[ 0.17926422  0.75433874],-0.0785229992802,-0.0785229992802,"[ 1.02635767  1.92832999 -0.25137379  0.30983544  1.12848239 -0.61215139
 -0.36093774 -0.73568858  0.26892459  0.36216164  0.        ]","[[-0.11002759 -0.19601292  0.13080132 -0.07180251]
 [-0.78909969 -7.84376728  0.          0.        ]]",[-0.25559813 -0.25940874]
3,[ 0.08730896 -0.54975438],[ 0.66009519 -0.40706269],-0.0692779776554,-0.0692779776554,"[ 1.0249637   1.88572364 -0.26424893 -0.03735292  1.12848001 -0.6121506
 -0.28784431 -0.30790034  0.22585583  0.22688246  0.        ]","[[-0.1185504  -0.32136472  0.13080132 -0.07180251]
 [-0.06557625 -4.7018816   0.          0.        ]]",[-0.25559813 -0.25940874]
4,[-0.1087928  -0.44696587],[ 0.12081891 -0.31541536],-0.0644094590055,-0.0644094590055,"[ 1.02873921  1.8323972  -0.22658823 -0.32863121  1.12847762 -0.61214982
 -0.02385114 -0.51481456  0.19400484  0.1734794   0.        ]","[[-0.09364325 -0.43064992  0.13080132 -0.07180251]
 [ 2.54759703 -6.22156492  0.          0.        ]]",[-0.25559813 -0.25940874]
5,[-0.11910094 -0.28177452],[ 0.99706218 -1.43200291],-0.0598603713406,-0.0598603713406,"[ 1.03395647  1.7461932  -0.14277345 -0.67013067  1.12847524 -0.61214904
  0.01938373 -0.6681096   0.15953164  0.15522151  0.        ]","[[-0.03839736 -0.56637756  0.13080132 -0.07180251]
 [ 2.9755633  -7.34744427  0.          0.        ]]",[-0.25559813 -0.25940874]
6,[-0.51604635 -0.09422708],[-0.07987319 -0.43206065],-0.0542939683166,-0.0542939683166,"[ 1.03242318  1.59563437  0.00695589 -1.08937502  1.12847285 -0.61214826
  0.41207196 -1.18759752  0.11327653  0.17606979  0.        ]","[[  0.06011381  -0.75160788   0.13080132  -0.07180251]
 [  6.86264011 -11.16283165   0.           0.        ]]",[-0.25559813 -0.25940874]
7,[-0.51716739  0.18134706],[-0.50394057  0.09650028],-0.045898573702,-0.045898573702,"[ 1.00846122  1.35404199  0.20702275 -1.52831628  1.12847046 -0.61214747
  0.36648304 -1.39039845  0.03811709  0.2190999   0.        ]","[[  0.19283926  -0.98980909   0.13080132  -0.07180251]
 [  6.41137679 -12.65232718   0.           0.        ]]",[-0.25559813 -0.25940874]
8,[-0.31233764  0.45152926],[-0.14696367 -0.97281015],-0.0324986626237,-0.0324986626237,"[ 0.97113043  1.06060374  0.36466481 -1.84000259  1.12846808 -0.61214669
  0.15219989 -1.30417162 -0.07480116  0.22306099  0.        ]","[[  0.2997857   -1.23650154   0.13080132  -0.07180251]
 [  4.29027363 -12.01905933   0.           0.        ]]",[-0.25559813 -0.25940874]
9,[-0.02050021  0.74978209],[-1.31304499  2.02157637],-0.0125416993571,-0.0125416993571,"[ 0.93341729  0.70105699  0.47809165 -1.99393656  1.12846569 -0.61214591
  0.08491348 -1.79620197 -0.24272568  0.18953532  0.        ]","[[  0.37890977  -1.51314071   0.13080132  -0.07180251]
 [  3.62423332 -15.63282438   0.           0.        ]]",[-0.25559813 -0.25940874]
10,[ 0.45528495  1.02241635],[ 1.26165317  1.89087613],-0.0178403399547,-0.0178403399547,"[ 0.91575942  0.34454534  0.52306508 -1.93441045  1.12846331 -0.61214513
 -0.32228547 -1.21485067 -0.44799602  0.1412605   0.        ]","[[  0.41095357  -1.78295721   0.13080132  -0.07180251]
 [ -0.4064648  -11.36310582   0.           0.        ]]",[-0.25559813 -0.25940874]
11,[-0.10605794  0.79939926],[ 0.13063038  1.24693781],-0.0357896066328,-0.0357896066328,"[ 0.89699171  0.10994037  0.56688158 -1.77522122  1.12846092 -0.61214434
  0.07832444 -0.64515182 -0.59052675  0.14892245  0.        ]","[[ 0.44260931 -1.9682387   0.13080132 -0.07180251]
 [ 3.55900527 -7.17895263  0.          0.        ]]",[-0.25559813 -0.25940874]
