timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.68021202 -0.9037025 ],[ 3.00128733 -1.45024281],-0.0909860511569,-0.0909860511569,"[ 1.08846644  1.38461349 -0.17826106  1.45449209  1.30057581  0.50953496
 -0.17812484  0.28378727  0.21615677 -0.76566054  0.        ]","[[-0.08878949  0.07269582  0.15135633  0.0592702 ]
 [-0.00116425  0.00175141  0.          0.        ]]",[-0.71732634 -0.71344149]
1,[ 1.96823907 -0.66554689],[ 2.60985084 -1.15620622],-0.0881654614509,-0.0881654614509,"[ 1.09237283  1.38734841 -0.11954197  1.35418133  1.30057456  0.50953473
  0.37960794 -0.33813974  0.21889495 -0.71312546  0.        ]","[[-0.04910658  0.03298723  0.15135633  0.0592702 ]
 [ 3.95627206 -3.95940502  0.          0.        ]]",[-0.71732634 -0.71344149]
2,[ 0.64674246 -0.39897066],[ 1.56276472 -0.41497753],-0.0796472729717,-0.0796472729717,"[ 1.09069987  1.38332861  0.05544869  1.05556975  1.30057331  0.5095345
  0.92630528 -0.94774797  0.21772266 -0.5565311   0.        ]","[[ 0.06893938 -0.08515735  0.15135633  0.0592702 ]
 [ 7.83540756 -7.84210309  0.          0.        ]]",[-0.71732634 -0.71344149]
3,[-1.18430352 -0.33485356],[-0.94488251 -0.01775565],-0.0640141003355,-0.0640141003355,"[ 1.04465368  1.34522085  0.34003425  0.62785109  1.30057206  0.50953427
  1.46206989 -1.18157198  0.18556042 -0.26793459  0.        ]","[[  0.26378955  -0.25694204   0.15135633   0.0592702 ]
 [ 11.63697617  -9.33137265   0.           0.        ]]",[-0.71732634 -0.71344149]
4,[-0.29119369 -0.00871085],[ 0.00576266 -0.48658689],-0.0502551871475,-0.0502551871475,"[ 0.94759972  1.262434    0.60742338  0.18768546  1.30057081  0.50953404
  0.90284355 -1.16334919  0.1174133  -0.01744995  0.        ]","[[ 0.45671691 -0.44240484  0.15135633  0.0592702 ]
 [ 7.66894731 -9.21531495  0.          0.        ]]",[-0.71732634 -0.71344149]
5,[-0.4868142   0.57036763],[-0.78158692  0.09840888],-0.0410446426412,-0.0410446426412,"[ 0.837293    1.12653752  0.80157267 -0.24859201  1.30056956  0.50953381
  0.8847805  -1.43717706  0.0395027   0.08377624  0.        ]","[[  0.60881002  -0.64420997   0.15135633   0.0592702 ]
 [  7.54078358 -10.95937966   0.           0.        ]]",[-0.71732634 -0.71344149]
6,[ 0.40354934  1.03997433],[ 0.3117091   0.92717357],-0.0331859438753,-0.0331859438753,"[ 0.73263243  0.93721988  0.93924907 -0.64200804  1.30056831  0.50953358
  0.42793777 -1.34174687 -0.04252559  0.06909428  0.        ]","[[  0.72710275  -0.85729893   0.15135633   0.0592702 ]
 [  4.29922296 -10.35157742   0.           0.        ]]",[-0.71732634 -0.71344149]
7,[-0.65360343  0.73123139],[-1.48638743  1.2236045 ],-0.025535045623,-0.025535045623,"[ 0.63508398  0.76007765  1.04243735 -0.8921229   1.30056706  0.50953335
  0.58960689 -0.73320427 -0.12374391  0.05963611  0.        ]","[[ 0.82459615 -1.02544237  0.15135633  0.0592702 ]
 [ 5.44636008 -6.47566967  0.          0.        ]]",[-0.71732634 -0.71344149]
8,[ 0.33300862  0.23839122],[-0.13322912  0.36393701],-0.0194901276956,-0.0194901276956,"[ 0.56138002  0.65884755  1.10846663 -0.99962857  1.30056581  0.50953313
  0.01662933 -0.09121217 -0.1801318   0.08974452  0.        ]","[[ 0.89273217 -1.11392962  0.15135633  0.0592702 ]
 [ 1.38075699 -2.38671478  0.          0.        ]]",[-0.71732634 -0.71344149]
9,[ 0.33125937 -0.0094472 ],[-0.4323961  0.581452 ],-0.0175194180089,-0.0175194180089,"[ 0.53662217  0.62013605  1.12869826 -1.03500538  1.30056456  0.5095329
 -0.06157083  0.14248296 -0.2001425   0.09253656  0.        ]","[[ 0.91478007 -1.14672986  0.15135633  0.0592702 ]
 [ 0.8258822  -0.89827154  0.          0.        ]]",[-0.71732634 -0.71344149]
