timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.4532578  -1.39196968],[ 2.31984578 -1.09418761],-0.320707451497,-0.320707451497,"[  1.03841025e+00   1.72130528e+00  -1.52419106e-03   8.12605141e-01
  -7.89714034e-01   9.59046676e-01  -2.41730739e-01   3.10527949e-01
   2.19170800e+00  -9.71018306e-01   0.00000000e+00]","[[ 0.04323081 -0.07125086 -0.09099438  0.1123159 ]
 [ 0.00485106 -0.00351336  0.          0.        ]]",[-0.32702258 -0.31821203]
1,[ 1.22597301 -1.36352944],[ 2.10365594 -1.05615911],-0.31911800492,-0.31911800492,"[ 1.03474809  1.71662701  0.05799937  0.70750973 -0.78971315  0.95904541
  0.20983896 -0.24210438  2.18956342 -0.9302828   0.        ]","[[ 0.08303285 -0.11106368 -0.09099438  0.1123159 ]
 [ 3.96217319 -3.96456067  0.          0.        ]]",[-0.32702258 -0.31821203]
2,[ 0.98212993 -1.39646077],[ 1.72371132 -2.7726774 ],-0.313795477579,-0.313795477579,"[ 1.01036124  1.69081005  0.23318848  0.39875835 -0.78971226  0.95904413
  0.65247708 -0.7837864   2.17532073 -0.81040098  0.        ]","[[ 0.20119593 -0.22931008 -0.09099438  0.1123159 ]
 [ 7.84122541 -7.84712309  0.          0.        ]]",[-0.32702258 -0.31821203]
3,[ 0.79867947 -1.49720597],[ 0.46915173 -2.31617944],-0.303106344528,-0.303106344528,"[ 0.92684748  1.61013698  0.51199467 -0.09033398 -0.78971138  0.95904286
  1.08637185 -1.31471903  2.12656595 -0.619634    0.        ]","[[  0.39617108  -0.42443506  -0.09099438   0.1123159 ]
 [ 11.64366271 -11.65264871   0.           0.        ]]",[-0.32702258 -0.31821203]
4,[ 0.7264443  -1.57282519],[-0.06591851 -2.83296006],-0.286597869932,-0.286597869932,"[ 0.74654991  1.42551501  0.83509741 -0.69607985 -0.78971049  0.95904159
  1.27207049 -1.83498704  2.02054681 -0.42233496  0.        ]","[[  0.64537204  -0.69490393  -0.09099438   0.1123159 ]
 [ 13.2710472  -15.38175848   0.           0.        ]]",[-0.32702258 -0.31821203]
5,[ 0.73309934 -1.60694098],[ 0.5621855  -2.10655726],-0.266156318959,-0.266156318959,"[ 0.48175173  1.08864996  1.11274423 -1.28375568 -0.78970961  0.95904032
  1.21253567 -2.34481829  1.85878086 -0.3267067   0.        ]","[[  0.90555898  -1.03920449  -0.09099438   0.1123159 ]
 [ 12.74933357 -19.03610347   0.           0.        ]]",[-0.32702258 -0.31821203]
6,[ 0.64869034 -1.84135222],[ 0.13109222 -2.01201779],-0.24012067165,-0.24012067165,"[ 0.13674997  0.58281275  1.31949829 -1.63208593 -0.78970873  0.95903905
  1.43775951 -2.8446051   1.63045522 -0.3418226   0.        ]","[[  1.18034873  -1.45587094  -0.09099438   0.1123159 ]
 [ 14.7231039  -22.6185175    0.           0.        ]]",[-0.32702258 -0.31821203]
7,[ 0.52955818 -2.11510134],[-0.0225675  -1.04214348],-0.208120052623,-0.208120052623,"[-0.28173604 -0.03463295  1.42570752 -1.46760724 -0.78970784  0.95903778
  1.46383458 -3.33439977  1.32153286 -0.46955675  0.        ]","[[  1.47710478  -1.94346712  -0.09099438   0.1123159 ]
 [ 14.95164006 -26.12940074   0.           0.        ]]",[-0.32702258 -0.31821203]
8,[-0.11838617 -2.39190221],[-0.14545283 -2.85214052],-0.176346846713,-0.176346846713,"[-0.7098826  -0.59870354  1.40196311 -0.58391799 -0.78970696  0.95903651
  1.41990376 -3.81450047  0.93412025 -0.72962019  0.        ]","[[  1.77227657  -2.50058436  -0.09099438   0.1123159 ]
 [ 14.56667876 -29.57091844   0.           0.        ]]",[-0.32702258 -0.31821203]
9,[-0.80451435 -2.21714473],[-1.33746597 -2.36071455],-0.154683095651,-0.154683095651,"[-1.09670286 -0.85454375  1.26005126  0.95960709 -0.78970607  0.95903524
  1.32129378 -3.40908638  0.4584371  -1.06616963  0.        ]","[[  2.05493734  -3.12585306  -0.09099438   0.1123159 ]
 [ 13.70253255 -26.66521201   0.           0.        ]]",[-0.32702258 -0.31821203]
10,[-0.39290306  0.05047176],[-0.54845905 -0.81829853],-0.154711308675,-0.154711308675,"[-1.37478516 -0.84072099  1.06451393  1.39061549 -0.78970519  0.95903397
  0.83868773  0.61685404  0.34096399 -1.16856686  0.        ]","[[ 2.28655759 -3.28897721 -0.09099438  0.1123159 ]
 [ 9.47322315  2.19206126  0.          0.        ]]",[-0.32702258 -0.31821203]
