timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.11861305  2.12786386  0.08150722 -1.04436775 -0.45927413 -1.30469785
  0.06558881 -0.36337438  1.69468092  1.10162989  0.        ]",[-2.36257393  1.16283975],-0.29533371362,-0.29533371362,[-1.29293859  1.32526183],"[[-0.02128199 -0.08054425 -0.0517209  -0.15127306]
 [ 0.00359372 -0.0008789   0.          0.        ]]",[ 0.06936618 -0.10080033]
1,"[ 1.11633297  2.131151    0.02199738 -0.91830462 -0.45927335 -1.30469291
 -0.28594713  0.18345391  1.6934768   1.06809019  0.        ]",[-1.46708228  1.51373978],-0.293366197855,-0.293366197855,[-1.23875296  1.30809689],"[[-0.06091679 -0.04081838 -0.0517209  -0.15127306]
 [-3.95389088  3.96026002  0.          0.        ]]",[ 0.06936618 -0.10080033]
2,"[ 1.09660621  2.12817702 -0.1539581  -0.54291063 -0.45927257 -1.30468797
 -0.63052716  0.71945088  1.68305841  0.96878769  0.        ]",[-0.96922542  0.39833654],-0.286938412644,-0.286938412644,[-1.14830995  1.29454398],"[[-0.1789156   0.07734314 -0.0517209  -0.15127306]
 [-7.83307214  7.84294251  0.          0.        ]]",[ 0.06936618 -0.10080033]
3,"[ 1.02304406  2.09014078 -0.43345342 -0.00666028 -0.45927179 -1.30468302
 -0.95739918  0.91593586  1.64212257  0.78998638  0.        ]",[ 0.20250167  1.5990027 ],-0.273463221849,-0.273463221849,[-0.90936655  1.34172213],"[[ -0.37249775   0.24848291  -0.0517209   -0.15127306]
 [-11.51291439   9.2662626    0.           0.        ]]",[ 0.06936618 -0.10080033]
4,"[ 0.88065748  1.98249342 -0.72567924  0.65609762 -0.45927101 -1.30467808
 -0.86614969  1.43714202  1.56717682  0.62779383  0.        ]",[-0.95358442  1.76349369],-0.257350765428,-0.257350765428,[-0.79681414  1.27173042],"[[ -0.59244962   0.47168978  -0.0517209   -0.15127306]
 [-10.48568295  13.04183312   0.           0.        ]]",[ 0.06936618 -0.10080033]
5,"[ 0.65614963  1.74569486 -1.00351611  1.42392808 -0.45927023 -1.30467314
 -1.18297946  1.94821726  1.45255289  0.51959993  0.        ]",[-2.00583373  3.82234144],-0.238689293876,-0.238689293876,[-0.41226926  1.22480333],"[[ -0.8379493    0.76967313  -0.0517209   -0.15127306]
 [-14.05248717  16.74407278   0.           0.        ]]",[ 0.06936618 -0.10080033]
6,"[ 0.28438699  1.33233269 -1.26184108  2.10153403 -0.45926945 -1.3046682
 -1.50990978  2.44906982  1.25787212  0.42334924  0.        ]",[ 1.57828355  1.02041441],-0.210208866092,-0.210208866092,[ 0.03988736  1.10689199],"[[ -1.15592564   1.14095985  -0.0517209   -0.15127306]
 [-17.73303531  20.37235436   0.           0.        ]]",[ 0.06936618 -0.10080033]
7,"[-0.13480243  0.74264721 -1.38129358  2.39044169 -0.45926867 -1.30466325
 -1.12736585  2.93969066  1.03086655  0.47855364  0.        ]",[-0.789341    0.66814139],-0.18307457343,-0.18307457343,[ 0.06206698  0.81385821],"[[ -1.46738122   1.58406694  -0.0517209   -0.15127306]
 [-13.42651891  23.92665751   0.           0.        ]]",[ 0.06936618 -0.10080033]
8,"[-0.54837314  0.08707544 -1.36118288  1.98053548 -0.45926789 -1.30465831
 -1.38134308  3.23937421  0.77662663  0.67489559  0.        ]",[ 0.82531288  0.75133374],-0.162583962171,-0.162583962171,[ 0.39504766  0.69060445],"[[ -1.76459825   2.08438618  -0.0517209   -0.15127306]
 [-16.28577749  26.09794086   0.           0.        ]]",[ 0.06936618 -0.10080033]
9,"[-0.92905236 -0.43562492 -1.21704439  0.76511665 -0.45926711 -1.30465337
 -1.06250192  3.57855541  0.48517968  0.97207849  0.        ]",[ 0.50936215 -1.59144507],-0.156695159825,-0.156695159825,[ 0.35258666  0.59724009],"[[ -2.05430316   2.63100088  -0.0517209   -0.15127306]
 [-12.69639593  28.5555011    0.           0.        ]]",[ 0.06936618 -0.10080033]
