timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
20,-0.132485474923,[-0.04763287 -0.16878542],-0.132485474923,[-0.93202704 -0.12792972],"[[-2.38638131  2.68813301 -0.09419875 -0.0754956 ]
 [-1.21611545 -0.21925281  0.          0.        ]]","[ -1.43788973e+00  -6.03545479e-01  -8.63743876e-01   3.19215060e-01
  -8.13901001e-01  -6.49801882e-01   1.96498082e-04  -3.70509425e-01
   6.80180796e-01   3.35075812e-01   0.00000000e+00]",[-0.08778717 -0.13754117]
21,-0.131310887469,[-0.8228315  -0.39341963],-0.131310887469,[-0.89864719 -0.08493069],"[[-2.41235434  2.67708596 -0.09419875 -0.0754956 ]
 [-1.38063824 -0.88323972  0.          0.        ]]","[-1.46320608 -0.59710921 -0.83466578  0.34766243 -0.81389998 -0.64980119
 -0.01692444 -0.4638764   0.67506494  0.31602052  0.        ]",[-0.08778717 -0.13754117]
22,-0.128271135573,[ 0.15894001  1.53081963],-0.128271135573,[-0.5359      0.12587115],"[[-2.47237845  2.64396606 -0.09419875 -0.0754956 ]
 [-4.61099545 -2.42362094  0.          0.        ]]","[-1.51891349 -0.57695743 -0.76488868  0.4319954  -0.81389896 -0.64980049
 -0.35308934 -0.68047852  0.66143896  0.264345    0.        ]",[-0.08778717 -0.13754117]
23,-0.123876859384,[ 1.25439812 -0.35242356],-0.123876859384,[-0.61524546 -0.22904348],"[[-2.55736802  2.63570264 -0.09419875 -0.0754956 ]
 [-3.8903775   1.58392394  0.          0.        ]]","[-1.59077869 -0.57173068 -0.66034654  0.45280536 -0.81389794 -0.64979979
 -0.27809839 -0.11695164  0.63075508  0.2328402   0.        ]",[-0.08778717 -0.13754117]
24,-0.122310406114,[-0.71421391  0.06659034],-0.122310406114,[-0.92032087 -0.26825267],"[[-2.59468036  2.65306609 -0.09419875 -0.0754956 ]
 [ 0.14569997  0.1571822   0.          0.        ]]","[-1.6196116  -0.58262025 -0.61249302  0.40896911 -0.81389692 -0.64979909
  0.14191407 -0.3175749   0.61543257  0.24204614  0.        ]",[-0.08778717 -0.13754117]
25,-0.121162398943,[-0.8665795  -0.30157374],-0.121162398943,[-0.66056621 -0.24758542],"[[-2.62016597  2.6588234  -0.09419875 -0.0754956 ]
 [-2.68482986  0.41767835  0.          0.        ]]","[-1.63832059 -0.58615346 -0.57917102  0.39434343 -0.8138959  -0.6497984
 -0.15264383 -0.28094458  0.60557074  0.24229309  0.        ]",[-0.08778717 -0.13754117]
26,-0.116641434877,[-0.96747801  0.5111611 ],-0.116641434877,[-0.22957242 -0.09568492],"[[-2.70775273  2.65511211 -0.09419875 -0.0754956 ]
 [-6.06258553 -0.78480894  0.          0.        ]]","[-1.6963654  -0.58387932 -0.46104418  0.40377597 -0.81389488 -0.6497977
 -0.50414848 -0.45003404  0.57166224  0.22066421  0.        ]",[-0.08778717 -0.13754117]
27,-0.108730236041,[-0.36231235 -0.51422932],-0.108730236041,[ 0.20738438 -0.1103099 ],"[[-2.866231    2.6598773  -0.09419875 -0.0754956 ]
 [-9.77288967  1.25451083  0.          0.        ]]","[-1.77563932 -0.58679498 -0.23551026  0.3916607  -0.81389386 -0.649797
 -0.89025918 -0.16327119  0.50808146  0.20244633  0.        ]",[-0.08778717 -0.13754117]
28,-0.0985212882101,[ 0.12192263  0.6462265 ],-0.0985212882101,[ 0.56736845  0.02588853],"[[ -3.07414056   2.66428676  -0.09419875  -0.0754956 ]
 [-11.01391735  -0.80670321   0.           0.        ]]","[-1.82668816 -0.58946936  0.07514152  0.38042287 -0.81389284 -0.64979631
 -1.01940488 -0.45311242  0.42265583  0.19438617  0.        ]",[-0.08778717 -0.13754117]
29,-0.0892907366531,[ 1.40446707 -0.67026641],-0.0892907366531,[ 0.6598891 -0.0445869],"[[ -3.2873877    2.67398394  -0.09419875  -0.0754956 ]
 [-10.31314852   1.76784691   0.           0.        ]]","[-1.81466066 -0.59527156  0.39822882  0.3556194  -0.81389182 -0.64979561
 -0.94647818 -0.09108674  0.33892829  0.21136956  0.        ]",[-0.08778717 -0.13754117]
30,-0.0833721324385,[-0.07350923 -0.80259519],-0.0833721324385,[ 0.50747192 -0.04763421],"[[-3.45188003  2.68236089 -0.09419875 -0.0754956 ]
 [-6.14994205 -0.92116794  0.          0.        ]]","[-1.76108266 -0.60019488  0.64136919  0.3340947  -0.8138908  -0.64979491
 -0.51323453 -0.46920789  0.27911041  0.23806559  0.        ]",[-0.08778717 -0.13754117]
31,-0.0737425021036,[ 1.28889976  0.55125541],-0.0737425021036,[ 0.64278919  0.06520969],"[[-3.57657753  2.63223434 -0.09419875 -0.0754956 ]
 [-6.31922036 -4.08095773  0.          0.        ]]","[-1.69564325 -0.56950891  0.8176847   0.46150922 -0.81388978 -0.64979422
 -0.53084993 -0.91352749  0.19648205  0.22879857  0.        ]",[-0.08778717 -0.13754117]
32,-0.0646958371454,[ 1.25320456  1.03955337],-0.0646958371454,[ 0.3093738  -0.06838813],"[[-3.66198291  2.57332608 -0.09419875 -0.0754956 ]
 [-2.23495911 -1.81740396  0.          0.        ]]","[-1.63902839 -0.52976721  0.93286679  0.60672486 -0.81388876 -0.64979352
 -0.10582164 -0.5952322   0.11728912  0.22146861  0.        ]",[-0.08778717 -0.13754117]
33,-0.0649814400255,[ 0.24206856  0.45555196],-0.0649814400255,[-0.01036703 -0.12911299],"[[-3.66651545  2.57706724 -0.09419875 -0.0754956 ]
 [ 1.76836653  2.17820435  0.          0.        ]]","[-1.63576066 -0.53240644  0.93883172  0.59765608 -0.81388774 -0.64979282
  0.31078407 -0.03338049  0.1185181   0.22483379  0.        ]",[-0.08778717 -0.13754117]
34,-0.0729654506936,[-0.35598524 -0.82117524],-0.0729654506936,[-0.13009253 -0.15770146],"[[-3.62188309  2.63829678 -0.09419875 -0.0754956 ]
 [ 2.69180424  3.93888083  0.          0.        ]]","[-1.66676165 -0.57337344  0.87941833  0.44627828 -0.81388672 -0.64979212
  0.4068813   0.21420112  0.18367767  0.24410645  0.        ]",[-0.08778717 -0.13754117]
35,-0.0790397281883,[-0.49193669 -0.17733606],-0.0790397281883,[-0.09916466 -0.17857623],"[[-3.5827227   2.68366806 -0.09419875 -0.0754956 ]
 [ 1.22909196  0.60934467  0.          0.        ]]","[-1.69186484 -0.6009531   0.82613362  0.33072509 -0.8138857  -0.64979143
  0.25466378 -0.25398978  0.23150157  0.2629035   0.        ]",[-0.08778717 -0.13754117]
36,-0.0797200651237,[ 1.37974378 -0.04297773],-0.0797200651237,[ 0.08398161 -0.13405246],"[[-3.57792646  2.68868826 -0.09419875 -0.0754956 ]
 [-0.74289683 -0.10494374  0.          0.        ]]","[-1.69479833 -0.60385598  0.81953654  0.31777424 -0.81388468 -0.64979073
  0.04944837 -0.35443101  0.2367786   0.26520888  0.        ]",[-0.08778717 -0.13754117]
37,-0.0801083927656,[-0.11820887 -0.01358939],-0.0801083927656,[-0.35937932 -0.26238286],"[[-3.55291363  2.68490373 -0.09419875 -0.0754956 ]
 [ 3.23093595 -0.27295249  0.          0.        ]]","[-1.70962867 -0.60166929  0.78490077  0.32753985 -0.81388365 -0.64979003
  0.46298589 -0.37805569  0.24313592  0.25766304  0.        ]",[-0.08778717 -0.13754117]
38,-0.0815061719248,[-1.07122941 -1.11248368],-0.0815061719248,[-0.36105552 -0.27297711],"[[-3.49363231  2.67895872 -0.09419875 -0.0754956 ]
 [ 2.69896918 -0.32138611  0.          0.        ]]","[-1.7414651  -0.59820051  0.70133665  0.34284385 -0.81388263 -0.64978934
  0.40762624 -0.38486598  0.26107594  0.24244814  0.        ]",[-0.08778717 -0.13754117]
39,-0.0773083412366,[-0.20536176  0.10119538],-0.0773083412366,[ 0.00838218 -0.12282309],"[[-3.47991295  2.63286607 -0.09419875 -0.0754956 ]
 [-1.31364132 -4.27469859  0.          0.        ]]","[-1.74815482 -0.56990909  0.68172391  0.45992173 -0.81388161 -0.64978864
 -0.00994762 -0.9407711   0.23547301  0.20716134  0.        ]",[-0.08778717 -0.13754117]
40,-0.0675452684261,[-1.16401843  1.60311259],-0.0675452684261,[ 0.12942261 -0.10266182],"[[-3.51408163  2.55224132 -0.09419875 -0.0754956 ]
 [-2.10060103 -3.78939381  0.          0.        ]]","[-1.73100269 -0.514596    0.73038351  0.65742176 -0.81388059 -0.64978794
 -0.09184288 -0.8725274   0.16315116  0.16319609  0.        ]",[-0.08778717 -0.13754117]
41,-0.060604961147,[ 1.07209085  0.74761861],-0.060604961147,[ 0.68863666  0.02454066],"[[-3.59539755  2.51693343 -0.09419875 -0.0754956 ]
 [-6.01794866  0.2451477   0.          0.        ]]","[-1.68392488 -0.48811361  0.84348724  0.74071963 -0.81387957 -0.64978725
 -0.49950331 -0.30519829  0.09969638  0.17022737  0.        ]",[-0.08778717 -0.13754117]
42,-0.0619442986103,[ 0.01355201  1.02626803],-0.0619442986103,[ 0.41560176 -0.01733655],"[[-3.67483955  2.5514886  -0.09419875 -0.0754956 ]
 [-1.93983146  3.20053732  0.          0.        ]]","[-1.62965703 -0.51404461  0.94973942  0.6592171  -0.81387855 -0.64978655
 -0.07511154  0.11038267  0.09438949  0.21573768  0.        ]",[-0.08778717 -0.13754117]
43,-0.0723487266304,[ 2.15289503  0.43752051],-0.0723487266304,[ 0.49360129  0.03232387],"[[-3.71271203  2.65459136 -0.09419875 -0.0754956 ]
 [-1.84770631  7.09675384  0.          0.        ]]","[-1.60100316 -0.58354953  0.99871774  0.4050903  -0.81387753 -0.64978585
 -0.06552442  0.65826062  0.16353306  0.27822688  0.        ]",[-0.08778717 -0.13754117]
44,-0.0896854113404,[ 0.81277389  0.62729304],-0.0896854113404,[ 0.06064726 -0.06654742],"[[-3.70957448  2.81249947 -0.09419875 -0.0754956 ]
 [ 2.1481851   8.68875992  0.          0.        ]]","[-1.603439   -0.66585981  0.99470231 -0.01082372 -0.81387651 -0.64978516
  0.35031075  0.88212445  0.28363407  0.37027831  0.        ]",[-0.08778717 -0.13754117]
45,-0.111798094452,[-0.89210317 -1.3669745 ],-0.111798094452,[-0.33455884 -0.17319277],"[[-3.63474797  3.00947082 -0.09419875 -0.0754956 ]
 [ 5.32380376  8.94660117  0.          0.        ]]","[-1.65803019 -0.72496505  0.89668025 -0.56075097 -0.81387549 -0.64978446
  0.68078338  0.91838035  0.42253253  0.51489433  0.        ]",[-0.08778717 -0.13754117]
46,-0.119287973679,[ 0.06072352  0.55558603],-0.119287973679,[-0.23218298 -0.22514307],"[[-3.5647729   3.07147103 -0.09419875 -0.0754956 ]
 [ 1.68591808 -0.31946276  0.          0.        ]]","[-1.70265358 -0.7331931   0.80136083 -0.73790623 -0.81387447 -0.64978376
  0.3022034  -0.3845968   0.46237397  0.57618573  0.        ]",[-0.08778717 -0.13754117]
47,-0.117461543427,[ 0.51024616  0.47875569],-0.117461543427,[-0.30197594 -0.25830722],"[[-3.52897782  3.05076622 -0.09419875 -0.0754956 ]
 [ 1.89292218 -1.26935371  0.          0.        ]]","[-1.72300182 -0.73100366  0.75139022 -0.67862488 -0.81387345 -0.64978306
  0.32374521 -0.51816837  0.45571553  0.55580008  0.        ]",[-0.08778717 -0.13754117]
48,-0.116140150242,[-0.68702589 -1.783504  ],-0.116140150242,[-0.54426503 -0.33247507],"[[-3.47122575  3.0285084  -0.09419875 -0.0754956 ]
 [ 3.87567918 -0.89705305  0.          0.        ]]","[-1.75221756 -0.72802399  0.66924584 -0.6150224  -0.81387243 -0.64978237
  0.5300823  -0.46581562  0.45301429  0.53690842  0.        ]",[-0.08778717 -0.13754117]
49,-0.111718430604,[ 0.04474186  2.23964769],-0.111718430604,[-0.29531386 -0.21613199],"[[-3.42177574  2.97101641 -0.09419875 -0.0754956 ]
 [ 1.07864747 -4.83900574  0.          0.        ]]","[-1.77361986 -0.71733819  0.59759639 -0.45155803 -0.81387141 -0.64978167
  0.23900602 -1.02012544  0.43752259  0.48409861  0.        ]",[-0.08778717 -0.13754117]
