timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.10585873  1.42425658  0.01152045 -1.03387715 -0.77544118 -1.70458859
  0.09551875 -0.31096957  2.62404335  2.48093069  0.        ]",[-4.45708405 -1.58179431],-0.358323414799,-0.358323414799,[-3.84103012 -1.699278  ],"[[-0.05034599  0.09792461 -0.08911175 -0.19748245]
 [-0.00122045 -0.00412822  0.          0.        ]]",[-0.6619212  -0.64443225]
1,"[ 1.10188402  1.42828981 -0.04714777 -1.1361709  -0.77544073 -1.70458619
 -0.43889416 -0.96328936  2.62193843  2.31649333  0.        ]",[-3.68838722 -2.4379918 ],-0.351300316128,-0.351300316128,[-4.07812071 -1.70433462],"[[-0.09004529  0.05813043 -0.08911175 -0.19748245]
 [-3.95554489 -3.96210497  0.          0.        ]]",[-0.6619212  -0.64443225]
2,"[ 1.07688848  1.42814177 -0.21993521 -1.44070045 -0.77544028 -1.70458379
 -0.96274055 -1.60269727  2.56568322  1.83354226  0.        ]",[-4.52330631 -1.32034077],-0.328144799218,-0.328144799218,[-4.32420063 -1.24796557],"[[-0.20804652 -0.06003737 -0.08911175 -0.19748245]
 [-7.83168619 -7.84174681  0.          0.        ]]",[-0.6619212  -0.64443225]
3,"[ 0.99343524  1.38841032 -0.49469044 -1.93648723 -0.77543983 -1.70458139
 -1.47625982 -2.22943865  2.31690347  1.09969559  0.        ]",[-3.23763778  0.78196782],-0.283186785652,-0.283186785652,[-3.56413269  0.56527102],"[[ -0.40280328  -0.25502723  -0.08911175  -0.19748245]
 [-11.63142061 -11.64455276   0.           0.        ]]",[-0.6619212  -0.64443225]
4,"[ 0.79660702  1.29840967 -0.83723454 -2.41806648 -0.77543939 -1.704579
 -1.98004443 -1.68086405  1.78034588  0.38440306  0.        ]",[-1.76943005  1.86566768],-0.217481535597,-0.217481535597,[-1.78941131  1.58137   ],"[[ -0.67283265  -0.45452285  -0.08911175  -0.19748245]
 [-15.35913971  -8.31606505   0.           0.        ]]",[-0.6619212  -0.64443225]
5,"[ 0.4314173   1.21814166 -1.17378867 -2.69790426 -0.77543894 -1.7045766
 -2.47390549 -1.00082162  1.02447268 -0.04713566  0.        ]",[ 0.30901521  2.63439467],-0.138968209276,-0.138968209276,[ 0.99663901  2.51576614],"[[ -1.01668059  -0.57944532  -0.08911175  -0.19748245]
 [-19.01345558  -4.18987785   0.           0.        ]]",[-0.6619212  -0.64443225]
6,"[-0.05022707  1.18633762 -1.36885403 -2.78983366 -0.77543849 -1.7045742
 -2.25807145 -0.33452273  0.25326999 -0.08674491  0.        ]",[ 2.38975175  2.82590509],-0.0618478071055,-0.0618478071055,[ 2.66356564  2.58427954],"[[ -1.38092727  -0.62268001  -0.08911175  -0.19748245]
 [-17.4164498   -0.14707668   0.           0.        ]]",[-0.6619212  -0.64443225]
7,"[-0.48382457  1.21353868 -1.38563682 -2.7117273  -0.77543804 -1.7045718
 -1.67701728  0.31839052 -0.29896138  0.10335086  0.        ]",[ 3.79514149  2.3455388 ],-0.0155848220901,-0.0155848220901,[ 3.22564626  2.00486302],"[[ -1.686119    -0.5858731   -0.08911175  -0.19748245]
 [-13.11700818   3.81450679   0.           0.        ]]",[-0.6619212  -0.64443225]
8,"[-0.78934206  1.28905812 -1.31293259 -2.45519364 -0.7754376  -1.7045694
 -1.10745915  0.95832476 -0.59712394  0.26903445  0.        ]",[ 3.25017861  1.04226941],-0.0355006871703,-0.0355006871703,[ 3.01205611  1.10471737],"[[-1.90617462 -0.47062474 -0.08911175 -0.19748245]
 [-8.90261729  7.69734143  0.          0.        ]]",[-0.6619212  -0.64443225]
9,"[-0.96850356  1.38035645 -1.23349261 -1.99482161 -0.77543715 -1.70456701
 -0.54920607  1.58555159 -0.67918234  0.28295191  0.        ]",[ 2.51650091  0.61920011],-0.0420329854705,-0.0420329854705,[ 1.87539744  0.02846998],"[[ -2.0427814   -0.27849341  -0.08911175  -0.19748245]
 [ -4.7718721   11.50308133   0.           0.        ]]",[-0.6619212  -0.64443225]
10,"[ -1.03716699e+00   1.43003095e+00  -1.19460948e+00  -1.35332837e+00
  -7.75436703e-01  -1.70456461e+00  -1.94847192e-03   1.95183940e+00
  -5.54767057e-01   1.46502843e-01   0.00000000e+00]",[ 0.56435387 -1.09132527],-0.0257407738877,-0.0257407738877,[-0.06198943 -1.19122958],"[[ -2.09759004  -0.02613276  -0.08911175  -0.19748245]
 [ -0.7224862   13.72557128   0.           0.        ]]",[-0.6619212  -0.64443225]
