timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.1195177   2.1052593   0.1300532  -1.04048961  0.56855676  1.29837174
  0.05386947 -0.36138827  0.81063152 -1.3586525   0.        ]",[ 0.74101979  2.38789599],-0.208560908882,-0.208560908882,[ 1.01508439  1.73055053],"[[  2.28095291e-02  -8.42518799e-02   6.76683971e-02   1.48188737e-01]
 [  4.56547331e-03  -4.47410191e-05   0.00000000e+00   0.00000000e+00]]",[ 0.07300643 -0.09723587]
1,"[ 1.11797084  2.10872649  0.17434191 -0.91597794  0.56855563  1.29836648
  0.30988575  0.18546019  0.81131624 -1.26967875  0.        ]",[ 0.53577234  1.84991525],-0.201033317104,-0.201033317104,[ 0.59643835  1.53079224],"[[ 0.05229598 -0.04453634  0.0676684   0.14818874]
 [ 2.93432726  3.95840958  0.          0.        ]]",[ 0.07300643 -0.09723587]
2,"[ 1.10781068  2.10637332  0.29308556 -0.54518654  0.56855449  1.29836122
  0.48989048  0.72152772  0.78907299 -1.02121568  0.        ]",[ 0.33653483  2.64621648],-0.179039439281,-0.179039439281,[ 0.09475724  1.29009473],"[[ 0.13165013  0.07356535  0.0676684   0.14818874]
 [ 4.99424284  7.83882864  0.          0.        ]]",[ 0.07300643 -0.09723587]
3,"[ 1.07861842  2.06118717  0.45873975  0.05738087  0.56855336  1.29835596
  0.59747868  1.24702128  0.68704596 -0.66251206  0.        ]",[ 0.57251602  0.2846257 ],-0.143536405168,-0.143536405168,[-0.48700431  0.98839253],"[[  0.2438875    0.2685077    0.0676684    0.14818874]
 [  6.22545347  11.64272639   0.           0.        ]]",[ 0.07300643 -0.09723587]
4,"[ 1.01525572  1.93628463  0.66708198  0.75858072  0.56855222  1.2983507
  0.78465071  1.37074173  0.45192361 -0.27362901  0.        ]",[-1.58755194  0.13234271],-0.0962261483077,-0.0962261483077,[-1.0723362   0.68226415],"[[  0.38988637   0.51034828   0.0676684    0.14818874]
 [  8.36739569  12.53833908   0.           0.        ]]",[ 0.07300643 -0.09723587]
5,"[ 0.9384525   1.73116531  0.83726986  1.39716264  0.56855109  1.29834544
  0.42453436  1.4090172   0.14165114 -0.01626144  0.        ]",[ 0.61453504  0.40878975],-0.0512921009692,-0.0512921009692,[-1.05873466  0.57018918],"[[  0.51588728   0.76389551   0.0676684    0.14818874]
 [  4.24638217  12.81544822   0.           0.        ]]",[ 0.07300643 -0.09723587]
6,"[ 0.8568706   1.44391313  0.97447552  1.92356691  0.56854995  1.29834018
  0.62972424  1.59745448 -0.20315846  0.0961522   0.        ]",[-1.00685322  0.75369899],-0.0202203705961,-0.0202203705961,[-1.1163851   0.43018043],"[[  0.62437279   1.03389089   0.0676684    0.14818874]
 [  6.59450228  14.17954635   0.           0.        ]]",[ 0.07300643 -0.09723587]
7,"[ 0.77824048  1.05227978  1.08153446  2.28558284  0.56854882  1.29833492
  0.27261657  1.97106502 -0.55307851  0.0510252   0.        ]",[-0.74615979  1.27332634],-0.0461917906787,-0.0461917906787,[-0.86777425  0.38285011],"[[  0.7152613    1.34461775   0.0676684    0.14818874]
 [  2.50792406  16.88410289   0.           0.        ]]",[ 0.07300643 -0.09723587]
8,"[ 0.7597062   0.54560266  1.10407498  2.33128694  0.56854768  1.29832966
  0.01032403  2.47193522 -0.80720455 -0.16644739  0.        ]",[-0.99374142 -0.19930493],-0.0793182785157,-0.0793182785157,[-0.72163075  0.37291312],"[[  0.73530427   1.71867956   0.0676684    0.14818874]
 [ -0.49363211  20.50995545   0.           0.        ]]",[ 0.07300643 -0.09723587]
9,"[ 0.80446032  0.03836826  1.04800005  1.90863467  0.56854655  1.2983244
 -0.33242781  2.30684863 -0.92116179 -0.47853783  0.        ]",[ 0.07780218 -1.52103847],-0.105726793189,-0.105726793189,[-0.61727303  0.38309097],"[[  0.68608086   2.11689085   0.0676684    0.14818874]
 [ -4.41592864  19.31508939   0.           0.        ]]",[ 0.07300643 -0.09723587]
10,"[ 0.87501681 -0.31202637  0.94663418  1.20414181  0.56854542  1.29831914
 -0.29782082  1.70700992 -0.92723896 -0.76921957  0.        ]",[-0.72712344  0.82360528],-0.125906831508,-0.125906831508,[-0.71975482  0.37071943],"[[  0.6017368    2.45962729   0.0676684    0.14818874]
 [ -4.01990873  14.97303426   0.           0.        ]]",[ 0.07300643 -0.09723587]
11,"[ 0.95368952 -0.53303225  0.80747485  0.30929342  0.56854428  1.29831388
 -0.54240506  2.11653227 -0.88049479 -1.05150893  0.        ]",[-1.82168779  1.15415162],-0.146100608564,-0.146100608564,[-0.64533228  0.36051333],"[[  0.49325669   2.78883296   0.0676684    0.14818874]
 [ -6.81881968  17.9376305    0.           0.        ]]",[ 0.07300643 -0.09723587]
12,"[ 1.04973823 -0.61675468  0.5664529  -0.71753483  0.56854315  1.29830863
 -0.87663213  0.64522817 -0.81490141 -1.27677812  0.        ]",[ 0.42042957 -0.12008667],-0.16360356774,-0.16360356774,[-0.23157373  0.49552345],"[[  0.31850942   3.1229434    0.0676684    0.14818874]
 [-10.64356855   7.28703941   0.           0.        ]]",[ 0.07300643 -0.09723587]
13,"[ 1.10906412 -0.61698769  0.28232338 -0.78249812  0.56854201  1.29830337
 -0.71279207 -0.6723002  -0.79974947 -1.33763781  0.        ]",[ 0.15537063  2.59497357],-0.168989038174,-0.168989038174,[ 0.08827794  0.67068714],"[[ 0.12444799  3.14362294  0.0676684   0.14818874]
 [-8.76868671 -2.25039904  0.          0.        ]]",[ 0.07300643 -0.09723587]
14,"[ 1.11855122 -0.61518223  0.03110992 -0.61442829  0.56854088  1.29829811
 -0.64386574 -0.71531491 -0.79816256 -1.27048003  0.        ]",[ 0.51164426  2.95280705],-0.161850574502,-0.161850574502,[ 0.12224308  0.69286203],"[[-0.04301232  3.09010392  0.0676684   0.14818874]
 [-7.97994592 -2.5617889   0.          0.        ]]",[ 0.07300643 -0.09723587]
15,"[ 1.097141   -0.6110833  -0.17439872 -0.48405512  0.56853974  1.29829285
 -0.45303255 -0.57991036 -0.7829174  -1.22169014  0.        ]",[-0.64178128  1.51441615],-0.155777969528,-0.155777969528,[ 0.01191877  0.64929533],"[[-0.18070064  3.04849474  0.0676684   0.14818874]
 [-5.79616302 -1.58162176  0.          0.        ]]",[ 0.07300643 -0.09723587]
16,"[ 1.0486471  -0.6077459  -0.37847267 -0.41097048  0.56853861  1.29828759
 -0.66504909 -0.47438099 -0.76247296 -1.19390006  0.        ]",[-1.18910083 -0.29953216],-0.151549182324,-0.151549182324,[ 0.24347621  0.7340163 ],"[[-0.32096689  3.0251033   0.0676684   0.14818874]
 [-8.22237979 -0.81771577  0.          0.        ]]",[ 0.07300643 -0.09723587]
17,"[ 0.93314518 -0.60275865 -0.65570494 -0.32346146  0.56853747  1.29828233
 -0.99681271 -0.63601562 -0.72579753 -1.16782147  0.        ]",[ 2.33612097  2.13863603],-0.146472583556,-0.146472583556,[ 0.7079162   0.92271137],"[[ -0.52350657   2.99700949   0.0676684    0.14818874]
 [-12.01893063  -1.98777466   0.           0.        ]]",[ 0.07300643 -0.09723587]
18,"[ 0.77223623 -0.60282967 -0.89740092 -0.32460586  0.56853634  1.29827707
 -0.6300167  -0.08357148 -0.69982239 -1.17145024  0.        ]",[ 0.58507232  0.5365591 ],-0.145263454566,-0.145263454566,[ 0.42095387  0.77874053],"[[-0.72177129  2.99737775  0.0676684   0.14818874]
 [-7.82153828  2.01128195  0.          0.        ]]",[ 0.07300643 -0.09723587]
