timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.15394577713,[-0.77865905  0.77710692],-0.15394577713,[ 0.02832644  1.19192982],"[[ 0.07313882 -0.02644033  0.06401007  0.06243399]
 [-0.00326222 -0.00269192  0.          0.        ]]","[ 1.0901001   1.78574723  0.0878882  -0.71255434  0.56872231  0.51450471
 -0.098458   -0.31571787  0.75431522 -0.42907262  0.        ]",[ 0.0609642  -0.11401343]
1,-0.155151373938,[-0.66231539  0.67901971],-0.155151373938,[ 0.05139294  1.1936357 ],"[[ 0.04215685  0.00439118  0.06401007  0.06243399]
 [-3.08467065  3.07557921  0.          0.        ]]","[ 1.09255676  1.78615503  0.04082773 -0.63398568  0.56871985  0.51450258
 -0.35399695  0.10725389  0.75555295 -0.45283062  0.        ]",[ 0.0609642  -0.11401343]
2,-0.158317475067,[ 0.70329641  2.00324517],-0.158317475067,[ 0.08514915  1.19939172],"[[-0.04522231  0.09227778  0.06401007  0.06243399]
 [-5.64472033  5.70431466  0.          0.        ]]","[ 1.09236408  1.7807322  -0.09208148 -0.4103395   0.56871739  0.51450046
 -0.56629924  0.46845652  0.75543895 -0.51917823  0.        ]",[ 0.0609642  -0.11401343]
3,-0.157403046642,[-0.92189438  1.1695263 ],-0.157403046642,[ 0.02769998  1.14073277],"[[-0.12909718  0.24494746  0.06401007  0.06243399]
 [-2.75237509  9.54984391  0.          0.        ]]","[ 1.08227864  1.74815803 -0.21917943 -0.0271512   0.56871493  0.51449833
 -0.32643554  0.99685086  0.74611448 -0.52542648  0.        ]",[ 0.0609642  -0.11401343]
4,-0.151091621635,[-1.67438183  2.14804625],-0.151091621635,[ 0.02638238  1.09900951],"[[ -0.2202036    0.4737886    0.06401007   0.06243399]
 [ -6.34630922  13.32167302   0.           0.        ]]","[ 1.06042128  1.64601183 -0.35564614  0.51760373  0.56871247  0.5144962
 -0.62447894  1.51510851  0.71588405 -0.48018514  0.        ]",[ 0.0609642  -0.11401343]
5,-0.142658130239,[ 0.53149948  1.63597254],-0.142658130239,[ 0.04645123  1.03950882],"[[ -0.38557693   0.7773159    0.06401007   0.06243399]
 [-10.17831662  17.01866772   0.           0.        ]]","[ 0.99238682  1.42083974 -0.59554195  1.14225557  0.56871001  0.51449408
 -0.94226349  2.02306392  0.64838804 -0.49061904  0.        ]",[ 0.0609642  -0.11401343]
6,-0.124726567386,[ 0.37767964  1.19486763],-0.124726567386,[-0.02071275  0.89102632],"[[ -0.56603544   1.15402645   0.06401007   0.06243399]
 [ -7.87501267  20.64035616   0.           0.        ]]","[ 0.87840957  1.02915172 -0.83928705  1.68514992  0.56870755  0.51449195
 -0.75124539  2.52063986  0.52094127 -0.46772838  0.        ]",[ 0.0609642  -0.11401343]
7,-0.0908413711711,[ 0.8149295   1.28168169],-0.0908413711711,[-0.11012858  0.70614135],"[[ -0.70697889   1.60245538   0.06401007   0.06243399]
 [ -6.22457658  24.19074527   0.           0.        ]]","[ 0.76283422  0.4740853  -1.01159775  1.90199196  0.56870509  0.51448983
 -0.61437085  3.00837219  0.30526536 -0.36440586  0.        ]",[ 0.0609642  -0.11401343]
8,-0.0426913386963,[-1.2316499  -0.21625752],-0.0426913386963,[-0.17368956  0.61404097],"[[ -0.797861     2.12118741   0.06401007   0.06243399]
 [ -2.87443686  27.67094406   0.           0.        ]]","[ 0.67710697 -0.15080376 -1.11250702  1.52689411  0.56870263  0.5144877
 -0.33653974  3.48639656 -0.0274919  -0.25615275  0.        ]",[ 0.0609642  -0.11401343]
9,-0.0396862352177,[-0.23394447 -1.10271443],-0.0396862352177,[-0.12244235  0.6121605 ],"[[ -0.89448099   2.66051884   0.06401007   0.06243399]
 [ -6.77495391  26.26681553   0.           0.        ]]","[ 0.57725899 -0.61305097 -1.20990837  0.53404025  0.56870017  0.51448557
 -0.66001072  3.29335088 -0.41214155 -0.29543323  0.        ]",[ 0.0609642  -0.11401343]
10,-0.0758744913193,[ 0.29625702  1.7501785 ],-0.0758744913193,[-0.0071458   0.67000079],"[[-1.03792787  3.08719564  0.06401007  0.06243399]
 [-7.567552    9.40255634  0.          0.        ]]","[ 0.4144501  -0.75551078 -1.33385698 -0.50665277  0.56869771  0.51448345
 -0.72573824  0.97637899 -0.65972817 -0.41630644  0.        ]",[ 0.0609642  -0.11401343]
11,-0.0859714720502,[-0.60686944  1.70678026],-0.0859714720502,[ 0.0565005   0.71773064],"[[-1.17601345  3.13404784  0.06401007  0.06243399]
 [-6.24526475 -1.51007703  0.          0.        ]]","[ 0.24407404 -0.75735179 -1.42776385 -0.62598332  0.56869525  0.51448132
 -0.61607638 -0.52289611 -0.72288086 -0.45282825  0.        ]",[ 0.0609642  -0.11401343]
12,-0.0797271198788,[ 0.61977947  0.59528067],-0.0797271198788,[ 0.10695832  0.74283576],"[[-1.32378683  3.08849393  0.06401007  0.06243399]
 [-8.52444551 -2.3852151   0.          0.        ]]","[ 0.05063492 -0.7555917  -1.49860367 -0.50995145  0.56869279  0.51447919
 -0.80508798 -0.64312789 -0.67620935 -0.44045938  0.        ]",[ 0.0609642  -0.11401343]
13,-0.0754806345833,[-1.27830672  1.04988882],-0.0754806345833,[ 0.10067684  0.73590684],"[[-1.46796142  3.04817663  0.06401007  0.06243399]
 [-5.90175139 -1.58150971  0.          0.        ]]","[-0.14521917 -0.75183531 -1.53673088 -0.40748442  0.56869033  0.51447707
 -0.58758112 -0.53270479 -0.63408542 -0.44372193  0.        ]",[ 0.0609642  -0.11401343]
14,-0.0739958834599,[ 2.96146807  0.96084845],-0.0739958834599,[ 0.13731056  0.75479925],"[[-1.62454867  3.02487035  0.06401007  0.06243399]
 [-9.74417076 -0.81188818  0.          0.        ]]","[-0.36113283 -0.74872306 -1.54255436 -0.34841617  0.56868787  0.51447494
 -0.90623448 -0.4269648  -0.60579167 -0.45881476  0.        ]",[ 0.0609642  -0.11401343]
15,-0.074317076047,[-0.82939248 -0.60679564],-0.074317076047,[ 0.11315767  0.73899388],"[[-1.77777151  3.01334375  0.06401007  0.06243399]
 [-5.59195425 -0.38652991  0.          0.        ]]","[-0.57068629 -0.74692824 -1.51226148 -0.31925973  0.56868541  0.51447281
 -0.56188108 -0.36852328 -0.58952836 -0.47822903  0.        ]",[ 0.0609642  -0.11401343]
16,-0.0750668279509,[-1.0888066   2.26552588],-0.0750668279509,[ 0.14254788  0.75798368],"[[-1.92144832  2.9815816   0.06401007  0.06243399]
 [-8.76514457 -2.78170749  0.          0.        ]]","[-0.76123393 -0.74112293 -1.45213397 -0.23915555  0.56868295  0.51447069
 -0.82503567 -0.69759526 -0.56343032 -0.50847327  0.        ]",[ 0.0609642  -0.11401343]
17,-0.0786831241563,[-0.0784255   0.23267897],-0.0786831241563,[ 0.14184728  0.75307459],"[[ -2.13473307   2.96622548   0.06401007   0.06243399]
 [-12.5507255    1.2327054    0.           0.        ]]","[-1.02495354 -0.73785972 -1.30911174 -0.20056888  0.56868049  0.51446856
 -1.13897338 -0.14605044 -0.55474231 -0.54887794  0.        ]",[ 0.0609642  -0.11401343]
18,-0.0823054893632,[ 0.06291094  1.28341052],-0.0823054893632,[ 0.12194514  0.7349422 ],"[[ -2.38637002   2.99987739   0.06401007   0.06243399]
 [-12.61276367   2.12950117   0.           0.        ]]","[-1.2922505  -0.74461234 -1.066107   -0.28525096  0.56867804  0.51446644
 -1.1441097  -0.02283828 -0.57924332 -0.56401679  0.        ]",[ 0.0609642  -0.11401343]
19,-0.085252120381,[ 1.31316741  0.90024472],-0.085252120381,[ 0.10486425  0.72242576],"[[ -2.63362207   3.0217568    0.06401007   0.06243399]
 [-12.11409742   0.06022789   0.           0.        ]]","[-1.49328622 -0.74823697 -0.76325055 -0.3405328   0.56867558  0.51446431
 -1.10274634 -0.30713861 -0.59815842 -0.5768646   0.        ]",[ 0.0609642  -0.11401343]
