timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
24,"[ 1.04890982 -0.41238537  0.42528788  0.88190613 -1.24839959  0.35145863
 -0.6037882   0.77096188  0.82515876  0.15563264  0.        ]",[-0.40999647  2.12603876],-0.14468428575,-0.14468428575,[ 0.66908395  1.11408806],"[[ 0.16587169  2.53046336 -0.14323831  0.0393719 ]
 [-7.26541542  8.13090751  0.          0.        ]]",[-0.01659009 -0.08943554]
25,"[ 1.06855301 -0.54475468  0.18362688  0.34637485 -1.24839667  0.35145827
 -0.74939535  1.29490547  0.82143667 -0.02662314  0.        ]",[ 1.40256507  0.16017741],-0.142193565159,-0.142193565159,[ 0.58883476  0.97731769],"[[  5.71953030e-03   2.73119267e+00  -1.43238307e-01   3.93719000e-02]
 [ -8.74486508e+00   1.19293588e+01   0.00000000e+00   0.00000000e+00]]",[-0.01659009 -0.08943554]
26,"[ 1.05690266 -0.63797728 -0.01815541 -0.36416079 -1.24839376  0.35145791
 -0.34268844  1.34982113  0.78241335 -0.25057541  0.        ]",[-0.50019912  0.6788655 ],-0.138653504788,-0.138653504788,[ 0.42350301  0.8481648 ],"[[ -0.12771719   2.9737743   -0.14323831   0.0393719 ]
 [ -4.61253224  12.32750573   0.           0.        ]]",[-0.01659009 -0.08943554]
27,"[ 1.02786314 -0.65504871 -0.18385527 -0.71298703 -1.24839085  0.35145755
 -0.52866869 -0.28305731  0.76407613 -0.35894638  0.        ]",[ 1.14605296  1.34740993],-0.138613424083,-0.138613424083,[ 0.92259037  1.24269331],"[[-0.23892789  3.08840542 -0.14323831  0.0393719 ]
 [-6.50218513  0.48962579  0.          0.        ]]",[-0.01659009 -0.08943554]
28,"[ 0.99219352 -0.65345956 -0.31340593 -0.6555262  -1.24838794  0.35145719
 -0.12633117 -0.56382267  0.77717594 -0.33091257  0.        ]",[ 1.67136892  1.04066012],-0.139554795308,-0.139554795308,[ 0.92146647  1.34279966],"[[-0.3279564   3.06961138 -0.14323831  0.0393719 ]
 [-2.41425103 -1.54584191  0.          0.        ]]",[-0.01659009 -0.08943554]
29,"[ 0.98841761 -0.65011105 -0.32498765 -0.56784875 -1.24838503  0.35145683
  0.2680515  -0.5167495   0.7884856  -0.30312724  0.        ]",[-0.83410346  1.51768756],-0.14035947868,-0.14035947868,[ 0.73601353  1.29763913],"[[-0.33603683  3.04088258 -0.14323831  0.0393719 ]
 [ 1.59285835 -1.20458041  0.          0.        ]]",[-0.01659009 -0.08943554]
30,"[ 0.98766105 -0.64734938 -0.32726774 -0.51118559 -1.24838212  0.35145647
 -0.06008086 -0.44406736  0.79575569 -0.28602228  0.        ]",[ 0.7746768   1.50370737],-0.140930970291,-0.140930970291,[ 0.86770415  1.31854892],"[[-0.33763047  3.02227317 -0.14323831  0.0393719 ]
 [-1.74111285 -0.67766141  0.          0.        ]]",[-0.01659009 -0.08943554]
31,"[ 0.98589254 -0.64570564 -0.33256029 -0.48135697 -1.2483792   0.35145611
  0.24518684 -0.39692089  0.80005616 -0.27706563  0.        ]",[-1.03978089  1.69426099],-0.141303229863,-0.141303229863,[ 0.72540522  1.27865934],"[[-0.3413328   3.01246059 -0.14323831  0.0393719 ]
 [ 1.36054229 -0.33586763  0.          0.        ]]",[-0.01659009 -0.08943554]
32,"[ 0.97964805 -0.64487119 -0.3507824  -0.46706615 -1.24837629  0.35145575
 -0.14714072 -0.37204849  0.80361972 -0.27247626  0.        ]",[ 0.52861835  1.76420523],-0.141666729345,-0.141666729345,[ 0.88792181  1.31469393],"[[-0.35411695  3.00775512 -0.14323831  0.0393719 ]
 [-2.62567455 -0.15555371  0.          0.        ]]",[-0.01659009 -0.08943554]
33,"[ 0.96360237 -0.64448216 -0.39459626 -0.46058156 -1.24837338  0.35145539
  0.06396633 -0.36011662  0.80869852 -0.26975343  0.        ]",[-0.12990393 -0.56279986],-0.142253397673,-0.142253397673,[ 0.82288289  1.30299234],"[[-0.3851096   3.00561909 -0.14323831  0.0393719 ]
 [-0.48073812 -0.06905425  0.          0.        ]]",[-0.01659009 -0.08943554]
34,"[ 0.95555476 -0.63975896 -0.41516148 -0.38869204 -1.24837047  0.35145503
  0.01427305 -0.66731769  0.82144333 -0.24912804  0.        ]",[-0.24298245  1.85462161],-0.14351228073,-0.14351228073,[ 0.95677376  1.43662727],"[[-0.39979024  2.98189267 -0.14323831  0.0393719 ]
 [-0.98564203 -2.29616446  0.          0.        ]]",[-0.01659009 -0.08943554]
35,"[ 0.93872497 -0.63850281 -0.45563955 -0.3713403  -1.24836756  0.35145467
 -0.07847451 -0.11487702  0.82873864 -0.24411078  0.        ]",[ 2.5525613  2.1655416],-0.144350150292,-0.144350150292,[ 0.81772542  1.26253295],"[[-0.42895799  2.97615291 -0.14323831  0.0393719 ]
 [-1.927995    1.70884067  0.          0.        ]]",[-0.01659009 -0.08943554]
36,"[ 0.93964461 -0.64693889 -0.45350357 -0.5035945  -1.24836465  0.35145431
  0.31495685 -0.23348476  0.80692531 -0.2828439   0.        ]",[ 0.12909066  3.08422635],-0.142264074497,-0.142264074497,[ 0.69245541  1.24548376],"[[-0.42740973  3.01977793 -0.14323831  0.0393719 ]
 [ 2.06942426  0.84897429  0.          0.        ]]",[-0.01659009 -0.08943554]
37,"[ 0.96563442 -0.64726993 -0.38924409 -0.50979236 -1.24836173  0.35145395
  0.36122354 -0.39029117  0.80105152 -0.28454009  0.        ]",[ 1.17783123 -0.39337603],-0.141563845341,-0.141563845341,[ 0.68187606  1.27322412],"[[-0.38130482  3.02181616 -0.14323831  0.0393719 ]
 [ 2.53951533 -0.28781952  0.          0.        ]]",[-0.01659009 -0.08943554]
38,"[ 1.0081837  -0.64352103 -0.26046314 -0.44501905 -1.24835882  0.35145359
  0.74594704 -0.60433554  0.79788811 -0.26811413  0.        ]",[ 0.19260162  0.89336958],-0.140877384835,-0.140877384835,[ 0.49586478  1.25738847],"[[-0.29129477  3.0004906  -0.14323831  0.0393719 ]
 [ 6.44846062 -1.83956955  0.          0.        ]]",[-0.01659009 -0.08943554]
39,"[ 1.05115992 -0.64334206 -0.06052758 -0.4421849  -1.24835591  0.35145323
  0.80844976 -0.11137372  0.77986401 -0.27367259  0.        ]",[ 0.24518702 -0.0587276 ],-0.138727427953,-0.138727427953,[ 0.29183093  0.99731797],"[[-0.15595381  2.99955625 -0.14323831  0.0393719 ]
 [ 7.08352373  1.73422317  0.          0.        ]]",[-0.01659009 -0.08943554]
40,"[ 1.06852404 -0.64603045  0.16594232 -0.48719767 -1.248353    0.35145287
  0.89018448 -0.35071457  0.75868439 -0.29962194  0.        ]",[ 1.42220116  0.14493756],-0.13659089236,-0.13659089236,[ 0.16401872  0.94328856],"[[ -5.95104580e-03   3.01438437e+00  -1.43238307e-01   3.93719000e-02]
 [  7.91399317e+00  -9.11781286e-04   0.00000000e+00   0.00000000e+00]]",[-0.01659009 -0.08943554]
41,"[ 1.04262833 -0.64539191  0.46202092 -0.47605586 -1.24835009  0.35145251
  1.26444065 -0.38547939  0.73832314 -0.31380389  0.        ]",[ 0.60534861 -1.23966208],-0.134369397273,-0.134369397273,[-0.24722652  0.65886921],"[[  0.19048159   3.010717    -0.14323831   0.0393719 ]
 [ 11.71660272  -0.25294651   0.           0.        ]]",[-0.01659009 -0.08943554]
42,"[ 0.92803686 -0.63616433  0.82970012 -0.34062596 -1.24834718  0.35145215
  1.47747947 -0.93096744  0.70522687 -0.30119293  0.        ]",[ 0.34956297  0.69887043],-0.129997278749,-0.129997278749,[-0.47659448  0.58837187],"[[  0.44653186   2.96598048  -0.14323831   0.0393719 ]
 [ 13.88119954  -4.20753775   0.           0.        ]]",[-0.01659009 -0.08943554]
43,"[ 0.69830438 -0.62100318  1.19199665 -0.17397659 -1.24834427  0.35145179
  1.58665043 -0.53778784  0.65486987 -0.29934817  0.        ]",[-2.54715804  0.77451011],-0.123726282681,-0.123726282681,[-0.86623871  0.20732027],"[[  0.73528548   2.91042883  -0.14323831   0.0393719 ]
 [ 14.99046975  -1.35714093   0.           0.        ]]",[-0.01659009 -0.08943554]
44,"[ 0.41892965 -0.6221976   1.44449064 -0.18558984 -1.24834135  0.35145143
  1.16777752 -0.11110654  0.63489742 -0.35766773  0.        ]",[-2.13576073 -0.2485274 ],-0.122760538115,-0.122760538115,[-0.84340334  0.15400046],"[[  0.99239404   2.91432164  -0.14323831   0.0393719 ]
 [ 10.73458105   1.73613213   0.           0.        ]]",[-0.01659009 -0.08943554]
45,"[ 0.2008976  -0.6292609   1.56811518 -0.25891886 -1.24833844  0.35145107
  0.75718311 -0.25162115  0.64490498 -0.41163994  0.        ]",[-0.16807023 -1.32998289],-0.125633202762,-0.125633202762,[-0.79711151  0.16593106],"[[ 1.16522879  2.93882344 -0.14323831  0.0393719 ]
 [ 6.5627893   0.71745494  0.          0.        ]]",[-0.01659009 -0.08943554]
46,"[ 0.03469181 -0.62188473  1.63109143 -0.18254497 -1.24833553  0.35145071
  0.67888528 -0.79976859  0.62521326 -0.42576774  0.        ]",[-2.56994717  1.63252274],-0.123747026965,-0.123747026965,[-0.78737414  0.2084406 ],"[[ 1.28850283  2.91330151 -0.14323831  0.0393719 ]
 [ 5.76726171 -3.25640301  0.          0.        ]]",[-0.01659009 -0.08943554]
47,"[-0.06882375 -0.61391105  1.65847441 -0.10889649 -1.24833262  0.35145035
  0.27798731 -0.2447191   0.60628679 -0.4325575   0.        ]",[-0.68129577  1.26511435],-0.121725856651,-0.121725856651,[-0.72688615  0.17532912],"[[ 1.3629795   2.88854632 -0.14323831  0.0393719 ]
 [ 1.69398493  0.76748033  0.          0.        ]]",[-0.01659009 -0.08943554]
48,"[-0.07791717 -0.63050875  1.66046485 -0.27286865 -1.24832971  0.35144999
  0.00921818  0.29935049  0.64985922 -0.45701444  0.        ]",[-2.38937637  1.50950044],-0.127808383449,-0.127808383449,[-0.67698002  0.16764587],"[[ 1.36946023  2.94347023 -0.14323831  0.0393719 ]
 [-1.03681167  4.71176423  0.          0.        ]]",[-0.01659009 -0.08943554]
49,"[ 0.00611582 -0.64898312  1.63950526 -0.54384783 -1.2483268   0.35144963
 -0.37845401 -0.11858946  0.72254849 -0.48178899  0.        ]",[ 0.83132457 -0.4421018 ],-0.137371521652,-0.137371521652,[-0.48505494  0.28303218],"[[ 1.30920495  3.03300656 -0.14323831  0.0393719 ]
 [-4.97570919  1.68187242  0.          0.        ]]",[-0.01659009 -0.08943554]
