timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.31795448667,[-0.94252359  0.74048821],-0.31795448667,[-0.14781985  1.44504774],"[[-0.0991814  -0.03360043 -0.09993556 -0.10152157]
 [-0.00420507 -0.00339993  0.          0.        ]]","[ 1.10237057  1.91472786 -0.15465297 -0.78386121 -0.83628975 -0.89913336
 -0.02858145 -0.33768307  1.91978454  0.57500659  0.        ]",[ 0.09084003 -0.12187011]
1,-0.316320845468,[-0.46766213  0.99991586],-0.316320845468,[-0.09655306  1.44700909],"[[-0.13668534 -0.00423519 -0.09993556 -0.10152157]
 [-3.73376689  2.93014169  0.          0.        ]]","[ 1.09627577  1.91543058 -0.21103433 -0.70264212 -0.83628627 -0.89912937
 -0.3291942   0.06732592  1.91578538  0.53871068  0.        ]",[ 0.09084003 -0.12187011]
2,-0.312908421956,[-0.36174044  3.99960635],-0.312908421956,[-0.07121567  1.42335665],"[[-0.22919668  0.09351701 -0.09993556 -0.10152157]
 [-5.51144547  6.83206995  0.          0.        ]]","[ 1.07305437  1.90972031 -0.34870621 -0.43260243 -0.83628278 -0.89912538
 -0.47247921  0.60603128  1.90444105  0.4715819   0.        ]",[ 0.09084003 -0.12187011]
3,-0.30883398236,[ 1.05777323  0.64271241],-0.30883398236,[-0.0644344   1.37547255],"[[ -0.35270458   0.26853403  -0.09993556  -0.10152157]
 [ -6.83493496  10.65687511   0.           0.        ]]","[ 1.02418966  1.86864675 -0.52771923  0.04303528 -0.8362793  -0.8991214
 -0.57915489  1.13408537  1.88380259  0.42281092  0.        ]",[ 0.09084003 -0.12187011]
4,-0.306711675613,[ 0.52311528  1.20570492],-0.306711675613,[-0.1899952   1.26234233],"[[ -0.44836393   0.50507237  -0.09993556  -0.10152157]
 [ -2.74454313  12.98921047   0.           0.        ]]","[ 0.97273531  1.75249895 -0.66102919  0.64762515 -0.83627582 -0.89911741
 -0.24945476  1.45608102  1.85894612  0.47535699  0.        ]",[ 0.09084003 -0.12187011]
5,-0.306405904994,[ 2.21031486  1.41161454],-0.306405904994,[-0.38212201  1.08110833],"[[ -0.48195517   0.80199667  -0.09993556  -0.10152157]
 [ -0.62149419  16.69090154   0.           0.        ]]","[ 0.95193927  1.51784828 -0.70647728  1.29736337 -0.83627233 -0.89911343
 -0.07832921  1.96711884  1.81009251  0.67514037  0.        ]",[ 0.09084003 -0.12187011]
6,-0.302035161964,[-0.92436801  1.16373009],-0.302035161964,[-0.57840335  0.86390078],"[[ -0.45456327   1.17221495  -0.09993556  -0.10152157]
 [  3.34783326  20.31887611   0.           0.        ]]","[ 0.96899403  1.11714658 -0.66946945  1.85854288 -0.83626885 -0.89910944
  0.24161296  2.46795632  1.66664573  0.99149292  0.        ]",[ 0.09084003 -0.12187011]
7,-0.283178992264,[-0.3600591  -0.48087174],-0.283178992264,[-0.60785609  0.68397003],"[[ -0.42495673   1.61429244  -0.09993556  -0.10152157]
 [ -0.37480512  23.87696119   0.           0.        ]]","[ 0.98638146  0.55412675 -0.62890991  2.07274526 -0.83626537 -0.89910546
 -0.05844632  2.95911081  1.37947641  1.24693359  0.        ]",[ 0.09084003 -0.12187011]
8,-0.249703374207,[ 1.4285766  -0.21054853],-0.249703374207,[-0.54969645  0.59832287],"[[ -0.44665272   2.06798657  -0.09993556  -0.10152157]
 [ -1.79031787  21.5003475    0.           0.        ]]","[ 0.97373865 -0.01134699 -0.6586841   1.74041696 -0.83626188 -0.89910147
 -0.1725421   2.63095333  1.0445253   1.29258447  0.        ]",[ 0.09084003 -0.12187011]
9,-0.210297610832,[-0.26684599  0.74332589],-0.210297610832,[-0.50726473  0.5577755 ],"[[ -0.44237034   2.48535631  -0.09993556  -0.10152157]
 [  2.20529456  20.24087015   0.           0.        ]]","[ 0.97627511 -0.42270669 -0.65282844  0.99686844 -0.8362584  -0.89909749
  0.14952129  2.45703475  0.73172341  1.20193302  0.        ]",[ 0.09084003 -0.12187011]
10,-0.163595774593,[-0.4103697  1.0484029],-0.163595774593,[-0.45525888  0.5321461 ],"[[ -0.40929077   2.91568356  -0.09993556  -0.10152157]
 [  1.10619845  22.78337564   0.           0.        ]]","[ 0.99512532 -0.66051357 -0.60721901 -0.07132704 -0.83625492 -0.8990935
  0.06092899  2.80797297  0.46937217  0.96820018  0.        ]",[ 0.09084003 -0.12187011]
11,-0.138753420949,[-0.47505222 -0.34062821],-0.138753420949,[-0.38480917  0.64591724],"[[-0.40369706  3.13499369 -0.09993556 -0.10152157]
 [-0.54131004  1.54947144  0.          0.        ]]","[ 0.99817243 -0.69362934 -0.59943832 -0.67270058 -0.83625143 -0.89908952
 -0.07186783 -0.12337188  0.3807972   0.79578884  0.        ]",[ 0.09084003 -0.12187011]
12,-0.142472612626,[-1.03008233  0.11946446],-0.142472612626,[-0.35828304  0.67618573],"[[-0.43328973  3.1101915  -0.09993556 -0.10152157]
 [-2.4116571  -2.57805411  0.          0.        ]]","[ 0.98157329 -0.69301213 -0.64037122 -0.6041023  -0.83624795 -0.89908553
 -0.22262648 -0.69317655  0.39241866  0.82324188  0.        ]",[ 0.09084003 -0.12187011]
13,-0.148991840065,[-1.33963077 -0.20509562],-0.148991840065,[-0.35153478  0.67416048],"[[-0.52076866  3.06128429 -0.09993556 -0.10152157]
 [-6.32319375 -2.20276917  0.          0.        ]]","[ 0.92616154 -0.68944828 -0.75798773 -0.46903288 -0.83624447 -0.89908155
 -0.53791469 -0.64136598  0.41871274  0.86567615  0.        ]",[ 0.09084003 -0.12187011]
14,-0.156393333537,[-1.27919378  0.9483262 ],-0.156393333537,[-0.34326172  0.67366356],"[[ -0.68570167   3.00951649  -0.09993556  -0.10152157]
 [-10.15732355  -2.97145515   0.           0.        ]]","[ 0.7971873  -0.68228868 -0.96338551 -0.32664858 -0.83624099 -0.89907756
 -0.84696219 -0.74748093  0.46214999  0.9009768   0.        ]",[ 0.09084003 -0.12187011]
15,-0.160472531256,[-1.22607609  0.23621604],-0.160472531256,[-0.31799272  0.64451647],"[[ -0.92655357   2.98835012  -0.09993556  -0.10152157]
 [-13.9153518    0.84209736   0.           0.        ]]","[ 0.55793068 -0.67836056 -1.21521372 -0.26869081 -0.8362375  -0.89907358
 -1.14987274 -0.22101533  0.50467018  0.90186272  0.        ]",[ 0.09084003 -0.12187011]
16,-0.159975759369,[-0.69130943  0.77450584],-0.159975759369,[-0.21084076  0.65344477],"[[ -1.24182153   3.00909313  -0.09993556  -0.10152157]
 [-17.59920053   0.49654046   0.           0.        ]]","[ 0.17497099 -0.68221096 -1.43748618 -0.32548621 -0.83623402 -0.89906959
 -1.44679936 -0.26871924  0.52729087  0.87277791  0.        ]",[ 0.09084003 -0.12187011]
17,-0.158804038556,[ 1.37909196  2.7960282 ],-0.158804038556,[-0.06499841  0.67768294],"[[ -1.61777246   3.01114242  -0.09993556  -0.10152157]
 [-19.98792243  -0.10910762   0.           0.        ]]","[-0.33564844 -0.68255898 -1.51699277 -0.33110541 -0.83623054 -0.89906561
 -1.63932758 -0.35232902  0.55052002  0.8336543   0.        ]",[ 0.09084003 -0.12187011]
18,-0.156535215862,[ 0.40052525  2.0815201 ],-0.156535215862,[-0.02564885  0.65784574],"[[ -1.97383596   3.00844854  -0.09993556  -0.10152157]
 [-15.63293972  -0.13105088   0.           0.        ]]","[-0.81207934 -0.6820947  -1.39734196 -0.32371697 -0.83622705 -0.89906163
 -1.28828706 -0.35535735  0.56663011  0.78789211  0.        ]",[ 0.09084003 -0.12187011]
19,-0.15326599747,[ 0.25269974  1.33998415],-0.15326599747,[ 0.00541233  0.64563817],"[[ -2.26747883   3.00630818  -0.09993556  -0.10152157]
 [-13.73766325  -0.08172491   0.           0.        ]]","[-1.15631342 -0.68171863 -1.16585086 -0.31784838 -0.83622357 -0.89905764
 -1.13551272 -0.34854683  0.56791433  0.74694892  0.        ]",[ 0.09084003 -0.12187011]
20,-0.149485179317,[ 0.94396819  0.66971633],-0.149485179317,[ 0.01756112  0.63478613],"[[ -2.52946498   3.00509692  -0.09993556  -0.10152157]
 [-12.46519211  -0.04243138   0.           0.        ]]","[-1.40020822 -0.68150212 -0.87461046 -0.31452766 -0.83622009 -0.89905366
 -1.03294056 -0.34312132  0.55941945  0.71173427  0.        ]",[ 0.09084003 -0.12187011]
21,-0.146041858829,[ 1.09358191  1.60197329],-0.146041858829,[ 0.00616474  0.63279355],"[[-2.73879394  3.00414461 -0.09993556 -0.10152157]
 [-8.48098151 -0.04437754  0.          0.        ]]","[-1.54031451 -0.68133004 -0.5981323  -0.31191708 -0.83621661 -0.89904967
 -0.71179258 -0.34338905  0.54673937  0.68607266  0.        ]",[ 0.09084003 -0.12187011]
22,-0.143819157166,[-0.70107918  0.4853291 ],-0.143819157166,[-0.00337433  0.6353851 ],"[[ -2.86700418e+00   3.00378087e+00  -9.99355625e-02  -1.01521570e-01]
 [ -4.35379670e+00  -2.72719993e-03   0.00000000e+00   0.00000000e+00]]","[-1.59904335 -0.6812625  -0.41517585 -0.31091951 -0.83621312 -0.89904569
 -0.3791214  -0.33763817  0.53661178  0.67215064  0.        ]",[ 0.09084003 -0.12187011]
23,-0.141792701642,[-0.06807571  0.68878426],-0.141792701642,[ 0.00849785  0.63692319],"[[-2.98106562  3.00327294 -0.09993556 -0.10152157]
 [-7.04338355 -0.03371939  0.          0.        ]]","[-1.63298357 -0.68116886 -0.24664995 -0.30952694 -0.83620964 -0.8990417
 -0.59591297 -0.34191581  0.52629579  0.66096694  0.        ]",[ 0.09084003 -0.12187011]
24,-0.139261510729,[-1.67798909 -0.40133679],-0.139261510729,[ 0.00957282  0.63807708],"[[-3.12323859  3.00288836 -0.09993556 -0.10152157]
 [-7.17347979 -0.00954873  0.          0.        ]]","[-1.65047748 -0.68109715 -0.03244251 -0.30847239 -0.83620616 -0.89903772
 -0.60639733 -0.33857803  0.51190322  0.64911989  0.        ]",[ 0.09084003 -0.12187011]
25,-0.134657494846,[ 0.3351311   0.12836686],-0.134657494846,[ 0.02485874  0.64601362],"[[ -3.30500882   2.98675293  -0.09993556  -0.10152157]
 [-10.99081649  -1.59870527   0.           0.        ]]","[-1.632311   -0.67801638  0.24165431 -0.26431535 -0.83620268 -0.89903373
 -0.91408976 -0.55796581  0.48780193  0.62464595  0.        ]",[ 0.09084003 -0.12187011]
26,-0.128448803478,[ 0.0769676  0.9990958],-0.128448803478,[ 0.01237381  0.64599121],"[[-3.50932865  2.96019601 -0.09993556 -0.10152157]
 [-9.44631567 -1.05878491  0.          0.        ]]","[-1.5584264  -0.67221715  0.53962804 -0.19188603 -0.8361992  -0.89902975
 -0.78959203 -0.48342601  0.45039591  0.59854993  0.        ]",[ 0.09084003 -0.12187011]
27,-0.127601350358,[ 0.84391945  0.84992003],-0.127601350358,[-0.01638214  0.62581956],"[[-3.69331954  2.97892207 -0.09993556 -0.10152157]
 [-8.95442054  2.91813935  0.          0.        ]]","[-1.44592148 -0.67639659  0.78891223 -0.24292363 -0.83619571 -0.89902577
 -0.74993989  0.06560648  0.43222541  0.61280652  0.        ]",[ 0.09084003 -0.12187011]
28,-0.132466674805,[ 0.10825606  1.2776231 ],-0.132466674805,[-0.0389889   0.62564361],"[[-3.83710514  3.03630073 -0.09993556 -0.10152157]
 [-5.43594383  0.8650436   0.          0.        ]]","[-1.3301454  -0.68639169  0.9654708  -0.40021071 -0.83619223 -0.89902178
 -0.46633089 -0.21783295  0.44719736  0.65227468  0.        ]",[ 0.09084003 -0.12187011]
29,-0.130861004671,[ 0.92255472  0.56149444],-0.130861004671,[-0.04233291  0.63281155],"[[-3.94044472  3.03407524 -0.09993556 -0.10152157]
 [-4.89977707 -0.59054611  0.          0.        ]]","[-1.2332749  -0.68608088  1.08019125 -0.39408782 -0.83618875 -0.8990178
 -0.42311175 -0.41878354  0.43365727  0.65031511  0.        ]",[ 0.09084003 -0.12187011]
30,-0.128823092771,[-2.5063283   1.25674778],-0.128823092771,[-0.04648383  0.63492668],"[[-4.00081867  3.02130646 -0.09993556 -0.10152157]
 [-1.15011039 -0.58412009  0.          0.        ]]","[-1.17185457 -0.68418521  1.14192799 -0.35899223 -0.83618527 -0.89901381
 -0.12086754 -0.41789519  0.41873191  0.64487417  0.        ]",[ 0.09084003 -0.12187011]
31,-0.127318377906,[-0.72691603  2.16333284],-0.127318377906,[-0.04956622  0.63324124],"[[-4.06331717  3.01243574 -0.09993556 -0.10152157]
 [-5.08662148 -0.31801747  0.          0.        ]]","[-1.10481795 -0.68274318  1.20143278 -0.3346419  -0.83618178 -0.89900983
 -0.43817163 -0.38115711  0.40582092  0.64313147  0.        ]",[ 0.09084003 -0.12187011]
32,-0.125984190012,[ 0.21910842 -0.30940999],-0.125984190012,[-0.05806827  0.63255477],"[[-4.19291581  3.0078677  -0.09993556 -0.10152157]
 [-7.86398768 -0.15507064  0.          0.        ]]","[-0.9557513  -0.6819597   1.3095774  -0.3221129  -0.8361783  -0.89900585
 -0.66204138 -0.35866031  0.38845034  0.64857399  0.        ]",[ 0.09084003 -0.12187011]
33,-0.12396376899,[ 0.40316334  1.31452699],-0.12396376899,[-0.0638439  0.6416564],"[[-4.33993002  2.99250501 -0.09993556 -0.10152157]
 [-6.84084084 -1.37712459  0.          0.        ]]","[-0.7728902  -0.67913273  1.40548548 -0.28003698 -0.83617482 -0.89900186
 -0.5795677  -0.52737102  0.36184644  0.65633897  0.        ]",[ 0.09084003 -0.12187011]
