timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.231024597574,[-2.38469195  1.01608962],-0.231024597574,[-1.32972336  1.08738601],"[[-0.03670734 -0.08748372  0.01079656 -0.13584492]
 [ 0.00319644  0.00166025  0.          0.        ]]","[ 1.12158876  2.02477712 -0.01738584 -0.99229089  0.10916862 -1.1910702
  0.02687407 -0.35254269  1.17636873  0.9288636   0.        ]",[ 0.09379937 -0.11557265]
1,-0.228834851764,[-3.44980637  1.57243633],-0.228834851764,[-1.20300817  1.08283997],"[[-0.07635001 -0.04770757  0.01079656 -0.13584492]
 [-3.95428055  3.96274863  0.          0.        ]]","[ 1.11848803  2.02835416 -0.07700187 -0.87477907  0.10916841 -1.19106482
 -0.30003277  0.19634819  1.17476402  0.89696794  0.        ]",[ 0.09379937 -0.11557265]
2,-0.221813437102,[-0.61268079 -0.82426065],-0.221813437102,[-0.97926188  1.08790612],"[[-0.19435653  0.07050323  0.01079656 -0.13584492]
 [-7.83345296  7.84538297  0.          0.        ]]","[ 1.09648324  2.02653223 -0.25303199 -0.52495668  0.10916821 -1.19105944
 -0.6204708   0.73436686  1.16331489  0.80258768  0.        ]",[ 0.09379937 -0.11557265]
3,-0.206459004172,[-1.3826324   2.20740523],-0.206459004172,[-0.62925649  1.2204113 ],"[[ -0.37377577   0.19311482   0.01079656  -0.13584492]
 [-10.10093734   4.42715312   0.           0.        ]]","[ 1.02705978  2.00495446 -0.51211956 -0.1652514   0.109168   -1.19105406
 -0.80777442  0.26069818  1.12030901  0.61345613  0.        ]",[ 0.09379937 -0.11557265]
4,-0.182312051482,[ 1.15733513  2.39297819],-0.182312051482,[-0.1491732   1.25895095],"[[ -6.13496762e-01   3.20519463e-01   1.07965615e-02  -1.35844925e-01]
 [ -1.38586766e+01   8.30036377e+00   0.00000000e+00   0.00000000e+00]]","[ 0.87041007  1.96164442 -0.82934984  0.19940192  0.1091678  -1.19104868
 -1.11817891  0.79741207  1.01779839  0.34590195  0.        ]",[ 0.09379937 -0.11557265]
5,-0.161698387361,[-0.89074188  1.24554689],-0.161698387361,[-0.17191857  1.10604668],"[[ -8.48244659e-01   5.24587483e-01   1.07965615e-02  -1.35844925e-01]
 [ -9.63014654e+00   1.20938239e+01   0.00000000e+00   0.00000000e+00]]","[ 0.65428596  1.84979403 -1.09203906  0.74958559  0.10916759 -1.19104331
 -0.76887779  1.32307082  0.89776203  0.17872506  0.        ]",[ 0.09379937 -0.11557265]
6,-0.144034630592,[ 0.99776901  0.86912674],-0.144034630592,[ 0.08866049  0.99284422],"[[ -1.07430890e+00   8.03798250e-01   1.07965615e-02  -1.35844925e-01]
 [ -1.29652382e+01   1.58147729e+01   0.00000000e+00   0.00000000e+00]]","[ 0.39859562  1.62012847 -1.28656347  1.39850583  0.10916738 -1.19103793
 -1.04437005  1.83867262  0.7768622   0.11949775  0.        ]",[ 0.09379937 -0.11557265]
7,-0.128039220006,[-0.27463722  1.82063591],-0.128039220006,[-0.04803355  0.76037753],"[[ -1.29144455e+00   1.15146341e+00   1.07965615e-02  -1.35844925e-01]
 [ -8.76209875e+00   1.89414080e+01   0.00000000e+00   0.00000000e+00]]","[ 0.12127574  1.2361573  -1.41003589  1.97108131  0.10916718 -1.19103255
 -0.69716646  2.27190654  0.65338005  0.16679583  0.        ]",[ 0.09379937 -0.11557265]
8,-0.11769185483,[ 0.91966603 -1.30371529],-0.11769185483,[ 0.10628191  0.65059465],"[[ -1.47585768e+00   1.56625561e+00   1.07965615e-02  -1.35844925e-01]
 [ -9.67610749e+00   2.25258354e+01   0.00000000e+00   0.00000000e+00]]","[-0.1288511   0.69719274 -1.46163827  2.22758312  0.10916697 -1.19102717
 -0.77266621  2.76855455  0.52756094  0.34363246  0.        ]",[ 0.09379937 -0.11557265]
9,-0.113365222219,[-0.33292478  0.80383898],-0.113365222219,[ 0.07157889  0.62183857],"[[ -1.63092852e+00   1.97256145e+00   1.07965615e-02  -1.35844925e-01]
 [ -5.84367251e+00   1.81195359e+01   0.00000000e+00   0.00000000e+00]]","[-0.34297393  0.16763525 -1.4656906   1.99180215  0.10916676 -1.19102179
 -0.45608514  2.15796004  0.37339264  0.55931133  0.        ]",[ 0.09379937 -0.11557265]
