timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0988426   2.15172728  0.00571912 -0.53690023 -0.32208035 -1.09751524
  0.09315325 -0.36150164  1.60417702  0.94843575  0.        ]",[-0.57041088  3.32523052],-0.272048334346,-0.272048334346,[-1.35935688  1.40979636],"[[-0.09705936  0.09027538 -0.03613264 -0.12732033]
 [-0.00019216  0.00364469  0.          0.        ]]",[ 0.04839424 -0.08075856]
1,"[ 1.09537626  2.14565957 -0.02817673 -0.41015802 -0.32207994 -1.09751245
 -0.11518009  0.18235291  1.60229385  0.94525199  0.        ]",[-0.37612694  1.15390708],-0.271666906123,-0.271666906123,[-1.4096626   1.30672729],"[[-0.11971851  0.13008418 -0.03613264 -0.12732033]
 [-2.25819979  3.96403212  0.          0.        ]]",[ 0.04839424 -0.08075856]
2,"[ 1.08281523  2.11491073 -0.11693526 -0.03840591 -0.32207953 -1.09750966
 -0.24847845  0.71539521  1.59364378  0.94992016  0.        ]",[-1.5268355   2.33250803],-0.270865624118,-0.270865624118,[-1.47714329  1.19287586],"[[-0.17937814  0.24831079 -0.03613264 -0.12732033]
 [-3.70294639  7.84568723  0.          0.        ]]",[ 0.04839424 -0.08075856]
3,"[ 1.04550521  2.02356657 -0.28222051  0.54862862 -0.32207912 -1.09750687
 -0.60685009  1.23800021  1.56620824  0.93242989  0.        ]",[-2.13967822  0.78674974],-0.266722517322,-0.266722517322,[-1.34895635  1.14687204],"[[ -0.2924081    0.44340831  -0.03613264  -0.12732033]
 [ -7.58713382  11.65135242   0.           0.        ]]",[ 0.04839424 -0.08075856]
4,"[ 0.94426599  1.82724712 -0.54646207  1.25116096 -0.32207871 -1.09750408
 -0.95812502  1.63426258  1.50094331  0.84744249  0.        ]",[-1.72612802  1.2020616 ],-0.254764365782,-0.254764365782,[-1.00050545  1.106318  ],"[[ -0.4823497    0.70538877  -0.03613264  -0.12732033]
 [-11.39441419  14.53700929   0.           0.        ]]",[ 0.04839424 -0.08075856]
5,"[ 0.72857131  1.48272037 -0.87161713  1.92545856 -0.3220783  -1.09750129
 -1.30252365  2.1385499   1.37260588  0.71718694  0.        ]",[-0.12958161  0.15083516],-0.233199983668,-0.233199983668,[-0.46947518  1.00358534],"[[ -0.74768891   1.03297613  -0.03613264  -0.12732033]
 [-15.12718703  18.20936719   0.           0.        ]]",[ 0.04839424 -0.08075856]
6,"[ 0.39260636  1.00992836 -1.15550562  2.33080619 -0.32207789 -1.0974985
 -1.32230281  2.17092343  1.17697214  0.60937601  0.        ]",[-0.17764201 -0.58803027],-0.204530262177,-0.204530262177,[-0.1472767   0.86064273],"[[ -1.05238372   1.39953013  -0.03613264  -0.12732033]
 [-15.34160705  18.44521875   0.           0.        ]]",[ 0.04839424 -0.08075856]
7,"[-0.01635801  0.53938927 -1.32091834  2.33115003 -0.32207748 -1.09749571
 -1.35920642  1.80089842  0.94914915  0.54155726  0.        ]",[-0.31796419  1.24528034],-0.173730655094,-0.173730655094,[ 0.12774226  0.73806864],"[[ -1.36322883   1.74139977  -0.03613264  -0.12732033]
 [-15.74163201  15.75071064   0.           0.        ]]",[ 0.04839424 -0.08075856]
8,"[-0.4721993   0.08432728 -1.34296445  1.95070155 -0.32207707 -1.09749292
 -1.44670781  2.30166512  0.69677276  0.55288297  0.        ]",[ 1.5892764   2.16301021],-0.144438118567,-0.144438118567,[ 0.32403219  0.5075016 ],"[[ -1.68757769   2.09300344  -0.03613264  -0.12732033]
 [-16.6900652   19.39749284   0.           0.        ]]",[ 0.04839424 -0.08075856]
9,"[-0.86764148 -0.34761422 -1.22995657  1.0479758  -0.32207666 -1.09749013
 -1.05103635  2.79252499  0.43509703  0.73139105  0.        ]",[-0.41070352  0.33076339],-0.129295987201,-0.129295987201,[ 0.18229723  0.41118214],"[[ -1.97835472   2.51681825  -0.03613264  -0.12732033]
 [-12.40163198  22.97223432   0.           0.        ]]",[ 0.04839424 -0.08075856]
10,"[-1.18441495 -0.59192892 -1.02842961 -0.3256184  -0.32207625 -1.09748734
 -1.1784147   2.90984306  0.16338026  1.00548957  0.        ]",[-0.9877782   1.30185966],-0.135132500901,-0.135132500901,[ 0.22287804  0.38494515],"[[ -2.2402395    2.98483677  -0.03613264  -0.12732033]
 [-13.78224975  23.8268049    0.           0.        ]]",[ 0.04839424 -0.08075856]
11,"[-1.48233452 -0.60676163 -0.68462479 -1.00319264 -0.32207584 -1.09748455
 -1.51417187 -0.32479502  0.05138776  1.13954327  0.        ]",[ 0.4617354   1.46878434],-0.144554163729,-0.144554163729,[ 0.46055001  0.47446156],"[[ -2.55239868   3.19702746  -0.03613264  -0.12732033]
 [-17.42139775   0.27116351   0.           0.        ]]",[ 0.04839424 -0.08075856]
