timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.11441833  1.39734931  0.08244834 -1.45655703 -0.57430318  0.52810279
  0.09407871 -0.30799948  2.45077603 -0.97171107  0.        ]",[ 2.78614711  3.11752983],-0.283658118422,-0.283658118422,[ 2.34815931  3.26984429],"[[ 0.00211173 -0.05714143 -0.06588986  0.06078444]
 [ 0.00102392  0.00454671  0.          0.        ]]",[-0.74133331 -0.7001574 ]
1,"[ 1.11317533  1.39928664  0.14113277 -1.35431792 -0.57430293  0.52810257
  0.64353275  0.35757037  2.45124585 -0.8014562   0.        ]",[ 1.50303949  2.78179944],-0.28099144871,-0.28099144871,[ 1.93720329  2.90104055],"[[ 0.04180708 -0.01733899 -0.06588986  0.06078444]
 [ 3.95534833  3.962512    0.          0.        ]]",[-0.74133331 -0.7001574 ]
2,"[ 1.09626008  1.39283599  0.31464382 -1.05097771 -0.57430268  0.52810235
  1.18212611  1.00996669  2.40155608 -0.30039892  0.        ]",[ 1.92260174  3.87275852],-0.271405457533,-0.271405457533,[ 1.6778928  2.7589798],"[[ 0.15980457  0.10083682 -0.06588986  0.06078444]
 [ 7.83151421  7.8421399   0.          0.        ]]",[-0.74133331 -0.7001574 ]
3,"[ 1.02576923  1.34264575  0.59273843 -0.56032496 -0.57430243  0.52810212
  1.71010778  1.64944015  2.15980966  0.4643216   0.        ]",[ 0.94590414  1.53799169],-0.250516519895,-0.250516519895,[ 0.59313232  1.61330473],"[[  0.3545585    0.29583436  -0.06588986   0.06078444]
 [ 11.6313193   11.64492709   0.           0.        ]]",[-0.74133331 -0.7001574 ]
4,"[ 0.84714777  1.19535657  0.94147905  0.06903947 -0.57430218  0.5281019
  2.19803991  2.27623681  1.5572031   1.25552968  0.        ]",[-0.15035489 -0.34995723],-0.212893623087,-0.212893623087,[-0.81821042  0.42386556],"[[  0.62241538   0.56613175  -0.06588986   0.06078444]
 [ 15.14291181  15.37234656   0.           0.        ]]",[-0.74133331 -0.7001574 ]
5,"[ 0.55678185  0.94809924  1.25257809  0.63266862 -0.57430192  0.52810168
  2.07408737  1.99198744  0.70505156  1.61385391  0.        ]",[-1.52196763 -0.26120637],-0.164049585617,-0.164049585617,[-1.62963009 -0.21032456],"[[  0.91632334   0.85661926  -0.06588986   0.06078444]
 [ 14.2508721   13.68200875   0.           0.        ]]",[-0.74133331 -0.7001574 ]
6,"[ 0.25985454  0.66449309  1.43442643  1.00085792 -0.57430167  0.52810145
  1.48543079  1.77263023 -0.00990641  1.45703194  0.        ]",[-2.38608383 -1.14489597],-0.119726824881,-0.119726824881,[-1.80487692 -0.89659643],"[[  1.15883647   1.1171714   -0.06588986   0.06078444]
 [ 10.01441514  12.37756153   0.           0.        ]]",[-0.74133331 -0.7001574 ]
7,"[ 0.04639736  0.41261799  1.5109443   1.18202863 -0.57430142  0.52810123
  0.90836869  1.06570833 -0.41943136  1.11262756  0.        ]",[-1.10388482 -0.10528202],-0.0890809991425,-0.0890809991425,[-1.17666447 -0.66235185],"[[ 1.31745863  1.3225436  -0.06588986  0.06078444]
 [ 5.86139276  8.17367795  0.          0.        ]]",[-0.74133331 -0.7001574 ]
8,"[-0.05990827  0.20949036  1.53504777  1.25029571 -0.57430117  0.52810101
  0.3424763   0.96852558 -0.59389273  0.81540811  0.        ]",[-0.76361702 -1.18091082],-0.0704535433422,-0.0704535433422,[-0.50482351 -0.56185341],"[[ 1.39382548  1.48021876 -0.06588986  0.06078444]
 [ 1.78875431  7.59576008  0.          0.        ]]",[-0.74133331 -0.7001574 ]
9,"[-0.06707897  0.0648425   1.5363571   1.26031275 -0.57430092  0.52810079
 -0.08223141  0.2774877  -0.6260623   0.64971632  0.        ]",[ 0.52127836  1.1677929 ],-0.0601563137265,-0.0601563137265,[ 0.50467229  0.79007888],"[[ 1.39893424  1.59090284 -0.06588986  0.06078444]
 [-1.26780026  3.4863308   0.          0.        ]]",[-0.74133331 -0.7001574 ]
