timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.162801304503,[-1.96774449  1.76042526],-0.162801304503,[-2.40505791  2.25227165],"[[ 0.08684904  0.09613627  0.05031208 -0.01261388]
 [ 0.0036605  -0.00361628  0.          0.        ]]","[ 1.11553061  1.38366182  0.21993939 -1.05749028  0.43527342 -0.11020401
  0.10264898 -0.30790213  1.24083516  0.50752476  0.        ]",[-0.75149047 -0.72568589]
1,-0.162102107826,[-1.90105665  2.95025026],-0.162102107826,[-2.09125018  1.98929691],"[[ 0.04721552  0.13580789  0.05031208 -0.01261388]
 [-3.95383264  3.95756965  0.          0.        ]]","[ 1.11930358  1.3776318   0.16142211 -0.95733025  0.43527326 -0.11020397
 -0.44761102  0.36313642  1.24355102  0.45444158  0.        ]",[-0.75149047 -0.72568589]
2,-0.159659935755,[-1.44014794  2.43838551],-0.159659935755,[-1.5962069   1.75721514],"[[-0.07078247  0.2539158   0.05031208 -0.01261388]
 [-7.83305722  7.84026319  0.          0.        ]]","[ 1.11732731  1.34761157 -0.01308719 -0.66295827  0.43527309 -0.11020394
 -0.98698804  1.02087773  1.24210267  0.29606599  0.        ]",[-0.75149047 -0.72568589]
3,-0.154472408641,[ 0.2629852   0.65885653],-0.154472408641,[-0.29875645  1.35569227],"[[ -0.26559602   0.4489048    0.05031208  -0.01261388]
 [-11.63567209  11.6459087    0.           0.        ]]","[ 1.07103892  1.25959571 -0.29687029 -0.19833232  0.43527292 -0.1102039
 -1.51571207  1.66556548  1.20863882  0.03851402  0.        ]",[-0.75149047 -0.72568589]
4,-0.145821297569,[ 0.5461096   1.12756441],-0.145821297569,[ 0.19890198  1.34101868],"[[ -4.85572794e-01   7.05677267e-01   5.03120783e-02  -1.26138757e-02]
 [ -1.03662068e+01   1.40234142e+01   0.00000000e+00   0.00000000e+00]]","[ 0.95655729  1.07604763 -0.59910671  0.34709571  0.43527276 -0.11020387
 -1.33920113  2.06831955  1.11762925 -0.18279542  0.        ]",[-0.75149047 -0.72568589]
5,-0.131790153588,[-0.07407968  0.26541062],-0.131790153588,[-0.1834995   0.92426205],"[[ -6.69174810e-01   1.02307730e+00   5.03120783e-02  -1.26138757e-02]
 [ -8.00172836e+00   1.77043552e+01   0.00000000e+00   0.00000000e+00]]","[ 0.81428955  0.7602665  -0.82645127  0.86861555  0.43527259 -0.11020383
 -1.01043736  2.6918758   0.9721381  -0.19971342  0.        ]",[-0.75149047 -0.72568589]
6,-0.110754344832,[-0.37399623  0.06145666],-0.110754344832,[-0.39211458  0.14649996],"[[ -8.30562548e-01   1.38418961e+00   5.03120783e-02  -1.26138757e-02]
 [ -8.13658108e+00   1.84045336e+01   0.00000000e+00   0.00000000e+00]]","[ 0.65809092  0.31999625 -1.00103493  1.19633594  0.43527243 -0.11020379
 -1.02918694  2.81048003  0.7606121  -0.09324113  0.        ]",[-0.75149047 -0.72568589]
7,-0.0841038398656,[-0.20098185 -0.81963108],-0.0841038398656,[-0.03629787 -0.57762933],"[[ -1.00652774e+00   1.75106524e+00   5.03120783e-02  -1.26138757e-02]
 [ -9.45561768e+00   1.82833972e+01   0.00000000e+00   0.00000000e+00]]","[ 0.45954324 -0.15915572 -1.15889151  1.19927371  0.43527226 -0.11020376
 -1.21258819  2.78995134  0.48708409 -0.01206303  0.        ]",[-0.75149047 -0.72568589]
8,-0.056094880521,[ 1.03211855 -0.18954711],-0.056094880521,[ 0.88935453 -0.79513359],"[[ -1.20174169e+00   2.08053601e+00   5.03120783e-02  -1.26138757e-02]
 [ -1.00638496e+01   1.46756963e+01   0.00000000e+00   0.00000000e+00]]","[ 0.21208973 -0.56454241 -1.28865931  0.91730951  0.43527209 -0.11020372
 -1.29715718  2.17879497  0.19844036  0.00660939  0.        ]",[-0.75149047 -0.72568589]
9,-0.0306358595728,[-0.74236222 -1.11662656],-0.0306358595728,[-0.40942171 -1.29583752],"[[ -1.36130368e+00   2.36359971e+00   5.03120783e-02  -1.26138757e-02]
 [ -5.90607896e+00   1.36342262e+01   0.00000000e+00   0.00000000e+00]]","[-0.00509196 -0.859233   -1.35594489  0.48258319  0.43527193 -0.11020369
 -0.71905001  2.00236467 -0.07101845  0.05301992  0.        ]",[-0.75149047 -0.72568589]
10,-0.0124632000932,[ 1.60511339 -0.76147615],-0.0124632000932,[ 1.57943988 -1.17504549],"[[-1.50773982  2.59384695  0.05031208 -0.01261388]
 [-8.7282225   9.40456849  0.          0.        ]]","[-0.21115474 -1.04491614 -1.38535773  0.02226786  0.43527176 -0.11020365
 -1.11144716  1.28585195 -0.30166187  0.08860986  0.        ]",[-0.75149047 -0.72568589]
11,-0.014048475912,[ 1.27965417 -1.66232855],-0.014048475912,[ 0.62258077 -1.26600862],"[[-1.64084952  2.74981809  0.05031208 -0.01261388]
 [-4.59647943  6.20324709  0.          0.        ]]","[-0.40024573 -1.13755203 -1.38466782 -0.33089853  0.43527159 -0.11020361
 -0.53695902  0.74354209 -0.46120491  0.10462261  0.        ]",[-0.75149047 -0.72568589]
12,-0.021262640698,[ 0.27994224 -0.6105331 ],-0.021262640698,[-0.31222802 -1.08764553],"[[-1.69214369  2.8329241   0.05031208 -0.01261388]
 [-0.54642431  2.1209687   0.          0.        ]]","[-0.47282498 -1.17499071 -1.37741389 -0.52926943  0.43527143 -0.11020358
  0.02617092  0.05199682 -0.54604024  0.13150432  0.        ]",[-0.75149047 -0.72568589]
13,-0.0231614447017,[-0.99898216 -0.45988468],-0.0231614447017,[-0.43311438 -0.65261853],"[[-1.69184402  2.85066741  0.05031208 -0.01261388]
 [ 0.57266133 -0.33844103  0.          0.        ]]","[-0.4724019  -1.18187198 -1.37746623 -0.57235962  0.43527126 -0.11020354
  0.18177143 -0.36463159 -0.56432589  0.14236114  0.        ]",[-0.75149047 -0.72568589]
14,-0.0198943285004,[ 0.76950149  0.37280949],-0.0198943285004,[ 1.2075913   0.20401916],"[[-1.72018897  2.82569414  0.05031208 -0.01261388]
 [-3.39393042 -2.15284029  0.          0.        ]]","[-0.51232842 -1.17207149 -1.37181033 -0.51177962  0.4352711  -0.11020351
 -0.36975378 -0.67199393 -0.53864801  0.11402301  0.        ]",[-0.75149047 -0.72568589]
