timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.337754363198,[-1.94347618  0.44091286],-0.337754363198,[-2.92478919  0.56137919],"[[ 0.04382131 -0.01904893 -0.09375825 -0.14083966]
 [-0.0003061   0.00460064  0.          0.        ]]","[ 1.07131751  1.66309871  0.21647561 -1.14350081 -0.8104211  -1.21154143
  0.11737879 -0.32066736  2.32526779  1.53521742  0.        ]",[-0.23343499 -0.25501809]
1,-0.335119060201,[-4.55935344 -0.04804154],-0.335119060201,[-2.66766405  0.43929526],"[[  4.11793352e-03  -1.42586749e-03  -9.37582503e-02  -1.40839659e-01]
 [ -3.95685502e+00   1.75187718e+00   0.00000000e+00   0.00000000e+00]]","[ 1.07268789  1.6633276   0.15686109 -1.09683351 -0.81042034 -1.21153973
 -0.33817116 -0.06254408  2.32640736  1.4667853   0.        ]",[-0.23343499 -0.25501809]
2,-0.32580095896,[-3.31764714  1.19830207],-0.32580095896,[-2.53610373  0.49665597],"[[-0.11392355  0.03137022 -0.09375825 -0.14083966]
 [-7.83438372  1.52846974  0.          0.        ]]","[ 1.0633542   1.66269144 -0.02007039 -1.00999614 -0.81041958 -1.21153804
 -0.78462257 -0.09554778  2.31727465  1.24051186  0.        ]",[-0.23343499 -0.25501809]
3,-0.309393425932,[-2.41020897  0.07968489],-0.309393425932,[-2.25851393  0.28025043],"[[ -0.30876241   0.10137849  -0.09375825  -0.14083966]
 [-11.6368438    5.4592428    0.           0.        ]]","[ 1.00452656  1.65670643 -0.30575955 -0.8250471  -0.81041882 -1.21153634
 -1.2224298   0.4851413   2.26309731  0.89165775  0.        ]",[-0.23343499 -0.25501809]
4,-0.284045163123,[-1.56771759  0.44301107],-0.284045163123,[-1.8634975   0.21163574],"[[ -0.57888207   0.21265808  -0.09375825  -0.14083966]
 [-15.36273552   5.66798682   0.           0.        ]]","[ 0.83782938  1.63429404 -0.67106522 -0.53413409 -0.81041806 -1.21153465
 -1.65141918  0.5159785   2.11567081  0.45227775  0.        ]",[-0.23343499 -0.25501809]
5,-0.246115052601,[-1.30015489 -0.36183248],-0.246115052601,[-0.91484237  0.41101032],"[[ -0.92278717   0.34250276  -0.09375825  -0.14083966]
 [-19.01564898   7.31094498   0.           0.        ]]","[ 0.5012601   1.5884785  -1.0468693  -0.20367657 -0.81041729 -1.21153295
 -2.07200283  0.7586907   1.81136914 -0.03931116  0.        ]",[-0.23343499 -0.25501809]
6,-0.192257426095,[ 2.5627229   0.96763762],-0.192257426095,[ 1.56521213  0.97781241],"[[ -1.33901596   0.47290121  -0.09375825  -0.14083966]
 [-22.59534941   5.73406236   0.           0.        ]]","[-0.03772693  1.52190625 -1.31118208  0.11311308 -0.81041653 -1.21153125
 -2.48415222  0.52573867  1.29206101 -0.47898583  0.        ]",[-0.23343499 -0.25501809]
7,-0.136341405334,[ 2.10272008  0.8014438 ],-0.136341405334,[ 1.77140117  0.30965245],"[[ -1.7467645    0.62486012  -0.09375825  -0.14083966]
 [-18.19415339   9.44949207   0.           0.        ]]","[-0.62123287  1.41985175 -1.32815072  0.45608618 -0.81041577 -1.21152956
 -1.97740336  1.07461514  0.7202012  -0.65485453  0.        ]",[-0.23343499 -0.25501809]
8,-0.0976313597409,[ 0.15725139 -0.00486774],-0.0976313597409,[ 1.22262394 -0.54832166],"[[ -2.06735878   0.84379013  -0.09375825  -0.14083966]
 [-13.87957257  12.43362768   0.           0.        ]]","[-1.05564036  1.23121001 -1.1699375   0.8855773  -0.81041501 -1.21152786
 -1.48063082  1.51545649  0.3589079  -0.58849653  0.        ]",[-0.23343499 -0.25501809]
9,-0.0693736532055,[ 1.52611323 -0.34190584],-0.0693736532055,[ 1.24441898 -1.05374825],"[[ -2.33595837   1.08979038  -0.09375825  -0.14083966]
 [-12.98336499  12.16728903   0.           0.        ]]","[-1.36737425  0.97098913 -0.93268344  1.25463259 -0.81041425 -1.21152616
 -1.37744157  1.47610784  0.14477137 -0.42823578  0.        ]",[-0.23343499 -0.25501809]
10,-0.0502346804659,[ -1.00014099e-03  -1.23631439e+00],-0.0502346804659,[ 0.66019791 -1.33835959],"[[ -2.55334866   1.31711986  -0.09375825  -0.14083966]
 [ -8.76958925  10.57106952   0.           0.        ]]","[-1.56812745  0.69821644 -0.68279204  1.47036766 -0.81041348 -1.21152447
 -0.89227782  1.24029804  0.02957666 -0.24641137  0.        ]",[-0.23343499 -0.25501809]
11,-0.0380843858772,[ 0.69249401  0.38530716],-0.0380843858772,[ 1.11776054 -0.94221854],"[[-2.72703348  1.48670998 -0.09375825 -0.14083966]
 [-8.59948426  6.40183967  0.          0.        ]]","[-1.68831811  0.48307546 -0.45431153  1.54575976 -0.81041272 -1.21152277
 -0.87269151  0.6243813  -0.0486865  -0.08521436  0.        ]",[-0.23343499 -0.25501809]
12,-0.0345024382309,[ 0.86113721 -0.3358806 ],-0.0345024382309,[ 0.6633814  -1.45504165],"[[-2.86982396  1.62877473 -0.09375825 -0.14083966]
 [-5.68918978  7.80002247  0.          0.        ]]","[-1.75751441  0.30020227 -0.25251265  1.55066356 -0.81041196 -1.21152108
 -0.53760753  0.83093275 -0.09228461  0.05827336  0.        ]",[-0.23343499 -0.25501809]
13,-0.0426574616555,[-0.21773179 -2.9012254 ],-0.0426574616555,[ 0.00454281 -1.59578717],"[[-2.94828113  1.76987583 -0.09375825 -0.14083966]
 [-2.16819907  6.31507583  0.          0.        ]]","[-1.78356761  0.12005036 -0.13786896  1.50280643 -0.8104112  -1.21151938
 -0.13220976  0.61156245 -0.05083831  0.16599933  0.        ]",[-0.23343499 -0.25501809]
14,-0.0482038040105,[ 0.50991248 -2.63580547],-0.0482038040105,[ 0.37444723 -1.08390689],"[[-2.99985606  1.85519583 -0.09375825 -0.14083966]
 [-2.98660176  2.23053139  0.          0.        ]]","[-1.79595891  0.013349   -0.0614948   1.44873156 -0.81041044 -1.21151768
 -0.22643843  0.00815617 -0.02806792  0.23621021  0.        ]",[-0.23343499 -0.25501809]
15,-0.0463864784249,[-1.16168537  0.39669571],-0.0463864784249,[ 0.18645744 -0.48156375],"[[-3.03874081  1.85963305 -0.09375825 -0.14083966]
 [-0.90878676 -1.77345857  0.          0.        ]]","[-1.80279222  0.00786511 -0.00352858  1.44540704 -0.81040968 -1.21151599
  0.01279603 -0.58334976 -0.06337992  0.26139155  0.        ]",[-0.23343499 -0.25501809]
16,-0.0422494198971,[ 0.39889887 -0.91864089],-0.0422494198971,[ 1.17866135 -0.50093448],"[[-3.09645013  1.84028019 -0.09375825 -0.14083966]
 [-4.84901693 -0.16719518  0.          0.        ]]","[-1.80893729  0.03183453  0.08290337  1.459526   -0.81040891 -1.21151429
 -0.44087226 -0.34605739 -0.13823239  0.29157548  0.        ]",[-0.23343499 -0.25501809]
17,-0.0394248528023,[ 1.50617761 -1.31069303],-0.0394248528023,[ 1.26881933  0.17075446],"[[-3.1766217   1.80047117 -0.09375825 -0.14083966]
 [-3.17369559 -3.80158715  0.          0.        ]]","[-1.80951716  0.08153384  0.20328973  1.48556018 -0.81040815 -1.2115126
 -0.24797957 -0.88296291 -0.25264133  0.34181176  0.        ]",[-0.23343499 -0.25501809]
18,-0.0368293947616,[ 1.19243341  1.38682118],-0.0368293947616,[ 0.52849478  0.82775021],"[[-3.19974743  1.68546134 -0.09375825 -0.14083966]
 [ 0.84771302 -7.68645595  0.          0.        ]]","[-1.80796014  0.22744662  0.23798673  1.53770679 -0.81040739 -1.2115109
  0.21503604 -1.45686959 -0.38626919  0.34619026  0.        ]",[-0.23343499 -0.25501809]
19,-0.0316193757732,[-0.96250516  0.46763436],-0.0316193757732,[-0.61196476  0.01181376],"[[-3.14325832  1.57298046 -0.09375825 -0.14083966]
 [ 4.78797645 -3.57536355  0.          0.        ]]","[-1.81039071  0.37204872  0.15318732  1.55508752 -0.81040663 -1.2115092
  0.6687086  -0.84954001 -0.44281038  0.28389807  0.        ]",[-0.23343499 -0.25501809]
20,-0.0259508540929,[-0.07978573  0.420176  ],-0.0259508540929,[ 0.26990056  0.02447107],"[[-3.08667191  1.52076782 -0.09375825 -0.14083966]
 [ 0.88369744 -1.65228831  0.          0.        ]]","[-1.80821481  0.43929489  0.06823401  1.55177755 -0.81040587 -1.21150751
  0.21917838 -0.56544501 -0.43712345  0.22335398  0.        ]",[-0.23343499 -0.25501809]
21,-0.0245792852152,[-0.57892285 -0.06283449],-0.0245792852152,[ 0.29876667 -0.2360338 ],"[[-3.07234459  1.50474354 -0.09375825 -0.14083966]
 [ 0.55014615  0.04420639  0.          0.        ]]","[-1.80692901  0.45990608  0.04675548  1.54931302 -0.81040511 -1.21150581
  0.18077389 -0.31482272 -0.43801123  0.20805993  0.        ]",[-0.23343499 -0.25501809]
22,-0.0261526866991,[ 0.81964934 -1.57761554],-0.0261526866991,[ 1.0327853  -0.03425553],"[[-3.08443748  1.50312689 -0.09375825 -0.14083966]
 [-1.75176675 -0.20504375  0.          0.        ]]","[-1.80802566  0.46198408  0.06488303  1.549024   -0.81040434 -1.21150412
 -0.08426353 -0.35164408 -0.45215028  0.22102445  0.        ]",[-0.23343499 -0.25501809]
23,-0.028324807125,[-0.52633901  0.56962483],-0.028324807125,[ 0.28744453  0.55252391],"[[-3.08657205  1.45933268 -0.09375825 -0.14083966]
 [ 1.52738336 -4.16119582  0.          0.        ]]","[-1.80819377  0.51817976  0.06808415  1.53864839 -0.81040358 -1.21150242
  0.29329104 -0.93608352 -0.49737504  0.22513924  0.        ]",[-0.23343499 -0.25501809]
24,-0.030698726966,[ 2.75025578  0.81905932],-0.030698726966,[ 0.92923653  0.36965796],"[[-3.07723059  1.39956952 -0.09375825 -0.14083966]
 [-0.58619121 -1.82290788  0.          0.        ]]","[-1.80738607  0.59440199  0.05407793  1.51635369 -0.81040282 -1.21150072
  0.04993816 -0.5906489  -0.54626313  0.21997732  0.        ]",[-0.23343499 -0.25501809]
25,-0.0265366232469,[-0.36346608 -0.55833895],-0.0265366232469,[-0.44642258 -0.4862622 ],"[[-3.0491402   1.39600449 -0.09375825 -0.14083966]
 [ 3.38201845  1.45547278  0.          0.        ]]","[-1.80421009  0.59892633  0.01201608  1.51472566 -0.81040206 -1.21149903
  0.50682997 -0.10633503 -0.52033266  0.18731444  0.        ]",[-0.23343499 -0.25501809]
