timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.303968187644,[-0.01314572  2.78196915],-0.303968187644,[ 0.4337604   2.23197699],"[[-0.02227267 -0.00318137 -0.09389213 -0.01413504]
 [-0.00062688  0.00142473  0.          0.        ]]","[ 1.08419569  2.05321675  0.15377618 -0.86808066 -0.81041107 -0.12392513
  0.12668091 -0.35036051  2.07577225  0.03775249  0.        ]",[-0.01249678 -0.09233913]
1,-0.304149450437,[ 0.8318167   2.47101427],-0.304149450437,[ 0.14667565  1.94821286],"[[-0.02282229  0.03657489 -0.09389213 -0.01413504]
 [-0.05415105  3.96100462  0.          0.        ]]","[ 1.08417581  2.05230809  0.15294345 -0.74720441 -0.81040981 -0.12392501
  0.12149985  0.19599333  2.07595083  0.07595965  0.        ]",[-0.01249678 -0.09233913]
2,-0.304208820177,[-0.94364684  3.46996658],-0.304208820177,[-0.25988546  1.66680408],"[[ 0.00910573  0.15472317 -0.09389213 -0.01413504]
 [ 3.23601858  7.8408976   0.          0.        ]]","[ 1.08448584  2.03702948  0.20131862 -0.38976163 -0.81040856 -0.12392489
  0.43997632  0.73135137  2.06461569  0.25208673  0.        ]",[-0.01249678 -0.09233913]
3,-0.301597857587,[ 0.34261526  2.07281382],-0.301597857587,[-0.22889739  1.53310227],"[[  0.03571614   0.34972605  -0.09389213  -0.01413504]
 [ -0.56231331  11.64669605   0.           0.        ]]","[ 1.08363334  1.97123401  0.24162823  0.18357606 -0.8104073  -0.12392477
  0.07231067  1.25648388  2.0122483   0.48625412  0.        ]",[-0.01249678 -0.09233913]
4,-0.293489105846,[ 0.27485081  0.13359826],-0.293489105846,[-0.10590832  1.42403269],"[[  3.81699041e-02   6.20069263e-01  -9.38921288e-02  -1.41350354e-02]
 [  8.03255774e-01   1.53752069e+01   0.00000000e+00   0.00000000e+00]]","[ 1.08350191  1.80112943  0.24534349  0.90871294 -0.81040605 -0.12392466
  0.20449303  1.77094792  1.8949124   0.72124684  0.        ]",[-0.01249678 -0.09233913]
5,-0.277582494133,[ 0.34008204  1.63093714],-0.277582494133,[ 0.03714859  1.37919807],"[[  6.49928978e-02   9.29823213e-01  -9.38921288e-02  -1.41350354e-02]
 [  1.87555764e+00   1.55994486e+01   0.00000000e+00   0.00000000e+00]]","[ 1.08152772  1.50885345  0.28593127  1.5790214  -0.8104048  -0.12392454
  0.30828807  1.80188224  1.68065086  0.96942452  0.        ]",[-0.01249678 -0.09233913]
6,-0.251254539284,[ 0.7251302   1.48154851],-0.251254539284,[ 0.038647    1.02275085],"[[  1.15635989e-01   1.27843746e+00  -9.38921288e-02  -1.41350354e-02]
 [  3.18463437e+00   1.92498208e+01   0.00000000e+00   0.00000000e+00]]","[ 1.07501299  1.08944074  0.36234661  2.053572   -0.81040354 -0.12392442
  0.43500209  2.30555567  1.35799291  1.15865394  0.        ]",[-0.01249678 -0.09233913]
7,-0.208275677205,[-2.09520526 -0.78465495],-0.208275677205,[-0.21267529  0.5172745 ],"[[  2.07505564e-01   1.69933139e+00  -9.38921288e-02  -1.41350354e-02]
 [  5.99334250e+00   2.28276739e+01   0.00000000e+00   0.00000000e+00]]","[ 1.05394396  0.52565697  0.49968961  2.15751512 -0.81040229 -0.1239243
  0.7068754   2.79921123  0.90904673  1.20017947  0.        ]",[-0.01249678 -0.09233913]
8,-0.158743252366,[ 0.14501175 -0.19397324],-0.158743252366,[ 0.1341089   0.57337075],"[[  2.86502020e-01   2.12018144e+00  -9.38921288e-02  -1.41350354e-02]
 [  1.91940618e+00   1.92691543e+01   0.00000000e+00   0.00000000e+00]]","[ 1.02640704 -0.00778175  0.61572477  1.73509673 -0.81040104 -0.12392419
  0.3125304   2.30818974  0.53729379  0.99877227  0.        ]",[-0.01249678 -0.09233913]
9,-0.11659499648,[-0.48766601  0.0288547 ],-0.11659499648,[-0.05185831  0.41323164],"[[  3.30283768e-01   2.49403043e+00  -9.38921288e-02  -1.41350354e-02]
 [  2.45688319e+00   1.81195816e+01   0.00000000e+00   0.00000000e+00]]","[ 1.00745694 -0.38065638  0.67892921  0.97605393 -0.81039978 -0.12392407
  0.3645562   2.14955998  0.34676485  0.68214071  0.        ]",[-0.01249678 -0.09233913]
10,-0.0881198486556,[ 0.49329898 -0.43815132],-0.0881198486556,[-0.10045415  0.40100962],"[[  3.59570622e-01   2.85396876e+00  -9.38921288e-02  -1.41350354e-02]
 [  4.78256676e-01   1.78750566e+01   0.00000000e+00   0.00000000e+00]]","[ 0.99333461 -0.59913769  0.72068974  0.00424093 -0.81039853 -0.12392395
  0.17303067  2.11580963  0.29803706  0.32778724  0.        ]",[-0.01249678 -0.09233913]
11,-0.0847545694917,[-0.09710086  0.16884787],-0.0847545694917,[-0.23288006  0.46138749],"[[ 0.38863485  3.10980022 -0.09389213 -0.01413504]
 [ 2.42143923  3.84423474  0.          0.        ]]","[ 0.97818788 -0.65407294  0.76168075 -0.76175034 -0.81039727 -0.12392383
  0.36112495  0.17984417  0.34580894  0.0664743   0.        ]",[-0.01249678 -0.09233913]
12,-0.0844899717844,[ 0.84822841  0.50776166],-0.0844899717844,[-0.14173086  0.65067035],"[[ 0.43272182  3.10903812 -0.09389213 -0.01413504]
 [ 1.98878765 -1.9936556   0.          0.        ]]","[ 0.95308981 -0.65403888  0.82292261 -0.75943289 -0.81039602 -0.12392372
  0.31924512 -0.62566473  0.34300224  0.07179465  0.        ]",[-0.01249678 -0.09233913]
13,-0.0831074824664,[-1.18599206  0.37871369],-0.0831074824664,[-0.37589034  0.48444903],"[[ 0.50579825  3.06605    -0.09389213 -0.01413504]
 [ 5.3078086  -1.96376086  0.          0.        ]]","[ 0.9059745  -0.6508939   0.92165861 -0.62890557 -0.81039477 -0.1239236
  0.64051679 -0.62153906  0.32667807  0.10541093  0.        ]",[-0.01249678 -0.09233913]
14,-0.0818804978508,[ 0.63431523  1.33020009],-0.0818804978508,[-0.20213857  0.55866909],"[[ 0.57117553  3.03454356 -0.09389213 -0.01413504]
 [ 1.24346574 -1.18549675  0.          0.        ]]","[ 0.8581717  -0.64700403  1.00668566 -0.53349636 -0.81039351 -0.12392348
  0.24709861 -0.51415377  0.31278362  0.12612982  0.        ]",[-0.01249678 -0.09233913]
15,-0.0810074347026,[ 0.18963039  0.15436403],-0.0810074347026,[-0.37574145  0.42341092],"[[ 0.62099626  3.01775506 -0.09389213 -0.01413504]
 [ 3.73031587 -0.56147634  0.          0.        ]]","[ 0.81829045 -0.64438486  1.06914871 -0.4827821  -0.81039226 -0.12392336
  0.48781895 -0.42805106  0.30395111  0.13432864  0.        ]",[-0.01249678 -0.09233913]
16,-0.0799919169174,[-0.77060993  1.22124084],-0.0799919169174,[-0.48306698  0.33757532],"[[ 0.70239478  3.00909529 -0.09389213 -0.01413504]
 [ 4.40727978 -0.31487453  0.          0.        ]]","[ 0.74698789 -0.64288535  1.16642783 -0.45666314 -0.81039101 -0.12392325
  0.55334675 -0.39402453  0.29665731  0.13005461  0.        ]",[-0.01249678 -0.09233913]
17,-0.0793525670049,[-1.24712169  0.99607726],-0.0793525670049,[-0.36984092  0.39460024],"[[ 0.75905273  3.0054361  -0.09389213 -0.01413504]
 [ 1.26897186 -0.09385778  0.          0.        ]]","[ 0.69307233 -0.64222099  1.23034883 -0.44563522 -0.81038975 -0.12392313
  0.24956569 -0.36352824  0.29264157  0.12467306  0.        ]",[-0.01249678 -0.09233913]
