timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04450853  1.83509788  0.06266746 -1.05457288 -1.00987639  1.21075906
  0.10934368 -0.33474509  2.39807921 -1.60045335  0.        ]",[ 5.11064625  4.06324725],-0.359348369635,-0.359348369635,[ 3.4493556  3.1114316],"[[-0.06184359 -0.01886373 -0.11569578  0.13795786]
 [-0.00497764 -0.00288076  0.          0.        ]]",[-0.1291614  -0.17221023]
1,"[ 1.04691744  1.83504236  0.12254063 -0.94305979 -1.00987499  1.21075701
  0.53838509  0.2269598   2.40252379 -1.47418113  0.        ]",[ 2.25632365  2.04791438],-0.354626795683,-0.354626795683,[ 2.72801638  2.3154881 ],"[[-0.0222671   0.02079163 -0.11569578  0.13795786]
 [ 3.94946561  3.95522984  0.          0.        ]]",[-0.1291614  -0.17221023]
2,"[ 1.0406579   1.82273435  0.30082314 -0.61237805 -1.00987358  1.21075496
  0.95894824  0.77754655  2.37327811 -1.10011227  0.        ]",[ 1.95361066  2.87169954],-0.338250967439,-0.338250967439,[ 2.03738451  1.7937603 ],"[[ 0.09561407  0.1388232  -0.11569578  0.13795786]
 [ 7.82577074  7.83499769  0.          0.        ]]",[-0.1291614  -0.17221023]
3,"[ 0.98667434  1.7631603   0.58963982 -0.08046543 -1.00987218  1.2107529
  1.3712294   1.31722612  2.19104436 -0.5235053   0.        ]",[ 0.96481939  0.79676567],-0.304148766888,-0.304148766888,[ 0.98168051  1.17370331],"[[  0.29025484   0.33367924  -0.11569578   0.13795786]
 [ 11.62575471  11.63791746   0.           0.        ]]",[-0.1291614  -0.17221023]
4,"[ 0.82694138  1.60993809  0.95902746  0.57652131 -1.00987078  1.21075085
  1.76038797  1.73200196  1.71663757  0.08253072  0.        ]",[-0.39362785  0.08818033],-0.24547015248,-0.24547015248,[-0.58486873  0.03830895],"[[  0.55875608   0.59576334  -0.11569578   0.13795786]
 [ 15.21264267  14.56070911   0.           0.        ]]",[-0.1291614  -0.17221023]
5,"[ 0.56077535  1.35296161  1.28827567  1.17948968 -1.00986937  1.21074879
  1.55896774  1.74064065  1.03240391  0.37902321  0.        ]",[-1.01599726  0.46088068],-0.170605305626,-0.170605305626,[-0.89063609 -0.65431851],"[[  0.84438221   0.88758884  -0.11569578   0.13795786]
 [ 13.35620034  14.62161659   0.           0.        ]]",[-0.1291614  -0.17221023]
6,"[ 0.29515654  1.00672001  1.48398297  1.61488083 -1.00986797  1.21074674
  1.10119704  1.9586301   0.42877584  0.26845618  0.        ]",[ 1.25417603 -1.20573809],-0.0995303377884,-0.0995303377884,[-0.79592162 -1.15774393],"[[  1.06917371   1.19543371  -0.11569578   0.13795786]
 [  9.13697109  16.15775047   0.           0.        ]]",[-0.1291614  -0.17221023]
7,"[  2.38115350e-04   6.51424968e-01   1.61115731e+00   1.79795372e+00
  -1.00986656e+00   1.21074468e+00   1.51125149e+00   1.35112732e+00
  -1.58968138e-02  -8.84360851e-02   0.00000000e+00]",[-1.82709325 -1.51722373],-0.0411410713863,-0.0411410713863,[-1.54447889 -1.57575917],"[[  1.28983404   1.47563801  -0.11569578   0.13795786]
 [ 12.9164501   11.87692174   0.           0.        ]]",[-0.1291614  -0.17221023]
8,"[-0.30753794  0.39614508  1.66734332  1.79653911 -1.00986516  1.21074263
  1.05435838  0.7558743  -0.26123922 -0.49346833  0.        ]",[-0.10487784 -2.08030194],-0.0438130095537,-0.0438130095537,[-1.44345188 -1.44241238],"[[ 1.50591408  1.67109106 -0.11569578  0.13795786]
 [ 8.70530379  7.68239738  0.          0.        ]]",[-0.1291614  -0.17221023]
9,"[-0.55092029  0.25098951  1.66244636  1.74730003 -1.00986376  1.21074058
  0.99075032  0.17234637 -0.35828699 -0.79894473  0.        ]",[-2.22500189 -1.9062265 ],-0.072685607625,-0.072685607625,[-1.56125391 -1.37987399],"[[ 1.67413916  1.78348286 -0.11569578  0.13795786]
 [ 8.11904393  3.57049173  0.          0.        ]]",[-0.1291614  -0.17221023]
