timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.11720422  2.09157866 -0.02360212 -0.47622426  0.11623259 -1.12266502
  0.04812409 -0.36076925  1.19179068  0.9818028   0.        ]",[-2.80467573  2.6685559 ],-0.231463728473,-0.231463728473,[-1.44087601  1.03719866],"[[-0.07372107  0.09430157  0.01521443 -0.13059612]
 [ 0.00203754 -0.00358675  0.          0.        ]]",[ 0.06455468 -0.11404774]
1,"[ 1.11204697  2.08541991 -0.08299898 -0.35329948  0.1162324  -1.12266103
 -0.29480184  0.1867835   1.1890792   0.94867091  0.        ]",[-1.66484573  1.20707357],-0.229033969496,-0.229033969496,[-1.3248837   1.02905679],"[[-0.11338672  0.13397378  0.01521443 -0.13059612]
 [-3.95542328  3.95759878  0.          0.        ]]",[ 0.06455468 -0.11404774]
2,"[ 1.08389836  2.05462367 -0.25779568  0.00802883  0.11623222 -1.12265705
 -0.63094519  0.72348571  1.17428388  0.85118848  0.        ]",[-2.0911711   1.13929498],-0.221329820277,-0.221329820277,[-1.03259957  1.05875015],"[[-0.2314162   0.25208226  0.01521443 -0.13059612]
 [-7.83461586  7.84029229  0.          0.        ]]",[ 0.06455468 -0.11404774]
3,"[ 0.99651728  1.96397415 -0.53472248  0.57851205  0.11623203 -1.12265307
 -0.96044885  1.24953477  1.12835986  0.69676927  0.        ]",[-1.60679988  3.80732179],-0.20713872365,-0.20713872365,[-0.64282382  1.09021854],"[[ -0.4262606    0.44707185   0.01521443  -0.13059612]
 [-11.63719872  11.64593839   0.           0.        ]]",[ 0.06455468 -0.11404774]
4,"[ 0.79711879  1.76250587 -0.87765265  1.28063189  0.11623185 -1.12264909
 -1.28346293  1.76510584  1.02356712  0.50556239  0.        ]",[-0.84394741  0.36733001],-0.184750516484,-0.184750516484,[-0.19669542  1.07800531],"[[ -6.96405039e-01   7.17414821e-01   1.52144292e-02  -1.30596122e-01]
 [ -1.53649179e+01   1.53758327e+01   0.00000000e+00   0.00000000e+00]]",[ 0.06455468 -0.11404774]
5,"[ 0.44118835  1.43050004 -1.20550641  1.91431737  0.11623166 -1.12264511
 -1.54657095  1.92406222  0.83668963  0.30531929  0.        ]",[ 1.93457472  0.92570223],-0.152664834091,-0.152664834091,[ 0.24107692  1.02838862],"[[ -1.03416737e+00   1.03647160e+00   1.52144292e-02  -1.30596122e-01]
 [ -1.84013438e+01   1.65258822e+01   0.00000000e+00   0.00000000e+00]]",[ 0.06455468 -0.11404774]
6,"[ 0.02270198  0.96869061 -1.38327022  2.30390344  0.11623148 -1.12264113
 -1.17229316  2.38518098  0.61604905  0.24233579  0.        ]",[-0.66043539  1.6949185 ],-0.121618860148,-0.121618860148,[ 0.20986068  0.77597857],"[[ -1.35886066e+00   1.40046007e+00   1.52144292e-02  -1.30596122e-01]
 [ -1.40821275e+01   1.98619743e+01   0.00000000e+00   0.00000000e+00]]",[ 0.06455468 -0.11404774]
7,"[-0.39923127  0.38531398 -1.41039667  2.24203194  0.11623129 -1.12263715
 -1.37475359  2.87802311  0.38349901  0.34461099  0.        ]",[ 0.70667611 -0.18814473],-0.097465760445,-0.097465760445,[ 0.55873901  0.72033632],"[[ -1.66394573e+00   1.83347665e+00   1.52144292e-02  -1.30596122e-01]
 [ -1.64186488e+01   2.34277138e+01   0.00000000e+00   0.00000000e+00]]",[ 0.06455468 -0.11404774]
8,"[-0.79890167 -0.15708051 -1.3038503   1.57676778  0.11623111 -1.12263317
 -1.10424185  2.71075373  0.14187718  0.54652689  0.        ]",[ 0.51925579  1.08339382],-0.0894929218183,-0.0894929218183,[ 0.61472434  0.71423721],"[[ -1.96099905e+00   2.28989063e+00   1.52144292e-02  -1.30596122e-01]
 [ -1.32969085e+01   2.22178567e+01   0.00000000e+00   0.00000000e+00]]",[ 0.06455468 -0.11404774]
9,"[-1.09249042 -0.52800605 -1.12560506  0.36383996  0.11623092 -1.12262919
 -0.90329929  3.1971593  -0.0946425   0.84282549  0.        ]",[-0.67868398  0.1286097 ],-0.110497781724,-0.110497781724,[ 0.61184263  0.68497509],"[[ -2.20367251e+00   2.76955771e+00   1.52144292e-02  -1.30596122e-01]
 [ -1.09780015e+01   2.57372106e+01   0.00000000e+00   0.00000000e+00]]",[ 0.06455468 -0.11404774]
