timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.176504951148,[ 0.65850917  2.75671002],-0.176504951148,[ 0.38163713  1.38462281],"[[ 0.02620595 -0.06119715  0.1944824   0.1746025 ]
 [ 0.00366323 -0.00144668  0.          0.        ]]","[ 1.12238362  2.00762646  0.06736575 -0.90507704  1.69353899  1.46409812
  0.01794034 -0.3505776  -0.14344092 -1.44724027  0.        ]",[ 0.08682071 -0.12316744]
1,-0.166677807266,[ 1.10683158  3.1573952 ],-0.166677807266,[ 0.1379725   1.24584794],"[[ 0.05239962 -0.02150811  0.1944824   0.1746025 ]
 [ 2.60703921  3.95716064  0.          0.        ]]","[ 1.12095759  2.00979284  0.10681287 -0.78899785  1.69352614  1.46408909
  0.23122058  0.19783471 -0.14407109 -1.36789121  0.        ]",[ 0.08682071 -0.12316744]
2,-0.134589665444,[-0.98599321  1.02249821],-0.134589665444,[-0.3213377   1.00819421],"[[ 0.14369847  0.09656164  0.1944824   0.1746025 ]
 [ 6.50986888  7.83688702  0.          0.        ]]","[ 1.10861655  2.00387386  0.24370925 -0.4438092   1.6935133   1.46408007
  0.5509578   0.73531831 -0.17275266 -1.11149275  0.        ]",[ 0.08682071 -0.12316744]
3,-0.0963597152461,[-1.00364916  1.61909855],-0.0963597152461,[-0.45204896  0.84180808],"[[  0.23345562   0.29148596   0.1944824    0.1746025 ]
 [  2.47929487  11.64285187   0.           0.        ]]","[ 1.085387    1.95385478  0.37654749  0.11521048  1.69350046  1.46407104
  0.22075284  1.26257947 -0.26837975 -0.80750453  0.        ]",[ 0.08682071 -0.12316744]
4,-0.0743613397423,[ 0.14396569  0.5872968 ],-0.0743613397423,[-0.50939518  0.65677589],"[[  0.24284688   0.56177309   0.1944824    0.1746025 ]
 [ -1.52680913  15.37340811   0.           0.        ]]","[ 1.08232338  1.80525774  0.39030158  0.83332384  1.69348761  1.46406202
 -0.10744737  1.77938502 -0.40562084 -0.6059325   0.        ]",[ 0.08682071 -0.12316744]
5,-0.0724627989,[ 0.09759702 -0.12022771],-0.0724627989,[-0.59010392  0.50865042],"[[  0.21832723   0.88951742   0.1944824    0.1746025 ]
 [ -0.92704565  17.39429533   0.           0.        ]]","[ 1.09005622  1.51672914  0.35432371  1.547825    1.69347477  1.46405299
 -0.05831148  2.05933033 -0.59626708 -0.47097757  0.        ]",[ 0.08682071 -0.12316744]
6,-0.0932454532039,[-0.1333964   1.52986563],-0.0932454532039,[-0.57978737  0.47954154],"[[  0.20385687   1.22917055   0.1944824    0.1746025 ]
 [ -0.52131898  16.57375791   0.           0.        ]]","[ 1.09423786  1.12394836  0.33299745  2.03211582  1.69346192  1.46404397
 -0.02507211  1.94563849 -0.83805032 -0.39756376  0.        ]",[ 0.08682071 -0.12316744]
7,-0.129086361036,[-0.84592231  1.64779557],-0.129086361036,[-0.50196189  0.46544752],"[[  0.18824196   1.59708247   0.1944824    0.1746025 ]
 [ -1.03832183  20.205323     0.           0.        ]]","[ 1.09843296  0.64251377  0.30991291  2.20024647  1.69344908  1.46403495
 -0.06742773  2.44870296 -1.11211699 -0.42178764  0.        ]",[ 0.08682071 -0.12316744]
8,-0.172550553753,[-3.09833353 -0.58090662],-0.172550553753,[-0.36911437  0.45712629],"[[  0.13410033   2.03690751   0.1944824    0.1746025 ]
 [ -4.3648401   23.76525218   0.           0.        ]]","[ 1.11042315  0.07869197  0.22937689  1.88896292  1.69343624  1.46402592
 -0.33995442  2.94181645 -1.38350241 -0.59921457  0.        ]",[ 0.08682071 -0.12316744]
9,-0.211371834219,[ 1.94999859 -0.88722758],-0.211371834219,[-0.27476466  0.47123235],"[[  7.96339254e-03   2.48441435e+00   1.94482402e-01   1.74602499e-01]
 [ -8.23627698e+00   2.09945986e+01   0.00000000e+00   0.00000000e+00]]","[ 1.12277083 -0.37742526  0.03986636  1.06217948  1.6934234   1.4640169
 -0.6571234   2.55795626 -1.55989305 -0.89575207  0.        ]",[ 0.08682071 -0.12316744]
10,-0.243905982809,[-0.90246188 -0.87965065],-0.243905982809,[-0.32908216  0.4664619 ],"[[ -0.11540184   2.86488791   0.1944824    0.1746025 ]
 [ -4.11396867  17.06590181   0.           0.        ]]","[ 1.11362573 -0.60427059 -0.14568577  0.07363617  1.69341056  1.46400788
 -0.31939864  2.01369457 -1.66522847 -1.19172928  0.        ]",[ 0.08682071 -0.12316744]
11,-0.264567335154,[-0.25199142 -0.53470529],-0.264567335154,[-0.05254988  0.59487659],"[[-0.23271799  3.10065867  0.1944824   0.1746025 ]
 [-7.60619287  3.45814464  0.          0.        ]]","[ 1.08558419 -0.6538397  -0.31973485 -0.60627167  1.69339771  1.46399885
 -0.60550135  0.12862521 -1.71270066 -1.39354176  0.        ]",[ 0.08682071 -0.12316744]
