timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.196617113224,[ 3.61570582  3.9800453 ],-0.196617113224,[ 3.41758657  4.21877909],"[[-0.01515955  0.0152519   0.04556611  0.1063069 ]
 [ 0.00169919 -0.00013716  0.          0.        ]]","[ 1.12334333  1.37750204  0.06575746 -1.27226523  0.39294024  0.91672254
  0.10171666 -0.30675294  1.32843826 -1.51917118  0.        ]",[-0.77256179 -0.74483502]
1,-0.189637739675,[ 1.52624442  3.08649645],-0.189637739675,[ 1.70218384  2.62650013],"[[ 0.02454917  0.05496158  0.04556611  0.1063069 ]
 [ 3.95601374  3.95791874  0.          0.        ]]","[ 1.12307764  1.37566504  0.12446584 -1.17148407  0.3929401   0.91672202
  0.65834572  0.36962129  1.32464735 -1.34588269  0.        ]",[-0.77256179 -0.74483502]
2,-0.168284194354,[-0.05100154  1.18587548],-0.168284194354,[-0.42562178  1.62667894],"[[ 0.14256019  0.17304638  0.04556611  0.1063069 ]
 [ 7.83221317  7.83763063  0.          0.        ]]","[ 1.10908896  1.35798035  0.29824612 -0.87370826  0.39293996  0.9167215
  1.20397837  1.03260732  1.26177726 -0.8385351   0.        ]",[-0.77256179 -0.74483502]
3,-0.137078180489,[-1.01222146  0.57619135],-0.137078180489,[-1.54159486  0.9821834 ],"[[  0.29561349   0.36797075   0.04556611   0.1063069 ]
 [  7.47437667  11.64211916   0.           0.        ]]","[ 1.06186323  1.28947819  0.51892416 -0.39742355  0.39293982  0.91672098
  1.15360666  1.68273742  1.04181165 -0.17581804  0.        ]",[-0.77256179 -0.74483502]
4,-0.106929110883,[-2.13055359  1.45229248],-0.106929110883,[-1.34647036  0.63311613],"[[  0.40392353   0.62140582   0.04556611   0.1063069 ]
 [  3.37030654  13.69453475   0.           0.        ]]","[ 1.00914413  1.13141697  0.66930011  0.16753902  0.39293968  0.91672046
  0.57589676  2.03346216  0.69685719  0.3219337   0.        ]",[-0.77256179 -0.74483502]
5,-0.0804735553223,[-1.46116132 -0.8732494 ],-0.0804735553223,[-0.99212134 -0.31512004],"[[  0.43096163   0.93231747   0.04556611   0.1063069 ]
 [ -0.65308442  17.38430156   0.           0.        ]]","[ 0.99356632  0.84547334  0.70584398  0.72835804  0.39293954  0.91671994
  0.00954379  2.66398234  0.3290824   0.5413903   0.        ]",[-0.77256179 -0.74483502]
6,-0.05828986068,[ 0.00890263  0.13605528],-0.05828986068,[ 0.52177227 -0.33523583],"[[  0.37834856   1.24186892   0.04556611   0.1063069 ]
 [ -4.5953367   13.58345406   0.           0.        ]]","[ 1.02299823  0.48595137  0.63434142  1.09250949  0.3929394   0.91671942
 -0.54538764  2.01447153  0.0594344   0.50575018  0.        ]",[-0.77256179 -0.74483502]
7,-0.0382985945187,[ 0.50849951 -0.62136601],-0.0382985945187,[ 0.45919684 -1.20393813],"[[  0.28770958   1.51624382   0.04556611   0.1063069 ]
 [ -4.46896819  13.85313853   0.           0.        ]]","[ 1.06509034  0.13228286  0.50772991  1.22488334  0.39293926  0.9167189
 -0.52759915  2.06055317 -0.1168293   0.35001651  0.        ]",[-0.77256179 -0.74483502]
8,-0.0179020784285,[-0.51954446 -1.75825614],-0.0179020784285,[-0.14425299 -1.76274598],"[[  0.21941669   1.76586519   0.04556611   0.1063069 ]
 [ -2.36730918  11.11814431   0.           0.        ]]","[ 1.08943017 -0.19485337  0.41000017  1.18049413  0.39293912  0.91671838
 -0.23175865  1.59318296 -0.29470833  0.17322676  0.        ]",[-0.77256179 -0.74483502]
9,-0.00440210400335,[ 0.19528346 -1.28907828],-0.00440210400335,[ 0.75167525 -1.47518408],"[[ 0.15191472  1.94629368  0.04556611  0.1063069 ]
 [-4.3763074   6.93861094  0.          0.        ]]","[ 1.10713395 -0.42259669  0.31192609  1.05170985  0.39293898  0.91671786
 -0.51455554  0.87896482 -0.39644037  0.00575973  0.        ]",[-0.77256179 -0.74483502]
