timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.07518668  1.58816771  0.21858249 -1.37910196 -1.50312303  0.44774954
  0.10173882 -0.31773815  3.1554137  -0.60005231  0.        ]",[ 1.36133864  3.40360034],-0.385180138055,-0.385180138055,[ 2.34837031  2.42829227],"[[ 0.06556147 -0.0824711  -0.17264745  0.05074649]
 [-0.00473832  0.00359426  0.          0.        ]]",[-0.38608763 -0.35728171]
1,"[ 1.07031533  1.59136785  0.27740256 -1.27476372 -1.50312056  0.44774927
  0.58020503  0.28292185  3.15045375 -0.45664468  0.        ]",[ 0.86611012  1.3564816 ],-0.383338210044,-0.383338210044,[ 2.27972937  2.22354174],"[[ 0.10514275 -0.0426875  -0.17264745  0.05074649]
 [ 3.949702    3.96158016  0.          0.        ]]",[-0.38608763 -0.35728171]
2,"[ 1.04421133  1.58887293  0.44304205 -0.9644717  -1.50311809  0.44774899
  0.98512667  0.87172454  3.09243557 -0.04862738  0.        ]",[ 4.52914411  2.21701358],-0.375603431687,-0.375603431687,[ 2.42275167  2.0315659 ],"[[ 0.21771417  0.07547195 -0.17264745  0.05074649]
 [ 7.29631345  7.84143581  0.          0.        ]]",[-0.38608763 -0.35728171]
3,"[ 0.96328771  1.54573547  0.70428094 -0.46051497 -1.50311563  0.44774872
  1.44615594  1.44883362  2.86316976  0.56551813  0.        ]",[ 1.93801879  1.84676697],-0.355325562751,-0.355325562751,[ 2.34392786  1.63940978],"[[  0.40186987   0.27045563  -0.17264745   0.05074649]
 [ 11.10665459  11.64424701   0.           0.        ]]",[-0.38608763 -0.35728171]
4,"[ 0.77383655  1.40885079  1.0371259   0.19015551 -1.50311316  0.44774845
  1.89817315  2.01449183  2.31374438  1.20443556  0.        ]",[ 1.692031    2.65993614],-0.312453927015,-0.312453927015,[ 1.87188733  0.83299339],"[[  0.66148384   0.54073897  -0.17264745   0.05074649]
 [ 14.8425326   15.37162502   0.           0.        ]]",[-0.38608763 -0.35728171]
5,"[ 0.42069144  1.1205838   1.37201636  0.87087908 -1.50311069  0.44774818
  2.34148305  2.5688931   1.41368402  1.4833284   0.        ]",[-1.01732949 -0.63979206],-0.237728239174,-0.237728239174,[-0.06291134 -1.46895909],"[[  0.99509159   0.88482637  -0.17264745   0.05074649]
 [ 18.50647789  19.02486325   0.           0.        ]]",[-0.38608763 -0.35728171]
6,"[-0.00957396  0.72795173  1.5664782   1.31950162 -1.50310822  0.44774791
  1.8189314   2.12730379  0.6004772   1.13068673  0.        ]",[-0.43479018 -2.3497614 ],-0.150095795354,-0.150095795354,[-0.53270262 -2.26738048],"[[  1.32189195   1.23612884  -0.17264745   0.05074649]
 [ 14.18769889  16.11508415   0.           0.        ]]",[-0.38608763 -0.35728171]
7,"[-0.38652388  0.37623944  1.61227822  1.46128054 -1.50310575  0.44774764
  1.57718144  1.47793634  0.19245733  0.52950838  0.        ]",[-2.02262303 -2.27082133],-0.0814568493728,-0.0814568493728,[-1.16257513 -2.6598084 ],"[[  1.585602     1.51549834  -0.17264745   0.05074649]
 [ 12.18969206  11.83613625   0.           0.        ]]",[-0.38608763 -0.35728171]
8,"[-0.67521221  0.12625915  1.57762047  1.43982226 -1.50310328  0.44774737
  1.06937523  0.84150952  0.07069241  0.01879626  0.        ]",[-0.01375064 -2.4826221 ],-0.0488198878621,-0.0488198878621,[-1.0727936  -2.22707272],"[[ 1.78728935  1.7101441  -0.17264745  0.05074649]
 [ 7.99275088  7.64244647  0.          0.        ]]",[-0.38608763 -0.35728171]
9,"[-0.8928052  -0.01462069  1.50920477  1.38297984 -1.50310082  0.4477471
  1.0437765   0.21761251  0.05999988 -0.32816606  0.        ]",[-1.54457596 -2.22005793],-0.0518215648063,-0.0518215648063,[-1.53768659 -2.02917147],"[[ 1.94502274  1.8217447  -0.17264745  0.05074649]
 [ 7.7811898   3.53131759  0.          0.        ]]",[-0.38608763 -0.35728171]
