timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.10874391  1.42058377  0.00887509 -1.26552763  0.39370958  0.51482899
  0.09564459 -0.30902802  1.28639572 -0.97522639  0.        ]",[ 2.28329721  4.64831962],-0.1777323474,-0.1777323474,[ 1.88071775  4.10153484],"[[-0.05140417  0.01100957  0.04574851  0.05885251]
 [ 0.00256752  0.00477133  0.          0.        ]]",[-0.67815185 -0.65975869]
1,"[ 1.11053021  1.41897898  0.06765108 -1.16304854  0.39370942  0.51482876
  0.63467292  0.34739394  1.28771202 -0.80883188  0.        ]",[ 0.26005838  3.56803305],-0.173359662766,-0.173359662766,[ 0.8065536   3.28915477],"[[-0.01167827  0.05081644  0.04574851  0.05885251]
 [ 3.95686437  3.96273005  0.          0.        ]]",[-0.67815185 -0.65975869]
2,"[ 1.10640155  1.40209197  0.19878658 -0.86062547  0.39370926  0.51482853
  0.76404091  0.99101181  1.25231985 -0.39853792  0.        ]",[-0.2268858   2.47536935],-0.162483721259,-0.162483721259,[-0.22208592  2.63885069],"[[ 0.07698082  0.16900796  0.04574851  0.05885251]
 [ 4.90590678  7.84348744  0.          0.        ]]",[-0.67815185 -0.65975869]
3,"[ 1.09122459  1.33524955  0.32824977 -0.37674316  0.3937091   0.5148283
  0.62829563  1.62200766  1.12350853  0.09220303  0.        ]",[-0.29093249  1.18793348],-0.148427923406,-0.148427923406,[-0.77765143  2.03961802],"[[  0.1651071    0.36405115   0.04574851   0.05885251]
 [  3.91008632  11.64814743   0.           0.        ]]",[-0.67815185 -0.65975869]
4,"[ 1.07273829  1.16706599  0.42383724  0.2328359   0.39370894  0.51482807
  0.46075379  2.24051882  0.87251874  0.54614882  0.        ]",[-1.80991817  2.14281245],-0.131876462546,-0.131876462546,[-1.29944634  1.21366024],"[[  0.23097621   0.63443246   0.04574851   0.05885251]
 [  2.68100689  15.37754801   0.           0.        ]]",[-0.67815185 -0.65975869]
5,"[ 1.06823994  0.84480885  0.44310211  0.84338719  0.39370878  0.51482785
 -0.08581807  2.84692219  0.52881732  0.82063495  0.        ]",[-0.37032885 -0.22921118],-0.112282492849,-0.112282492849,[-0.9896664  0.4527477],"[[  0.24436636   0.97866993   0.04574851   0.05885251]
 [ -1.32862361  19.03397499   0.           0.        ]]",[-0.67815185 -0.65975869]
6,"[ 1.08122255  0.40736003  0.38393027  1.21735815  0.39370862  0.51482762
 -0.28179912  2.63395541  0.18383837  0.85417748  0.        ]",[-1.2926077  -0.27659293],-0.0897572516328,-0.0897572516328,[-0.92550159 -0.30631721],"[[  0.20336978   1.34646623   0.04574851   0.05885251]
 [ -2.76633344  17.74991068   0.           0.        ]]",[-0.67815185 -0.65975869]
7,"[ 1.10217206 -0.0335808   0.24582624  1.26453913  0.39370846  0.51482739
 -0.81369149  2.39413478 -0.07169056  0.6960683   0.        ]",[-0.56460529 -0.07844911],-0.0660076456648,-0.0660076456648,[ 0.14983024 -0.71684319],"[[  0.10889606   1.68695706   0.04574851   0.05885251]
 [ -6.66827638  16.30391466   0.           0.        ]]",[-0.67815185 -0.65975869]
8,"[ 1.10914091 -0.43276632  0.01750754  1.04105351  0.3937083   0.51482716
 -1.10031497  2.28907837 -0.24095088  0.42218192  0.        ]",[ 0.65233099 -1.70161401],-0.0402432540459,-0.0402432540459,[ 1.05258334 -1.2801652 ],"[[ -0.04556507   2.00668045   0.04574851   0.05885251]
 [ -8.77093995  15.67049238   0.           0.        ]]",[-0.67815185 -0.65975869]
9,"[ 1.08404185 -0.7284942  -0.19948671  0.665438    0.39370814  0.51482693
 -0.72462645  1.58087969 -0.38090852  0.15314487  0.        ]",[ 0.68995342 -1.08392028],-0.0178399343968,-0.0178399343968,[ 0.4675343  -1.64328623],"[[ -0.19333197   2.27724566   0.04574851   0.05885251]
 [ -6.01490809  11.40031355   0.           0.        ]]",[-0.67815185 -0.65975869]
10,"[ 1.05305979 -0.89723432 -0.33132354  0.32240922  0.39370799  0.5148267
 -0.33605655  0.88674325 -0.49119704 -0.03557495  0.        ]",[-0.58298056 -1.60518311],-0.0130065705294,-0.0130065705294,[ 0.04668947 -1.73982692],"[[-0.28502998  2.46325816  0.04574851  0.05885251]
 [-3.16437762  7.21491454  0.          0.        ]]",[-0.67815185 -0.65975869]
11,"[ 1.01363785 -0.97603273 -0.45155683  0.10734029  0.39370783  0.51482648
 -0.64214191  0.20635812 -0.53467442 -0.15629398  0.        ]",[ 1.18556204 -1.00291491],-0.0178788038031,-0.0178788038031,[ 1.07047975 -1.07077527],"[[-0.37084635  2.56639499  0.04574851  0.05885251]
 [-5.40980777  3.11242857  0.          0.        ]]",[-0.67815185 -0.65975869]
12,"[ 0.97579735 -0.99129616 -0.54326289  0.05966984  0.39370767  0.51482625
 -0.0878762  -0.46054343 -0.51984228 -0.20029773  0.        ]",[-0.57866855 -0.97311163],-0.0179676036805,-0.0179676036805,[ 0.50296128 -0.41207165],"[[-0.43824648  2.58829757  0.04574851  0.05885251]
 [-1.34374161 -0.90875636  0.          0.        ]]",[-0.67815185 -0.65975869]
13,"[ 0.9441966  -0.95073898 -0.60894271  0.18158873  0.39370751  0.51482602
 -0.39654058 -1.09659424 -0.44046718 -0.18156687  0.        ]",[ 0.99567169  1.21959166],-0.0108420584667,-0.0108420584667,[ 1.38674545  0.8835063 ],"[[-0.48784055  2.53164296  0.04574851  0.05885251]
 [-3.60808892 -4.74392496  0.          0.        ]]",[-0.67815185 -0.65975869]
14,"[ 0.922231   -0.90872223 -0.65029058  0.29381607  0.39370735  0.51482579
  0.15053359 -0.42433189 -0.36928513 -0.1664606   0.        ]",[ 0.57498524  0.32552094],-0.00666421522558,-0.00666421522558,[ 0.08348201 -0.07501936],"[[-0.51973514  2.4774346   0.04574851  0.05885251]
 [ 0.40521846 -0.6904193   0.          0.        ]]",[-0.67815185 -0.65975869]
15,"[ 0.94350492 -0.90812769 -0.61029066  0.29531455  0.39370719  0.51482556
  0.45973833 -0.20830134 -0.3849848  -0.14806176  0.        ]",[-1.00216008 -0.96064209],-0.00561727116927,-0.00561727116927,[-0.84351099 -0.60150707],"[[-0.4888721   2.47669554  0.04574851  0.05885251]
 [ 2.67352868  0.61216844  0.          0.        ]]",[-0.67815185 -0.65975869]
16,"[ 0.95225019 -0.88684239 -0.59295412  0.34756019  0.39370703  0.51482533
 -0.08713596 -0.84115127 -0.36583119 -0.12535789  0.        ]",[ 0.85358653  0.51152513],-0.00351045668792,-0.00351045668792,[ 0.65832543  0.67560452],"[[-0.47565374  2.45065305  0.04574851  0.05885251]
 [-1.33830978 -3.2036958   0.          0.        ]]",[-0.67815185 -0.65975869]
17,"[ 0.95705223 -0.85011269 -0.5831902   0.43159442  0.39370687  0.51482511
  0.37711771 -0.49472516 -0.32577523 -0.09735514  0.        ]",[-1.22030582  0.14403588],-0.00410158453031,-0.00410158453031,[-0.54131657  0.07350403],"[[-0.46824887  2.40753705  0.04574851  0.05885251]
 [ 2.06742827 -1.11487044  0.          0.        ]]",[-0.67815185 -0.65975869]
18,"[ 0.95783449 -0.83570709 -0.5815812   0.46263669  0.39370671  0.51482488
 -0.16811356 -0.39647084 -0.30956812 -0.08821896  0.        ]",[ 0.87177587  0.66141882],-0.00551733966731,-0.00551733966731,[ 0.61493468  0.2365396 ],"[[-0.46703147  2.39118374  0.04574851  0.05885251]
 [-1.9323547  -0.52243281  0.          0.        ]]",[-0.67815185 -0.65975869]
19,"[ 0.9554897  -0.84974325 -0.58638322  0.43240079  0.39370655  0.51482465
  0.30755218  0.03958204 -0.32393804 -0.09871003  0.        ]",[-0.92892016 -1.01348977],-0.00430832174837,-0.00430832174837,[-0.55335075 -0.68073428],"[[-0.47066784  2.40711512  0.04574851  0.05885251]
 [ 1.55709915  2.10681015  0.          0.        ]]",[-0.67815185 -0.65975869]
20,"[ 0.95154253 -0.85147907 -0.59437156  0.42859253  0.39370639  0.51482442
 -0.19793903 -0.62401727 -0.32255266 -0.10368216  0.        ]",[ 0.85016337 -0.2119589 ],-0.00457800902203,-0.00457800902203,[ 0.76631933  0.54281306],"[[-0.47673192  2.40910531  0.04574851  0.05885251]
 [-2.15115087 -1.89445675  0.          0.        ]]",[-0.67815185 -0.65975869]
21,"[ 0.94571425 -0.81044026 -0.60595443  0.51471434  0.39370623  0.51482419
  0.26666079 -0.75699533 -0.26936192 -0.08807712  0.        ]",[ 0.92896806  0.99839372],-0.00949363472031,-0.00949363472031,[-0.10198752  0.70552647],"[[-0.48555852  2.36317136  0.04574851  0.05885251]
 [ 1.25712167 -2.69626893  0.          0.        ]]",[-0.67815185 -0.65975869]
22,"[ 0.98442049 -0.79779219 -0.52378676  0.53971797  0.39370607  0.51482397
  0.76457079 -0.09252668 -0.29235664 -0.03789086  0.        ]",[-1.13288402 -0.08358042],-0.00785558746319,-0.00785558746319,[-1.7811954  -0.60541105],"[[-0.42376806  2.34944469  0.04574851  0.05885251]
 [ 4.90975664  1.31023624  0.          0.        ]]",[-0.67815185 -0.65975869]
23,"[ 1.01598349 -0.81854426 -0.44523011  0.49832402  0.39370591  0.51482374
  0.21168039 -0.15170822 -0.35199164 -0.01279449  0.        ]",[-0.22383022 -0.78335476],-0.00524439676875,-0.00524439676875,[-0.45016962 -0.40745378],"[[-0.36626759  2.37206899  0.04574851  0.05885251]
 [ 0.8537937   0.95339278  0.          0.        ]]",[-0.67815185 -0.65975869]
24,"[  1.02003563e+00  -8.07373049e-01  -4.34133044e-01   5.20837879e-01
   3.93705754e-01   5.14823508e-01   8.85941227e-02  -6.69255613e-01
  -3.44887433e-01  -4.44306074e-04   0.00000000e+00]",[-0.72796319 -0.39896977],-0.00634648988074,-0.00634648988074,[ 0.041146    0.45420617],"[[-0.35825135  2.3598266   0.04574851  0.05885251]
 [-0.04915759 -2.1672305   0.          0.        ]]",[-0.67815185 -0.65975869]
25,"[ 1.00448994 -0.75185342 -0.47533031  0.62506157  0.39370559  0.51482328
 -0.30410052 -0.92412892 -0.26496513  0.01123477  0.        ]",[ 0.93986897  1.38415366],-0.0120882540037,-0.0120882540037,[ 0.88927871  1.24603951],"[[-0.38813855  2.30106282  0.04574851  0.05885251]
 [-2.92993559 -3.70402651  0.          0.        ]]",[-0.67815185 -0.65975869]
26,"[ 0.99303796 -0.71872878 -0.50355463  0.68172987  0.39370543  0.51482305
  0.21097691 -0.25529919 -0.21583786  0.01048729  0.        ]",[-1.07712701  0.34590049],-0.0163053943142,-0.0163053943142,[-0.31065089  0.1801061 ],"[[-0.40882539  2.26744465  0.04574851  0.05885251]
 [ 0.8486315   0.32877022  0.          0.        ]]",[-0.67815185 -0.65975869]
27,"[ 0.97969874 -0.7387996  -0.5345248   0.64785295  0.39370528  0.51482282
 -0.33095217 -0.02921097 -0.22245461 -0.01579408  0.        ]",[ 0.13742671 -0.26130532],-0.0149434092921,-0.0149434092921,[ 0.66558301  0.05922744],"[[-0.43174062  2.28769784  0.04574851  0.05885251]
 [-3.12691619  1.69199856  0.          0.        ]]",[-0.67815185 -0.65975869]
28,"[ 0.94394669 -0.76128392 -0.60940826  0.60820409  0.39370512  0.5148226
 -0.24835287 -0.20636963 -0.21209074 -0.06929565  0.        ]",[ 1.41118293  0.36256395],-0.0151799525172,-0.0151799525172,[ 0.70835358  0.29967955],"[[-0.48819938  2.31082018  0.04574851  0.05885251]
 [-2.52097546  0.62379724  0.          0.        ]]",[-0.67815185 -0.65975869]
29,"[ 0.93705554 -0.78671351 -0.62270721  0.56105877  0.39370496  0.51482237
  0.29808653  0.02965742 -0.23464667 -0.08719309  0.        ]",[-0.98522601 -0.43406589],-0.0129329630262,-0.0129329630262,[-0.46237493 -0.37937605],"[[-0.49839913  2.33757505  0.04574851  0.05885251]
 [ 1.48765686  2.04695223  0.          0.        ]]",[-0.67815185 -0.65975869]
30,"[ 0.93039849 -0.8083223  -0.63525377  0.51893921  0.3937048   0.51482214
 -0.23759609 -0.26209843 -0.25388307 -0.10359437  0.        ]",[ 0.56015253  0.51728136],-0.0111620057429,-0.0111620057429,[ 0.75270295  0.23781583],"[[-0.50807401  2.36086372  0.04574851  0.05885251]
 [-2.44206321  0.28777355  0.          0.        ]]",[-0.67815185 -0.65975869]
31,"[ 0.91185532 -0.83207481 -0.66877107  0.47028961  0.39370464  0.51482191
  0.07127471  0.07664269 -0.26708429 -0.13330152  0.        ]",[-0.58329329 -0.98315358],-0.0105339855544,-0.0105339855544,[ 0.17315017 -0.43216807],"[[-0.53418138  2.38711203  0.04574851  0.05885251]
 [-0.17621542  2.33025463  0.          0.        ]]",[-0.67815185 -0.65975869]
32,"[ 0.89205805 -0.83837335 -0.70246438  0.45695022  0.39370448  0.51482168
 -0.24301924 -0.57663136 -0.26021557 -0.15550938  0.        ]",[-0.06562476  0.43085733],-0.0118956345089,-0.0118956345089,[ 1.00608027  0.67352033],"[[-0.56083884  2.39419592  0.04574851  0.05885251]
 [-2.48184666 -1.60874127  0.          0.        ]]",[-0.67815185 -0.65975869]
33,"[ 0.85118801 -0.82521384 -0.76625571  0.48460336  0.39370432  0.51482145
 -0.27173846 -0.28841236 -0.21734207 -0.19015661  0.        ]",[ 0.98978987  0.58026964],-0.0169066589157,-0.0169066589157,[ 1.04367399  0.38343486],"[[-0.61258955  2.37945752  0.04574851  0.05885251]
 [-2.6925288   0.12910868  0.          0.        ]]",[-0.67815185 -0.65975869]
34,"[ 0.8395881  -0.84794495 -0.78312973  0.43630998  0.39370416  0.51482123
  0.26966646  0.09221124 -0.23810605 -0.20844157  0.        ]",[ 0.0274739  -0.47342113],-0.0159774688191,-0.0159774688191,[-0.18918335 -0.49812424],"[[-0.62659098  2.40506627  0.04574851  0.05885251]
 [ 1.27916437  2.4241233   0.          0.        ]]",[-0.67815185 -0.65975869]
35,"[ 0.86128441 -0.87308445 -0.75114717  0.37987552  0.393704    0.514821
  0.2810459  -0.22664001 -0.28269534 -0.19883625  0.        ]",[-0.43616267 -0.03461417],-0.012229600245,-0.012229600245,[-0.15813546 -0.16636902],"[[-0.60017006  2.43425916  0.04574851  0.05885251]
 [ 1.36264355  0.50157268  0.          0.        ]]",[-0.67815185 -0.65975869]
36,"[ 0.86901031 -0.8802937  -0.73930965  0.36306136  0.39370384  0.51482077
  0.04198927 -0.2510161  -0.29666343 -0.19541734  0.        ]",[ 0.49473071  0.34951575],-0.0111438106948,-0.0111438106948,[ 0.42113346 -0.05289817],"[[-0.59051255  2.44281592  0.04574851  0.05885251]
 [-0.39105073  0.35459373  0.          0.        ]]",[-0.67815185 -0.65975869]
