timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
37,-0.0378295812152,[-0.21705132  1.04567557],-0.0378295812152,[-0.57721829  1.00558591],"[[-3.03319075  0.62736805 -0.1668933  -0.11976783]
 [ 6.26852525 -5.23271522  0.          0.        ]]","[-1.82579826  1.58150511  0.01030233  0.6666231  -1.44264617 -1.0261505
  0.79453376 -1.07695521 -0.49614342  0.30022532  0.        ]",[-0.12278312 -0.16287714]
38,-0.0212883289007,[-1.59635882  0.19345734],-0.0212883289007,[-0.6359539   0.70533967],"[[-2.91769492  0.56348361 -0.1668933  -0.11976783]
 [ 5.28434816 -1.1692657   0.          0.        ]]","[-1.79819876  1.62821615 -0.16215833  0.51857105 -1.44264305 -1.02614903
  0.68935349 -0.5001903  -0.44695283  0.14799332  0.        ]",[-0.12278312 -0.16287714]
39,-0.00995684411783,[ 0.69102629  0.98797364],-0.00995684411783,[-0.0608799   0.92152917],"[[-2.8527528   0.54803034 -0.1668933  -0.11976783]
 [ 1.2233938  -0.3786894   0.          0.        ]]","[-1.77439566  1.63884332 -0.25730777  0.48181795 -1.44263994 -1.02614755
  0.25535666 -0.38797583 -0.39965792  0.04942768  0.        ]",[-0.12278312 -0.16287714]
40,-0.00612303869042,[-1.41657292  0.44380475],-0.00612303869042,[-0.74964273  0.28883851],"[[-2.80111264  0.57977202 -0.1668933  -0.11976783]
 [ 3.93163111  3.53979736  0.          0.        ]]","[-1.75129229  1.61671697 -0.33168874  0.55692234 -1.44263683 -1.02614608
  0.5447873   0.16821318 -0.32657604 -0.05629298  0.        ]",[-0.12278312 -0.16287714]
41,-0.0225881137842,[-0.34997694 -0.09225052],-0.0225881137842,[-0.36851156  0.22869968],"[[-2.76295889  0.66751022 -0.1668933  -0.11976783]
 [-0.10283654  5.22838962  0.          0.        ]]","[-1.73188436  1.54991915 -0.38578874  0.75625725 -1.44263371 -1.0261446
  0.11362074  0.40789141 -0.21791652 -0.16684143  0.        ]",[-0.12278312 -0.16287714]
42,-0.0305308466631,[-1.31870954 -0.10651484],-0.0305308466631,[-0.28592667  0.22289199],"[[-2.77888525  0.76737921 -0.1668933  -0.11976783]
 [-1.485212    4.76006405  0.          0.        ]]","[-1.74021816  1.46433048 -0.36330018  0.96684519 -1.4426306  -1.02614313
 -0.03411481  0.34141704 -0.15373317 -0.19435015  0.        ]",[-0.12278312 -0.16287714]
43,-0.02804684092,[-0.48716881  0.30996238],-0.02804684092,[ 0.27273419  0.30400252],"[[-2.84798889  0.85741582 -0.1668933  -0.11976783]
 [-5.41211497  4.24528411  0.          0.        ]]","[-1.77239857  1.3791254  -0.26421958  1.14015149 -1.44262749 -1.02614165
 -0.45378598  0.26834895 -0.1548535  -0.13952365  0.        ]",[-0.12278312 -0.16287714]
44,-0.0208527730157,[-0.86049759 -0.92508758],-0.0208527730157,[ 0.65203106  0.06251739],"[[-2.97450074  0.95379677 -0.1668933  -0.11976783]
 [-7.23302617  5.38897733  0.          0.        ]]","[-1.8141153   1.28027546 -0.0777509   1.30662999 -1.44262438 -1.02614018
 -0.64838781  0.43068456 -0.20463918 -0.00481186  0.        ]",[-0.12278312 -0.16287714]
45,-0.0287913036714,[ 1.4626282   0.60852807],-0.0287913036714,[ 1.4583962  0.480102 ],"[[ -3.15187651   1.02376115  -0.1668933   -0.11976783]
 [-10.49370798   1.61997419   0.           0.        ]]","[-1.83416394  1.20407631  0.18978256  1.41428137 -1.44262126 -1.0261387
 -0.99685867 -0.10428849 -0.30370267  0.22474709  0.        ]",[-0.12278312 -0.16287714]
46,-0.0512396352696,[ 0.26812948 -0.38708149],-0.0512396352696,[ 0.94725591 -0.1187717 ],"[[-3.31997683  1.07999944 -0.1668933  -0.11976783]
 [-6.33017138  3.99598942  0.          0.        ]]","[-1.81129892  1.14040199  0.44301026  1.49235303 -1.44261815 -1.02613723
 -0.55189694  0.23296369 -0.37533353  0.45866356  0.        ]",[-0.12278312 -0.16287714]
47,-0.0659845167705,[ 0.97930656  1.1863333 ],-0.0659845167705,[ 0.97260469 -0.0537954 ],"[[-3.43467576  1.14374298 -0.1668933  -0.11976783]
 [-5.14366282  2.3837496   0.          0.        ]]","[-1.77259478  1.06589195  0.61187137  1.5713916  -1.44261504 -1.02613575
 -0.4250932   0.00412171 -0.3890674   0.60344278  0.        ]",[-0.12278312 -0.16287714]
48,-0.0702783432435,[ 0.13421196 -0.56936284],-0.0702783432435,[ 0.68917167 -0.39521587],"[[-3.49765914  1.23066142 -0.1668933  -0.11976783]
 [-1.16784882  6.29509093  0.          0.        ]]","[ -1.74356282e+00   9.60818939e-01   7.02288677e-01   1.66243135e+00
  -1.44261193e+00  -1.02613428e+00  -1.93619386e-04   5.59298972e-01
  -3.55234887e-01   6.45306213e-01   0.00000000e+00]",[-0.12278312 -0.16287714]
49,-0.0670949828213,[ 0.31217642 -0.02105236],-0.0670949828213,[ 0.5990594  -0.27522928],"[[-3.51544926  1.33269188 -0.1668933  -0.11976783]
 [-0.61302781  3.91588708  0.          0.        ]]","[-1.73438051  0.83334742  0.7274632   1.74383296 -1.44260881 -1.0261328
  0.05910071  0.22159324 -0.2877505   0.60620239  0.        ]",[-0.12278312 -0.16287714]
