timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.225898662743,[ 3.60681519  4.94086162],-0.225898662743,[ 2.89286518  3.10998487],"[[ 0.02668715  0.07848962  0.03339608  0.15587853]
 [ 0.00333115  0.00180468  0.          0.        ]]","[ 1.06697229  1.70233681  0.19529164 -0.85082813  0.29126579  1.34276234
  0.11914967 -0.32413629  1.16096781 -1.52578029  0.        ]",[-0.19423299 -0.22836521]
1,-0.217044765766,[ 0.72423185  0.71727418],-0.217044765766,[ 1.8425113   1.76149654],"[[ 0.06642829  0.11823777  0.03339608  0.15587853]
 [ 3.95762752  3.95982395  0.          0.        ]]","[ 1.06430025  1.69729549  0.25501319 -0.74479683  0.2912656   1.34276007
  0.56497691  0.25303386  1.14824491 -1.39411007  0.        ]",[-0.19423299 -0.22836521]
2,-0.192131219273,[ 1.01162363  0.16183338],-0.192131219273,[ 0.78192043  0.77261806],"[[ 0.17353049  0.22513246  0.03339608  0.15587853]
 [ 6.74334381  6.72044331  0.          0.        ]]","[ 1.04579648  1.67373436  0.41491309 -0.4625917   0.29126541  1.34275781
  0.87905207  0.65559537  1.07756759 -1.04827139  0.        ]",[-0.19423299 -0.22836521]
3,-0.152437060343,[-0.42439268  0.28090075],-0.152437060343,[-0.68439668 -0.04780987],"[[  0.34675017   0.36462027   0.03339608   0.15587853]
 [ 10.56593995   7.22664035   0.           0.        ]]","[ 0.98153739  1.62145622  0.66643808 -0.10509649  0.29126522  1.34275554
  1.31002929  0.72940994  0.87968455 -0.56985164  0.        ]",[-0.19423299 -0.22836521]
4,-0.106739771312,[-0.9251901 -0.0643219],-0.106739771312,[-1.2975651  -0.53162938],"[[ 0.53912709  0.51888247  0.03339608  0.15587853]
 [ 8.67805535  8.19634237  0.          0.        ]]","[ 0.86265728  1.53642413  0.92753368  0.26836593  0.29126503  1.34275327
  1.097178    0.87081406  0.54911621 -0.13777692  0.        ]",[-0.19423299 -0.22836521]
5,-0.0699061641272,[-1.63880182 -1.50726817],-0.0699061641272,[-1.14183021 -0.5526852 ],"[[ 0.67424787  0.67863816  0.03339608  0.15587853]
 [ 4.84674035  7.78061221  0.          0.        ]]","[ 0.751495    1.42034142  1.09441558  0.62174454  0.29126484  1.342751
  0.66521529  0.81019014  0.21594183  0.09853898  0.        ]",[-0.19423299 -0.22836521]
6,-0.0507072503523,[-0.92766171  1.93792999],-0.0507072503523,[-0.35231632  0.17566067],"[[ 0.73054222  0.79299027  0.03339608  0.15587853]
 [ 0.79609105  3.66829801  0.          0.        ]]","[ 0.69898383  1.32134013  1.1590527   0.84885596  0.29126465  1.34274874
  0.20852399  0.21051902  0.02051783  0.16925295  0.        ]",[-0.19423299 -0.22836521]
7,-0.0422274110593,[ 1.12225546  0.02209998],-0.0422274110593,[ 0.28675222 -0.22938818],"[[ 0.70946972  0.90536718  0.03339608  0.15587853]
 [-2.89107102  7.55641564  0.          0.        ]]","[ 0.71904749  1.21251687  1.13521679  1.0477549   0.29126446  1.34274647
 -0.20718585  0.77749651 -0.05552091  0.15288304  0.        ]",[-0.19423299 -0.22836521]
8,-0.0291589346027,[-0.14365229 -1.76883177],-0.0291589346027,[-0.63554293 -0.88324684],"[[ 0.69192133  1.05586039  0.03339608  0.15587853]
 [ 1.12293869  7.49314304  0.          0.        ]]","[ 0.73538476  1.05130208  1.11503437  1.27205345  0.29126427  1.3427442
  0.24537474  0.76826916 -0.17326393  0.12203665  0.        ]",[-0.19423299 -0.22836521]
9,-0.0172575602543,[-1.59895227 -1.30213392],-0.0172575602543,[-0.44962406 -0.48800677],"[[ 0.70846728  1.16450855  0.03339608  0.15587853]
 [ 0.53356089  3.38536103  0.          0.        ]]","[ 0.71998858  0.92575941  1.13406896  1.40144818  0.29126408  1.34274193
  0.17892502  0.16925833 -0.30025502  0.10116068  0.        ]",[-0.19423299 -0.22836521]
10,-0.0168836983145,[ 0.58947592  1.67108795],-0.0168836983145,[ 0.66763341  0.53591186],"[[ 0.67934183  1.19182554  0.03339608  0.15587853]
 [-3.43291729 -0.64026085  0.          0.        ]]","[ 0.7468848   0.89318793  1.10038248  1.42946333  0.29126389  1.34273967
 -0.26827712 -0.41777158 -0.28222452  0.0784133   0.        ]",[-0.19423299 -0.22836521]
11,-0.0187578391603,[-0.93668324 -0.75715145],-0.0187578391603,[ 0.03454903 -0.28483236],"[[ 0.63475788  1.21886899  0.03339608  0.15587853]
 [-1.03345746  3.33138068  0.          0.        ]]","[ 0.78620326  0.86059165  1.04727459  1.45536735  0.2912637   1.3427374
  0.00225117  0.16138721 -0.24195757  0.04735617  0.        ]",[-0.19423299 -0.22836521]
12,-0.0225613658911,[ 0.7992655   0.34493112],-0.0225613658911,[ 1.11453748  0.61109316],"[[ 0.57711295  1.25476362  0.03339608  0.15587853]
 [-4.71878127  0.26826876  0.          0.        ]]","[ 0.8336041   0.81682871  0.97599662  1.48690507  0.29126351  1.34273513
 -0.41325245 -0.28528674 -0.19288691  0.00461794  0.        ]",[-0.19423299 -0.22836521]
