timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.0439426517768,[-0.55004592  1.22085839],-0.0439426517768,[-0.72123307  0.83733779],"[[ 0.02799092  0.09130342  0.16674072  0.00449065]
 [ 0.0028102  -0.00137468  0.          0.        ]]","[ 1.1050373   1.88158823  0.03052771 -0.43302599  1.4595393   0.00919294
 -0.04069074 -0.33311686  0.04356562  0.05476095  0.        ]",[ 0.08566939 -0.13542829]
1,-0.0436774749837,[-1.31120482  0.27667504],-0.0436774749837,[-0.7126596  0.8126061],"[[ 0.00619952  0.13101251  0.16674072  0.00449065]
 [-2.17469525  3.95908101  0.          0.        ]]","[ 1.1055454   1.87585427 -0.00247227 -0.32578067  1.45952736  0.00919292
 -0.2172476   0.21333928  0.0420547   0.05300906  0.        ]",[ 0.08566939 -0.13542829]
2,-0.0419875869944,[ 0.19339794  0.91281454],-0.0419875869944,[-0.62369651  0.83619148],"[[ -7.65575579e-02   2.20414479e-01   1.66740719e-01   4.49064544e-03]
 [ -6.08799080e+00   4.97770814e+00   0.00000000e+00   0.00000000e+00]]","[ 1.10151971  1.85557299 -0.12770361 -0.08663289  1.45951541  0.00919289
 -0.53454613  0.35388697  0.03928563 -0.00598237  0.        ]",[ 0.08566939 -0.13542829]
3,-0.0402951835937,[ 0.78405942  1.47912789],-0.0402951835937,[-0.64210683  0.78777021],"[[ -1.89446816e-01   3.55240263e-01   1.66740719e-01   4.49064544e-03]
 [ -5.20386569e+00   8.49315549e+00   0.00000000e+00   0.00000000e+00]]","[ 1.08084668  1.80595955 -0.29708673  0.26444498  1.45950347  0.00919287
 -0.46285733  0.83894081  0.02614229 -0.07485178  0.        ]",[ 0.08566939 -0.13542829]
4,-0.0349725658876,[-0.57473415 -0.9904453 ],-0.0349725658876,[-0.74680728  0.68002331],"[[ -2.61384207e-01   5.63131937e-01   1.66740719e-01   4.49064544e-03]
 [ -2.00045824e+00   1.22834000e+01   0.00000000e+00   0.00000000e+00]]","[ 1.05863655  1.68667281 -0.40326399  0.76999641  1.45949153  0.00919285
 -0.20311503  1.36190484 -0.00952188 -0.01599201  0.        ]",[ 0.08566939 -0.13542829]
5,-0.0295081175444,[-0.79806844  0.31052476],-0.0295081175444,[-0.71751201  0.66899651],"[[ -3.23793811e-01   7.67019270e-01   1.66740719e-01   4.49064544e-03]
 [ -4.23315364e+00   8.11919127e+00   0.00000000e+00   0.00000000e+00]]","[ 1.03377101  1.52378174 -0.49375742  1.20524615  1.45947958  0.00919282
 -0.38414787  0.78732938 -0.06201319  0.05062426  0.        ]",[ 0.08566939 -0.13542829]
6,-0.0210678653466,[-1.32876768  0.27825638],-0.0210678653466,[-0.64381033  0.64925039],"[[ -4.39300828e-01   9.40135729e-01   1.66740719e-01   4.49064544e-03]
 [ -7.30736159e+00   9.18884949e+00   0.00000000e+00   0.00000000e+00]]","[ 0.97439129  1.35480075 -0.65603406  1.51409097  1.45946764  0.0091928
 -0.6334126   0.93491501 -0.11252158  0.01094698  0.        ]",[ 0.08566939 -0.13542829]
7,-0.0139631207599,[-0.27608011  0.33266533],-0.0139631207599,[-0.49232936  0.65615028],"[[ -6.23701436e-01   1.13315027e+00   1.66740719e-01   4.49064544e-03]
 [ -1.11200930e+01   1.01094596e+01   0.00000000e+00   0.00000000e+00]]","[ 0.84547859  1.13970371 -0.89645744  1.78071619  1.4594557   0.00919277
 -0.94255743  1.06193386 -0.18141175 -0.10673002  0.        ]",[ 0.08566939 -0.13542829]
8,-0.028311096709,[ 0.75853434  1.68820539],-0.028311096709,[-0.35232466  0.65543646],"[[ -8.54864719e-01   1.34654431e+00   1.66740719e-01   4.49064544e-03]
 [ -1.19933514e+01   1.12261948e+01   0.00000000e+00   0.00000000e+00]]","[ 0.63082602  0.87849558 -1.15460162  1.96877994  1.45944376  0.00919275
 -1.0133589   1.2160118  -0.28415252 -0.25348122  0.        ]",[ 0.08566939 -0.13542829]
9,-0.0422169499307,[-0.58608557  1.44856226],-0.0422169499307,[-0.3161715   0.61636722],"[[ -1.06224543e+00   1.60855436e+00   1.66740719e-01   4.49064544e-03]
 [ -8.75533171e+00   1.49624379e+01   0.00000000e+00   0.00000000e+00]]","[ 0.39682699  0.54117754 -1.33478561  2.03486424  1.45943181  0.00919273
 -0.75080591  1.73151554 -0.42431722 -0.30575715  0.        ]",[ 0.08566939 -0.13542829]
10,-0.0591018085993,[-0.17935488  2.2051661 ],-0.0591018085993,[-0.19510823  0.62014788],"[[ -1.25889435e+00   1.94455801e+00   1.66740719e-01   4.49064544e-03]
 [ -1.09024262e+01   1.86256661e+01   0.00000000e+00   0.00000000e+00]]","[ 0.14813973  0.11666134 -1.45336994  1.84915435  1.45941987  0.0091927
 -0.92489553  2.23692514 -0.61325498 -0.26919119  0.        ]",[ 0.08566939 -0.13542829]
11,-0.0892853787411,[-1.7184097  -0.82615635],-0.0892853787411,[-0.09024361  0.62867385],"[[ -1.48190529e+00   2.35309507e+00   1.66740719e-01   4.49064544e-03]
 [ -1.13969533e+01   2.22160818e+01   0.00000000e+00   0.00000000e+00]]","[-0.15310848 -0.32396143 -1.52045474  1.24673981  1.45940793  0.00919268
 -0.9649887   2.73225768 -0.86738643 -0.19034746  0.        ]",[ 0.08566939 -0.13542829]
12,-0.126430870772,[ 0.14011161  0.60224173],-0.126430870772,[ 0.08060854  0.68077487],"[[ -1.74730445e+00   2.76017818e+00   1.66740719e-01   4.49064544e-03]
 [ -1.51306630e+01   1.85045727e+01   0.00000000e+00   0.00000000e+00]]","[-0.51826997 -0.61342903 -1.50288913  0.33072996  1.45939599  0.00919265
 -1.26772276  2.22013088 -1.14202457 -0.10962078  0.        ]",[ 0.08566939 -0.13542829]
13,-0.152491405387,[ 0.41560124  1.71570929],-0.152491405387,[ 0.17647719  0.72404999],"[[ -2.04135055e+00   3.09498980e+00   1.66740719e-01   4.49064544e-03]
 [ -1.42770630e+01   7.53132383e+00   0.00000000e+00   0.00000000e+00]]","[-0.90196669 -0.70520415 -1.36179945 -0.554261    1.45938405  0.00919263
 -1.19850226  0.70611875 -1.32792611 -0.04349443  0.        ]",[ 0.08566939 -0.13542829]
14,-0.159136561996,[-1.20858925  2.8816377 ],-0.159136561996,[ 0.22800815  0.7647295 ],"[[ -2.30755180e+00   3.12606035e+00   1.66740719e-01   4.49064544e-03]
 [ -1.23493553e+01  -1.65574593e+00   0.00000000e+00   0.00000000e+00]]","[-1.20377909 -0.70645287 -1.13359468 -0.6386532   1.45937211  0.00919261
 -1.04219147 -0.56144628 -1.37460637 -0.01804216  0.        ]",[ 0.08566939 -0.13542829]
15,-0.155060808128,[-1.17192065  1.15045947],-0.155060808128,[ 0.27449667  0.79454744],"[[ -2.59181144e+00   3.08155687e+00   1.66740719e-01   4.49064544e-03]
 [ -1.60642002e+01  -2.23908256e+00   0.00000000e+00   0.00000000e+00]]","[-1.45343342 -0.70427029 -0.80317716 -0.517803    1.45936017  0.00919258
 -1.34339382 -0.64192873 -1.34546957 -0.07277437  0.        ]",[ 0.08566939 -0.13542829]
16,-0.155953894169,[ 1.67524694 -0.87492945],-0.155953894169,[ 0.28318056  0.80241841],"[[ -2.94962907e+00   3.04457931e+00   1.66740719e-01   4.49064544e-03]
 [ -1.97054254e+01  -1.42452692e+00   0.00000000e+00   0.00000000e+00]]","[-1.63159163 -0.70050632 -0.3007597  -0.41762488  1.45934823  0.00919256
 -1.63862027 -0.52953995 -1.34839323 -0.13711395  0.        ]",[ 0.08566939 -0.13542829]
17,-0.162674348518,[-0.04281407  0.03323475],-0.162674348518,[ 0.26920018  0.80708253],"[[ -3.30009973e+00   2.98161300e+00   1.66740719e-01   4.49064544e-03]
 [ -1.53561197e+01  -4.86065374e+00   0.00000000e+00   0.00000000e+00]]","[-1.63963209 -0.69004223  0.22728022 -0.24794205  1.45933629  0.00919253
 -1.28595723 -1.00362965 -1.38791626 -0.2154799   0.        ]",[ 0.08566939 -0.13542829]
