timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.10933494  1.93880476  0.08745005 -0.93743519  0.73716692 -1.49752663
 -0.01557053 -0.34208611  0.64694662  1.35236012  0.        ]",[-2.50616381  0.60992474],-0.216246123343,-0.216246123343,[-1.35650897  0.84149808],"[[ 0.05290315 -0.07896264  0.08709163 -0.17562179]
 [-0.00133693  0.00114553  0.          0.        ]]",[ 0.08487426 -0.12042616]
1,"[ 1.11114066  1.9409074   0.02740145 -0.86831987  0.73716429 -1.49751543
 -0.33870062 -0.00875513  0.64747064  1.30664234  0.        ]",[-2.16599359  0.49762774],-0.211647389496,-0.211647389496,[-1.2868042   0.83630979],"[[ 0.01317673 -0.05469353  0.08709163 -0.17562179]
 [-3.95812657  2.41770705  0.          0.        ]]",[ 0.08487426 -0.12042616]
2,"[ 1.10366694  1.94273561 -0.15089292 -0.67528692  0.73716167 -1.49750423
 -0.65542287  0.25663952  0.6409767   1.16693077  0.        ]",[ 0.72688761  0.54499745],-0.197231834863,-0.197231834863,[-1.14393246  0.85674751],"[[-0.10489828  0.0129652   0.08709163 -0.17562179]
 [-7.83645914  4.34174838  0.          0.        ]]",[ 0.08487426 -0.12042616]
3,"[ 1.07450979  1.93330892 -0.33914914 -0.36897435  0.73715905 -1.49749303
 -0.408003    0.5422805   0.62442695  1.04996126  0.        ]",[-1.99263702  0.19678989],-0.184535135138,-0.184535135138,[-1.16741264  0.81933367],"[[-0.2312299   0.1205774   0.08709163 -0.17562179]
 [-4.80678735  6.41257261  0.          0.        ]]",[ 0.08487426 -0.12042616]
4,"[ 1.01976192  1.90029627 -0.53396592  0.00873398  0.73715642 -1.49748183
 -0.72332048  0.63244687  0.59615285  0.94606131  0.        ]",[-2.27058804  0.80038468],-0.172237026507,-0.172237026507,[-1.02030671  0.83009493],"[[-0.36610527  0.25538777  0.08709163 -0.17562179]
 [-8.6679105   7.06626581  0.          0.        ]]",[ 0.08487426 -0.12042616]
5,"[ 0.88741689  1.82504751 -0.81816773  0.47005667  0.7371538  -1.49747063
 -1.03248648  1.05046712  0.52375254  0.75964802  0.        ]",[-1.97630031  2.0843245 ],-0.148504757988,-0.148504757988,[-0.82212418  0.81334609],"[[ -0.57744739   0.42712005   0.08709163  -0.17562179]
 [-12.45373305  10.09681667   0.           0.        ]]",[ 0.08487426 -0.12042616]
6,"[ 0.62751354  1.66206396 -1.14244525  1.05291713  0.73715117 -1.49745943
 -1.33558548  1.56917339  0.38318866  0.54595094  0.        ]",[-0.60211279  1.38540945],-0.115956331003,-0.115956331003,[-0.59700888  0.75467497],"[[ -0.86376059   0.6667881    0.08709163  -0.17562179]
 [-16.16531019  13.85736394   0.           0.        ]]",[ 0.08487426 -0.12042616]
7,"[ 0.2209938   1.36122334 -1.40642433  1.65952673  0.73714855 -1.49744823
 -1.50417494  2.07743862  0.16827678  0.37922812  0.        ]",[-0.0600758   0.70555044],-0.0799102116482,-0.0799102116482,[-0.36893588  0.66315639],"[[ -1.20778003   0.98090882   0.08709163  -0.17562179]
 [-18.22984418  17.54232323   0.           0.        ]]",[ 0.08487426 -0.12042616]
8,"[-0.26969691  0.91117446 -1.50498159  2.07643351  0.73714592 -1.49743703
 -1.49428012  2.41465976 -0.08312029  0.33704206  0.        ]",[-1.10776639 -0.35025155],-0.0559916347608,-0.0559916347608,[-0.12267569  0.63449973],"[[ -1.57116267   1.35628757   0.08709163  -0.17562179]
 [-18.10881721  19.98737263   0.           0.        ]]",[ 0.08487426 -0.12042616]
9,"[-0.80505923  0.41390638 -1.38636276  2.10195048  0.7371433  -1.49742583
 -1.78830592  2.1686064  -0.36248459  0.38608614  0.        ]",[-1.60770434 -1.6763492 ],-0.0612172552266,-0.0612172552266,[ 0.16317487  0.68162268],"[[ -1.96946279   1.73814074   0.08709163  -0.17562179]
 [-21.70942648  18.20373082   0.           0.        ]]",[ 0.08487426 -0.12042616]
10,"[-1.32274774  0.01766341 -0.9697717   1.80857011  0.73714067 -1.49741463
 -2.0765619   1.57246544 -0.66500256  0.48238696  0.        ]",[-1.0483154  -0.28983909],-0.0931647450426,-0.0931647450426,[ 0.30584499  0.74638915],"[[ -2.43906843   2.05885369   0.08709163  -0.17562179]
 [-25.23950066  13.88185603   0.           0.        ]]",[ 0.08487426 -0.12042616]
11,"[-1.63130188 -0.26246949 -0.23794884  1.37327683  0.73713805 -1.49740343
 -2.35915124  1.37592102 -0.93135413  0.66046492  0.        ]",[-0.41344251 -0.03439117],-0.135052190648,-0.135052190648,[ 0.3776994   0.79276353],"[[ -2.97858177   2.32219521   0.08709163  -0.17562179]
 [-28.70033795  12.45698911   0.           0.        ]]",[ 0.08487426 -0.12042616]
12,"[-1.52863751 -0.46823648  0.62663428  0.83773874  0.73713543 -1.49739223
 -2.44651043  1.32278725 -1.07317681  0.91837645  0.        ]",[-0.05287916 -0.45407286],-0.171701052611,-0.171701052611,[ 0.36227489  0.78826654],"[[ -3.56332712   2.56746978   0.08709163  -0.17562179]
 [-29.77057411  12.07183297   0.           0.        ]]",[ 0.08487426 -0.12042616]
13,"[-0.99943932 -0.59748515  1.29100417  0.27476018  0.7371328  -1.49738103
 -2.41553058  1.04159292 -1.0671973   1.14848031  0.        ]",[ 0.40503244  1.13085515],-0.192837457661,-0.192837457661,[ 0.27997297  0.75008619],"[[ -4.15493797   2.78845104   0.08709163  -0.17562179]
 [-29.39167356  10.03322211   0.           0.        ]]",[ 0.08487426 -0.12042616]
14,"[-0.25748149 -0.6697378   1.51991854 -0.3855327   0.73713018 -1.49736983
 -2.23707357  1.18707224 -0.93949905  1.2588279   0.        ]",[-0.68421745 -0.0127346 ],-0.194061205884,-0.194061205884,[ 0.07037757  0.66482943],"[[ -4.72084877   3.02684122   0.08709163  -0.17562179]
 [-27.20671549  11.08798916   0.           0.        ]]",[ 0.08487426 -0.12042616]
15,"[ 0.48084364 -0.67727396  1.27725814 -0.59643738  0.73712755 -1.49735863
 -2.4143204  -0.40794443 -0.91097215  1.28264894  0.        ]",[-0.4904227   0.15390571],-0.194601653344,-0.194601653344,[-0.12201506  0.64538193],"[[ -5.28676724   3.10097701   0.08709163  -0.17562179]
 [-29.37771923  -0.47583658   0.           0.        ]]",[ 0.08487426 -0.12042616]
