timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.10769996  1.96708977  0.15913233 -0.60437926 -1.42696665 -1.53292119
 -0.00712739 -0.34500363  2.43600527  1.57295791  0.        ]",[-0.31979746  1.10517585],-0.424147721699,-0.424147721699,[-0.58971959  1.6019938 ],"[[ 0.09625001  0.04059662 -0.16352491 -0.17908008]
 [ 0.0038844   0.00277993  0.          0.        ]]",[ 0.09480004 -0.12276767]
1,"[ 1.10926018  1.96389825  0.14011605 -0.48943416 -1.42695721 -1.53291001
 -0.11111356  0.20148814  2.43357858  1.5866823   0.        ]",[ 0.42853403  0.35296083],-0.424671773465,-0.424671773465,[-0.61088914  1.53870487],"[[ 0.08361857  0.08038445 -0.16352491 -0.17908008]
 [-1.26280557  3.96280295  0.          0.        ]]",[ 0.09480004 -0.12276767]
2,"[ 1.11013305  1.94848598  0.12805886 -0.22398348 -1.42694778 -1.53289883
  0.03006321  0.38343802  2.42038733  1.65390181  0.        ]",[-0.49446883  0.62550157],-0.427151789377,-0.427151789377,[-0.69735759  1.46727967],"[[ 0.07561678  0.17286901 -0.16352491 -0.17908008]
 [ 0.4569084   5.28126272  0.          0.        ]]",[ 0.09480004 -0.12276767]
3,"[ 1.11115427  1.90833548  0.11209486  0.13987258 -1.42693834 -1.53288764
 -0.13133124  0.71090535  2.39255138  1.74627219  0.        ]",[-0.41266749  2.26769591],-0.42965138256,-0.42965138256,[-0.73542541  1.38779831],"[[ 0.06502955  0.3023026  -0.16352491 -0.17908008]
 [-1.50908124  7.65418264  0.          0.        ]]",[ 0.09480004 -0.12276767]
4,"[ 1.1138231   1.81073865  0.04221387  0.64951922 -1.42692891 -1.53287646
 -0.26300864  1.23650164  2.34535278  1.8256706   0.        ]",[ 0.82055723  1.84177961],-0.429330899111,-0.429330899111,[-0.74340475  1.28844285],"[[  0.01875433   0.49359964  -0.16352491  -0.17908008]
 [ -3.11308058  11.46281857   0.           0.        ]]",[ 0.09480004 -0.12276767]
5,"[  1.11398673e+00   1.60507439e+00  -1.74637596e-03   1.27278655e+00
  -1.42691947e+00  -1.53286528e+00   8.47102898e-03   1.75144270e+00
   2.23533694e+00   1.97269024e+00   0.00000000e+00]",[-1.04920414  1.87597445],-0.427039282912,-0.427039282912,[-0.83215457  1.12450457],"[[ -1.03292933e-02   7.60295040e-01  -1.63524906e-01  -1.79080078e-01]
 [  1.93867565e-01   1.51943117e+01   0.00000000e+00   0.00000000e+00]]",[ 0.09480004 -0.12276767]
6,"[ 1.11258297  1.24670579 -0.0559294   1.85883472 -1.42691004 -1.5328541
 -0.31667907  2.25649349  2.04708382  2.1114077   0.        ]",[-0.91744911  1.2233769 ],-0.417023019906,-0.417023019906,[-0.79253632  0.95879954],"[[ -0.04619085   1.10090324  -0.16352491  -0.17908008]
 [ -3.76685122  18.85425868   0.           0.        ]]",[ 0.09480004 -0.12276767]
7,"[ 1.09703201  0.72466274 -0.22278387  2.1678422  -1.4269006  -1.53284292
 -0.60859968  2.75145027  1.81779849  2.11769015  0.        ]",[-1.3321965   1.97913796],-0.393693247947,-0.393693247947,[-0.69814408  0.80022889],"[[ -0.15720522   1.51397871  -0.16352491  -0.17908008]
 [ -7.32280168  22.44124896   0.           0.        ]]",[ 0.09480004 -0.12276767]
8,"[ 1.03416044  0.10351349 -0.49295468  1.91227778 -1.42689117 -1.53283174
 -0.92160991  3.23649662  1.55094748  1.98989181  0.        ]",[-1.34516342  1.18761118],-0.35606761848,-0.35606761848,[-0.56585556  0.65369576],"[[ -0.34191557   1.99807636  -0.16352491  -0.17908008]
 [-11.13566583  25.9566893    0.           0.        ]]",[ 0.09480004 -0.12276767]
9,"[ 0.87133293 -0.44574108 -0.84229595  0.88798901 -1.42688174 -1.53282056
 -1.22848961  3.7118123   1.24256457  1.74257349  0.        ]",[-0.32534163 -0.05268492],-0.304291383916,-0.304291383916,[-0.42241082  0.54115874],"[[ -0.60213437   2.55177842  -0.16352491  -0.17908008]
 [-14.87388864  29.40196758   0.           0.        ]]",[ 0.09480004 -0.12276767]
