timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.254601498326,[-3.45442578  1.14584723],-0.254601498326,[-3.10363555  0.62140524],"[[ 0.08289959 -0.08441649 -0.01176558 -0.11756139]
 [-0.00132516 -0.00376009  0.          0.        ]]","[ 1.06470973  1.6909754   0.27804943 -1.29440301 -0.09837985 -1.01037686
  0.11835583 -0.32418005  1.56783997  1.2724855   0.        ]",[-0.20477098 -0.23359144]
1,-0.25288452558,[-2.4013365   1.56553834],-0.25288452558,[-2.71987271  0.39585263],"[[ 0.04316739 -0.04474768 -0.01176558 -0.11756139]
 [-3.95871264  3.9574357   0.          0.        ]]","[ 1.0683195   1.69427406  0.2184322  -1.18866549 -0.09837979 -1.01037565
 -0.3302043   0.25531848  1.57004549  1.23077506  0.        ]",[-0.20477098 -0.23359144]
2,-0.247254232526,[-2.30682748 -0.51201507],-0.247254232526,[-2.3527236   0.20702696],"[[-0.07492689  0.07335792 -0.01176558 -0.11756139]
 [-7.83779789  7.84017472  0.          0.        ]]","[ 1.0656139   1.6920919   0.04099607 -0.87339561 -0.09837973 -1.01037444
 -0.76988879  0.82333893  1.56838939  1.10681704  0.        ]",[-0.20477098 -0.23359144]
3,-0.233620502112,[-3.21795127  0.41121344],-0.233620502112,[-2.23846102  0.3856627 ],"[[ -0.26981      0.2082771   -0.01176558  -0.11756139]
 [-11.63788183   5.65898806   0.           0.        ]]","[ 1.01745822  1.66767736 -0.24722333 -0.51683598 -0.09837967 -1.01037323
 -1.20061775  0.50424406  1.53709037  0.83622812  0.        ]",[-0.20477098 -0.23359144]
4,-0.209926542332,[-0.5671048   0.76988108],-0.209926542332,[-1.52352548  0.23711231],"[[ -5.39956201e-01   3.36681868e-01  -1.17655848e-02  -1.17561386e-01]
 [ -1.53643617e+01   7.17638595e+00   0.00000000e+00   0.00000000e+00]]","[ 0.86437659  1.62312403 -0.61942929 -0.18672107 -0.09837961 -1.01037202
 -1.62300199  0.72622968  1.42527175  0.41393975  0.        ]",[-0.20477098 -0.23359144]
5,-0.179573227893,[-0.55043984 -0.6433126 ],-0.179573227893,[-0.22448665 -0.0014905 ],"[[ -8.66717746e-01   5.09372786e-01  -1.17655848e-02  -1.17561386e-01]
 [ -1.73053758e+01   1.00829620e+01   0.00000000e+00   0.00000000e+00]]","[ 0.56078495  1.53177625 -0.99247643  0.23338722 -0.09837955 -1.01037081
 -1.84300637  1.15144301  1.19815961 -0.0176379   0.        ]",[-0.20477098 -0.23359144]
6,-0.143082077649,[ 2.69459199  0.8702428 ],-0.143082077649,[ 1.85743272  0.55303121],"[[ -1.23123543e+00   6.83470681e-01  -1.17655848e-02  -1.17561386e-01]
 [ -1.91403253e+01   7.33591168e+00   0.00000000e+00   0.00000000e+00]]","[ 0.10733201  1.40577847 -1.26415688  0.61766244 -0.0983795  -1.01036959
 -2.05098675  0.74956515  0.83998669 -0.40502184  0.        ]",[-0.20477098 -0.23359144]
7,-0.109580484972,[ 1.83361802  1.24354456],-0.109580484972,[ 1.93174314 -0.02596575],"[[ -1.57056564e+00   8.63280997e-01  -1.17655848e-02  -1.17561386e-01]
 [ -1.48070746e+01   1.06341992e+01   0.00000000e+00   0.00000000e+00]]","[-0.37293586  1.24395152 -1.35000634  0.96088869 -0.09837944 -1.01036838
 -1.5598219   1.23208333  0.4552208  -0.61410816  0.        ]",[-0.20477098 -0.23359144]
8,-0.0866740730488,[ 1.45417354  0.37193238],-0.0866740730488,[ 1.20449126 -0.89958704],"[[ -1.82408785e+00   1.11356140e+00  -1.17655848e-02  -1.17561386e-01]
 [ -1.05591488e+01   1.43814374e+01   0.00000000e+00   0.00000000e+00]]","[-0.73485456  0.97499671 -1.30202999  1.32763739 -0.09837938 -1.01036717
 -1.07833057  1.7802776   0.23173081 -0.58342952  0.        ]",[-0.20477098 -0.23359144]
9,-0.0713309027102,[ 0.59911108 -2.52795388],-0.0713309027102,[ 0.05580911 -1.50804424],"[[ -1.99347808e+00   1.41309570e+00  -1.17655848e-02  -1.17561386e-01]
 [ -6.39355346e+00   1.55681282e+01   0.00000000e+00   0.00000000e+00]]","[-0.96516805  0.60807112 -1.2176775   1.56888304 -0.09837932 -1.01036596
 -0.6061721   1.95387762  0.16679999 -0.40443693  0.        ]",[-0.20477098 -0.23359144]
