timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05246021  1.98014042  0.27862653 -1.15992233  1.29034697 -1.45221024
  0.1142611  -0.34721207  0.14913897  1.55077309  0.        ]",[-1.0065102  -1.14131608],-0.183270668591,-0.183270668591,[-3.00796223 -0.53298736],"[[ 0.06677863 -0.08382424  0.15080185 -0.16872995]
 [ 0.0041907  -0.00248572  0.          0.        ]]",[-0.06328131 -0.1077617 ]
1,"[ 1.05513689  1.97463545  0.21853746 -1.27851711  1.29034411 -1.45220648
 -0.28662735 -0.8972719   0.14664313  1.43249714  0.        ]",[-2.15435682 -1.31349927],-0.171224378354,-0.171224378354,[-2.13150668  0.18582344],"[[ 0.02718642 -0.12358588  0.15080185 -0.16872995]
 [-3.95025611 -3.96049177  0.          0.        ]]",[-0.06328131 -0.1077617 ]
2,"[ 1.04974452  1.94598589  0.03958963 -1.62670755  1.29034124 -1.45220272
 -0.67960033 -1.4364412   0.09903448  1.08606863  0.        ]",[-1.59942269  2.03616985],-0.13455614929,-0.13455614929,[-1.00048482  1.05539453],"[[-0.09071105 -0.24172161  0.15080185 -0.16872995]
 [-7.8266257  -7.84015023  0.          0.        ]]",[-0.06328131 -0.1077617 ]
3,"[ 0.99739301  1.900495   -0.25055918 -1.95749172  1.29033837 -1.45219895
 -1.06512308 -0.86437054 -0.05916302  0.62721268  0.        ]",[ 0.27492306  1.02378617],-0.0817086674325,-0.0817086674325,[ 0.1816429   1.09203672],"[[ -0.28539914  -0.35722386   0.15080185  -0.16872995]
 [-11.62951362  -3.72377947   0.           0.        ]]",[-0.06328131 -0.1077617 ]
4,"[ 0.87599185  1.88388395 -0.55761248 -2.05241816  1.29033551 -1.45219519
 -0.93170361 -0.30388517 -0.28380818  0.25188302  0.        ]",[ 2.46505423  0.71638985],-0.0348999293427,-0.0348999293427,[ 0.65527123  0.91517413],"[[ -0.50478535  -0.39123487   0.15080185  -0.16872995]
 [-10.31345288   0.30923473   0.           0.        ]]",[-0.06328131 -0.1077617 ]
5,"[ 0.7448421   1.90074119 -0.76553347 -1.95590549  1.29033264 -1.45219143
 -0.51007865  0.08927988 -0.4522211   0.04762976  0.        ]",[ 0.77626275  0.11020919],-0.0198814837779,-0.0198814837779,[ 0.33257473  0.54791296],"[[-0.66932613 -0.35666524  0.15080185 -0.16872995]
 [-6.15446998  3.13828282  0.          0.        ]]",[-0.06328131 -0.1077617 ]
6,"[ 0.65888326  1.92895729 -0.86998433 -1.76681489  1.29032977 -1.45218766
 -0.18643376  0.1411283  -0.51930171 -0.02937557  0.        ]",[ 1.03935086 -0.53137717],-0.0240644881724,-0.0240644881724,[-0.00084947  0.38768938],"[[-0.76038422 -0.2901563   0.15080185 -0.16872995]
 [-2.96197921  3.51136245  0.          0.        ]]",[-0.06328131 -0.1077617 ]
7,"[ 0.6398793   1.94593859 -0.89065956 -1.62676424  1.29032691 -1.4521839
  0.22063003 -0.16115196 -0.50742298 -0.02665747  0.        ]",[ 0.77753993 -0.08244171],-0.0226800385887,-0.0226800385887,[-0.65719318  0.3760002 ],"[[-0.77933653 -0.24175232  0.15080185 -0.16872995]
 [ 1.05337113  1.33628553  0.          0.        ]]",[-0.06328131 -0.1077617 ]
8,"[ 0.69085001  1.95299121 -0.8333488  -1.55909751  1.29032404 -1.45218014
  0.53035464 -0.21035593 -0.4233238   0.0511942   0.        ]",[-0.30790729 -1.45395263],-0.0175491425062,-0.0175491425062,[-1.48965442  0.18115196],"[[-0.72761555 -0.21857898  0.15080185 -0.16872995]
 [ 4.10855201  0.98223437  0.          0.        ]]",[-0.06328131 -0.1077617 ]
9,"[ 0.75447938  1.94684483 -0.7525316  -1.61830707  1.29032117 -1.45217637
  0.39878727 -0.76326973 -0.35290865  0.13126017  0.        ]",[-2.5009267  -0.45989884],-0.0217807594343,-0.0217807594343,[-1.24326658  0.62076938],"[[-0.65846566 -0.23885211  0.15080185 -0.16872995]
 [ 2.81075407 -2.99629127  0.          0.        ]]",[-0.06328131 -0.1077617 ]
10,"[ 0.76841257  1.91844357 -0.73321662 -1.84201222  1.29031831 -1.45217261
 -0.00782479 -1.00788661 -0.38895989  0.10520561  0.        ]",[-1.87198089  1.32732379],-0.020233248165,-0.020233248165,[-0.28491712  1.07040262],"[[-0.64249279 -0.31643815  0.15080185 -0.16872995]
 [-1.20013003 -4.75645554  0.          0.        ]]",[-0.06328131 -0.1077617 ]
11,"[ 0.71133779  1.89394157 -0.80854359 -1.99570682  1.29031544 -1.45216885
 -0.40662181 -0.44430889 -0.51027396 -0.00470629  0.        ]",[-0.35630574  1.13776303],-0.0236125844645,-0.0236125844645,[ 0.52145767  0.92958117],"[[-0.70596441 -0.37087963  0.15080185 -0.16872995]
 [-5.13392596 -0.70120898  0.          0.        ]]",[-0.06328131 -0.1077617 ]
12,"[ 0.5959911   1.90602865 -0.93555807 -1.92309651  1.29031257 -1.45216508
 -0.53937048  0.10797896 -0.64716837 -0.12291013  0.        ]",[ 1.12634133 -0.2769157 ],-0.0398740207577,-0.0398740207577,[ 0.92075288  0.64527786],"[[-0.82178124 -0.34503128  0.15080185 -0.16872995]
 [-6.44338304  3.27280199  0.          0.        ]]",[-0.06328131 -0.1077617 ]
13,"[ 0.49959367  1.92848874 -1.02208115 -1.76989092  1.29030971 -1.45216132
 -0.12535798 -0.05361815 -0.7294212  -0.18933568  0.        ]",[ 1.16885353  0.66114611],-0.0512531767615,-0.0512531767615,[ 0.51594782  0.59660137],"[[-0.90967407 -0.29124171  0.15080185 -0.16872995]
 [-2.35950961  2.11002386  0.          0.        ]]",[-0.06328131 -0.1077617 ]
14,"[ 0.49156558  1.95159053 -1.02861831 -1.57261231  1.29030684 -1.45215756
  0.28031549  0.30418302 -0.68396385 -0.16894018  0.        ]",[ 1.27606694  0.07834217],-0.0452733342233,-0.0452733342233,[-0.47765064  0.0762971 ],"[[-0.91671475 -0.22320974  0.15080185 -0.16872995]
 [ 1.64210681  4.68459482  0.          0.        ]]",[-0.06328131 -0.1077617 ]
