timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.237206912279,"[[ 0.09043832  0.05810542  0.04525816  0.19752742]
 [ 0.0002294   0.00414174  0.          0.        ]]",[  0.24193774  11.98995018],-1.69546,"[ 1.08414758  2.62959814  0.7923229  -0.56762552  0.38005641  1.72494384
 -0.48916773 -0.3662057   0.96901249 -1.5471585   0.        ]",[-0.80490905 -0.03794545],[ -0.58226552  12.17685051]
1,-0.237491380358,"[[ 0.067317    0.09792426  0.04525816  0.19752742]
 [-2.30468172  3.96453908  0.          0.        ]]",[  0.40218914  11.95185471],-1.69468,"[ 1.08719517  2.62478666  0.75437357 -0.40162846  0.38005633  1.72494253
 -0.56310284  0.13413485  0.96824849 -1.55140958  0.        ]",[-0.80490905 -0.03794545],[ -0.43817514  11.81707597]
2,-0.237097897236,"[[  4.27420596e-03   2.16161873e-01   4.52581556e-02   1.97527423e-01]
 [ -3.99396806e+00   7.84628047e+00   0.00000000e+00   0.00000000e+00]]",[  0.58783662  12.06238556],-1.47085,"[ 1.09096883  2.59615038  0.65065966  0.08644865  0.38005625  1.72494122
 -0.61729037  0.62453827  0.96141172 -1.55436923  0.        ]",[-0.80490905 -0.03794545],[  0.46950715  11.9645802 ]
3,-0.228190220744,"[[ -0.05619145   0.41124922   0.04525816   0.19752742]
 [ -2.05899359  11.64978587   0.           0.        ]]",[  0.93357486  12.17430019],-1.19251,"[ 1.088343    2.50302782  0.55115397  0.86122035  0.38005616  1.72493991
 -0.55522152  1.10505743  0.92965562 -1.48378923  0.        ]",[-0.80490905 -0.03794545],[  1.27776988  12.1204863 ]
4,-0.199985073159,"[[ -0.05728044   0.6816441    0.04525816   0.19752742]
 [  1.9369625   15.37730427   0.           0.        ]]",[  1.36215937  12.08589935],-0.792222,"[ 1.08823923  2.28599897  0.54936374  1.82435423  0.38005608  1.72493859
 -0.42704202  1.5759761   0.82833456 -1.25882031  0.        ]",[-0.80490905 -0.03794545],[  1.20591884  13.57168024]
5,-0.148646821625,"[[  0.02077016   1.02585037   0.04525816   0.19752742]
 [  5.85538962  19.03116683   0.           0.        ]]",[  1.58537233  11.68348122],-0.873839,"[ 1.09062187  1.88603296  0.67781672  2.76560897  0.380056    1.72493728
 -0.30134946  2.03758829  0.58009449 -0.92309692  0.        ]",[-0.80490905 -0.03794545],[  1.7859798   12.59962513]
6,-0.0849109242765,"[[  0.17643511   1.44240916   0.04525816   0.19752742]
 [  9.69879252  22.61278674   0.           0.        ]]",[  1.98575056  11.24823189],-1.00962,"[ 1.06500898  1.28130176  0.93261017  3.3368945   0.38005591  1.72493597
 -0.17806347  2.49007194  0.12902474 -0.66201517  0.        ]",[-0.80490905 -0.03794545],[  1.79026453  12.00910547]
7,-0.0841220372369,"[[  0.40823474   1.92988946   0.04525816   0.19752742]
 [ 13.4690708   26.12355375   0.           0.        ]]",[  2.61623549  11.10484219],-1.33975,"[ 0.95349403  0.53849723  1.29724874  3.10457413  0.38005583  1.72493466
 -0.05712313  2.93360193 -0.43780662 -0.7361238   0.        ]",[-0.80490905 -0.03794545],[  2.41282137  10.32352099]
8,-0.159781932077,"[[  0.71471276   2.48688899   0.04525816   0.19752742]
 [ 17.16648608  29.56498156   0.           0.        ]]",[  2.87899971  10.32935143],-1.65145,"[ 0.68155027 -0.14596698  1.72271038  1.73591104  0.38005575  1.72493335
  0.06147996  3.36836871 -0.80012014 -1.25560651  0.        ]",[-0.80490905 -0.03794545],[  2.95236219  10.48923542]
9,-0.211552042258,"[[  1.09439496   3.1120383    0.04525816   0.19752742]
 [ 20.78867174  26.71779839   0.           0.        ]]",[ 3.10498905  9.04742527],-3.07737,"[ 0.18515438 -0.46563167  2.10674557 -0.68690294  0.38005566  1.72493204
  0.1776699   3.00866314 -0.60458687 -1.83028946  0.        ]",[-0.80490905 -0.03794545],[ 3.88952026  8.12299857]
10,-0.208718013736,"[[  1.54574665   3.27921128   0.04525816   0.19752742]
 [ 24.33506774  -1.93884584   0.           0.        ]]",[ 3.3224473   8.39762306],-3.36143,"[-0.54018439 -0.4516607   2.28955787 -1.38414974  0.38005558  1.72493073
  0.29142869 -0.61167731 -0.43164464 -1.8460206   0.        ]",[-0.80490905 -0.03794545],[ 2.96682762  7.58799012]
