timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.211931085115,[ 0.02308166  0.01266356],[-0.10501447  0.05767775],-1.04338,"[ 1.06535255  1.1738703  -0.10359377  0.05798176  1.25109908  1.62604411
  0.33593487 -0.00237368  0.1157319  -1.35839904  0.        ]","[[-0.0867984   0.03079898  0.14773595  0.18792054]
 [ 0.00239246 -0.00320095  0.          0.        ]]",[-1.67822498 -2.08289329]
1,-0.223698369864,[ 0.02308166  0.01266356],[-0.10060219  0.04460293],-1.01694,"[ 1.05945806  1.17438419 -0.16370661 -0.00722584  1.25105752  1.62596738
 -0.02203079 -0.52055867  0.10811329 -1.44344674  0.        ]","[[-0.12642608 -0.00897681  0.14773595  0.18792054]
 [-3.95199925 -3.96119156  0.          0.        ]]",[-1.44860644 -0.95535822]
2,-0.2571414582,[ 0.02308166  0.01266356],[-0.09255186  0.03066638],-1.19068,"[ 1.0292088   1.16445392 -0.34045367 -0.1974968   1.25101596  1.62589066
 -0.37292796 -1.00533173  0.05594515 -1.68926153  0.        ]","[[-0.24435805 -0.12535292  0.14773595  0.18792054]
 [-7.82831393 -7.66407958  0.          0.        ]]",[ 2.47011997 -1.43429768]
3,-0.293696890917,[ 0.02308166  0.01266356],[-0.09360164  0.00881747],-1.08871,"[  9.81500791e-01   1.11126828e+00  -5.08326826e-01  -5.03370083e-01
   1.25097441e+00   1.62581395e+00  -6.83140288e-04  -1.50401224e+00
  -6.67763282e-02  -1.95960983e+00   0.00000000e+00]","[[ -0.35966681  -0.31685554   0.14773595   0.18792054]
 [ -3.716285   -11.47347826   0.           0.        ]]",[ 0.36329785 -0.91466659]
4,-0.321119914553,[ 0.02308166  0.01266356],[-0.09386141 -0.00250645],-1.06048,"[ 0.95025225  0.96678011 -0.59181824 -0.89156687  1.25093286  1.62573725
  0.1361469  -1.94838466 -0.23977701 -2.15568505  0.        ]","[[ -0.41882644  -0.58038922   0.14773595   0.18792054]
 [ -2.2047819  -14.86856729   0.           0.        ]]",[ 0.94080576 -0.20600635]
5,-0.336568695854,[ 0.02308166  0.01266356],[-0.09634848 -0.00860975],-0.942093,"[ 0.94662917  0.71145972 -0.60060277 -1.259298    1.25089131  1.62566056
  0.47699939 -2.01666725 -0.42913741 -2.25181504  0.        ]","[[ -0.4251449   -0.88300408   0.14773595   0.18792054]
 [  1.56045659 -15.39114669   0.           0.        ]]",[-1.08955109 -0.89766789]
6,-0.346005445964,[ 0.02308166  0.01266356],[-0.09142517 -0.01276139],-0.882678,"[ 0.94150871  0.3382823  -0.61279827 -1.53406702  1.25084977  1.62558389
  0.11597964 -2.44172475 -0.66233196 -2.27964811  0.        ]","[[ -0.43394412  -1.22342048   0.14773595   0.18792054]
 [ -2.42741484 -18.63971005   0.           0.        ]]",[ 0.75575062  1.60037003]
7,-0.347348058007,[ 0.02308166  0.01266356],[-0.09157091 -0.00781191],-0.856613,"[ 0.93070341 -0.07041848 -0.63771683 -1.63165881  1.25080823  1.62550722
  0.39087484 -1.87506371 -0.89004946 -2.2245422   0.        ]","[[ -0.45202851  -1.5527909    0.14773595   0.18792054]
 [  0.60915205 -14.31172253   0.           0.        ]]",[-0.74177013 -0.87382828]
8,-0.340141289902,[ 0.02308166  0.01266356],[-0.08705992 -0.00741163],-0.780658,"[ 0.91992105 -0.46795066 -0.66148418 -1.55857935  1.2507667   1.62543056
  0.1239324  -2.29064669 -1.07841968 -2.0947901   0.        ]","[[ -0.46942735  -1.87089321   0.14773595   0.18792054]
 [ -2.33945354 -17.48795434   0.           0.        ]]",[ 1.76165147  1.39385619]
9,-0.325196420691,[ 0.02308166  0.01266356],[-0.08757041  0.00200654],-0.737112,"[ 0.91570288 -0.81590657 -0.67047221 -1.33924258  1.25072517  1.62535392
  0.48635759 -1.72699708 -1.20535845 -1.91385506  0.        ]","[[ -0.47605268  -2.17745403   0.14773595   0.18792054]
 [  1.66389928 -13.18243731   0.           0.        ]]",[ 0.2533615   0.79523588]
10,-0.30851902008,[ 0.02308166  0.01266356],[-0.08673663  0.01072435],-0.728357,"[ 0.94194406 -1.03378959 -0.61150684 -1.09132743  1.25068365  1.62527728
  0.57413654 -1.28064969 -1.24165208 -1.76037896  0.        ]","[[-0.43304642 -2.40689142  0.14773595  0.18792054]
 [ 2.6335854  -9.77265802  0.          0.        ]]",[ 0.55023179  0.87524989]
11,-0.294906642609,[ 0.02308166  0.01266356],[-0.08797771  0.01744173],-0.724098,"[ 0.98162285 -1.15625413 -0.5073411  -0.88517948  1.25064212  1.62520066
  0.7666139  -0.80169363 -1.23878977 -1.65362631  0.        ]","[[-0.35904247 -2.56563131  0.14773595  0.18792054]
 [ 4.75978146 -6.11351249  0.          0.        ]]",[ 1.01984171  0.91951047]
