timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.32198447478,[-0.65733516  0.03566189],[-0.6748668   9.53752232],-1.72335,"[ 1.19342432  2.58141212  0.46744263 -0.58210936 -0.86181916  0.69647968
 -0.53639528 -0.36386213  2.01839421 -0.80395657  0.        ]","[[-0.06712873  0.0501974  -0.09975225  0.08018108]
 [ 0.00421048  0.00415437  0.          0.        ]]",[ -1.68397518  10.37727259]
1,-0.322758810761,[-0.65733516  0.03566189],[-0.48147506  9.53687   ],-2.15343,"[ 1.1878592   2.57713848  0.40615084 -0.42168886 -0.86181877  0.69647941
 -0.6616197   0.13863128  2.01588821 -0.8379274   0.        ]","[[-0.10675132  0.09002293 -0.09975225  0.08018108]
 [-3.95328905  3.96519088  0.          0.        ]]",[-0.64451612  8.48751519]
2,-0.32381069972,[-0.65733516  0.03566189],[-0.30198729  9.62246895],-1.99224,"[ 1.16131962  2.55026179  0.24694236  0.05027344 -0.86181838  0.69647914
 -0.73986967  0.63110066  2.00403705 -0.91302647  0.        ]","[[-0.21062901  0.20827642 -0.09975225  0.08018108]
 [-6.42624673  7.84721093  0.          0.        ]]",[-0.4705147   8.78417972]
3,-0.322649648984,[-0.65733516  0.03566189],[-0.28888762  9.71582985],-1.54665,"[ 1.09532783  2.46050779  0.02956459  0.80046183 -0.861818    0.69647888
 -0.79479176  1.11377549  1.97342199 -0.98742158  0.        ]","[[ -0.35656894   0.40339578  -0.09975225   0.08018108]
 [ -8.16197036  11.65202545   0.           0.        ]]",[ -1.14955343  10.15871243]
4,-0.31755776888,[-0.65733516  0.03566189],[-0.05983134  9.80685711],-1.56417,"[ 0.95181258  2.24886613 -0.25047947  1.73517498 -0.86181761  0.69647861
 -0.91491239  1.58696187  1.90424793 -1.07794551  0.        ]","[[ -0.55789624   0.67386155  -0.09975225   0.08018108]
 [-11.95817806  15.38205138   0.           0.        ]]",[ 0.38678132  9.76915165]
5,-0.304370304337,[-0.65733516  0.03566189],[ 0.38761604  9.81868744],-1.84513,"[ 0.73022436  1.85640692 -0.51976446  2.65241407 -0.86181722  0.69647835
 -0.85904942  2.05051575  1.78702036 -1.11303479  0.        ]","[[ -0.7793478    1.01816524  -0.09975225   0.08018108]
 [-10.19274273  19.03615833   0.           0.        ]]",[ 0.0938423   8.67686497]
6,-0.278949616418,[-0.65733516  0.03566189],[ 0.99329734  9.56595135],-1.52344,"[ 0.48397741  1.26061174 -0.71583667  3.21624429 -0.86181684  0.69647808
 -0.84094268  2.50494202  1.61641248 -1.027063    0.        ]","[[ -0.97746282   1.43482948  -0.09975225   0.08018108]
 [ -9.62052384  22.61833279   0.           0.        ]]",[ 1.44539565  9.47913631]
7,-0.238195499362,[-0.65733516  0.03566189],[ 1.03653634  8.83028126],-1.7882,"[ 0.27227124  0.52620198 -0.83165472  3.00642354 -0.86181645  0.69647781
 -0.70967089  2.95032599  1.36360514 -0.83286366  0.        ]","[[ -1.12825342   1.92242115  -0.09975225   0.08018108]
 [ -5.4719271   26.12925479   0.           0.        ]]",[ 0.5829789  8.0797605]
8,-0.181345465367,[-0.65733516  0.03566189],[ 1.10996807  7.3925519 ],-1.72477,"[ 0.14540535 -0.15363986 -0.88314342  1.69771526 -0.86181607  0.69647755
 -0.63316702  3.38697537  0.98504539 -0.63232417  0.        ]","[[ -1.21343561   2.47954143  -0.09975225   0.08018108]
 [ -3.05416922  29.57135829   0.           0.        ]]",[ 0.63087286  6.80811617]
9,-0.122140293836,[-0.65733516  0.03566189],[ 1.11813807  5.50278664],-1.97509,"[ 0.09142035 -0.47586731 -0.90145706 -0.63628401 -0.86181568  0.69647728
 -0.55218705  3.02949408  0.49464486 -0.63712364  0.        ]","[[ -1.24883654   3.10482283  -0.09975225   0.08018108]
 [ -0.49495156  26.75346128   0.           0.        ]]",[ 1.18841584  5.75910431]
10,-0.112558811707,[-0.65733516  0.03566189],[-0.04717089  5.20015812],-1.88668,"[ 0.13707306 -0.46347381 -0.88610453 -1.31854937 -0.86181529  0.69647701
 -0.4266358  -0.59357442  0.35834174 -0.70543548  0.        ]","[[-1.21892888  3.27417053 -0.09975225  0.08018108]
 [ 3.47286076 -1.80658625  0.          0.        ]]",[ 0.64150065  6.12270116]
11,-0.116690821025,[-0.65733516  0.03566189],[-0.26311547  5.71587467],-1.97005,"[ 0.27748981 -0.47516137 -0.82926785 -0.97725853 -0.86181491  0.69647675
 -0.34844691 -0.99274224  0.42201215 -0.67348706  0.        ]","[[-1.12467998  3.18928594 -0.09975225  0.08018108]
 [ 5.94387309 -4.9531632   0.          0.        ]]",[-0.06193666  5.6794024 ]
12,-0.120154660868,[-0.65733516  0.03566189],[-0.21310137  6.19587708],-1.59943,"[ 0.44063712 -0.47581135 -0.74293788 -0.63235148 -0.86181452  0.69647648
 -0.35992741 -0.79604154  0.47642048 -0.63805472  0.        ]","[[-1.00944291  3.1038487  -0.09975225  0.08018108]
 [ 5.58104992 -3.40260727  0.          0.        ]]",[-0.38394968  7.38658866]
13,-0.121563715117,[-0.65733516  0.03566189],[-0.13466062  6.51721287],-1.14072,"[ 0.56696967 -0.47082311 -0.65835076 -0.42515925 -0.86181413  0.69647622
 -0.41152318 -0.59714698  0.50363611 -0.61231745  0.        ]","[[-0.91418213  3.05243206 -0.09975225  0.08018108]
 [ 3.95045749 -1.83475663  0.          0.        ]]",[ 0.28930547  9.42400863]
14,-0.121479203333,[-0.65733516  0.03566189],[-0.24166633  6.64718485],-2.38724,"[ 0.6777834  -0.46671471 -0.56847247 -0.31954879 -0.86181375  0.69647595
 -0.37775179 -0.47732776  0.51159608 -0.59624627  0.        ]","[[-0.82446459  3.02614127 -0.09975225  0.08018108]
 [ 5.01773586 -0.89024325  0.          0.        ]]",[-0.44455456  4.45966495]
15,-0.120708808297,[-0.65733516  0.03566189],[-0.16496505  6.79583788],-1.34784,"[ 0.77102965 -0.46441282 -0.47862981 -0.26985911 -0.86181336  0.69647568
 -0.43658876 -0.41603353  0.5098822  -0.58692259  0.        ]","[[-0.74276618  3.01374482 -0.09975225  0.08018108]
 [ 3.15829933 -0.40707231  0.          0.        ]]",[-0.48123745  8.80629679]
