timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.323165322817,[-0.44438809  0.0096966 ],[-0.13975836  6.6222949 ],-1.62062,"[ 1.28207701  2.47800819  0.44766704 -0.43728033 -0.88689879  0.74231783
 -0.55661648 -0.35974574  2.02146824 -0.74748479  0.        ]","[[-0.03493268  0.08217151 -0.10234557  0.08531281]
 [-0.0025659  -0.00088973  0.          0.        ]]",[-0.15740305  6.59233403]
1,-0.322143236213,[-0.44438809  0.0096966 ],[-0.31576163  6.56686401],-1.29828,"[ 1.28169795  2.47196837  0.43825165 -0.28762542 -0.88689814  0.74231736
 -0.57733928  0.14735259  2.01958941 -0.72122173  0.        ]","[[-0.04124631  0.12188416 -0.10234557  0.08531281]
 [-0.6267124   3.9589566   0.          0.        ]]",[-0.30598877  7.52667171]
2,-0.318891673413,[-0.44438809  0.0096966 ],[-0.51942372  6.58437634],-1.27793,"[ 1.2796315   2.44027208  0.40163875  0.15231704 -0.8868975   0.74231689
 -0.61716648  0.64443928  2.0091582  -0.65412773  0.        ]","[[-0.06581602  0.24000937 -0.10234557  0.08531281]
 [-1.82625303  7.84062455  0.          0.        ]]",[-0.02181972  7.33656419]
3,-0.311581803666,[-0.44438809  0.0096966 ],[-0.71950507  6.63994026],-1.06111,"[ 1.27472862  2.34411528  0.34655852  0.848213   -0.88689686  0.74231643
 -0.61887721  1.13162709  1.97538712 -0.54064365  0.        ]","[[ -0.1028585    0.43499239  -0.10234557   0.08531281]
 [ -1.87778781  11.64499822   0.           0.        ]]",[-0.76703109  8.05439999]
4,-0.299127166783,[-0.44438809  0.0096966 ],[-0.53119546  6.87303734],-1.75088,"[ 1.26025225  2.12713511  0.24657716  1.70769149 -0.88689622  0.74231596
 -0.71843246  1.60929835  1.90094226 -0.42377415  0.        ]","[[ -0.17049869   0.70531768  -0.10234557   0.08531281]
 [ -4.87624169  15.37506939   0.           0.        ]]",[-0.38822508  5.50013247]
5,-0.280016128458,[-0.44438809  0.0096966 ],[-0.12035932  7.0988574 ],-1.26067,"[ 1.22077123  1.73425586  0.08382341  2.53695052 -0.88689558  0.7423155
 -0.76625441  2.07742191  1.77080139 -0.3426947   0.        ]","[[ -0.28247529   1.04949653  -0.10234557   0.08531281]
 [ -6.31657491  19.03060317   0.           0.        ]]",[ 0.01276326  6.71146935]
6,-0.249736996551,[-0.44438809  0.0096966 ],[ 0.14022659  6.98958445],-0.297597,"[ 1.15467376  1.14738667 -0.09102959  3.01937702 -0.88689494  0.74231503
 -0.76043195  2.5362044   1.55673424 -0.27475567  0.        ]","[[ -0.40704899   1.46605419  -0.10234557   0.08531281]
 [ -6.14122657  22.61322358   0.           0.        ]]",[-0.15219026  9.45611045]
7,-0.206879123606,[-0.44438809  0.0096966 ],[ 0.2894544   6.37691498],-1.2571,"[ 1.06376867  0.43437132 -0.26067004  2.76599661 -0.88689429  0.74231456
 -0.77637218  2.98591069  1.24499095 -0.26211207  0.        ]","[[ -0.53469166   1.95355368  -0.10234557   0.08531281]
 [ -6.62133524  26.12501111   0.           0.        ]]",[ 0.08022908  5.67691884]
8,-0.156556340163,[-0.44438809  0.0096966 ],[ 0.5558809   5.15412855],-0.987396,"[ 0.95061035 -0.21290535 -0.41825569  1.486726   -0.88689365  0.7423141
 -0.76143336  3.42669958  0.85392347 -0.37889007  0.        ]","[[ -0.66260483   2.5105905   -0.10234557   0.08531281]
 [ -6.17141733  29.56721943   0.           0.        ]]",[ 0.26629499  5.65606953]
9,-0.12333230558,[-0.44438809  0.0096966 ],[ 0.6041947   3.70367098],-2.13125,"[ 0.8352664  -0.50010155 -0.54358903 -0.72624539 -0.88689301  0.74231363
 -0.72235054  3.04939664  0.45208364 -0.69774544  0.        ]","[[ -0.77421833   3.13578919  -0.10234557   0.08531281]
 [ -4.99432138  26.62099025   0.           0.        ]]",[ 0.62043834  1.65893088]
