timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.127627606509,[-0.69740516  0.00204561],[-1.99153948  7.12098551],-2.64584,"[ 1.17115344  2.59476417  0.47958164 -0.82323538  0.80353981 -0.57860836
 -0.52746013 -0.36487935  0.61761391  0.41037513  0.        ]","[[-0.06724786 -0.00836755  0.09281217 -0.06681919]
 [ 0.00447959  0.00022131  0.          0.        ]]",[-2.42360959  6.75679694]
1,-0.125766414473,[-0.69740516  0.00204561],[-1.73495221  7.12563515],-2.86947,"[ 1.1655552   2.59405755  0.41762267 -0.66154479  0.80353949 -0.57860817
 -0.65278467  0.13711915  0.6151124   0.37634706  0.        ]","[[-0.1068651   0.03138012  0.09281217 -0.06681919]
 [-3.95302225  3.96133875  0.          0.        ]]",[-2.46956279  5.59603881]
2,-0.119967759866,[-0.69740516  0.00204561],[-1.39349341  7.19732332],-2.54759,"[ 1.13391775  2.57767661  0.23504093 -0.18296816  0.80353917 -0.57860798
 -0.77562991  0.6291729   0.60093676  0.2758561   0.        ]","[[-0.22484681  0.14956289  0.09281217 -0.06681919]
 [-7.83223483  7.84398572  0.          0.        ]]",[-1.31781354  5.81693696]
3,-0.109662212489,[-0.69740516  0.00204561],[-0.98163074  7.33041811],-1.58805,"[ 1.03381807  2.50457289 -0.05458651  0.58531522  0.80353885 -0.5786078
 -0.89604782  1.11146686  0.55606081  0.11639844  0.        ]","[[ -0.41964349   0.34462619   0.09281217  -0.06681919]
 [-11.63479988  11.64962368   0.           0.        ]]",[-1.23951152  9.24626824]
4,-0.0941572991658,[-0.69740516  0.00204561],[ 0.42252874  7.64747334],-1.3197,"[ 0.80333593  2.31358512 -0.41395798  1.55828165  0.80353854 -0.57860761
 -1.01409343  1.58416578  0.45271263 -0.08146765  0.        ]","[[ -0.68973939   0.61504317   0.09281217  -0.06681919]
 [-15.36245546  15.37955618   0.           0.        ]]",[-0.42153868  8.46606093]
5,-0.0740174467742,[-0.69740516  0.00204561],[ 2.5233736   7.93754339],-0.994922,"[ 0.41307834  1.94120227 -0.7450102   2.54202507  0.80353822 -0.57860742
 -1.05734562  2.04733658  0.27885754 -0.24188426  0.        ]","[[ -1.01069178   0.95930451   0.09281217  -0.06681919]
 [-16.72828864  19.03431623   0.           0.        ]]",[ 2.47836107  8.23518576]
6,-0.0484543686649,[-0.69740516  0.00204561],[ 3.57459188  7.94111347],-1.22611,"[-0.01912763  1.35738218 -0.92863423  3.20223908  0.8035379  -0.57860724
 -0.92160808  2.50113339  0.0838862  -0.22416717  0.        ]","[[ -1.30225477   1.37591708   0.09281217  -0.06681919]
 [-12.44198645  22.61512599   0.           0.        ]]",[ 4.41628578  7.20727761]
7,-0.0173266814529,[-0.69740516  0.00204561],[ 4.17412376  7.4176569 ],-1.98698,"[-0.34982897  0.61750618 -0.98189944  3.10626807  0.80353758 -0.57860705
 -0.78848634  2.94604323 -0.11210918  0.00696677  0.        ]","[[ -1.50892171   1.86344229   0.09281217  -0.06681919]
 [ -8.23828276  26.1258356    0.           0.        ]]",[ 4.59515037  4.83311035]
8,-0.0498295734496,[-0.69740516  0.00204561],[ 4.28855133  6.7315979 ],-2.32975,"[-0.55024888 -0.09238125 -0.98193252  1.8968325   0.80353726 -0.57860686
 -0.6579238   3.38223736 -0.38852967  0.35162029  0.        ]","[[ -1.6323244    2.4204923    0.09281217  -0.06681919]
 [ -4.11539112  29.56780422   0.           0.        ]]",[ 3.97253248  5.5244113 ]
9,-0.110771814301,[-0.69740516  0.00204561],[ 3.17380905  6.16450882],-2.48548,"[-0.6178657  -0.46732041 -0.97653706 -0.3996718   0.80353694 -0.57860668
 -0.52992994  3.05641634 -0.82557178  0.61284852  0.        ]","[[ -1.67407584   3.0457033    0.09281217  -0.06681919]
 [ -0.07361163  26.99689339   0.           0.        ]]",[ 3.07495404  7.93543112]
10,-0.12896237589,[-0.69740516  0.00204561],[ 1.61779571  6.10413265],-2.343,"[-0.55592433 -0.46803156 -0.98158417 -1.15858472  0.80353662 -0.57860649
 -0.40454051 -0.45653289 -0.98688449  0.62820957  0.        ]","[[-1.63582392  3.23251242  0.09281217 -0.06681919]
 [ 3.88592595 -0.72295413  0.          0.        ]]",[ 2.11845531  5.88810398]
11,-0.123114650833,[-0.69740516  0.00204561],[ 1.08247352  6.35742331],-1.88575,"[-0.36643118 -0.47388934 -0.98280893 -0.89099173  0.8035363  -0.57860631
 -0.28159936 -0.89568451 -0.93506309  0.62521728  0.        ]","[[-1.51915453  3.16661694  0.09281217 -0.06681919]
 [ 7.76815267 -4.18819748  0.          0.        ]]",[ 1.90342205  7.13038393]
12,-0.118926304969,[-0.69740516  0.00204561],[ 0.58851612  6.55431318],-1.95436,"[-0.05583441 -0.47254314 -0.93794617 -0.59075245  0.80353598 -0.57860612
 -0.16108563 -0.74333771 -0.88890576  0.63457697  0.        ]","[[ -1.32560898   3.09279775   0.09281217  -0.06681919]
 [ 11.57372626  -2.9860676    0.           0.        ]]",[ 0.46569589  7.0131252 ]
13,-0.11913350045,[-0.69740516  0.00204561],[ 0.0998947   6.71940613],-1.76668,"[ 0.31861929 -0.46756182 -0.79804417 -0.40639865  0.80353566 -0.57860593
 -0.10995003 -0.57168896 -0.87535452  0.65546425  0.        ]","[[ -1.07793304   3.04736455   0.09281217  -0.06681919]
 [ 13.18848199  -1.63163012   0.           0.        ]]",[ 0.34390725  7.93161167]
14,-0.12199819421,[-0.69740516  0.00204561],[-0.4343195   6.80205297],-2.48855,"[ 0.67828708 -0.46375459 -0.54456241 -0.31149767  0.80353534 -0.57860575
 -0.07509756 -0.46592606 -0.88802735  0.67576094  0.        ]","[[ -0.80312101   3.02390631   0.09281217  -0.06681919]
 [ 14.28904983  -0.79708169   0.           0.        ]]",[ 0.0087614   4.57597184]
15,-0.125558286115,[-0.69740516  0.00204561],[-0.95410854  6.79755545],-2.40443,"[ 0.96015091 -0.46165644 -0.19477819 -0.26659601  0.80353503 -0.57860556
 -0.08295661 -0.41129206 -0.91537136  0.68579824  0.        ]","[[ -0.51983      3.01278533   0.09281217  -0.06681919]
 [ 14.04087679  -0.36597902   0.           0.        ]]",[-0.68788257  5.33699852]
16,-0.12835938428,[-0.69740516  0.00204561],[-1.02361655  6.79578209],-2.03499,"[ 1.11632645 -0.46064918  0.16764117 -0.24637934  0.80353471 -0.57860537
 -0.17800661 -0.38538461 -0.94396885  0.68376301  0.        ]","[[ -0.2691273    3.00777303   0.09281217  -0.06681919]
 [ 11.03939531  -0.16155053   0.           0.        ]]",[ 0.58204597  6.20837992]
17,-0.130379392478,[-0.69740516  0.00204561],[-1.32204795  6.63327742],-1.85838,"[ 1.17421525 -0.46019809  0.5420567  -0.23757149  0.80353439 -0.57860519
 -0.1119493  -0.37370537 -0.97154417  0.67171084  0.        ]","[[ -0.02741037   3.00558827   0.09281217  -0.06681919]
 [ 13.12534584  -0.06939338   0.           0.        ]]",[-1.18483875  7.88799834]
18,-0.131503273102,[-0.69740516  0.00204561],[-1.0662024   6.59337234],-2.00178,"[ 1.14472466 -0.46000379  0.88585222 -0.23382282  0.80353407 -0.578605
 -0.24555929 -0.36861475 -0.99420733  0.65320785  0.        ]","[[ 0.1927647   3.00465824  0.09281217 -0.06681919]
 [ 8.9062219  -0.02922536  0.          0.        ]]",[-1.45370028  7.18328432]
19,-0.13183872726,[-0.69740516  0.00204561],[-0.67502213  6.59802055],-2.02028,"[ 1.08745353 -0.45992205  1.09292951 -0.23225503  0.80353375 -0.57860481
 -0.37652427 -0.36644714 -1.00639788  0.63874228  0.        ]","[[ 0.32939532  3.00426925  0.09281217 -0.06681919]
 [ 4.77062124 -0.01212205  0.          0.        ]]",[-0.77755689  6.6441604 ]
20,-0.131899162639,[-0.69740516  0.00204561],[-0.33716792  6.62903833],-2.09756,"[ 1.05094731 -0.45988819  1.18628736 -0.23160827  0.80353343 -0.57860463
 -0.47700631 -0.36554031 -1.01148802  0.63134498  0.        ]","[[ 0.39297186  3.00410878  0.09281217 -0.06681919]
 [ 1.59760723 -0.00496726  0.          0.        ]]",[ 0.14879616  5.68042958]
21,-0.131904057663,[-0.69740516  0.00204561],[-0.35479671  6.59122419],-2.1432,"[ 1.02652856 -0.45987429  1.24030323 -0.23134453  0.80353311 -0.57860444
 -0.4593514  -0.36516582 -1.01430042  0.62677499  0.        ]","[[  4.30517586e-01   3.00404335e+00   9.28121750e-02  -6.68191887e-02]
 [  2.15510749e+00  -2.01305761e-03   0.00000000e+00   0.00000000e+00]]",[-0.42687334  5.79110905]
22,-0.131893592487,[-0.69740516  0.00204561],[-0.10808077  6.61392212],-1.80032,"[ 1.0085996  -0.45986859  1.27677228 -0.23123786  0.80353279 -0.57860426
 -0.51422444 -0.36501344 -1.0161403   0.62355449  0.        ]","[[  4.56234206e-01   3.00401690e+00   9.28121750e-02  -6.68191887e-02]
 [  4.22328905e-01  -8.11455475e-04   0.00000000e+00   0.00000000e+00]]",[-0.17588595  7.46664903]
23,-0.131893558935,[-0.69740516  0.00204561],[-0.01607299  6.62967539],-1.85398,"[ 1.00761278 -0.45986622  1.27870966 -0.231195    0.80353247 -0.57860407
 -0.53654193 -0.36495157 -1.01623825  0.62338925  0.        ]","[[  4.57609858e-01   3.00400628e+00   9.28121750e-02  -6.68191887e-02]
 [ -2.82415098e-01  -3.24071060e-04   0.00000000e+00   0.00000000e+00]]",[-0.21249026  7.20843998]
24,-0.131902404618,[-0.69740516  0.00204561],[ 0.05720454  6.65879631],-2.006,"[ 1.01754431 -0.45986519  1.25887593 -0.23117789  0.80353215 -0.57860388
 -0.56300713 -0.36492673 -1.01524883  0.62517096  0.        ]","[[  4.43576510e-01   3.00400204e+00   9.28121750e-02  -6.68191887e-02]
 [ -1.11813473e+00  -1.28855904e-04   0.00000000e+00   0.00000000e+00]]",[ 0.58268781  5.91604878]
25,-0.131902045421,[-0.69740516  0.00204561],[-0.23385444  6.60305119],-1.74067,"[ 1.01684101 -0.45986471  1.26030217 -0.23117121  0.80353183 -0.5786037
 -0.48924753 -0.36491645 -1.01531949  0.6250469   0.        ]","[[  4.44583083e-01   3.00400040e+00   9.28121750e-02  -6.68191887e-02]
 [  1.21103016e+00  -4.84645172e-05   0.00000000e+00   0.00000000e+00]]",[ 0.20144101  7.55436936]
26,-0.131877933581,[-0.69740516  0.00204561],[-0.25502023  6.56400299],-1.95427,"[ 0.99374018 -0.45986445  1.30527893 -0.23116858  0.80353151 -0.57860351
 -0.46474955 -0.36491268 -1.0175417   0.62096741  0.        ]","[[  4.76565358e-01   3.00399977e+00   9.28121750e-02  -6.68191887e-02]
 [  1.98461936e+00  -1.95136083e-05   0.00000000e+00   0.00000000e+00]]",[ 0.2792747   6.36623452]
27,-0.131808366719,[-0.69740516  0.00204561],[-0.24961081  6.50929356],-2.17164,"[ 0.95435483 -0.45986426  1.37463387 -0.23116751  0.8035312  -0.57860332
 -0.43097761 -0.36491107 -1.02081642  0.61437518  0.        ]","[[  5.26957695e-01   3.00399951e+00   9.28121750e-02  -6.68191887e-02]
 [  3.05106036e+00  -7.62465636e-06   0.00000000e+00   0.00000000e+00]]",[-1.18486964  6.1311623 ]
28,-0.131768618647,[-0.69740516  0.00204561],[ 0.292128    6.58402586],-1.74642,"[ 0.93714481 -0.45986409  1.40253874 -0.23116681  0.80353088 -0.57860314
 -0.5582721  -0.36491089 -1.0220803   0.61161022  0.        ]","[[  5.47648049e-01   3.00399936e+00   9.28121750e-02  -6.68191887e-02]
 [ -9.68629373e-01  -6.96959712e-06   0.00000000e+00   0.00000000e+00]]",[ 1.48939424  6.82017949]
29,-0.131722851429,[-0.69740516  0.00204561],[-0.13108405  6.48302412],-1.93205,"[ 0.9194683  -0.45986395  1.42990081 -0.23116669  0.80353056 -0.57860295
 -0.43228278 -0.36490962 -1.02328412  0.60884183  0.        ]","[[  5.68192693e-01   3.00399934e+00   9.28121750e-02  -6.68191887e-02]
 [  3.00983562e+00   2.26833883e-06   0.00000000e+00   0.00000000e+00]]",[ 1.31388999  5.90893493]
30,-0.131411689616,[-0.69740516  0.00204561],[-0.26762912  6.33683586],-2.30487,"[ 0.82600028 -0.45986383  1.55695492 -0.23116683  0.80353024 -0.57860276
 -0.30878762 -0.36490953 -1.02842713  0.59505141  0.        ]","[[  6.67516418e-01   3.00399939e+00   9.28121750e-02  -6.68191887e-02]
 [  6.90954115e+00   2.20222033e-06   0.00000000e+00   0.00000000e+00]]",[-0.78916461  5.19282809]
31,-0.13092051753,[-0.69740516  0.00204561],[ 0.48115003  6.34657669],-2.29205,"[ 0.71299981 -0.45986368  1.68135576 -0.23116658  0.80352992 -0.57860258
 -0.4120662  -0.36491025 -1.0326004   0.57981788  0.        ]","[[  7.72985402e-01   3.00399934e+00   9.28121750e-02  -6.68191887e-02]
 [  3.64822558e+00  -4.30577956e-06   0.00000000e+00   0.00000000e+00]]",[ 0.97266986  4.31502989]
32,-0.130230040244,[-0.69740516  0.00204561],[ 0.47596177  6.19165897],-1.9505,"[ 0.58028795 -0.45986355  1.79897702 -0.23116652  0.8035296  -0.57860239
 -0.29239792 -0.36490935 -1.03550471  0.5633437   0.        ]","[[  8.83864441e-01   3.00399934e+00   9.28121750e-02  -6.68191887e-02]
 [  7.42708529e+00   1.97433078e-06   0.00000000e+00   0.00000000e+00]]",[-0.06335734  6.96816281]
33,-0.129070532854,[-0.69740516  0.00204561],[ 1.11642432  6.10474777],-2.13702,"[ 0.38853647 -0.45986341  1.92973254 -0.23116643  0.80352928 -0.57860221
 -0.30499783 -0.36490969 -1.03695747  0.54146827  0.        ]","[[  1.02841409e+00   3.00399933e+00   9.28121750e-02  -6.68191887e-02]
 [  7.02920532e+00  -1.45453050e-06   0.00000000e+00   0.00000000e+00]]",[ 0.5223133   5.90633683]
34,-0.127465148512,[-0.69740516  0.00204561],[ 1.58381081  5.94887638],-2.09066,"[ 0.15616073 -0.45986328  2.0416278  -0.23116636  0.80352896 -0.57860202
 -0.24391572 -0.36490937 -1.03545651  0.5172637   0.        ]","[[  1.18835084e+00   3.00399933e+00   9.28121750e-02  -6.68191887e-02]
 [  8.95804164e+00   3.05581244e-07   0.00000000e+00   0.00000000e+00]]",[ 2.16803694  5.7280174 ]
35,-0.124794977593,[-0.69740516  0.00204561],[ 2.08085537  5.71173573],-2.02948,"[-0.18285101 -0.45986315  2.13363806 -0.23116639  0.80352864 -0.57860183
 -0.12414947 -0.36490916 -1.02827778  0.48547045  0.        ]","[[  1.40545722e+00   3.00399935e+00   9.28121750e-02  -6.68191887e-02]
 [  1.27399938e+01   1.14057825e-06   0.00000000e+00   0.00000000e+00]]",[ 1.57724432  6.95758306]
36,-0.120467515574,[-0.69740516  0.00204561],[ 2.63134909  5.38007307],-2.22686,"[-0.65561245 -0.45986302  2.14247    -0.23116636  0.80352832 -0.57860165
 -0.00675417 -0.36490926 -1.00989784  0.44703573  0.        ]","[[  1.69745147e+00   3.00399936e+00   9.28121750e-02  -6.68191887e-02]
 [  1.64470768e+01  -4.60119944e-07   0.00000000e+00   0.00000000e+00]]",[ 2.47148301  6.39670459]
37,-0.114286942475,[-0.69740516  0.00204561],[ 2.82791281  5.04231548],-2.58364,"[-1.21811003 -0.45986288  1.9687874  -0.2311662   0.803528   -0.57860146
  0.10831712 -0.36490937 -0.9751275   0.41040648  0.        ]","[[  2.06285105e+00   3.00399933e+00   9.28121750e-02  -6.68191887e-02]
 [  2.00807726e+01  -2.05075388e-06   0.00000000e+00   0.00000000e+00]]",[ 1.83532637  5.8694997 ]
38,-0.106760387763,[-0.69740516  0.00204561],[ 2.90233421  4.81056356],-2.9029,"[-1.75250135 -0.45986273  1.52439751 -0.23116593  0.80352769 -0.57860127
  0.22111041 -0.36490942 -0.92252477  0.38941178  0.        ]","[[  2.50020282e+00   3.00399928e+00   9.28121750e-02  -6.68191887e-02]
 [  2.36425343e+01  -3.28553178e-06   0.00000000e+00   0.00000000e+00]]",[ 3.32717476  4.00108271]
39,-0.0997670450918,[-0.69740516  0.00204561],[ 2.59195948  4.69213581],-2.63186,"[-2.06100995 -0.45986258  0.79405121 -0.23116556  0.80352737 -0.57860109
  0.33167078 -0.36490944 -0.85896931  0.4007013   0.        ]","[[  3.00808236e+00   3.00399921e+00   9.28121750e-02  -6.68191887e-02]
 [  2.71337856e+01  -4.24189550e-06   0.00000000e+00   0.00000000e+00]]",[ 3.31572623  6.19515221]
40,-0.0968262928515,[-0.69740516  0.00204561],[ 1.5238533   4.78884029],-2.73973,"[-1.91824554 -0.45986243 -0.08861799 -0.23116513  0.80352705 -0.5786009
  0.44004243 -0.36490944 -0.80287908  0.45578804  0.        ]","[[  3.58509349e+00   3.00399911e+00   9.28121750e-02  -6.68191887e-02]
 [  3.05559226e+01  -5.02452475e-06   0.00000000e+00   0.00000000e+00]]",[ 1.3442802   5.79541351]
41,-0.101288180848,[-0.69740516  0.00204561],[ 0.38587445  5.31944275],-2.71885,"[-1.20441443 -0.45986227 -0.80566295 -0.23116464  0.80352673 -0.57860071
  0.54626869 -0.36490943 -0.78133889  0.54859092  0.        ]","[[  4.22986763e+00   3.00399901e+00   9.28121750e-02  -6.68191887e-02]
 [  3.39103135e+01  -5.70080742e-06   0.00000000e+00   0.00000000e+00]]",[ 0.06277047  4.5589682 ]
42,-0.111861862579,[-0.69740516  0.00204561],[-0.735811    6.10790348],-2.36248,"[-0.14109804 -0.4598621  -0.95622778 -0.23116399  0.80352641 -0.57860053
  0.53288006 -0.36490952 -0.81352368  0.64149592  0.        ]","[[  4.90383204e+00   3.00399886e+00   9.28121750e-02  -6.68191887e-02]
 [  3.34875362e+01  -7.19958996e-06   0.00000000e+00   0.00000000e+00]]",[-0.30956741  5.30371045]
43,-0.122739294767,[-0.69740516  0.00204561],[-1.73269606  6.46410704],-2.09356,"[ 0.76226147 -0.45986194 -0.46020744 -0.23116342  0.80352609 -0.57860034
  0.47307192 -0.36490909 -0.88457091  0.68959396  0.        ]","[[  5.55463381e+00   3.00399873e+00   9.28121750e-02  -6.68191887e-02]
 [  3.15989349e+01  -4.60060351e-06   0.00000000e+00   0.00000000e+00]]",[-1.25558255  7.15859496]
44,-0.129619776504,[-0.69740516  0.00204561],[-2.02147937  6.49792767],-1.92843,"[ 1.1583316  -0.45986179  0.36198648 -0.23116306  0.80352577 -0.57860016
  0.32787974 -0.36490865 -0.95807909  0.68080107  0.        ]","[[  6.14061136e+00   3.00399866e+00   9.28121750e-02  -6.68191887e-02]
 [  2.70140986e+01  -1.90119613e-06   0.00000000e+00   0.00000000e+00]]",[-1.20234554  7.58052109]
45,-0.131885005689,[-0.69740516  0.00204561],[-1.80970669  6.29703188],-2.4407,"[ 1.07482845 -0.45986166  1.1272664  -0.23116302  0.80352545 -0.57859997
  0.18556186 -0.36490804 -1.00832622  0.63627508  0.        ]","[[  6.63580284e+00   3.00399866e+00   9.28121750e-02  -6.68191887e-02]
 [  2.25200259e+01   2.15015683e-06   0.00000000e+00   0.00000000e+00]]",[-2.30765694  5.30472705]
46,-0.130996010237,[-0.69740516  0.00204561],[-1.0960865  6.0471468],-2.39951,"[ 0.7289587  -0.45986154  1.66531229 -0.23116323  0.80352513 -0.57859978
  0.04606137 -0.36490767 -1.03211295  0.58188985  0.        ]","[[  7.04200550e+00   3.00399873e+00   9.28121750e-02  -6.68191887e-02]
 [  1.81149198e+01   4.23398366e-06   0.00000000e+00   0.00000000e+00]]",[-1.69687559  5.25447229]
47,-0.128609772574,[-0.69740516  0.00204561],[ 0.5465101   5.91660833],-2.15077,"[ 0.31880916 -0.45986142  1.96808138 -0.23116354  0.80352481 -0.5785996
 -0.0906775  -0.36490751 -1.03683665  0.53396382  0.        ]","[[  7.36098099e+00   3.00399882e+00   9.28121750e-02  -6.68191887e-02]
 [  1.37970191e+01   4.71517029e-06   0.00000000e+00   0.00000000e+00]]",[ 0.27057889  6.05033597]
48,-0.125374377944,[-0.69740516  0.00204561],[ 1.69959497  5.69506836],-2.17566,"[-0.11305514 -0.45986132  2.12085506 -0.23116405  0.80352449 -0.57859941
 -0.06540116 -0.36490708 -1.03018226  0.49170716  0.        ]","[[  7.64492966e+00   3.00399896e+00   9.28121750e-02  -6.68191887e-02]
 [  1.45951873e+01   7.33425917e-06   0.00000000e+00   0.00000000e+00]]",[ 1.30488206  6.20480695]
