timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.28272806394,[-0.64258355  0.06210561],[-1.05764246  8.862813  ],-1.89616,"[ 1.19725168  2.57404381  0.43324283 -0.43993181 -0.60291689  0.28883137
 -0.5388583  -0.36374807  1.79900491 -0.39909977  0.        ]","[[-0.08694621  0.08534004 -0.06997594  0.03309301]
 [-0.002834    0.00379435  0.          0.        ]]",[-0.4195923   8.71032154]
1,-0.282417388624,[-0.64258355  0.06210561],[-0.96807873  8.81347084],-1.81523,"[ 1.19468011  2.56764623  0.40746677 -0.28045347 -0.60291668  0.28883128
 -0.59145535  0.13881113  1.79766005 -0.39153439  0.        ]","[[-0.10367159  0.12514948 -0.06997594  0.03309301]
 [-1.66416729  3.96394869  0.          0.        ]]",[-1.02763862  9.0202984 ]
2,-0.281522492875,[-0.64258355  0.06210561],[-0.78705585  8.87866592],-1.74119,"[ 1.17830635  2.5345442   0.29610342  0.18752955 -0.60291646  0.2888312
 -0.71570307  0.63152897  1.78865716 -0.41043715  0.        ]","[[-0.17633046  0.24338404 -0.06997594  0.03309301]
 [-5.58865587  7.84655388  0.          0.        ]]",[-0.48929586  8.88159581]
3,-0.278661853357,[-0.64258355  0.06210561],[-0.682338    8.94320107],-1.45634,"[ 1.12810957  2.43497113  0.10066402  0.92712013 -0.60291625  0.28883112
 -0.77353144  1.11438099  1.76083407 -0.45815734  0.        ]","[[ -0.30643011   0.43849075  -0.06997594   0.03309301]
 [ -7.41522858  11.65141932   0.           0.        ]]",[-1.16136765  9.86176215]
4,-0.271530810548,[-0.64258355  0.06210561],[-0.37587228  9.04733276],-1.33489,"[ 1.01103092  2.21125748 -0.16498348  1.8394327  -0.60291603  0.28883104
 -0.89418474  1.58773762  1.69637891 -0.52801844  0.        ]","[[ -0.49297061   0.70894462  -0.06997594   0.03309301]
 [-11.22618743  15.38146806   0.           0.        ]]",[ 0.0275612   9.72009316]
5,-0.256873660316,[-0.64258355  0.06210561],[ 0.54966104  9.2208271 ],-1.8235,"[ 0.80863945  1.80724243 -0.44637638  2.71765463 -0.60291582  0.28883096
 -0.88374526  2.05151284  1.57806617 -0.57274998  0.        ]","[[ -0.71418673   1.05324149  -0.06997594   0.03309301]
 [-10.89645976  19.03602757   0.           0.        ]]",[-0.23034964  7.82933576]
6,-0.231310974053,[-0.64258355  0.06210561],[ 1.31555235  9.07728577],-1.23009,"[ 0.54194098  1.20489465 -0.68174331  3.22477707 -0.6029156   0.28883087
 -0.90580866  2.50612338  1.39310543 -0.5390117   0.        ]","[[ -0.93910879   1.46990537  -0.06997594   0.03309301]
 [-11.5933662   22.61838825   0.           0.        ]]",[ 1.45766825  9.42019127]
7,-0.191842900946,[-0.64258355  0.06210561],[ 1.49874985  8.32862568],-1.846,"[ 0.27880311  0.47441911 -0.83182142  2.94777906 -0.60291538  0.28883079
 -0.77323926  2.95164991  1.12496903 -0.40322577  0.        ]","[[ -1.12896768   1.95749683  -0.06997594   0.03309301]
 [ -7.40605088  26.12919352   0.           0.        ]]",[ 0.82848609  6.77201615]
8,-0.136481775714,[-0.64258355  0.06210561],[ 1.50671124  6.91315031],-1.77191,"[ 0.108639   -0.18698433 -0.89790694  1.58024521 -0.60291517  0.28883071
 -0.66472104  3.38844395  0.74243566 -0.23185229  0.        ]","[[ -1.24270052   2.51461485  -0.06997594   0.03309301]
 [ -3.97841168  29.571222     0.           0.        ]]",[ 2.12998587  6.04916605]
9,-0.0712757935723,[-0.64258355  0.06210561],[ 0.99465621  4.98401213],-2.02828,"[ 0.04856301 -0.47772596 -0.91626158 -0.77647322 -0.60291495  0.28883063
 -0.53685321  3.01229962  0.2521778  -0.2389296   0.        ]","[[ -1.28174119   3.13989394  -0.06997594   0.03309301]
 [  0.06040403  26.60725591   0.           0.        ]]",[ 1.21637025  5.69321519]
