timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.226314076795,[-0.75777751  0.01214906],[ -1.57945371  10.01503277],-2.14945,"[ 1.11649919  2.61606234  0.49227944 -1.15654922 -0.09827885  0.2549347
 -0.5036132  -0.3655828   1.36908094 -0.52266751  0.        ]","[[-0.08006001 -0.08623579 -0.01127637  0.02915459]
 [-0.00410846  0.00405275  0.          0.        ]]",[-0.9581035   8.72035784]
1,-0.22688908749,[-0.75777751  0.01214906],[ -1.28449464  10.02799129],-1.71538,"[ 1.11027256  2.62013599  0.43094107 -0.99202933 -0.09827883  0.25493465
 -0.62432144  0.13525282  1.36655572 -0.55385989  0.        ]","[[-0.11818443 -0.04641292 -0.01127637  0.02915459]
 [-3.79570333  3.96502947  0.          0.        ]]",[ -1.89027727  11.38904674]
2,-0.228121519615,[-0.75777751  0.01214906],[ -0.84106648  10.12197113],-2.02624,"[ 1.07716893  2.61780985  0.24816715 -0.50269643 -0.09827881  0.25493459
 -0.7479176   0.62617701  1.35237603 -0.64841071  0.        ]","[[-0.23305087  0.07184306 -0.01127637  0.02915459]
 [-7.67801239  7.84761976  0.          0.        ]]",[-0.87717046  8.52123091]
3,-0.228392877869,[-0.75777751  0.01214906],[ -0.24071118  10.21580982],-1.63295,"[ 0.97840374  2.56705123 -0.03760723  0.29245639 -0.09827879  0.25493454
 -0.85360142  1.10734472  1.30979043 -0.7934589   0.        ]","[[ -4.19918096e-01   2.66976870e-01  -1.12763719e-02   2.91545850e-02]
 [ -1.09976752e+01   1.16530508e+01   0.00000000e+00   0.00000000e+00]]",[-0.15653995  9.48101397]
4,-0.224562390483,[-0.75777751  0.01214906],[  0.20648256  10.41698837],-1.27835,"[ 0.79129659  2.40394702 -0.34910577  1.31988209 -0.09827877  0.25493448
 -0.86644105  1.57882494  1.23196264 -0.91621952  0.        ]","[[ -6.43918167e-01   5.37450634e-01  -1.12763719e-02   2.91545850e-02]
 [ -1.14009929e+01   1.53818711e+01   0.00000000e+00   0.00000000e+00]]",[  0.39624424  10.29846531]
5,-0.212707273034,[-0.75777751  0.01214906],[  1.13496101  10.68502235],-1.03656,"[ 0.5557095   2.0590413  -0.59739429  2.39606005 -0.09827875  0.25493443
 -0.80939752  2.04086272  1.13213461 -0.92150466  0.        ]","[[ -8.53961433e-01   8.81751227e-01  -1.12763719e-02   2.91545850e-02]
 [ -9.60919723e+00   1.90360229e+01   0.00000000e+00   0.00000000e+00]]",[  1.31872869  10.76059625]
6,-0.188795862858,[-0.75777751  0.01214906],[  1.18825984  10.42870045],-1.1872,"[ 0.35678869  1.4923337  -0.74296621  3.18806278 -0.09827873  0.25493437
 -0.67739265  2.49369598  1.01021238 -0.75030975  0.        ]","[[ -1.00454657e+00   1.29840384e+00  -1.12763719e-02   2.91545850e-02]
 [ -5.46277537e+00   2.26173930e+01   0.00000000e+00   0.00000000e+00]]",[  0.63600653  10.19719233]
7,-0.149553049908,[-0.75777751  0.01214906],[ 1.3276695   9.77984047],-1.41786,"[ 0.23840456  0.74669805 -0.81011527  3.24522524 -0.09827871  0.25493432
 -0.5937859   2.93766238  0.8045079  -0.45005507  0.        ]","[[ -1.08745634e+00   1.78598073e+00  -1.12763719e-02   2.91545850e-02]
 [ -2.83659482e+00   2.61286578e+01   0.00000000e+00   0.00000000e+00]]",[ 0.7035405   9.21903965]
8,-0.093545015249,[-0.75777751  0.01214906],[ 1.2777611   8.49550056],-1.97859,"[  1.96887473e-01  -1.54499468e-03  -8.30737909e-01   2.16607209e+00
  -9.82786883e-02   2.54934261e-01  -5.03264025e-01   3.37287764e+00
   4.42083540e-01  -1.77144288e-01   0.00000000e+00]","[[ -1.11566200e+00   2.34308885e+00  -1.12763719e-02   2.91545850e-02]
 [  6.79894171e-03   2.95707392e+01   0.00000000e+00   0.00000000e+00]]",[ 0.28743222  7.34415381]
9,-0.0277698451672,[-0.75777751  0.01214906],[ 1.58504486  6.76854992],-2.36542,"[ 0.21399711 -0.44539501 -0.82241316 -0.08619809 -0.09827867  0.25493421
 -0.46697518  3.7995012  -0.05226351 -0.15782235  0.        ]","[[ -1.10408682e+00   2.96835763e+00  -1.12763719e-02   2.91545850e-02]
 [  1.14666996e+00   3.29449053e+01   0.00000000e+00   0.00000000e+00]]",[ 1.54569714  8.04402052]
10,-0.0296694322625,[-0.75777751  0.01214906],[ 0.47078934  6.5213728 ],-2.38162,"[ 0.30448379 -0.45716909 -0.77422084 -1.30093966 -0.09827865  0.25493415
 -0.3416945  -0.29692049 -0.27595582 -0.29481218  0.        ]","[[-1.0416713   3.2628909  -0.01127637  0.02915459]
 [ 5.08187876  0.54712356  0.          0.        ]]",[ 0.65214177  6.79733174]
11,-0.0254332174582,[-0.75777751  0.01214906],[-0.19825485  7.0226202 ],-2.00645,"[ 0.47760996 -0.46604296 -0.66006344 -1.03438355 -0.09827863  0.25493409
 -0.26270342 -0.96579739 -0.23020616 -0.26391371  0.        ]","[[-0.91514009  3.19824845 -0.01127637  0.02915459]
 [ 7.56307775 -4.74289228  0.          0.        ]]",[-0.45735877  8.86816357]
12,-0.0208970352963,[-0.75777751  0.01214906],[ 0.07810387  7.48833084],-2.29822,"[ 0.64055716 -0.46784443 -0.51963252 -0.67730255 -0.09827861  0.25493404
 -0.32511716 -0.81705361 -0.18328043 -0.21579163  0.        ]","[[-0.78354888  3.11197567 -0.01127637  0.02915459]
 [ 5.60258831 -3.56650986  0.          0.        ]]",[ 0.22200471  6.53385265]
